Diego Gervas,Nov 2018,4,"A great choice in Lund,.. for Business",I fully recommend this Hotel in Lund. I had a three nights stay in this hotel and it was OKI fully recommend this Hotel in Lund. I had a three nights stay in this hotel and it was OKIt is the perfect choice in Lund if you've got to be there for businesses. It is at 15 minutes…,"Response from annablomqvist, Informationsansvarig at Radisson Blu Hotel LundResponded Nov 25, 2018","Responded Nov 25, 2018","Dear Diego G,   Wow - Thank you for taking time to share the positive experience of your recent stay with us. I am very pleased to read you had an excellent stay with us and that you find all our staff providing great service. We really care how our guests feel about their stay and it is reviews like yours that give us so much enthusiasm and drive to keep on providing the best possible service. On behalf of our entire staff here at the hotel we would like to thank you for being our guest and we hope to see you again soon!   Kind regards, Emilia Hallström  / Sales and Marketing Department",Date of stay: November 2018,"[All, languages]",421
Explorer02717560646,Nov 2018,4,Very good experience,"Well situated, clean, practical.Functional bathroom. I would appreciate to get a bit warmer floor in the bathroom.I think it is not necessary to have all lights on when entering the room as first thing I domis to turn off 75 percent ..Good ratio between quality and cost","Response from annablomqvist, Marketing Coordinator  at Radisson Blu Hotel LundResponded Nov 20, 2018","Responded Nov 20, 2018","Dear Explorer02717560646,  We very much appreciate your comments regarding your stay at our hotel in Lund.   It is always a pleasure to receive positive feedback. I will share your comments with our team. I am sure that this feedback will serve as an encouragement to all of our staff as we strive to continuously improve the quality of our services.  Thank you again for sharing your experience, and we hope your next visit will be as pleasant as the previous one.  Sincerely, Emilia Hallström  Sales and Marketing Department",Date of stay: November 2018,"[All, languages]",421
Eva L,Nov 2018,4,Konferens,"Trevliga rum ljuda och tilltalande med bra tillgänglighet. Har varit härvid flera tillfällen, bra förbindelser till Malmö. Trevlig personal, maten är ok inte över sig men bra lunchmat, fikorna är ok och rakt utanför dörren. ","Response from annablomqvist, Sales Department at Radisson Blu Hotel LundResponded Nov 6, 2018","Responded Nov 6, 2018","Hej Eva. Vill rikta dig ett stort tack för att du tagit dig tiden att lämna feedback här på TripAdvisor om din vistelse på vår fina mötesanläggning. Det uppskattar vi verkligen! Det glädjer oss mycket att du är nöjd med servicen och maten hos oss.  Vi önskar dig varmt välkomnen tillbaka till oss vid nästa möte i Lund!  Ha en fin dag,  Vänliga hälsningar Emilia Hallström  Sales & MarketingDepartment  ",Date of stay: November 2018,"[All, languages]",421
Penguin888,Oct 2018,5,Great hotel.Perfect combination between business and familiar,"There are FOUR receptionists (You re lucky if you have ONE in Sweden in the night) And all very friendly and attentive. Comfortable flair from entrance to reception, restaurant, rooms. Great breakfast also (I reached too late for dinner) after a really stressy day we found total…","Response from annablomqvist, Sales and Marketing Department  at Radisson Blu Hotel LundResponded Oct 28, 2018","Responded Oct 28, 2018","Dear Penguin888,   WOW!! Thank you very much for sharing your experience in our hotel with us. I am delighted to see that you really enjoyed your stay, the staff, restaurant our room facilities met your highest expectations.  Guest comments are the best way to keep providing wonderful stays to our future guests. I will share your fantastic feedback to the rest of the team!   I hope to have the opportunity to welcome you back to Lund in a near future.  Warmest regards,  Emilia Hallström Sales & Marketing Department ",Date of stay: September 2018,"[All, languages]",421
edmundyeobh,Oct 2018,5,Great Service and Excellent Stay at Park Inn Lund,The rooms are so comfortable. The Reception Staff are friendly and provide great service to my stay in Lund last week. it was my third time staying there and totally enjoyed my stay at Park Inn. The food is great too. Key thing was the friendly staff and good hotel rooms. Thank…,"Response from annablomqvist, Sales Department  at Radisson Blu Hotel LundResponded Oct 23, 2018","Responded Oct 23, 2018","Dear edmundyeobh,  We very much appreciate your comments regarding your stay at our hotel in Lund.   It is always a pleasure to receive positive feedback like yours. I will share your comments with our team. I am sure that this feedback will serve as an encouragement to all of our staff as we strive to continuously improve the quality of our services.  Thank you again for sharing your experience, and we hope your next visit will be as pleasant as the previous one.  Sincerely, Emilia Hallström Sales and Marketing Department ",Date of stay: October 2018,"[All, languages]",421
Enrico L,Oct 2018,5,Good Hotel ,I’ve spent a lots of days in this hotel. The hotel is in a quiet area. The rooms are tidy and clean. The staff is faster and professional. The breakfast is quite good. In general is a good hotel to spend days for work.,"Response from annablomqvist, Sales Department at Radisson Blu Hotel LundResponded Oct 11, 2018","Responded Oct 11, 2018","Dear Enrico L,   Thank you for taking the time to share your experience.  It is our greatest pleasure to read your compliments about our hotel and about your stay.  I won't miss sharing your feedback with our ambassadors and it will serve as an encouragement as we strive to continuously improve the quality of our services. It is very rewarding to see that our staff was able to meet your expectations.  We look forward to welcoming you back again soon.  Kind regards, Emilia Hallström Sales Department  ",Date of stay: October 2018,"[All, languages]",421
kolokasiandria,Oct 2018,5,Ideal choice,It was a great choice for our stay in lund.very friendly and proffesional staff that provide any help and info we ask for.a moden hotel with various facilities for the clients who visit the wonderful city of lund.Value for money.a really nice and quiet place to relax.thank yoy,"Response from annablomqvist, Sales Department  at Radisson Blu Hotel LundResponded Oct 11, 2018","Responded Oct 11, 2018","Dear kolokasiandria,  We very much appreciate your comments regarding your stay at our hotel in Lund.   It is always a pleasure to receive positive feedback. I will share your comments with our team. I am sure that this feedback will serve as an encouragement to all of our staff as we strive to continuously improve the quality of our services.  Thank you again for sharing your experience, and we hope your next visit will be as pleasant as the previous one.  Sincerely, Emilia Hallström  Sales and Marketing Department",Date of stay: October 2018,"[All, languages]",421
Malin B,Oct 2018,3,Sämre för varje gång..,Vi har bott här ett par gånger. Bra parkering även för större fordon. Precis vid motorvägen. Dock hittar typ ingen GPS till adressen.. Bra in/utcheckning o även övrig service kopplat till bokningen. Bra frukost o helt ok rum (superior) även om jag saknar tex vinglas o skohorn…,"Response from annablomqvist, General Manager at Radisson Blu Hotel LundResponded Oct 12, 2018","Responded Oct 12, 2018","Bästa Malin, tack för att du tagit dig tid att recensera vårt hotell. Vi tycker det är jättebra att få reda på vad gästerna tycker, för då har vi ju faktiskt möjligheten att förbättra oss. Kul att du är överlag är nöjd med oss och att ni bott hos oss flera gånger. Men det var ju tråkigt att du inte var nöjd med restaurangen. Vi får vanligtvis mycket beröm för vår restaurang och därför reagerar jag över just detta. Om ni besöker oss igen får ni gärna fråga efter mig, jag hade tyckt det var jättekul att berätta mer för er om vår restaurang och kanske få bjuda på en bit mat.   Varma hälsningar Anna Blomqvist General Manager Park Inn by Radisson Lund ",Date of stay: October 2018,"[All, languages]",421
Jørgen Eggert N,Sep 2018,5,Fremragende. Hotel,"Vi følte os meget velkomne på hotellet. Værelset var meget stilrent og moderne med god smag. Alt var meget rent.  Om aftenen spiste vi i den lille restaurant Aperitivo, hvor vi bestilte plankesteg og kylling. Meget velsmagende og tilpas portion. Stemningen var hyggelig og…","Response from annablomqvist, Sales Department at Radisson Blu Hotel LundResponded Sep 26, 2018","Responded Sep 26, 2018","Hej Jørgen Eggert N,  Wow vilken härlig läsning! Tack för att du tagit dig tiden att skriva så trevligt omdöme om oss, det uppskattar vi mycket. Härligt att ni njöt av en god middag i vår restaurang och fick en bra start på dagen med vår välfyllda frukostbuffé.  Vi hoppas att ni snart kommer och bor hos oss igen!  Må så gott och varmt välkommen åter.  Vänliga hälsningar, Emilia Hallström  Sales and Marketing Department ",Date of stay: September 2018,"[All, languages]",421
ErikZT,Sep 2018,5,Exceptional - and probably the best hotel breakfast in the region,"Just stayed here with my family.  Exceptional value and quality.  forget about the often bland Scandic hotels when traveling Sweden! Park Inn seems the answer to both business and family travelers. Spotless new hotel with great rooms,  large fitness center and sauna, best…","Response from annablomqvist, Sales Department at Radisson Blu Hotel LundResponded Sep 23, 2018","Responded Sep 23, 2018","Dear ErikZT,  WOW!! Thank you for taking time to share the positive experience of your recent stay with us. I am very pleased to read you had an excellent stay with us and that you find all our staff providing great service. We really care how our guests feel about their stay and it is reviews like yours that give us so much enthusiasm and drive to keep on providing the best possible service. On behalf of our entire staff here at the Park Inn we would like to thank you for being our guest and we hope to see you again soon!   Kind regards, Emilia Hallström / Sales and Marketing Department",Date of stay: September 2018,"[All, languages]",421
