lelle196209,Nov 2017,5,Besöket i Lund,Perfekt hotell. Kvällsmaten som ingår var helt enastående. Man äter gärna för mycket. Rummen fyller sitt behov då man kommer sent och ska åka tidigt. Frukosten ger en myckat bra start på dagen. Inget att klaga på.,"Response from Clarion Collect... H, Informationsansvarig at Clarion Collection Hotel PlanetstadenResponded Nov 23, 2017","Responded Nov 23, 2017","Hej Lelle,  detta blev en riktigt trevlig läsning - tackar så hemskt mycket för det!   Vad härligt att du tyckte om kvällsmaten och tog för dig, det gör oss och kockarna glada :).  Vi önskar dig en strålande avslutning på november och varmt välkommen tillbaka!  Med vänliga hälsningar Sarka  Front desk ",Date of stay: November 2017,"[All, languages]",656
Larskeld1,Nov 2017,4,Choice hotel når det er bedst,"Lækkert hotel, med ild i pejsen, dejlig buffet der er med i prisen, og skønne lyse Nordisk indrettede værelser med store gode TV-skærme, som også har DR1. Ok træningscenter med 3-4 løbebånd og andet udstyr.  Ulemperne er få, men lidt kaotiske parkeringsforhold og at desserten nu…","Response from Clarion Collect... H, Informationsansvarig at Clarion Collection Hotel PlanetstadenResponded Nov 23, 2017","Responded Nov 23, 2017","Hej Lars,  vi tackar så hjärtligt för din fina recension! Det är verkligen roligt att höra att du trivts så bra här på Planetstaden! Så kul att du uppskattat estetiken och inredningen.   Det låter perfekt med både en lugn stund vid TV:en och lite träning på gymmet!  Mycket tråkigt att du haft svårt med parkering. Vi bygger numera ut hotellet och bättre parkeringsmöjligheter kommer vara tillgängliga så fort detta är klart.  Önskar dig en suverän avslutning på november och hoppas på att ett snart återseende!  Med vänliga hälsningar Sarka Receptionen",Date of stay: November 2017,"[All, languages]",656
622nellieg,Nov 2017,5,Riktigt bra hotell :),"Jag reser i tjänsten och bor på olika hotell och har en hel del att jämföra med. Jag har bott på flera olika hotell i Lund och Planetstaden i Lund har trevlig personal, väldigt god kvällsmat!! Och helt Ok rum. ","Response from Clarion Collect... H, Informationsansvarig at Clarion Collection Hotel PlanetstadenResponded Nov 23, 2017","Responded Nov 23, 2017","Hej Nellie,  så härligt att få läsa om hur nöjd du varit med din vistelse! Tusen tack för att du väljer att berätta om detta för oss & många andra på TripAdvisor.  Vi hoppas verkligen på att du besöker oss snart igen, kanske under din nästa tjänsteresa. :)  Ha en underbar avslutning på november månad, Nellie!  Med vänliga hälsningar Sarka Front desk",Date of stay: November 2017,"[All, languages]",656
Edwin S,Nov 2017,4,Zeer goed en net hotel,"Hotel voldoet aan alle verwachtingen voor de zakelijke klant. Hebben zelfs een dinerbuffet in de avond bij de prijs inbegrepen. Dit buffet is ook zeker netjes en kwalitatief redelijk.  Kamer en badkamer relatief een beetje opgepropt, maar voor een nachtje prima te doen. Receptie…","Response from Clarion Collect... H, Informationsansvarig at Clarion Collection Hotel PlanetstadenResponded Nov 23, 2017","Responded Nov 23, 2017","Dear Edwin,  thank you so much for your feedback - your time & words are very important to us! We were more than happy to hear that your time with us was pleasant and that you were overall content with our facilities and services.   We will bear in mind your comments about the door and do everything we can to ensure our guests enjoy a perfectly undisturbed sleep!  Thanking you again & wishing you a magical wintertime  Kind regards Sarka  Front desk",Date of stay: October 2017,"[All, languages]",656
Helena C,Nov 2017,5,"A beautiful gem, with a warm atmoshpere","A perfect stay on a business trip or when you're on the road. Found this hotel by accident a couple of years ago, and have returned. I love this comfortable, beautiful hotel. Modern, with a warm atmosphere. The breakfast is perfect! Nice gym.","Response from Clarion Collect... H, Informationsansvarig at Clarion Collection Hotel PlanetstadenResponded Nov 12, 2017","Responded Nov 12, 2017","Dear Helena,  wow - many thanks for this lovely review and rating! We are so glad you found us & decided to return.  I will make sure to tell the kitchen staff that you enjoyed the breakfast, they'll be so happy to hear that too. :)   Please welcome back anytime & may you have a beautiful autumn/winter season!  Kind regards Sarka Front desk  ",Date of stay: November 2017,"[All, languages]",656
jonase242,Oct 2017,5,Helt i min smak.,"Välskött hotell med bra läge för transport till och från. Uppskattar den inre miljön som gör att man känner sig hemmastadd direkt. Bra bemötande från personal. Matbuffen är något man uppskattar stort, god och variationsrik och bör passa de flesta.","Response from Clarion Collect... H, Informationsansvarig at Clarion Collection Hotel PlanetstadenResponded Oct 31, 2017","Responded Oct 31, 2017","Hej Jonas,  jättetack för det fina betyget och din underbara återkoppling! Dina ord gjorde oss riktigt glada och stolta och det är väldigt roligt att höra att du uppskattar så många saker med vårt hotell.  Ha en härlig november månad och hjärtligt välkommen åter!  Med vänliga hälsningar Sarka Receptionen",Date of stay: October 2017,"[All, languages]",656
Bo E,Oct 2017,5,Hotellet med rymd!,Här känner du dig som hemma från din ankomst till dess du lämnat. Längtar alltid tillbaka trots att det är långt hemifrån och det är ett mycket högt betyg. Faciliteterna är utmärkta och måltiderna gör att Planetstaden får mig att bli mycket upprymd. ;) Motionen kan utföras i…,"Response from Clarion Collect... H, Informationsansvarig at Clarion Collection Hotel PlanetstadenResponded Oct 31, 2017","Responded Oct 31, 2017","Hej Bo,  tusen tack för att du tog dig tiden att skriva denna underbara recension och berätta om din trevliga vistelse här. Det är en underbar känsla att få veta att du känner dig som hemma hos oss! :) Väldigt kul att du passade på att träna på vårt gym och ta en promenad till staden.   Vi önskar dig varmt välkommen åter, Bo!  Med vänliga hälsningar Sarka Receptionen",Date of stay: October 2017,"[All, languages]",656
Car B,Oct 2017,4,Riktigt bra!,"Senast vi bodde här var för fyra år sedan. Hotellet har inte ändrats särskilt mycket, förutom att kvällsbuffen och frukostbuffen var helt superba! Vi trivs också i miljön som foajén och restaurangen har. Verkligen mysig och inbjudande. Att hotellet inte får 5 stjärnor beror på…","Response from Clarion Collect... H, Informationsansvarig at Clarion Collection Hotel PlanetstadenResponded Oct 31, 2017","Responded Oct 31, 2017","Hej Carina,  vad glada vi blir av att läsa dina fina ord! Tack så mycket att ni valt att bo hos oss och att du skrivit detta fina omdömme.   Det är verkligen kul att höra att ni tyckte om oss och vi hoppas på att vi kommer ses här igen!  Önskar er en underbar november månad  Sarka Receptionen",Date of stay: October 2017,"[All, languages]",656
512diannem,Oct 2017,4,Great hotel,"This is the third Grand Clarion we have stayed at and once again we have had a great stay. The complimentary meals are amazing and a surprising bonus. Rooms are great - quiet ,spacious and well fitted out.","Response from Clarion Collect... H, Informationsansvarig at Clarion Collection Hotel PlanetstadenResponded Oct 30, 2017","Responded Oct 30, 2017","Dear Diannem,  thank you very much for reviewing our hotel! We are very grateful for your lovely words and there is nothing like knowing that you had such a good time here.   Please feel free to come stay with us again anytime you'd like - you are so very welcome!  Kindest regards Sarka Front desk",Date of stay: October 2017,"[All, languages]",656
bon807,Oct 2017,5,Bra boende,"Trevligt hotell med bra frukost och kvälls mat. Rummen har bra standard och jag upplevde hotellet som fräscht och välbokat. Låset till parkeringen är inte bra, svårt att få ordning på då det är dåligt med lyse på platsen. ","Response from Clarion Collect... H, Informationsansvarig at Clarion Collection Hotel PlanetstadenResponded Oct 30, 2017","Responded Oct 30, 2017","Hej Bon,  wow, vilken underbar recension! Det gläder oss väldigt mycket att höra att du har haft en trevlig vistelse här.  Vad synd att det blev svårt med låset till parkeringen - tack för din tips om belysning, vi tar till oss dina ord!   Vii tackar så mycket för dina fina ord och önskar dig varmt välkommen åter!  Med vänliga hälsningar Sarka Receptionen",Date of stay: October 2017,"[All, languages]",656
bjornl288,Oct 2017,5,Mycket trevligt hotell,"Mycket trevligt hotel, som inte är likt något annat hotel, som jag tidigare har bott på (bor på hotell I jobbet ca 90-100 natter/år). Restaurangen / lobbyn var mycket trevligt ordnad med öppen spis och möjlighet till att socialisera framför tvn. Rummen var mycket tevliga med…","Response from Clarion Collect... H, Informationsansvarig at Clarion Collection Hotel PlanetstadenResponded Oct 27, 2017","Responded Oct 27, 2017","Hej Björn,  tusen tack för det fina betyget och för din underbara recension! Vad härligt att du tyckte att din vistelse varit speciellt trevlig. Visst är det skönt att njuta av höstsolen och den vackra utsikten uppifrån. :)   Vi hoppas på att du kommer hit snart igen och önskar dig en strålande avslutning på oktober månad!  Med vänliga hälsningar Sarka Receptionen",Date of stay: October 2017,"[All, languages]",656
Laurent A,Oct 2017,4,Rien à dire ,"De belles parties communes assez classe et très propre . Accueil excellent, la chambre proposait un petit lit avec une couette ce que j' adore. J'ai tes bien dormi. Calme . La'salle de bain est de très bonne facture. Le petit déj très bon. Rien à dire. Le rapport qualité prix me…","Response from Clarion Collect... H, Informationsansvarig at Clarion Collection Hotel PlanetstadenResponded Oct 27, 2017","Responded Oct 27, 2017","Dear Marlo,  many thanks for writing this lovely review -  reading about your pleasant stay really made our day! It is great to hear that you slept so well here & we definitely agree that a good bed, a comfortable blanket and a quiet environment are all vital for a good night's sleep. :)   Please know that you are most welcome to stay with us anytime again!  Wishing you all the best   Sarka  Front desk",Date of stay: October 2017,"[All, languages]",656
marcush674,Oct 2017,5,Marcus,"Troligen ett av sveriges bästa hotell med tanke på pris. Maten är superbra, priset fantastiskt och personalen är trevlig. Bra gym och bastu. Ligger lite off men med taxi funkar ju allt. Hoteller är ett designhotell ","Response from Clarion Collect... H, Informationsansvarig at Clarion Collection Hotel PlanetstadenResponded Oct 14, 2017","Responded Oct 14, 2017","Hej Marcus,  wow - tusen tack för dessa härliga ord! Det är med stor glädje vi läser din fantastiskt fina recension och känslan  av att du varit så nöjd hos oss är helt enkelt ovärderlig. Så bra att du passade på att både träna och slappna av i vår relaxavdelning, det låter som en mycket väl använd tid! :)  Nu önskar vi dig en mycket fin oktober måndag och hjärtligt välkommen tillbaka!  Med vänliga hälsningar Sarka  Receptionen ",Date of stay: October 2017,"[All, languages]",656
Michael N,Oct 2017,5,"Inte jättecentralt, men annars toppenhotell","Stort och fint enkelrum med alla bekvämligheter, jättegoda måltider. Hotellet ligger bra till för bilnburna, men lite långt från järnvägsstationen om man ska gå dit. Tyst läge och tyst inomhus. Någon hundralpp dyrare än de billigaste hotellen inom samma kedja men det kan det…","Response from Clarion Collect... H, Informationsansvarig at Clarion Collection Hotel PlanetstadenResponded Oct 14, 2017","Responded Oct 14, 2017","Hej Michael,  tack så jättemycket för det fina betyget och för tiden du tog dig att recensera oss! Riktigt kul att höra att du tyckte om ditt rum och att maten smakade bra.   Planetstaden önskar dig en härlig oktober månad & varmt välkommen tillbaka i framtiden!  Med vänliga hälsningar Sarka Receptionen",Date of stay: October 2017,"[All, languages]",656
kajsa234,Oct 2017,4,Trevligt!,"Helt ok rum, jättesköna sängar. Bra service, särskilt i restaurangdelen. Trevlig personal överallt och mysig atmosfär. Mycket god mat! Ett prisvärt hotell, med tanke på all god mat. Det enda som var ett litet minus, var att det var ont om parkeringsplatser.","Response from Clarion Collect... H, Informationsansvarig at Clarion Collection Hotel PlanetstadenResponded Oct 6, 2017","Responded Oct 6, 2017","Hej Kajsa,  tack så hemskt mycket för din fina omdöme! Så trevligt av dig att skriva här på TripAdvisor och berätta för oss (och många andra!) om din positiva upplevelse.   Vad kul att du ätit och sovit gott här hos oss! Fler parkeringsplatser kommer finnas när utbyggnaden av hotellets nya del är klar - det kan vi lova! :)  Vi hoppas på att träffas här igen och önskar dig en härlig höst!  Med vänliga hälsningar Sarka Receptionen",Date of stay: September 2017,"[All, languages]",656
ChishingRogerLi,Sep 2017,5,Feel like at home,"Hotel is of reasonable size but not a very big one. Two types of rooms for your choice at different price level. Hotel provide the tea time in the afternoon while providing LIGHT dinner for guest. However, the light dinner is in fact a very good meal with good food. A lot of…","Response from Clarion Collect... H, Informationsansvarig at Clarion Collection Hotel PlanetstadenResponded Oct 6, 2017","Responded Oct 6, 2017","Dear Roger,  thank you so much for writing this wonderful review! Knowing that you fully enjoyed your stay here is such a great feeling. Our kitchen staff will be very happy to know that you enjoyed their cooking and service too.  Please feel free to come visit us again as it would be a big pleasure to welcome you back.  For now, have a fantastic autumn!  Kindest regards Sarka  Front desk",Date of stay: September 2017,"[All, languages]",656
jeannenantes,Sep 2017,5,Excellent séjour,"Nous avons passé cinq nuits très agréables dans cet hôtel. Les chambres ( nous avions choisi une chambre supérieure) sont  modernes, en parfait état, propres, spacieuses et la literie de bonne qualité. Le repas du soir et le petits déjeuner inclus dans le prix sont très bons. …","Response from Clarion Collect... H, Informationsansvarig at Clarion Collection Hotel PlanetstadenResponded Sep 27, 2017","Responded Sep 27, 2017","Dear Jeanne,  thank you very much for writing the lovely review and letting us know that you enjoyed your stay here! As we understood, you were satisfied with the accommodation and the food as well, which is just so great for us to hear. We hope you enjoyed your walk to the city center too and that maybe you will visit us again in the future - please know that you are very welcomed here anytime!  We thank you again wish you a lovely autumn!  Kindest regards Sarka Front desk",Date of stay: September 2017,"[All, languages]",656
virginie4321,Sep 2017,4,Good hotel,"Good experience in this hotel ,a bit far from the city center when you have no car. Evening buffet is included in the price, but after several dinner, it is always more or ess the same buffet. Gym room accessible. Actually a new building for the hotel is on construction and that…","Response from Clarion Collect... H, Informationsansvarig at Clarion Collection Hotel PlanetstadenResponded Sep 25, 2017","Responded Sep 25, 2017","Dear Virginie,  thank you so much for your lovely review! We love to hear that you had a nice stay here and even had some spare time to unwind at the gym. :) We hope you found a good parking space and enjoyed walking to the center despite the somehow longer distance.  You are most welcome to stay with us again soon!  Wishing you a very pleasant autumn  Kindest regards Sarka Front desk",Date of stay: September 2017,"[All, languages]",656
831hannese,Sep 2017,5,Very nice hotel,"Excellent! Nothing to complain about. Good staf and the food is absolutley superb. Great quality all toghether! We had a wondefull visit and I will rekomend this hotel to friens, family and businesspartners. ","Response from Clarion Collect... H, Informationsansvarig at Clarion Collection Hotel PlanetstadenResponded Sep 25, 2017","Responded Sep 25, 2017","Dear Hannese,  it is with true joy that we read your wonderful review! We would like you to know that we really appreciate you telling us about the positive impression of your stay here. And last but not least, thank you very much for recommending us!  We hope to see you again soon and wish you a bright and beautiful autumn!  Kind regards Sarka  Front desk",Date of stay: June 2017,"[All, languages]",656
416camillal,Sep 2017,5,Weekend stay,Fantastic staff members and a lovely room.  The breakfast kept us going until lunch. Our only problem was finding the hotel from within the city by car because Lund is redoing some of their roades. From the E6 it was easy though. ,"Response from Clarion Collect... H, Informationsansvarig at Clarion Collection Hotel PlanetstadenResponded Sep 17, 2017","Responded Sep 17, 2017","Dear Camilla,  wow - thank you so much for this fantastic review! We are happy to hear that you found your way to us despite the roadworks and that you appreciated our rooms, staff and the breakfast buffet. :)   We thank you again for your words and hope to see you again soon!  Kindest regards Sarka Front desk",Date of stay: September 2017,"[All, languages]",656
jockson59,Sep 2017,4,Enkelt men bra,Bra hotell med gratis kvällsbuffe. Hotellrummet ok men utan det där lilla extra. Bra frukost i trevlig matsal. Gratis parkering i mån av plats. Saknar en naturlig parkering under tiden man checkar in.,"Response from Clarion Collect... H, Informationsansvarig at Clarion Collection Hotel PlanetstadenResponded Sep 17, 2017","Responded Sep 17, 2017","Hej Jockson,  vi tackar så hemskt mycket för din recension - och för det fina  betyget! Det glädjer oss väldigt mycket att du var nöjd med din vistelse hos oss och vi hoppas att du hittade en bra plats på vår parkering - flera parkeringsplatser kommer finnas när utbygganden av våra nya lokaler är klar! :)   Vi hoppas på ett snart återseende och önskar dig en underbar höst!  Med vänliga hälsningar Sarka Receptionen",Date of stay: September 2017,"[All, languages]",656
annaM3793LQ,Sep 2017,2,"Unmodern, in need of a renovation!","Not modern room at all, seems like the time stood still. You could hear every word from people passing outside your door. Not so clean bathroom and the towels had fringes everywhere and were falling apart. Pretty boring hotel unfortunately with no personal touch.","Response from Clarion Collect... H, Informationsansvarig at Clarion Collection Hotel PlanetstadenResponded Sep 17, 2017","Responded Sep 17, 2017","Dear Anna,  many thanks for writing the review and sharing your insights with us!  We are so sorry to hear that you did not enjoy staying at our hotel and was not quite satisfied with the facilities.   However, if you ever decide to pay us a visit again, you are, off course, most welcomed!  We wish you a very pleasant autumn  Sarka Reception ",Date of stay: September 2017,"[All, languages]",656
Göran B,Sep 2017,3,Cold room,"Friendly staff, great breakfast and evening meal. The room where boring and cold. Unable to adjust the temperature. A bit crowdy ehen signing in. Many foreign visitors take a long time obviosly. Will probably not go there again.","Response from Clarion Collect... H, Informationsansvarig at Clarion Collection Hotel PlanetstadenResponded Sep 17, 2017","Responded Sep 17, 2017","Dear Göran,  thank you so much for your feedback!   We truly appreciate that you decided to let us know about your experience here, however it's unfortunate that you did not fully enjoy your stay. How lovely that you thought the food was good and that our staff made a good impression on you though.  If you decide to come back in the future, you are most welcomed here!   Wishing you a beautiful autumn  Sarka  Front desk  ",Date of stay: September 2017,"[All, languages]",656
Jean-jacques B,Sep 2017,5,Conférence EAGE,"Hôtel récent adapté aux congrès et conférences, restaurant de qualité, chambres modernes et propres, personnel affable et souriant, je recommande vivement ce lieu qui aussi l'avantage d'être proche de la gare centrale et des liaisons avec Copenhague","Response from Clarion Collect... H, Informationsansvarig at Clarion Collection Hotel PlanetstadenResponded Sep 7, 2017","Responded Sep 7, 2017","Dear Jean-Jacques,  thank you very much for your lovely review! From what we have been able to understand with the help of Google translate, you had a very nice stay here - and that is just delightful to hear! :) We really appreciate that you took the time to let us know how pleasant your time here was and we truly hope to welcome you here again soon.  Wishing you a beautiful autumn!  Kind regards Sarka  Front desk",Date of stay: September 2017,"[All, languages]",656
NorthernSouly,Sep 2017,5,Just the ticket.,"Very nice hotel! Brilliant welcome at reception by a young guy. Rooms lovely and clean, fridge, kettle, sink,tea and coffee. Lovely comfy bed and although smallish room, it was ample for what I required. Free wi-fi, great telly!. Breakfast very nice, lots to choose from. Buffet…","Response from Clarion Collect... H, Informationsansvarig at Clarion Collection Hotel PlanetstadenResponded Sep 6, 2017","Responded Sep 6, 2017","Dear NorthernSouly,  wow - what a lovely review! Many thanks for these wonderful words of praise. It's great to hear that you enjoyed your stay here thoroughly and appreciated so many things about us.   You are more than welcome to stay with us anytime again!  Wishing you an amazing autumn  Kind regards Sarka Front desk  ",Date of stay: September 2017,"[All, languages]",656
Daniel G,Sep 2017,3,Praktiskt men trist,"Jag bodde tre nätter pga jobb i Lund och blev ganska besviken på standarden. Helt okej frukost och middag, men rummet på bottenplan kändes billigt och lyhört. Det ligger i utkanten av Lund och visst kan du promenera hit, men med packning känns det väldigt avsides. Hotellet har…","Response from Clarion Collect... H, Informationsansvarig at Clarion Collection Hotel PlanetstadenResponded Sep 6, 2017","Responded Sep 6, 2017","Hej Daniel,  tack så mycket för din återkoppling! Vi är riktigt ledsna att du inte trivts så bra hos oss men tackar verkligen för att du berättar om din upplevelse så kan vi fortsätta jobba hårt på att bli lite bättre varje dag.   Vi önskar dig varmt välkommen tillbaka ifall du bestämmer dig att bo hos oss igen!  Ha en underbar höst!  Med vänliga hälsningar Sarka Receptionen  ",Date of stay: September 2017,"[All, languages]",656
peterlK4221WU,Sep 2017,5,Smidigt och välordnad hotell.,Mycket bra hotell där kvällsmat etc  är inkluderat som gör din vistelse i tjänsten smidig. Trevlig personal och fina rum. Även shuttle ingår för vissa företag då man inte behöver boka egen transport. Som helhet väldigt nöjd och även stabil nivå varje gång man bor där.,"Response from Clarion Collect... H, Informationsansvarig at Clarion Collection Hotel PlanetstadenResponded Sep 6, 2017","Responded Sep 6, 2017","Hej Peter,  vad kul att du tycker om vårt hotell och väljer att komma tillbaka hit. Tusen tack att du tog din tid att skriva här och berätta om ditt positiva intryck!   Vi ser fram emot din nästa vistelse hos oss och önskar dig en jättefin höst!   Med vänliga hälsningar Sarka  Receptionen",Date of stay: August 2017,"[All, languages]",656
bns_piotr,Aug 2017,3,AVERAGE,Considering the fact of existence of many decent hotels I assume my stay as average.  I have spend two months in this hotel and there are things I like and things that are a bit annoying.  It's a place for workers who come to Lund for couple of nights every now and then. It…,"Response from Clarion Collect... H, Receptionschef at Clarion Collection Hotel PlanetstadenResponded Aug 31, 2017","Responded Aug 31, 2017","Dear bns_Piotr,  Thank you for your review.  We just want to inform regarding the cleaning, you can choose to hang the do not disturb sign outside the door which means we will not disturb or clean the room. Nordic Choice Hotels has also started with this new project SweetDreams. It means if you hang the Sweat Dream sign outside the door, you say no thanks to room cleaning and we will make a donation to our SweetDreams Project. The Project provides a safe place to stay for children victimized by human trafficking.  Regarding our parking place we have done as much as we can to make the parking as safe as possible. We have hired a security company that watch the area during both day and night time. We have put higher fence and also code lock for our staying guests. We are waiting for the cameras that will be installed in some weeks. Lately we have not heard of any problems.  Please feel free to contact the reception if you have something you would like to share with us or any questions.  We wish you a further nice stay!  Best Regards, Emilie Reception  ",Date of stay: August 2017,"[All, languages]",656
Charlotte743,Aug 2017,5,Perfect stay!,"Delicious food, nice people, gourgeous invironment... I will return in november and januari (already booked) I know it is near the city I have not walked the way yet...next time we will and enyoj it!! ","Response from Clarion Collect... H, Informationsansvarig at Clarion Collection Hotel PlanetstadenResponded Aug 28, 2017","Responded Aug 28, 2017","Dear Charlotte,  it's so lovely of you to let us know how happy you were with your stay - thank you so much!   We can't wait to welcome you back here soon again. It is wonderful that you are planning to visit the city too and we look forward to share with you it's best secrets!  Have a bright and beautiful autumn and welcome back in November!  Kindest regards Sarka Front desk",Date of stay: August 2017,"[All, languages]",656
Ann-Kristin E,Aug 2017,2,Kass kvällsmåltiden på Planetstaden,"Nu har kvällsmåltiden reducerats till en huvudrätt (konstig den dagen vi var där) och lite salladsplock. Borta är ostarna, desserterna och glassen kostar numera 55 kr. Denna fantastiska kvällsmåltiden som gjorde att vi bodde här är ett minne blott. Nu får vi leta nytt hotell i…","Response from Clarion Collect... H, Informationsansvarig at Clarion Collection Hotel PlanetstadenResponded Aug 28, 2017","Responded Aug 28, 2017","Hej Ann-Kristin,  tack så mycket för din återkoppling! Så tråkigt att det inte blev en riktigt bra vistelse för er denna gång. Vissa uppdateringar inom Choice-kedjan som vi behövde följa innebär att menyer i alla Clarion hotell standardiseras och på så vis blir de likadana.   Ni är alltid varmt välkomna hos oss om ni ändå bestämmer er att besöka oss någon gång igen!  Vi önskar er en underbar höst!  Med vänliga hälsningar Sarka Receptionen",Date of stay: August 2017,"[All, languages]",656
gunnargodo,Aug 2017,5,Anbefales !,"Clarion Collection Hotel Planetstaden kan anbefales på det varmeste. Hyggelig og serviceinnstilt personale. God mat - både middag og frokost -  en svært rimelig pris. Flotte lokaler, men rommene bør snart renoveres.       ","Response from Clarion Collect... H, Informationsansvarig at Clarion Collection Hotel PlanetstadenResponded Aug 28, 2017","Responded Aug 28, 2017","Hej Gunnar,  vi tackar så hemskt mycket för det jättefina betyget samt dina trevliga ord! Vi är så glada att ni tyckte om oss samt om maten som kökspersonalen lagar med kärlek. :)   Tusen tack igen för er fina återkoppling och vi hoppas på att se er snart igen!  Med vänliga hälsningar Sarka Receptionen",Date of stay: August 2017,"[All, languages]",656
157margaretah,Aug 2017,4,Nice hotel close to the city,Very nice hotell with art and design furniture. Only fifteen minuters walk to the city. Bus station outsider the hotel. The staff are serviceminded and very nice. Excellent evening buffé included in room price and very good breakfast. Calm and quiet. Small room. ,"Response from Clarion Collect... H, Informationsansvarig at Clarion Collection Hotel PlanetstadenResponded Aug 28, 2017","Responded Aug 28, 2017","Dear Margareta,  thank you very much for writing us such a lovely review and letting us about your experience here at CC Planetstaden!  It feels great to know that we made your stay a good one. How nice that you enjoyed all the beautiful art & design and were satisified with the food too.   We truly hope to see you again soon and wish you an amazing autumn!  Kindest regards Sarka Front desk",Date of stay: August 2017,"[All, languages]",656
suzmq,Aug 2017,5,The best business hotel in Lund,I always enjoy staying at Planetstaden when staying in Lund on business trips.  The complementary evening meal is really great and the staff are always so friendly and helpful.  My home away from home. :-),"Response from Clarion Collect... H, Informationsansvarig at Clarion Collection Hotel PlanetstadenResponded Aug 28, 2017","Responded Aug 28, 2017","Dear suzmq,  wow - thank you so much for the lovely review! How nice of you to take the time to let us know about your stay. It's also great to hear that you enjoy our dinners and appreciate the service.   We love being your second home and always look forward to having you here!  Have a beautiful autumn and welcome back soon!  Kindest regards Sarka Reception  ",Date of stay: August 2017,"[All, languages]",656
Jean-Raymond L,Aug 2017,5,Excellente s prestations originales,Chambre studio sans doute conçue par un architecte en rez de jardin. Situation à une petite distance à pied du centre historique. Dîner toujours aussi agréable dans une belle salle contemporaine. Parking pratique à l'arrière de l'immeuble.,"Response from Clarion Collect... H, Informationsansvarig at Clarion Collection Hotel PlanetstadenResponded Aug 28, 2017","Responded Aug 28, 2017","Dear Jean-Raymond,  thank you so much for writing us such an amazing review! It is lovely to hear that you enjoyed your stay here and took some time to admire our beautiful garden and dining room.   You are always very welcomed here!  Wishing you a bright and pleasant autumn  Kindest regards Sarka Front desk",Date of stay: August 2017,"[All, languages]",656
997karino,Aug 2017,5,Fint hotell,"Kan inte bli bättre. Ett bra hotell med vänlig personal, god mat, både på morgonen och kvällen. Fint rum med allt vad man behöver. Bra bussförbindelser. En fantastisk miljö dom andas kvalité.  Tack för två fina nätter.  ","Response from Clarion Collect... H, Informationsansvarig at Clarion Collection Hotel PlanetstadenResponded Aug 25, 2017","Responded Aug 25, 2017","Hej Karin,  wow - tack så jättemycket för ett fint betyg och fantastisk recension! Vi blir så otroligt glada när vi läser om detta. Verkligen kul att höra att ni haft det så fint hos oss!  Vi hoppas på att ni kommer snart igen och önskar er en underbar avslutning på sommaren!  Med vänliga hälsningar Sarka Receptionen  ",Date of stay: August 2017,"[All, languages]",656
457bertil_,Aug 2017,5,Ett bra boende i Lund,"Ett ljust och fräscht hotell med tillgång till fri parkering i anslutning till hotellet. Hyggligt gångavstånd till centrum. Annars bökigt att som besökande åka buss i Lund, men det är inte hotellets fel. Stora luftiga rum och helt OK sängar för att vara på ett hotell. Trevlig…","Response from Clarion Collect... H, Informationsansvarig at Clarion Collection Hotel PlanetstadenResponded Aug 23, 2017","Responded Aug 23, 2017","Hej Bertil,  tack så mycket att du skriver här och berättar om er fina vistelse!   Vad otroligt glada vi blir att få veta hur bra ni trivts hos oss och att ni varit nöjda med ert rum och service på vårt hotell. Så trevligt att ni njöt av maten trots de senaste ändringarna också.   Ni är alltid hjärtligt välkomna här!  Önskar er en skön avslutning på sommaren  Med vänliga hälsningar Sarka Receptionen",Date of stay: July 2017,"[All, languages]",656
437paulaz,Aug 2017,5,Utmärkt,"Vi är mycket nöjda, rent, trevlig personal. mycket god kvällsmat, gott med fika, väldigt bra frukost och bra att vi kunde ställa bilen så nära. Det var så trivsamt att vi stannade kvar på kvällen och satt och pratade på hotellet istället för att dra ut på stan, inget störande…","Response from Clarion Collect... H, Informationsansvarig at Clarion Collection Hotel PlanetstadenResponded Aug 23, 2017","Responded Aug 23, 2017","Hej Paula,  vi tackar så hemskt mycket för ett jättefint betyg och recension! Det är med stor glädje vi läser om er trevliga upplevelse. Visst kan det vara skönt med en lite lugnare kväll i vår lobby :).  Vi hoppas på ett snart återseende och önskar er en fantastisk avslutning på sommaren!  Med vänliga hälsningar Sarka  Receptionen",Date of stay: August 2017,"[All, languages]",656
Modena1967,Aug 2017,3,Bene ma lontano dal centro,"Ottima soluzione, ho soggiornato nell'ala ristrutturata, la stanza era un po' piccola ma pulita e vivibile, ottima colazione e cena (salmone al vapore da sballo), piccola palestra (mai usata), peccato per la distanza dal centro, oltre 20 minuti a piedi in inverno sono tanti","Response from Clarion Collect... H, Informationsansvarig at Clarion Collection Hotel PlanetstadenResponded Aug 23, 2017","Responded Aug 23, 2017","Dear Modena1967,  many thanks for writing the review!   We are very glad that you had a satisfactory stay here despite the hotel being a little bit further from the centre. Great to hear that you tased our salmon and enjoyed both breakfast and dinner at our hotel.   Have a fabulous rest of the summer and welcome back anytime!  Kind regards Sarka  Front desk",Date of stay: March 2017,"[All, languages]",656
