term,Category,Freq,Term,Total,loglift,logprob
14,Default,4.0,restaurant,4.0,17.0,17.0
9,Default,2.0,pizza,2.0,16.0,16.0
0,Default,2.0,affordable,2.0,15.0,15.0
5,Default,2.0,good,2.0,14.0,14.0
3,Default,2.0,feel,2.0,13.0,13.0
12,Default,2.0,quite,2.0,12.0,12.0
8,Default,2.0,normal,2.0,11.0,11.0
6,Default,2.0,ingredients,2.0,10.0,10.0
15,Default,2.0,sweden,2.0,9.0,9.0
11,Default,2.0,prices,2.0,8.0,8.0
13,Default,2.0,real,2.0,7.0,7.0
7,Default,2.0,italian,2.0,6.0,6.0
1,Default,2.0,atmosphere,2.0,5.0,5.0
2,Default,2.0,delicious,2.0,4.0,4.0
4,Default,2.0,food,2.0,3.0,3.0
16,Default,1.0,tasty,1.0,2.0,2.0
10,Default,1.0,place,1.0,1.0,1.0
12,Topic1,1.94536800485646,quite,2.1537238954477314,0.2084,-2.662
15,Topic1,1.965999869111093,sweden,2.1808893787599537,0.2064,-2.6515
3,Topic1,1.9671663667474188,feel,2.1863871216772193,0.2045,-2.6509
11,Topic1,1.9570954744962374,prices,2.176787531996185,0.2037,-2.656
5,Topic1,1.9563341621845132,good,2.176200123741697,0.2036,-2.6564
7,Topic1,1.9574260313805791,italian,2.17858131191671,0.2031,-2.6558
9,Topic1,1.9440807029592266,pizza,2.1668016534213166,0.2016,-2.6627
1,Topic1,1.9627334003305774,atmosphere,2.194222935293277,0.1986,-2.6531
8,Topic1,1.9552045117713577,normal,2.1861721570611685,0.1985,-2.657
13,Topic1,1.9609993685319256,real,2.1955656853530305,0.1971,-2.654
0,Topic1,1.9544395794575242,affordable,2.189401229190569,0.1966,-2.6574
6,Topic1,1.9473775968030484,ingredients,2.1823818392135657,0.1962,-2.661
2,Topic1,1.9488576473220571,delicious,2.1842887313456765,0.1961,-2.6602
14,Topic1,1.9516160098653828,restaurant,4.2675147437797385,-0.4723,-2.6588
10,Topic1,0.16744457399902438,place,1.1379911298919165,-1.6063,-5.1146
16,Topic1,0.165412880215405,tasty,1.7868611259555878,-2.0697,-5.1268
4,Topic1,0.1604266599013871,food,2.456229405954651,-2.4184,-5.1574
4,Topic2,2.2005406654480617,food,2.456229405954651,1.4759,-1.263
16,Topic2,1.5253898336387302,tasty,1.7868611259555878,1.4276,-1.6295
14,Topic2,2.224083489954172,restaurant,4.2675147437797385,0.9342,-1.2524
10,Topic2,0.1503279448323167,place,1.1379911298919165,-0.4383,-3.9467
2,Topic2,0.14005361594201643,delicious,2.1842887313456765,-1.1612,-4.0175
0,Topic2,0.13936610433826718,affordable,2.189401229190569,-1.1684,-4.0224
6,Topic2,0.13293332196595703,ingredients,2.1823818392135657,-1.2125,-4.0696
13,Topic2,0.13226874311309172,real,2.1955656853530305,-1.2235,-4.0746
9,Topic2,0.13031679845017893,pizza,2.1668016534213166,-1.2252,-4.0895
5,Topic2,0.13078236149274697,good,2.176200123741697,-1.2259,-4.0859
8,Topic2,0.1309844195849557,normal,2.1861721570611685,-1.229,-4.0844
1,Topic2,0.13071902975213648,atmosphere,2.194222935293277,-1.2347,-4.0864
7,Topic2,0.12904592121646177,italian,2.17858131191671,-1.2404,-4.0993
11,Topic2,0.12712146226799984,prices,2.176787531996185,-1.2546,-4.1143
3,Topic2,0.12274037937867417,feel,2.1863871216772193,-1.2941,-4.1494
15,Topic2,0.12014738482270303,sweden,2.1808893787599537,-1.3129,-4.1708
12,Topic2,0.11449866395120545,quite,2.1537238954477314,-1.3485,-4.2189
10,Topic3,0.793266823629939,place,1.1379911298919165,2.6429,-0.8654
16,Topic3,0.06923148923346042,tasty,1.7868611259555878,-0.247,-3.3041
13,Topic3,0.07509597284760265,real,2.1955656853530305,-0.3716,-3.2228
6,Topic3,0.07424134636383972,ingredients,2.1823818392135657,-0.3771,-3.2342
1,Topic3,0.07385795409873243,atmosphere,2.194222935293277,-0.3876,-3.2394
8,Topic3,0.07240095425343489,normal,2.1861721570611685,-0.4039,-3.2593
3,Topic3,0.06894483215767913,feel,2.1863871216772193,-0.4529,-3.3082
2,Topic3,0.06861389065771757,delicious,2.1842887313456765,-0.4568,-3.3131
15,Topic3,0.06769249913669806,sweden,2.1808893787599537,-0.4687,-3.3266
0,Topic3,0.06769148543958249,affordable,2.189401229190569,-0.4726,-3.3266
12,Topic3,0.06592077676052412,quite,2.1537238954477314,-0.4827,-3.3531
11,Topic3,0.0654815098264207,prices,2.176787531996185,-0.5,-3.3598
7,Topic3,0.06529182499666823,italian,2.17858131191671,-0.5038,-3.3627
9,Topic3,0.06425922728495403,pizza,2.1668016534213166,-0.5143,-3.3786
5,Topic3,0.06150914269592749,good,2.176200123741697,-0.5624,-3.4224
