term,Topic,Freq,Term
0,2,0.7411844471627849,1st
1,1,0.7265619905959417,39
1,2,0.06605109005417652,39
1,4,0.13210218010835303,39
1,5,0.03302554502708826,39
1,6,0.03302554502708826,39
3,1,0.7257518339588476,accessories
3,5,0.3628759169794238,accessories
4,3,0.5134906449819245,accidentally
5,1,0.9051694829808018,accommodating
6,3,0.8047362696280579,advance
7,8,0.633931811295784,ages
8,1,0.2982558561245168,amazing
8,2,0.2982558561245168,amazing
8,5,0.2982558561245168,amazing
10,1,0.38277180070954675,amp
10,3,0.38277180070954675,amp
12,3,0.506165136107463,arrive
12,4,0.506165136107463,arrive
13,1,0.31685164583617337,arrived
13,2,0.31685164583617337,arrived
15,1,0.4956098670591983,asked
15,4,0.24780493352959915,asked
16,1,0.9264499999033718,ate
17,1,0.9273630428666546,atmosphere
17,2,0.07728025357222122,atmosphere
18,1,0.6823435560965602,attended
19,1,0.9111202084686756,attentive
20,1,0.9588552292325826,authentic
21,4,0.8921928216235575,away
22,8,0.6388513636114709,baked
24,1,0.9061290401511294,beef
25,1,0.6851941612861845,beer
25,5,0.1370388322572369,beer
25,9,0.1370388322572369,beer
26,3,0.3825070383147195,beers
26,7,0.3825070383147195,beers
27,1,0.5431118068061742,best
27,8,0.2715559034030871,best
28,1,0.8066450399914978,big
29,2,0.38279325705542006,bit
29,4,0.38279325705542006,bit
30,3,0.3981831640288303,booked
31,6,0.48614450080369215,booking
33,1,0.5850670333225373,bread
33,9,0.29253351666126864,bread
34,5,0.830371363826774,breakfast
36,8,0.6359204808000478,buffalo
37,2,0.2188155852271489,buffet
37,4,0.2188155852271489,buffet
37,5,0.4376311704542978,buffet
39,2,0.37107209892865933,bustle
39,3,0.37107209892865933,bustle
40,1,0.5550762621686797,busy
40,2,0.27753813108433983,busy
41,1,0.3025985925117856,buy
41,4,0.3025985925117856,buy
42,1,0.9051577148215165,called
43,1,0.5610416000784245,came
44,2,0.7438455656757981,card
45,4,0.6067616441715853,center
45,5,0.20225388139052844,center
48,3,0.6062782914399196,chance
51,4,0.3262599779049048,chicken
51,9,0.3262599779049048,chicken
53,2,0.7420872007547622,chose
54,3,0.9178428572522244,city
55,2,0.3890824806566113,close
55,5,0.3890824806566113,close
56,1,0.21710616346160144,cold
56,2,0.4342123269232029,cold
56,4,0.21710616346160144,cold
57,1,0.21517353143063678,come
57,3,0.43034706286127355,come
57,6,0.21517353143063678,come
60,1,0.6358998893116694,cooked
60,3,0.21196662977055644,cooked
61,3,0.5123896374767868,cotta
62,3,0.4102325489795261,couple
62,5,0.4102325489795261,couple
63,2,0.47603792385059274,couples
64,1,0.34271675028110077,course
64,2,0.5140751254216511,course
66,1,0.7063770139464859,cozy
66,2,0.10091100199235513,cozy
66,3,0.050455500996177564,cozy
66,4,0.050455500996177564,cozy
66,5,0.050455500996177564,cozy
66,9,0.050455500996177564,cozy
67,3,0.5132321120628797,cucina
68,1,0.3731378457094211,cuisine
68,5,0.3731378457094211,cuisine
69,4,0.40341549409118266,curry
69,5,0.40341549409118266,curry
70,2,0.25609407606960927,day
70,3,0.5121881521392185,day
71,2,0.4771826208172036,deck
72,1,0.793164691952141,decor
73,2,0.3211737884233933,decorated
73,3,0.3211737884233933,decorated
73,5,0.3211737884233933,decorated
75,1,0.7330105433738715,delicious
75,2,0.2155913362864328,delicious
76,2,0.37043277695232185,despite
76,3,0.37043277695232185,despite
78,1,0.9271651796650354,different
79,1,0.17337796642188258,dining
79,2,0.5201338992656477,dining
79,4,0.17337796642188258,dining
80,1,0.9272291512793899,dish
81,1,0.88136145388929,dishes
81,3,0.055085090868080624,dishes
82,1,0.24759969183274283,does
82,4,0.24759969183274283,does
82,7,0.24759969183274283,does
83,1,0.2957656975739685,doesn
83,4,0.2957656975739685,doesn
84,1,0.9072599353591894,don
88,1,0.38607834208376296,eat
88,2,0.19303917104188148,eat
88,3,0.38607834208376296,eat
89,2,0.470344160790453,eaten
89,6,0.470344160790453,eaten
92,8,0.5103951650897146,enjoyed
93,1,0.23703673080047408,especially
93,2,0.23703673080047408,especially
93,8,0.23703673080047408,especially
94,1,0.8025471679662247,evening
94,2,0.20063679199155618,evening
97,1,0.9468061789029891,exciting
98,7,0.6569290934630998,expected
99,1,0.7010516044591761,experience
99,3,0.08763145055739702,experience
99,5,0.17526290111479403,experience
101,3,0.41096649548151604,fantastic
101,5,0.41096649548151604,fantastic
104,1,0.9268562380321124,fine
105,1,0.5501332539498267,fish
105,4,0.3667555026332178,fish
106,2,0.7419847082122227,floor
107,4,0.4992874562496846,followed
108,1,0.9639259303455346,food
108,2,0.025704691475880923,food
111,1,0.20282735639309438,freshly
111,3,0.6084820691792832,freshly
112,1,0.8612995380302797,friendly
112,3,0.10132935741532703,friendly
113,1,0.3719864950026215,garlic
113,9,0.3719864950026215,garlic
114,1,0.24573807959814914,generally
114,2,0.4914761591962983,generally
115,9,0.5834265878003612,girlfriend
116,1,0.8042133924840597,glass
116,3,0.13403556541400996,glass
118,1,0.969188208237052,good
118,3,0.01425276776819194,good
119,1,0.7903179295191195,got
119,2,0.11708413770653622,got
119,3,0.029271034426634056,got
119,4,0.08781310327990217,got
120,1,0.7012830957809801,gourmet
121,5,0.5932376118052085,grand
122,1,0.9090360869994635,great
122,7,0.0826396442726785,great
123,4,0.9268484694859406,greek
124,1,0.37265242249538066,green
124,5,0.37265242249538066,green
125,1,0.38253127788922053,grilled
125,3,0.38253127788922053,grilled
126,1,0.19673978721557542,hall
126,2,0.19673978721557542,hall
126,4,0.5902193616467263,hall
127,1,0.878737830401641,high
128,1,0.7244495365404461,highly
128,5,0.24148317884681536,highly
129,1,0.5048571047263034,hot
129,2,0.16828570157543446,hot
129,3,0.16828570157543446,hot
129,9,0.16828570157543446,hot
130,5,0.8844692979048882,hotel
131,1,0.90520062972893,hungry
132,2,0.47726770868251384,hustle
133,1,0.7014909546489324,including
135,1,0.2918710647331052,indian
135,7,0.2918710647331052,indian
135,9,0.2918710647331052,indian
137,1,0.9673404915473147,italian
138,1,0.8380875990218938,just
138,5,0.11972679986027054,just
139,4,0.40137453034484294,kind
139,9,0.40137453034484294,kind
140,1,0.8368520011327092,kitchen
143,1,0.7932836153681868,large
144,3,0.5115610585990394,lars
146,4,0.5009167329178061,lies
147,1,0.45330502959879715,light
147,7,0.45330502959879715,light
148,1,0.6198664176017178,like
148,4,0.2066221392005726,like
150,1,0.5714367134540597,little
150,4,0.3636415449253107,little
150,5,0.05194879213218724,little
151,1,0.3000903527079722,live
151,3,0.3000903527079722,live
152,4,0.28317234800469737,local
152,5,0.5663446960093947,local
153,1,0.4409854939609706,located
153,2,0.11024637349024265,located
153,3,0.11024637349024265,located
153,5,0.2204927469804853,located
154,1,0.7661993588856978,long
155,4,0.4992164591443934,look
156,1,0.7136617648821156,lot
156,5,0.1784154412205289,lot
157,1,0.9854029430312713,lovely
158,9,0.5114950821712273,lucky
159,1,0.7216881638595676,lunch
159,3,0.10309830912279536,lunch
159,6,0.10309830912279536,lunch
160,1,0.49881210710506396,lund
160,3,0.22169426982447288,lund
160,4,0.16627070236835464,lund
160,5,0.05542356745611822,lund
161,1,0.35360106360266796,make
161,2,0.35360106360266796,make
163,1,0.1818162849599532,market
163,2,0.1818162849599532,market
163,4,0.5454488548798596,market
165,8,0.4980569289751988,materials
168,1,0.5978075957977607,menu
168,2,0.29890379789888033,menu
170,1,0.8384113389658919,minded
171,1,0.49338418419842245,minus
171,5,0.49338418419842245,minus
172,2,0.377998292837711,minutes
172,4,0.377998292837711,minutes
173,1,0.5939647042821891,money
173,3,0.29698235214109453,money
173,5,0.29698235214109453,money
174,8,0.637048186617391,mozzarella
175,3,0.22387385575143803,neighborhood
175,4,0.6716215672543141,neighborhood
176,1,0.682308392423457,nice
176,2,0.0909744523231276,nice
176,3,0.0227436130807819,nice
176,4,0.11371806540390951,nice
176,5,0.0909744523231276,nice
177,1,0.5668673619665264,night
177,2,0.18895578732217547,night
177,6,0.18895578732217547,night
179,1,0.6799935596986189,offer
179,7,0.3399967798493094,offer
180,1,0.7396499758819663,ok
180,5,0.12327499598032773,ok
181,2,0.7436687854665521,okay
184,7,0.6550451716785837,ordinary
185,5,0.5413044983720597,oskar
188,3,0.5118093822693949,panna
189,1,0.2915004860541572,past
189,2,0.2915004860541572,past
189,3,0.2915004860541572,past
190,1,0.428680103768339,pasta
190,3,0.2143400518841695,pasta
190,4,0.2143400518841695,pasta
192,1,0.6387111551178937,people
192,3,0.21290371837263122,people
193,1,0.5795013624282059,perfect
193,2,0.28975068121410297,perfect
194,8,0.6327744860820609,perfection
195,2,0.4764824884351038,pick
196,1,0.5453180438992711,pizza
196,2,0.10906360877985422,pizza
196,3,0.10906360877985422,pizza
196,8,0.10906360877985422,pizza
197,1,0.5440492960305918,pizzas
197,8,0.2720246480152959,pizzas
198,1,0.4739802107661218,place
198,2,0.16927864670218634,place
198,3,0.2369901053830609,place
198,4,0.06771145868087454,place
198,5,0.03385572934043727,place
198,9,0.03385572934043727,place
201,1,0.9803096068525738,portions
202,1,0.42655328697405376,possible
