term,Category,Freq,Term,Total,loglift,logprob
2,Default,21.0,39,21.0,30.0,30.0
92,Default,33.0,excellent,33.0,29.0,29.0
209,Default,40.0,restaurant,40.0,28.0,28.0
183,Default,40.0,place,40.0,27.0,27.0
109,Default,43.0,good,43.0,26.0,26.0
150,Default,40.0,lund,40.0,25.0,25.0
198,Default,12.0,quality,12.0,24.0,24.0
179,Default,16.0,pizza,16.0,23.0,23.0
110,Default,15.0,great,15.0,22.0,22.0
223,Default,21.0,service,21.0,21.0,21.0
12,Default,7.0,ate,7.0,20.0,20.0
76,Default,21.0,dishes,21.0,19.0,19.0
73,Default,22.0,dinner,22.0,18.0,18.0
13,Default,9.0,atmosphere,9.0,17.0,17.0
87,Default,7.0,environment,7.0,16.0,16.0
125,Default,6.0,ingredients,6.0,15.0,15.0
251,Default,9.0,time,9.0,14.0,14.0
204,Default,12.0,really,12.0,13.0,13.0
102,Default,25.0,food,25.0,12.0,12.0
99,Default,5.0,fish,5.0,11.0,11.0
149,Default,8.0,lunch,8.0,10.0,10.0
266,Default,6.0,ve,6.0,9.0,9.0
210,Default,4.0,restaurants,4.0,8.0,8.0
121,Default,6.0,hotel,6.0,7.0,7.0
227,Default,6.0,small,6.0,6.0,6.0
151,Default,3.0,main,3.0,5.0,5.0
22,Default,6.0,beautiful,6.0,4.0,4.0
90,Default,7.0,evening,7.0,3.0,3.0
278,Default,12.0,work,12.0,2.0,2.0
135,Default,4.0,kitchen,4.0,1.0,1.0
128,Topic1,18.559677068862417,italian,19.2144416123614,0.5794,-3.7035
62,Topic1,15.791932437732507,cuisine,17.003872407337266,0.5401,-3.8649
142,Topic1,7.610442283304142,located,8.252343428478303,0.5331,-4.5949
194,Topic1,7.191044918621665,prices,7.833451968906867,0.5285,-4.6516
24,Topic1,6.498758127016306,beers,7.141878694441519,0.5197,-4.7528
133,Topic1,6.345824404351147,kind,7.002157473422428,0.5156,-4.7766
241,Topic1,10.071393215444923,swedish,11.158693421246795,0.5115,-4.3147
3,Topic1,5.525471305052126,abroad,6.176231422755254,0.5027,-4.9151
165,Topic1,4.8324078486697895,night,5.4726926371520275,0.4896,-5.0491
51,Topic1,4.829896526464045,come,5.473398319742757,0.489,-5.0496
48,Topic1,4.827744227927858,city,5.480653041045496,0.4872,-5.0501
