term,Topic,Freq,Term
0,1,0.7032317781391424,39
0,6,0.1758079445347856,39
1,1,0.44036382842137134,american
1,8,0.44036382842137134,american
2,1,0.7483275486625971,amp
3,1,0.7528370382274859,atmosphere
4,1,0.40266891990606646,available
4,3,0.40266891990606646,available
5,2,0.47949828724628996,baked
6,1,0.6051328455152931,bar
6,5,0.2017109485050977,bar
7,1,0.4046306457067873,beautiful
7,4,0.4046306457067873,beautiful
8,1,0.4125416741704663,beer
8,7,0.4125416741704663,beer
9,1,0.4834568487196292,center
9,2,0.2417284243598146,center
9,3,0.2417284243598146,center
10,2,0.3951748102198648,central
10,3,0.3951748102198648,central
11,2,0.414717264390279,chinese
11,7,0.414717264390279,chinese
12,3,0.4350905303756562,clean
12,4,0.4350905303756562,clean
13,1,0.39991335213765444,close
13,3,0.39991335213765444,close
14,3,0.4197953681386935,colleague
14,4,0.4197953681386935,colleague
15,1,0.7662857291631175,colleagues
16,5,0.4501734560543712,counter
16,7,0.4501734560543712,counter
17,2,0.6434539594381617,crowded
17,8,0.3217269797190809,crowded
18,2,0.4451749122912936,cuisine
18,8,0.4451749122912936,cuisine
19,2,0.32050660556922134,customers
19,4,0.32050660556922134,customers
20,1,0.2461632647765959,day
20,2,0.4923265295531918,day
20,7,0.2461632647765959,day
21,1,0.39453070288779235,delicious
21,2,0.13151023429593078,delicious
21,3,0.13151023429593078,delicious
21,4,0.13151023429593078,delicious
21,6,0.13151023429593078,delicious
22,1,0.4044712058302918,despite
22,4,0.4044712058302918,despite
23,1,0.2523351973469393,dish
23,2,0.2523351973469393,dish
23,3,0.2523351973469393,dish
23,4,0.2523351973469393,dish
24,2,0.7014446723819397,dishes
25,2,0.4028310251530588,easily
25,5,0.4028310251530588,easily
26,2,0.44274396612878636,eat
26,4,0.22137198306439318,eat
26,5,0.22137198306439318,eat
26,6,0.22137198306439318,eat
27,4,0.35062819972369275,enjoy
27,7,0.35062819972369275,enjoy
28,1,0.36430360282844815,fish
28,3,0.36430360282844815,fish
29,1,0.7267797467202695,food
29,4,0.24225991557342313,food
30,1,0.4851454137287765,foot
30,2,0.24257270686438825,foot
30,5,0.24257270686438825,foot
31,1,0.17079723927324225,good
31,2,0.17079723927324225,good
31,3,0.17079723927324225,good
31,4,0.17079723927324225,good
31,5,0.17079723927324225,good
31,6,0.17079723927324225,good
32,1,0.7510542250260052,hamburger
33,2,0.6449884850911267,inside
33,5,0.12899769701822533,inside
33,7,0.12899769701822533,inside
34,3,0.4286466951902003,interior
34,4,0.4286466951902003,interior
35,4,0.4826291199360479,items
35,8,0.4826291199360479,items
36,3,0.2802749242356408,japanese
36,4,0.2802749242356408,japanese
36,5,0.2802749242356408,japanese
36,6,0.2802749242356408,japanese
37,1,0.45950317004230873,like
37,2,0.22975158502115436,like
37,5,0.22975158502115436,like
38,1,0.5990735129570774,located
38,3,0.2995367564785387,located
39,2,0.40356911350403785,looked
39,4,0.40356911350403785,looked
40,1,0.41515239265818327,lot
40,6,0.41515239265818327,lot
41,2,0.4366580052277562,lunch
41,5,0.2183290026138781,lunch
41,8,0.2183290026138781,lunch
42,1,0.30099195390186345,lund
42,2,0.30099195390186345,lund
42,3,0.20066130260124232,lund
42,5,0.10033065130062116,lund
42,7,0.10033065130062116,lund
43,1,0.7000669163722639,main
43,2,0.23335563879075463,main
44,1,0.25324409395203523,meat
44,2,0.25324409395203523,meat
44,3,0.25324409395203523,meat
44,5,0.25324409395203523,meat
45,1,0.3176660216979353,menu
45,3,0.3176660216979353,menu
45,5,0.3176660216979353,menu
46,1,0.48613761137494454,minutes
46,2,0.24306880568747227,minutes
46,5,0.24306880568747227,minutes
47,1,0.37766868054480685,near
47,2,0.37766868054480685,near
48,5,0.34411739431842525,noodle
48,6,0.34411739431842525,noodle
49,2,0.320211600633259,number
49,4,0.320211600633259,number
50,2,0.41410842777045515,outside
50,7,0.41410842777045515,outside
