term,Topic,Freq,Term
0,5,0.45985198936710675,arrived
1,1,0.72638199352162,atmosphere
2,1,0.5916316327623112,attentive
2,2,0.3944210885082075,attentive
3,2,0.8017645539042209,attractive
4,2,0.6446158788705354,beautiful
4,3,0.2148719596235118,beautiful
4,4,0.2148719596235118,beautiful
5,1,0.2665680137431325,beers
5,2,0.2665680137431325,beers
5,4,0.2665680137431325,beers
5,7,0.2665680137431325,beers
6,3,0.8430483784276737,best
7,4,0.4736505493122424,burger
7,6,0.4736505493122424,burger
8,4,0.5292861046256395,charm
9,7,0.49285642787015504,choices
10,1,0.41185671484661424,city
10,4,0.41185671484661424,city
11,4,0.4603904645305639,close
11,5,0.4603904645305639,close
12,2,0.7957609283209992,course
13,2,0.9049114933950447,cozy
14,2,0.3383894497615865,day
14,5,0.3383894497615865,day
15,1,0.47845775969066473,delicious
15,2,0.47845775969066473,delicious
16,2,0.7884403170415064,dessert
17,1,0.4842996978285983,dinner
17,2,0.24214984891429914,dinner
17,3,0.24214984891429914,dinner
18,3,0.3051308131344714,dishes
18,7,0.6102616262689428,dishes
19,1,0.41927784274531354,eat
19,4,0.41927784274531354,eat
20,3,0.8478291119156457,enjoying
21,1,0.33039526012291875,excellent
21,3,0.33039526012291875,excellent
21,6,0.33039526012291875,excellent
22,1,0.5416965256419789,food
22,2,0.27084826282098945,food
22,3,0.09028275427366315,food
22,4,0.09028275427366315,food
22,6,0.09028275427366315,food
23,3,0.6718491304450236,frequented
23,4,0.3359245652225118,frequented
24,1,0.5702819249469095,good
24,2,0.1425704812367274,good
24,4,0.2851409624734548,good
25,1,0.6393748405053842,great
25,2,0.1826785258586812,great
25,5,0.0913392629293406,great
25,7,0.0913392629293406,great
26,4,0.47835999430995285,hotel
26,6,0.47835999430995285,hotel
27,1,0.429790488294747,italian
27,6,0.429790488294747,italian
28,3,0.4477644040193327,late
28,5,0.4477644040193327,late
29,1,0.8642918458694493,like
30,1,0.4307088728540159,located
30,6,0.4307088728540159,located
31,2,0.4912965150590779,lunch
32,1,0.0994836587932898,lund
32,2,0.2984509763798694,lund
32,3,0.1989673175865796,lund
32,4,0.2984509763798694,lund
32,5,0.1989673175865796,lund
33,2,0.8046149634497118,main
34,1,0.3494839715883283,meal
34,6,0.3494839715883283,meal
35,3,0.8447005691931035,meals
36,2,0.7976918910578289,middle
37,1,0.7671634894124713,nice
38,1,0.429455392786503,old
38,6,0.429455392786503,old
39,3,0.8515822605503705,people
40,5,0.4812707776922834,pizzas
40,6,0.4812707776922834,pizzas
41,2,0.7630853948293095,place
41,4,0.25436179827643646,place
42,3,0.7454552573015447,pleasant
43,3,0.8467286988233306,pleasure
44,1,0.9298703994606824,recommend
45,3,0.4478270339418276,restaurant
45,5,0.2239135169709138,restaurant
45,7,0.2239135169709138,restaurant
46,1,0.4341837647680065,restaurants
46,5,0.4341837647680065,restaurants
47,1,0.8029966800920462,service
47,4,0.13383278001534102,service
48,2,0.4396974757567354,snacks
48,6,0.4396974757567354,snacks
49,1,0.265637712582718,space
49,3,0.531275425165436,space
49,6,0.265637712582718,space
50,1,0.7740168814555357,staff
51,2,0.7927728115319083,strarter
52,1,0.7548276445143776,super
53,7,0.4934091709729281,swedish
54,3,0.4573097740836852,traditional
54,7,0.4573097740836852,traditional
55,1,0.7540842314625974,visit
56,2,0.7958773560073084,waiters
57,5,0.3790784776064326,went
57,6,0.3790784776064326,went
57,7,0.3790784776064326,went
58,1,0.762460582379313,yummy
