term,Category,Freq,Term,Total,loglift,logprob
35,Topic2,0.15973936163695185,nice,2.733406130471179,-1.2402,-5.5673
15,Topic2,0.15189629401200597,extensive,2.4750877076591196,-1.1912,-5.6177
10,Topic2,0.14733217041866256,downtown,2.1623930031966427,-1.0867,-5.6482
23,Topic2,0.1486455182399104,having,2.4661003138704265,-1.2092,-5.6393
7,Topic2,0.1472623920132832,decoration,2.4267803291309735,-1.2025,-5.6487
18,Topic2,0.14916190881332322,friendly,3.3725520094135564,-1.5188,-5.6358
1,Topic2,0.1477104426723144,advisable,3.3765810439524313,-1.5298,-5.6456
49,Topic3,5.813830504372278,restaurant,6.533835238346751,1.7837,-1.6721
36,Topic3,1.5802273888148344,opposite,2.1253751847128513,1.604,-2.9747
5,Topic3,1.596561679545394,cathedral,2.1531896932951464,1.6013,-2.9645
19,Topic3,1.5956579822099104,gives,2.1565004235252085,1.5992,-2.965
11,Topic3,1.5874755303458343,elegant,2.1510306504714927,1.5966,-2.9702
58,Topic3,1.5914367427075313,touch,2.1631826083829697,1.5935,-2.9677
10,Topic3,1.5879865815097989,downtown,2.1623930031966427,1.5917,-2.9698
7,Topic3,1.5855442408908618,decoration,2.4267803291309735,1.4748,-2.9714
34,Topic3,1.5907289161352065,modern,2.5279161709474054,1.4372,-2.9681
6,Topic3,0.8551500035887541,center,1.8091051802848792,1.1511,-3.5888
31,Topic3,0.8581546903614837,located,1.815530425821261,1.1511,-3.5853
56,Topic3,0.8638272366991264,spanish,2.196076558131021,0.9674,-3.5787
27,Topic3,0.8619848823182279,kitchen,2.2024419296180966,0.9623,-3.5808
59,Topic3,0.8631434299171471,train,2.3066228526360653,0.9174,-3.5795
30,Topic3,0.8645700897776026,local,3.0978266655296687,0.6242,-3.5778
13,Topic3,0.1299632256448285,entrance,1.2524556280043233,-0.3652,-5.4728
47,Topic3,0.1550838621685437,recommend,1.8641447363579684,-0.5862,-5.2961
44,Topic3,0.1349408554986114,quality,1.6860797843913504,-0.6249,-5.4352
37,Topic3,0.14918786706201703,pizza,1.8843285809130725,-0.6357,-5.3349
26,Topic3,0.1421899354299058,italian,1.8504822107843029,-0.6656,-5.3829
53,Topic3,0.13377310478696616,site,1.765990317472338,-0.6799,-5.4439
39,Topic3,0.1309418770788915,potatoes,1.8650627039526002,-0.7559,-5.4653
41,Topic3,0.12425805013907956,price,1.8403910047803553,-0.795,-5.5177
17,Topic3,0.8921064483509263,food,13.757538602920226,-0.8354,-3.5465
33,Topic3,0.14535274865745013,menu,2.273888690700809,-0.8497,-5.3609
32,Topic3,0.12948240240560116,lund,2.074036739755832,-0.8733,-5.4765
51,Topic3,0.14051141589119637,short,2.270489352173122,-0.8821,-5.3948
43,Topic3,0.1397573382599331,professional,2.2719096028980013,-0.8881,-5.4002
48,Topic3,0.13891143498471684,recommended,2.265872159741052,-0.8915,-5.4062
12,Topic3,0.1355506854923721,english,2.231750772965692,-0.9008,-5.4307
42,Topic3,0.1368027021831764,product,2.253967777430385,-0.9015,-5.4215
25,Topic3,0.13993462932523323,husband,2.4709142030127014,-0.9708,-5.3989
57,Topic3,0.1401136804615282,thing,2.487770355305819,-0.9763,-5.3976
52,Topic3,0.13825104864157278,simple,2.4804644645634317,-0.9867,-5.411
0,Topic3,0.14974854689901543,39,4.552922462916962,-1.5142,-5.3311
46,Topic3,0.1438901162173018,quite,3.3706855617496676,-1.2534,-5.371
50,Topic3,0.1458463595850737,service,10.045669789760389,-2.3319,-5.3575
1,Topic3,0.13948807930663434,advisable,3.3765810439524313,-1.2862,-5.4021
38,Topic3,0.14334961624525638,place,8.588470244119735,-2.1925,-5.3748
21,Topic3,0.14292951190466863,good,9.370332557104227,-2.2825,-5.3777
32,Topic4,1.0666030278750027,lund,2.074036739755832,2.713,-1.8902
6,Topic4,0.46147190978337377,center,1.8091051802848792,2.0119,-2.728
31,Topic4,0.4589587531932739,located,1.815530425821261,2.0029,-2.7335
39,Topic4,0.4573474804198185,potatoes,1.8650627039526002,1.9724,-2.737
34,Topic4,0.4634956439560322,modern,2.5279161709474054,1.6817,-2.7236
13,Topic4,0.0782754642040267,entrance,1.2524556280043233,0.6054,-4.5022
44,Topic4,0.07432490898083761,quality,1.6860797843913504,0.2563,-4.554
53,Topic4,0.0746282179785872,site,1.765990317472338,0.2141,-4.5499
41,Topic4,0.07306839393055545,price,1.8403910047803553,0.1517,-4.571
37,Topic4,0.06841360116580064,pizza,1.8843285809130725,0.0623,-4.6369
26,Topic4,0.06702000831444622,italian,1.8504822107843029,0.0598,-4.6574
47,Topic4,0.06712361983688844,recommend,1.8641447363579684,0.054,-4.6559
58,Topic4,0.07723889641848544,touch,2.1631826083829697,0.0456,-4.5155
19,Topic4,0.07435750920112126,gives,2.1565004235252085,0.0107,-4.5535
43,Topic4,0.0779994596416876,professional,2.2719096028980013,0.0064,-4.5057
7,Topic4,0.08297028322948581,decoration,2.4267803291309735,0.0022,-4.4439
48,Topic4,0.07450726030933297,recommended,2.265872159741052,-0.0368,-4.5515
10,Topic4,0.07091691431895393,downtown,2.1623930031966427,-0.0394,-4.6009
56,Topic4,0.07185776419094816,spanish,2.196076558131021,-0.0417,-4.5877
42,Topic4,0.07355986775223626,product,2.253967777430385,-0.0443,-4.5643
12,Topic4,0.07271228638845001,english,2.231750772965692,-0.046,-4.5759
11,Topic4,0.0694864351098686,elegant,2.1510306504714927,-0.0545,-4.6213
36,Topic4,0.06829891880643281,opposite,2.1253751847128513,-0.0598,-4.6385
59,Topic4,0.0738101540732585,train,2.3066228526360653,-0.064,-4.5609
51,Topic4,0.07211557492880773,short,2.270489352173122,-0.0714,-4.5842
24,Topic4,0.07078551835128369,highly,2.240828739276127,-0.0769,-4.6028
16,Topic4,0.07525430280170553,fast,2.3873037787272358,-0.079,-4.5416
27,Topic4,0.06919660828848044,kitchen,2.2024419296180966,-0.0823,-4.6255
15,Topic4,0.07581493033159269,extensive,2.4750877076591196,-0.1077,-4.5341
28,Topic4,0.0773254119811823,like,2.548542365640943,-0.1172,-4.5144
60,Topic4,0.07365798920411401,variety,2.4923693173521166,-0.1435,-4.563
55,Topic4,0.07269477602373337,son,2.4756327741524857,-0.1499,-4.5762
1,Topic4,0.0755391420912345,advisable,3.3765810439524313,-0.4219,-4.5378
57,Topic4,0.07100998701968239,thing,2.487770355305819,-0.1783,-4.5996
3,Topic4,0.075921113595018,attentive,3.9055109308287976,-0.5624,-4.5327
29,Topic4,0.07403698561144614,list,3.365046432623532,-0.4386,-4.5579
46,Topic4,0.07218363070783589,quite,3.3706855617496676,-0.4656,-4.5832
61,Topic4,0.07254621574732233,went,4.262321289066368,-0.6953,-4.5782
49,Topic4,0.07250799291950612,restaurant,6.533835238346751,-1.123,-4.5787
17,Topic4,0.07215296347204733,food,13.757538602920226,-1.8725,-4.5836
13,Topic5,0.32698450827625114,entrance,1.2524556280043233,2.5309,-2.5767
53,Topic5,0.33013902396255534,site,1.765990317472338,2.1969,-2.5671
28,Topic5,0.32077229585050043,like,2.548542365640943,1.8013,-2.5959
54,Topic5,0.3247591572671985,small,3.6447155161548057,1.4559,-2.5835
44,Topic5,0.05115596367137264,quality,1.6860797843913504,0.3786,-4.4317
26,Topic5,0.05413176226566751,italian,1.8504822107843029,0.3421,-4.3752
31,Topic5,0.05170805963464613,located,1.815530425821261,0.3153,-4.421
6,Topic5,0.0512631015938034,center,1.8091051802848792,0.3102,-4.4296
47,Topic5,0.05279448135523507,recommend,1.8641447363579684,0.3097,-4.4002
41,Topic5,0.05170690986480573,price,1.8403910047803553,0.3017,-4.421
39,Topic5,0.05010429908004653,potatoes,1.8650627039526002,0.2569,-4.4525
37,Topic5,0.049071444663495334,pizza,1.8843285809130725,0.2258,-4.4733
32,Topic5,0.05202311345171703,lund,2.074036739755832,0.1883,-4.4149
36,Topic5,0.0533082726610217,opposite,2.1253751847128513,0.1883,-4.3905
27,Topic5,0.05499888396900206,kitchen,2.2024419296180966,0.1839,-4.3593
12,Topic5,0.054827464756908126,english,2.231750772965692,0.1675,-4.3624
19,Topic5,0.05207177334156669,gives,2.1565004235252085,0.1502,-4.414
58,Topic5,0.051932729887081176,touch,2.1631826083829697,0.1445,-4.4167
5,Topic5,0.051542486564272766,cathedral,2.1531896932951464,0.1416,-4.4242
24,Topic5,0.05358487458497013,highly,2.240828739276127,0.1405,-4.3853
59,Topic5,0.05428350398596621,train,2.3066228526360653,0.1245,-4.3724
43,Topic5,0.05266115689024608,professional,2.2719096028980013,0.1094,-4.4027
11,Topic5,0.04930836463527276,elegant,2.1510306504714927,0.0983,-4.4685
