term,Topic,Freq,Term
0,1,0.9134917681303252,affordable
1,1,0.9114844111009544,atmosphere
2,1,0.9156298667382945,delicious
3,1,0.9147510887576771,feel
4,2,0.8142561908718252,food
5,1,0.9190331248402176,good
6,1,0.916429913438389,ingredients
7,1,0.9180286221405274,italian
8,1,0.9148410355241938,normal
9,1,0.9230194175097007,pizza
10,3,0.8787414714690943,place
11,1,0.9187851228484091,prices
12,1,0.928624139903609,quite
13,1,0.9109269712777529,real
14,1,0.46865684598164964,restaurant
14,2,0.46865684598164964,restaurant
15,1,0.9170570591421713,sweden
16,2,1.1192811634594315,tasty
