0,natural
1,water
2,grass
3,land
4,lot
5,bank
6,pasture
7,grassland
8,environment
9,nature
10,rural
11,reserve
12,landscape
13,farm
14,body
15,resources
16,field
17,meadow
18,geological
19,ditch
20,spring
21,phenomenon
22,cloud
23,table
24,park
25,tree
26,area
27,sky
28,venue
29,flooring
30,plaza
31,sport
32,house
33,building
34,wetland
35,winter
36,plain
37,morning
38,river
39,atmospheric
40,waterway
41,road
42,lane
43,street
44,place
45,architecture
46,metropolitan
47,freezing
48,urban
49,snow
50,bird
51,aerial
52,view
53,eye
54,track
55,transport
56,photography
57,residential
58,infrastructure
59,neighbourhood
60,fence
61,plant
62,mixed
63,use
64,window
65,city
66,landmark
67,property
68,worship
69,cathedral
70,square
71,public
72,space
73,medieval
74,church
75,gothic
76,human
77,settlement
78,site
79,facade
80,tower
81,parish
82,steeple
83,town
84,historic
85,courthouse
86,history
87,glass
88,column
89,ancient
90,shade
91,daytime
92,spire
93,attraction
94,classical
95,palace
96,watercourse
97,marsh
98,pond
99,reflection
100,lake
101,reservoir
102,biome
103,stream
104,fen
105,freshwater
106,canal
107,salt
108,shore
109,vegetation
110,arch
111,wall
112,turret
113,fortification
114,chapel
115,brick
116,brickwork
117,yellow
118,roof
119,tourism
120,castle
121,official
122,residence
123,stately
124,mansion
125,presidential
126,manor
127,chateau
128,tourist
129,college
130,seat
131,local
132,home
133,government
134,estate
135,monument
136,downtown
137,campus
138,suburb
139,pedestrian
140,night
141,cityscape
142,temple
143,abbey
144,observation
145,hill
146,zone
147,riparian
148,slope
149,wilderness
150,bed
151,lawn
152,line
153,asphalt
154,ruins
