0,sport
1,venue
2,square
3,equipment
4,plaza
5,vacation
6,leisure
7,centre
8,room
9,flooring
10,travel
11,tourism
12,town
13,space
14,public
15,interior
16,roof
17,city
18,park
19,design
20,meadow
21,resources
22,table
23,geological
24,spring
25,campus
26,field
27,body
28,steeple
29,byzantine
30,building
31,architecture
32,castle
33,house
34,dome
35,farm
36,residence
37,spire
38,home
39,classical
40,facade
41,human
42,landmark
43,settlement
44,medieval
45,street
46,lane
47,road
48,area
49,nature
50,parish
51,reserve
52,church
53,grassland
54,bank
55,worship
56,morning
57,plain
58,phenomenon
59,river
60,atmospheric
61,chateau
62,place
63,neighbourhood
64,cloud
65,winter
66,rural
67,waterway
68,land
69,grass
70,natural
71,stately
72,environment
73,palace
74,landscape
75,tree
76,water
77,sky
78,lot
79,cathedral
80,gothic
81,site
82,tower
83,historic
84,photography
85,car
86,vehicle
87,hardwood
88,infrastructure
89,window
90,wall
91,college
92,fitness
93,white
94,eye
95,transport
96,real
97,urban
98,plant
99,garden
100,pasture
101,botany
102,family
103,baseball
104,botanical
105,courtyard
106,prairie
107,green
108,soil
109,line
110,woody
111,trail
112,thoroughfare
113,lawn
114,property
115,residential
116,mixed
117,use
118,metropolitan
119,downtown
120,block
121,condominium
122,iron
123,suburb
124,skyscraper
125,pedestrian
126,flag
127,glass
128,fountain
129,estate
130,watercourse
131,zone
132,riparian
133,lake
134,vegetation
135,reflection
136,reservoir
137,wetland
138,flower
139,pond
140,leaf
141,wilderness
142,canal
143,fish
144,shrub
145,landscaping
146,yard
147,groundcover
148,crop
149,cumulus
150,shed
151,walkway
152,bovine
153,grazing
154,horizon
155,hill
156,hay
157,shrubland
158,straw
159,ecoregion
160,biome
161,fence
162,branch
163,stream
164,highland
165,daytime
166,autumn
167,feature
168,reflecting
169,pool
170,rock
171,bed
172,official
173,asphalt
174,manor
175,ruins
176,brick
