0,landmark
1,estate
2,house
3,property
4,home
5,architecture
6,medieval
7,facade
8,mansion
9,stately
10,palace
11,classical
12,building
13,real
14,worship
15,place
16,human
17,urban
18,settlement
19,historic
20,chateau
21,church
22,neighbourhood
23,site
24,cathedral
25,wall
26,manor
27,mixed
28,use
29,city
30,town
31,sky
32,area
33,tree
34,official
35,residence
36,parish
37,grass
38,waterway
39,street
40,courthouse
41,attraction
42,tourist
43,castle
44,monument
45,almshouse
46,daytime
47,brick
48,roof
49,spring
50,basilica
51,white
52,presidential
53,campus
54,college
55,residential
56,lawn
57,spire
58,cottage
59,government
60,local
61,seat
62,fortification
63,steeple
64,chapel
65,national
66,tower
67,tourism
68,column
69,statue
70,fixture
71,villa
72,university
73,light
74,cloud
75,downtown
76,gothic
77,square
78,arch
79,public
80,space
81,siding
82,farmhouse
83,byzantine
84,apartment
85,window
86,sculpture
87,plaza
88,brickwork
