term,Topic,Freq,Term
0,2,0.7061745895516323,aerial
1,1,0.8570756402192617,almshouse
2,1,0.7203625861477003,apartment
3,1,0.7382557260338521,architecture
3,2,0.05418390649789741,architecture
3,3,0.18964367274264093,architecture
3,4,0.020318964936711526,architecture
4,1,0.25097778434161533,area
4,2,0.7111037223012435,area
5,1,0.8918942391386397,attraction
6,4,0.8285205495518034,bank
7,1,0.7217784021468205,basilica
8,2,0.7043553026268814,bird
9,1,0.7199434438383429,black
10,4,0.7390603132799601,body
11,1,0.8003858258334463,brick
12,1,0.7691211449414218,building
12,2,0.08096012052014966,building
12,3,0.10120015065018707,building
12,4,0.030360045195056123,building
12,5,0.010120015065018707,building
13,6,0.6332488348995449,car
14,1,0.8870123896983854,castle
15,3,0.8610179956944669,cathedral
16,1,0.9454683622303848,chateau
17,1,0.0920011932664639,church
17,3,0.8280107393981752,church
18,1,0.700676116139716,city
18,2,0.1401352232279432,city
18,4,0.1401352232279432,city
19,1,0.8490033581154139,classical
19,3,0.12577827527635763,classical
20,2,0.708198031417632,cloud
21,1,0.7167631009849981,college
21,4,0.35838155049249903,college
22,1,0.8936051538185437,courthouse
23,1,0.8556400335627097,daytime
24,4,0.8233621878277475,environment
25,1,0.9886638494933659,estate
26,5,0.7128340190472001,exercise
27,2,0.6961837924948004,eye
28,1,0.7963649830630694,facade
28,3,0.183776534553016,facade
29,2,0.3586009011425983,fence
29,4,0.3586009011425983,fence
30,5,0.7171479016111544,fitness
31,5,0.7181271499603484,floor
32,5,0.7432761155971204,flooring
33,2,0.8368879115451378,freezing
34,3,0.9240101604152227,gothic
35,1,0.7189597538415833,government
36,1,0.7759023941328502,grass
36,2,0.14107316256960914,grass
37,5,0.7205149592779926,gym
38,5,0.4702997823705608,hardwood
39,1,0.7163335485374314,historic
39,3,0.2686250807015368,historic
40,1,0.9721234749195676,home
41,1,0.9800564012152606,house
42,4,0.9181461118253331,human
43,2,0.458231655843062,infrastructure
44,1,0.7970443223538367,landmark
44,2,0.04511571635965113,landmark
44,3,0.1503857211988371,landmark
45,2,0.40349275806034096,landscape
45,4,0.5379903440804547,landscape
46,1,0.7187859677791325,local
47,1,0.9358882870554476,manor
48,1,0.9756036208586082,mansion
49,1,0.4004983272826355,medieval
49,3,0.5721404675466222,medieval
50,2,0.7867981433544667,metropolitan
51,1,0.21638161713234955,mixed
51,2,0.21638161713234955,mixed
51,4,0.6491448513970486,mixed
52,1,0.7180266560407228,monochrome
53,1,0.8624209856297413,monument
54,2,0.13716437755607452,natural
54,4,0.8229862653364471,natural
55,4,0.826437004338035,nature
56,1,0.3195378198257551,neighbourhood
56,2,0.4260504264343401,neighbourhood
56,4,0.10651260660858503,neighbourhood
57,1,0.9685573544995123,official
58,1,0.9604516757798037,palace
58,4,0.025958153399454155,palace
59,2,0.663693142795119,photography
59,3,0.1327386285590238,photography
59,4,0.1327386285590238,photography
60,5,0.7158705380019337,physical
61,3,0.8600084565161997,place
62,1,0.35715340602690254,plant
62,2,0.35715340602690254,plant
63,1,0.21828039803733554,plaza
63,4,0.6548411941120066,plaza
64,1,0.7135511114744334,presidential
65,1,0.9544880527602178,property
65,2,0.027271087221720506,property
66,1,0.12221028123023633,public
66,4,0.8554719686116543,public
67,1,0.9248432648835484,real
68,1,0.9687609562389885,residence
69,1,0.4260493112535338,residential
69,2,0.5325616390669172,residential
70,4,0.8254013929218054,river
71,1,0.8096672414176115,roof
72,5,0.7207874448721081,room
73,1,0.3522151052342965,rural
73,2,0.3522151052342965,rural
74,1,0.7221860916897238,seat
75,4,0.9160595513425868,settlement
76,3,0.8324285406347852,site
77,1,0.7299363253116691,sky
77,2,0.17695426068161674,sky
77,3,0.08847713034080837,sky
78,1,0.20992461311558586,snow
78,2,0.7347361459045505,snow
79,1,0.12246133312134029,space
79,4,0.8572293318493821,space
80,1,0.1384970051754278,spire
80,3,0.8309820310525667,spire
81,2,0.3186166457945062,sport
81,5,0.3186166457945062,sport
82,1,0.7969073260581769,spring
82,2,0.13281788767636282,spring
83,4,0.8869719996616733,square
84,1,0.9812532032407214,stately
85,3,0.9229516068393389,steeple
86,1,0.313558770609928,street
86,4,0.470338155914892,street
87,4,0.7385338571710015,tourism
88,1,0.8909322228327092,tourist
89,1,0.27286084880678607,tower
89,3,0.5457216976135721,tower
90,1,0.6335725995671911,town
90,4,0.34846492976195514,town
91,2,0.7094609929035047,track
92,2,0.6521617657109784,transport
92,6,0.2173872552369928,transport
93,1,0.6706092658894782,tree
93,2,0.12192895743445058,tree
93,3,0.06096447871722529,tree
93,4,0.12192895743445058,tree
94,1,0.1900846196588489,urban
94,2,0.7603384786353956,urban
95,1,0.21623663673997628,use
95,2,0.21623663673997628,use
95,4,0.43247327347995257,use
96,6,0.628034662830234,vehicle
97,2,0.32051050700646416,venue
97,5,0.32051050700646416,venue
98,2,0.7000731692677602,view
99,1,0.7209819200481135,wall
100,4,0.859018328547562,water
101,1,0.3648940210993346,waterway
101,4,0.3648940210993346,waterway
102,1,0.7234315147565561,white
103,1,0.7096701342057055,window
104,1,0.17431907371580885,winter
104,2,0.7844358317211397,winter
105,3,0.8640096406159099,worship
