term,Topic,Freq,Term
0,6,0.6482997785187848,agriculture
1,2,0.8419895617119819,arch
2,1,0.5350607741286669,architecture
2,2,0.3706566256533782,architecture
2,4,0.008967499007743022,architecture
2,5,0.08070749106968719,architecture
3,5,0.7667894487911744,area
3,6,0.2064433131360854,area
4,4,0.3592265764825103,asphalt
4,5,0.3592265764825103,asphalt
4,7,0.17961328824125514,asphalt
5,3,0.7103865926428424,atmospheric
6,1,0.8261414611716886,attraction
6,2,0.11802020873881267,attraction
7,3,0.9683721023140098,bank
8,5,0.7906524378270764,bicycle
9,3,0.40238617588997416,biome
9,6,0.40238617588997416,biome
10,4,0.6707438269509699,boardwalk
11,3,0.9839971361163938,body
12,4,0.9416001348894312,botanical
13,3,0.18089001285154924,botany
13,4,0.7959160565468166,botany
14,6,0.6471309853540425,bovine
15,1,0.23353946903177625,brick
15,2,0.7006184070953287,brick
16,1,0.3351458253556807,brickwork
16,2,0.6702916507113614,brickwork
17,1,0.6110360506160827,building
17,2,0.2308358413438535,building
17,5,0.1538905608959023,building
17,8,0.004526192967526539,building
18,1,0.8687834389049891,campus
19,3,0.8247996916404342,canal
20,5,0.663428438359787,car
20,8,0.22114281278659567,car
21,1,0.7649632748775722,castle
21,2,0.20862634769388333,castle
22,2,0.9667198549161052,cathedral
23,4,0.6721013578976667,championship
24,2,0.6691595827364708,chapel
25,1,0.9849845787547188,chateau
26,2,0.987427568382912,church
27,1,0.3064212431921927,city
27,2,0.19827256912435998,city
27,4,0.03604955802261091,city
27,5,0.45061947528263635,city
28,4,0.8040707983258562,class
29,1,0.7152033672362504,classical
29,2,0.2804719087200982,classical
30,1,0.32785491277490525,cloud
30,2,0.046836416110700746,cloud
30,3,0.18734566444280298,cloud
30,4,0.37469132888560597,cloud
30,7,0.09367283222140149,cloud
31,1,0.8371654361233724,column
32,5,0.7898713935959487,commercial
33,3,0.20153197011412352,community
33,4,0.40306394022824704,community
33,6,0.20153197011412352,community
34,4,0.9369670480038416,competition
35,5,0.7909019433007083,corporate
36,5,0.9065239770882334,cottage
37,1,0.9284028424176967,courthouse
38,4,0.9006068106936871,cricket
39,4,0.8107450806129207,crowd
40,2,0.1190157259353008,daytime
40,3,0.1190157259353008,daytime
40,4,0.1190157259353008,daytime
40,5,0.4760629037412032,daytime
40,7,0.2380314518706016,daytime
41,4,0.6750927109753506,deck
42,5,0.9426769291769902,design
43,6,0.755634509777235,dirt
44,4,0.6733499025606424,dock
45,3,0.5466247472227566,environment
45,6,0.42515258117325516,environment
46,4,0.7922789118805621,equipment
47,1,0.9416185888129424,estate
47,5,0.050315497112141956,estate
48,3,0.3364056958186992,evening
48,6,0.3364056958186992,evening
49,4,0.8908201631020664,event
50,1,0.4571832726656099,facade
50,2,0.44482696799897176,facade
50,5,0.08649413266646673,facade
51,4,0.3848707047563056,family
51,6,0.5773060571344584,family
52,6,0.8781322188426006,farm
53,5,0.6651845221085753,farmhouse
54,4,0.875166011914473,feature
55,6,0.92858453216695,field
56,3,0.3388207435091852,fish
56,4,0.3388207435091852,fish
57,4,0.8126174881412377,fitness
58,1,0.7732232258760932,fixture
59,3,0.7965739985901551,flower
60,2,0.6756766300889264,fortification
61,4,0.8510288106192302,fountain
62,4,0.7915299803274342,fun
63,4,0.9108766017138537,games
64,4,0.9819085211135101,garden
65,8,0.545364576120975,gas
66,8,0.5438209717076022,gasoline
67,2,0.8741094254401426,gothic
68,1,0.7817560008972124,government
69,1,0.13062264535843204,grass
69,3,0.15964989988252803,grass
69,4,0.39186793607529613,grass
69,6,0.3047861725030081,grass
70,4,0.2165276633404373,grassland
70,6,0.7578468216915305,grassland
71,6,0.7611602602941822,grazing
72,3,0.4702533988828005,green
72,4,0.20153717094977164,green
72,6,0.26871622793302885,green
73,5,0.8879001043478294,headquarters
74,6,0.7747296595636681,herd
75,1,0.2614340152388292,historic
75,2,0.6971573739702113,historic
76,1,0.9140217378305627,home
76,5,0.08309288525732389,home
77,1,0.874944883440175,house
77,4,0.007542628305518749,house
77,5,0.11313942458278124,house
78,5,0.971663088148535,human
79,3,0.8033783337024757,lake
80,3,0.1968484134077475,land
80,6,0.78739365363099,land
81,1,0.6020214620850652,landmark
81,2,0.32967841971324996,landmark
81,4,0.007166922167679348,landmark
81,5,0.05733537734143478,landmark
82,3,0.7672017033449055,landscape
82,6,0.210980468419849,landscape
83,4,0.8008043055313416,landscaping
84,6,0.4113833136972425,lane
84,7,0.4113833136972425,lane
85,3,0.26825144271588186,lawn
85,4,0.5365028854317637,lawn
85,6,0.16095086562952912,lawn
86,3,0.8132796498696285,leaf
87,4,0.8729819806259619,leisure
88,1,0.7144010525551707,light
