term,Category,Freq,Term,Total,loglift,logprob
0,Default,30.0,architecture,30.0,30.0,30.0
5,Default,16.0,building,16.0,29.0,29.0
49,Default,17.0,water,17.0,28.0,28.0
22,Default,10.0,landmark,10.0,27.0,27.0
41,Default,9.0,sky,9.0,26.0,26.0
14,Default,8.0,facade,8.0,25.0,25.0
28,Default,11.0,natural,11.0,24.0,24.0
20,Default,8.0,house,8.0,23.0,23.0
10,Default,7.0,classical,7.0,22.0,22.0
31,Default,7.0,palace,7.0,21.0,21.0
13,Default,7.0,estate,7.0,20.0,20.0
29,Default,7.0,nature,7.0,19.0,19.0
23,Default,9.0,landscape,9.0,18.0,18.0
27,Default,6.0,medieval,6.0,17.0,17.0
39,Default,6.0,river,6.0,16.0,16.0
44,Default,6.0,stream,6.0,15.0,15.0
33,Default,5.0,place,5.0,14.0,14.0
53,Default,5.0,worship,5.0,13.0,13.0
19,Default,5.0,home,5.0,12.0,12.0
8,Default,5.0,church,5.0,11.0,11.0
51,Default,5.0,waterway,5.0,10.0,10.0
26,Default,5.0,mansion,5.0,9.0,9.0
38,Default,5.0,resources,5.0,8.0,8.0
50,Default,5.0,watercourse,5.0,7.0,7.0
4,Default,5.0,body,5.0,6.0,6.0
46,Default,4.0,town,4.0,5.0,5.0
9,Default,4.0,city,4.0,4.0,4.0
42,Default,4.0,stately,4.0,3.0,3.0
47,Default,5.0,tree,5.0,2.0,2.0
2,Default,4.0,bank,4.0,1.0,1.0
0,Topic1,30.26475904508196,architecture,30.594904834676612,0.5075,-1.792
5,Topic1,16.14761346836533,building,16.4520982605426,0.4996,-2.4202
22,Topic1,10.506687315297937,landmark,10.839155200832492,0.4872,-2.85
14,Topic1,7.716671493654483,facade,8.029708549326116,0.4785,-3.1586
20,Topic1,7.667065076603567,house,8.026438915433419,0.4725,-3.1651
31,Topic1,6.7540341900248,palace,7.078647857027529,0.4714,-3.2919
10,Topic1,6.768593193910039,classical,7.101038873255747,0.4704,-3.2897
13,Topic1,6.730475481983157,estate,7.076581199530013,0.4682,-3.2954
27,Topic1,5.813267966107764,medieval,6.13657163751021,0.4642,-3.4419
33,Topic1,4.876495032909893,place,5.190424111770284,0.4559,-3.6176
8,Topic1,4.882973204360183,church,5.198680419602063,0.4557,-3.6162
26,Topic1,4.861657611029766,mansion,5.177067203791751,0.4554,-3.6206
53,Topic1,4.885158917920159,worship,5.209383844488217,0.454,-3.6158
19,Topic1,4.848129881734785,home,5.1880292975464295,0.4505,-3.6234
9,Topic1,3.941007484063724,city,4.248465365637106,0.4432,-3.8306
46,Topic1,3.9420930092634783,town,4.268723622472683,0.4387,-3.8303
42,Topic1,3.924904468016035,stately,4.254028896559816,0.4378,-3.8347
37,Topic1,2.9955434707517283,residence,3.3154965199269357,0.4168,-4.1049
48,Topic1,3.0070625606484658,wall,3.3291046185736874,0.4166,-4.101
30,Topic1,2.991553873581575,official,3.3214054938803796,0.4137,-4.1062
7,Topic1,2.987292247395338,chateau,3.3376535036158566,0.4074,-4.1076
35,Topic1,2.88774300240942,property,3.2636130337830593,0.3959,-4.1415
41,Topic1,8.600490379840135,sky,9.848760321313504,0.3828,-3.0502
18,Topic1,2.0492830825872996,historic,2.3645831665217343,0.3752,-4.4845
45,Topic1,2.0636189646893515,tower,2.381559388994998,0.375,-4.4775
40,Topic1,2.059450790152196,site,2.3779553499850032,0.3745,-4.4796
43,Topic1,2.05663554915202,steeple,2.3877699356687643,0.369,-4.4809
6,Topic1,2.0624363777930657,cathedral,2.401900855034672,0.3659,-4.4781
16,Topic1,2.0691002261405274,gothic,2.4101923000085166,0.3657,-4.4749
1,Topic1,2.0539672048760504,area,3.065057994764152,0.118,-4.4822
47,Topic1,2.9855612175129598,tree,5.5806997720826885,-0.1072,-4.1082
49,Topic2,17.392673800871368,water,17.740050171132165,1.0906,-1.7538
29,Topic2,7.392916075877918,nature,7.738238505688848,1.0648,-2.6094
44,Topic2,6.532362492431924,stream,6.858348876976835,1.0617,-2.7331
39,Topic2,6.51530415027665,river,6.854468417246819,1.0597,-2.7357
50,Topic2,5.61108000939679,watercourse,5.944628330533527,1.0527,-2.8852
38,Topic2,5.606085560284951,resources,5.946444989453557,1.0515,-2.886
51,Topic2,5.612014282944883,waterway,5.957479842210646,1.0507,-2.885
4,Topic2,4.702273590066846,body,5.041410186980153,1.0408,-3.0619
2,Topic2,3.782005742698726,bank,4.123948476261228,1.0239,-3.2796
28,Topic2,10.119168248976944,natural,11.135034861003714,1.0147,-2.2955
12,Topic2,2.87257272332258,environment,3.188947713705175,1.0059,-3.5547
