term,Topic,Freq,Term
1,1,0.6703231357557746,almshouse
1,2,0.16758078393894366,almshouse
2,2,0.780060135458893,ancient
3,1,0.7171326148520583,apartment
5,1,0.4574130076030682,architecture
5,2,0.5050170762676409,architecture
5,4,0.02897638962191382,architecture
5,5,0.008278968463403948,architecture
6,1,0.11982322128930721,area
6,2,0.6091013748873116,area
6,3,0.21967590569706322,area
6,6,0.0399410737631024,area
7,6,0.7923724020303063,asphalt
8,3,0.24209225873811788,atmosphere
8,5,0.48418451747623575,atmosphere
9,3,0.7203660675470644,atmospheric
10,1,0.9544052103953201,attraction
11,7,0.8639239264826993,ball
12,5,0.9201896069732816,bank
13,6,0.7134343563650037,bicycle
14,3,0.7835449287931509,biome
15,2,0.7892950126853988,bird
16,7,0.6440558883722082,boat
17,5,0.936428681847488,body
18,4,0.9421310683972348,botanical
19,1,0.03034360917386205,botany
19,4,0.8799646660419995,botany
19,5,0.09103082752158616,botany
20,3,0.794575737775006,branch
21,1,0.08886108623465484,brick
21,2,0.7997497761118936,brick
22,2,0.9185163709948407,brickwork
23,5,0.7302398946961444,bridge
24,1,0.5583463030529718,building
24,2,0.41269074573480524,building
24,4,0.009103472332385409,building
24,6,0.015172453887309015,building
25,2,0.839359644567479,campus
26,5,0.7427856531712724,canal
27,6,0.7639708821655035,car
28,1,0.9411569827625423,castle
29,2,0.9717251884710381,cathedral
30,5,0.6144280186608935,channel
30,7,0.30721400933044674,channel
31,2,0.772028625523073,chapel
32,1,0.9737025818889155,chateau
32,4,0.01650343359133755,chateau
33,2,0.9843354940841427,church
34,1,0.12702132449278394,city
34,2,0.8500657869901694,city
34,7,0.019541742229659067,city
35,2,0.8614485898674507,cityscape
36,1,0.6016615627499955,classical
36,2,0.3899658277083304,classical
37,3,0.725342571783586,cloud
37,5,0.13600173220942238,cloud
37,6,0.09066782147294825,cloud
38,3,0.31801453685121667,coast
38,5,0.31801453685121667,coast
38,7,0.31801453685121667,coast
39,5,0.43151116114631655,coastal
39,7,0.43151116114631655,coastal
41,1,0.4728532648288683,college
41,2,0.4728532648288683,college
42,1,0.13103217684064022,commercial
42,6,0.7861930610438413,commercial
43,6,0.8724407082362118,company
44,2,0.3960432298581992,condominium
44,6,0.3960432298581992,condominium
45,2,0.8067090957157347,convent
46,6,0.9385462737392548,corporate
47,1,0.8669099682314162,cottage
47,7,0.10836374602892702,cottage
48,1,0.8474023557305511,courthouse
49,2,0.33163247003943996,daytime
49,3,0.4974487050591599,daytime
49,4,0.16581623501971998,daytime
50,2,0.39813413402586045,design
50,6,0.19906706701293023,design
50,7,0.19906706701293023,design
51,7,0.7656329922908353,dock
52,2,0.9036788782813041,downtown
53,3,0.8745396806013974,ecoregion
54,3,0.6403173185467026,environment
54,5,0.33899152158354845,environment
55,7,0.8638583174711384,equipment
56,1,0.9613491632164516,estate
56,4,0.03617980721782345,estate
57,5,0.6175002858703973,evening
57,6,0.2058334286234658,evening
58,3,0.4168788641844864,event
58,7,0.4168788641844864,event
59,2,0.7893092433848337,eye
60,1,0.2981957309889255,facade
60,2,0.6992175761119632,facade
61,3,0.7833407460011748,family
61,5,0.1958351865002937,family
62,3,0.9606728005187851,farm
63,1,0.9325632895637905,farmhouse
64,4,0.935908545406097,feature
65,3,0.784119264470268,fence
66,3,0.9530025509094489,field
67,5,0.9190432238865118,fish
68,1,0.4008722094088992,flag
68,2,0.4008722094088992,flag
69,4,0.8790284804975994,flower
70,1,0.9390293386444976,fortification
71,4,0.9095969294968428,fountain
72,6,0.8012575918616004,freezing
73,3,0.4089305377121996,furniture
73,7,0.4089305377121996,furniture
74,7,0.8669736547652062,game
75,1,0.018204078662792757,garden
75,4,0.9830202477908089,garden
76,2,0.8421840585935898,gothic
77,1,0.19473177650450652,grass
77,3,0.5424670916911253,grass
77,4,0.18082236389704176,grass
77,5,0.055637650429859006,grass
77,7,0.027818825214929503,grass
78,3,0.9515905896266069,grassland
79,3,0.8790258175264841,green
80,7,0.8540303379823037,harbor
81,3,0.9342923088013916,hay
82,6,0.8485977465223243,headquarters
83,3,0.7717472072224248,hill
84,1,0.42918420543044755,historic
