term,Topic,Freq,Term
0,2,0.8017289720150953,abbey
1,7,0.4336932990345889,alley
2,1,0.7049103807588526,almshouse
3,1,0.8307753694370106,apartment
4,1,0.3616154082082633,arch
4,2,0.542423112312395,arch
5,1,0.4691873530967841,architecture
5,2,0.4815343887045942,architecture
5,4,0.04321462462733538,architecture
5,5,0.0030867589019525268,architecture
6,1,0.2578485975988658,area
6,2,0.5625787583975255,area
6,3,0.14064468959938137,area
6,7,0.023440781599896893,area
7,4,0.7904205999696178,art
8,3,0.3300525243359949,atmosphere
8,8,0.3300525243359949,atmosphere
9,2,0.6084757110244723,attraction
10,3,0.8092643456698272,bank
10,5,0.0899182606299808,bank
11,3,0.7583587588760321,bed
12,1,0.45477873804356833,bicycle
12,2,0.22738936902178417,bicycle
12,4,0.22738936902178417,bicycle
13,3,0.7554369444709534,biome
14,3,0.9547272163811706,body
15,5,0.35038112044803893,botanical
15,6,0.4671748272640519,botanical
16,1,0.29762313716658295,botany
16,3,0.05952462743331659,botany
16,5,0.35714776459989955,botany
16,6,0.29762313716658295,botany
17,3,0.7626602600767116,bovine
19,1,0.8459604698521271,brickwork
20,1,0.5875793173472101,building
20,2,0.3244841006245788,building
20,4,0.0745436447380789,building
20,7,0.008769840557421048,building
21,1,0.5597120474233925,campus
21,2,0.27985602371169627,campus
22,4,0.9186700237207304,car
23,1,0.38481387282657803,castle
23,4,0.577220809239867,castle
24,2,0.9737036898735111,cathedral
25,7,0.6648190993639508,ceiling
26,1,0.8602496253149523,chateau
26,2,0.025301459568086833,chateau
26,4,0.10120583827234733,chateau
27,2,0.9727818131698229,church
28,1,0.5339382093623818,city
28,2,0.41380211225584584,city
28,4,0.05339382093623817,city
29,1,0.5348529823622584,classical
29,2,0.4426369509204897,classical
29,4,0.01844320628835374,classical
30,2,0.05621146482996023,cloud
30,3,0.33726878897976137,cloud
30,4,0.4496917186396818,cloud
30,8,0.05621146482996023,cloud
31,1,0.8498768150141103,college
32,2,0.8033916891319985,column
33,4,0.9010930903207117,commercial
34,4,0.7923905494445529,company
35,4,0.7973566596621863,corporate
36,1,0.8246406198872431,cottage
37,8,0.5201055274841778,course
38,2,0.7372601361243516,courthouse
39,1,0.11609099031861464,daytime
39,2,0.23218198063722928,daytime
39,3,0.46436396127445856,daytime
