topic,Freq,cluster,topics,x,y
3,31.98039968157465,1,1,0.2861785665862272,0.11981086710169864
4,22.57509202376632,1,2,0.05237394289827659,0.23094219926292722
0,17.550397037109363,1,3,0.20873379505243547,-0.057614529000200386
6,13.575862373653006,1,4,-0.1325509785208949,0.1471893444336062
1,11.504289722492187,1,5,-0.27355107157018715,0.1010150588528633
7,1.2395347116951259,1,6,-0.05026976394823673,-0.12328843169342583
9,1.0782547537195997,1,7,0.0014325415206912714,-0.1973563254013255
5,0.3312319850279124,1,8,-0.03246703961958038,-0.09857584153404811
8,0.08246885548092492,1,9,-0.028104992266408054,-0.05709787914669583
2,0.08246885548092492,1,10,-0.03177500013232353,-0.06502446287539924
