term,Topic,Freq,Term
61,1,0.9857028284500955,mansion
62,2,0.6658257965612441,meadow
63,1,0.9940843200422098,medieval
64,4,0.8844203336146472,metropolitan
65,2,0.9023526987890188,mixed
66,2,0.2533217299930084,morning
66,3,0.5066434599860168,morning
67,2,0.7289591276838132,natural
67,3,0.2632352405524881,natural
68,2,0.8925838252881684,nature
68,3,0.09563398128087519,nature
69,1,0.0840907985783863,neighbourhood
69,2,0.3363631943135452,neighbourhood
69,4,0.5045447914703178,neighbourhood
70,1,0.9848055366239316,official
71,1,0.9835583301192946,palace
72,3,0.992397883134856,park
73,2,0.9304788386145042,pasture
74,2,0.9020266331414477,phenomenon
75,1,0.15541410010534235,photography
75,3,0.15541410010534235,photography
75,4,0.6216564004213694,photography
76,1,0.9659024510120587,place
77,2,0.6642745873860881,plain
78,2,0.09804028863146974,plant
78,3,0.8823625976832277,plant
79,1,0.12989859886166788,plaza
79,2,0.7793915931700073,plaza
80,2,0.8079579047403751,pond
81,3,0.6788647014575174,pool
82,1,0.9761207223352216,presidential
83,1,0.8930466513337986,property
83,3,0.09400491066671564,property
84,2,0.5649336032991157,public
84,3,0.42370020247433676,public
85,1,0.48772759687989875,real
85,2,0.3251517312532658,real
86,3,0.6798310760210333,reflecting
87,2,0.8953761730740704,reflection
88,2,0.9170047466667935,reserve
89,1,0.9845009742065948,residence
90,2,0.0958674676677982,residential
90,4,0.8628072090101838,residential
91,2,0.9308983765018312,resources
92,2,0.6651612117199761,riparian
93,2,0.9634196235338497,river
94,2,0.7013659981285336,road
94,3,0.28054639925141345,road
95,2,0.6392149777103223,rock
95,3,0.31960748885516116,rock
96,1,0.33558390407330696,rural
96,2,0.6711678081466139,rural
97,2,0.6951299040924699,settlement
97,4,0.31596813822384995,settlement
98,1,0.8254535356841938,site
99,1,0.7041951397660887,sky
99,2,0.09858731956725242,sky
99,3,0.16900683354386128,sky
99,4,0.04225170838596532,sky
100,2,0.6652188087547121,slope
101,2,0.5654911106292367,space
101,3,0.4241183329719276,space
102,1,0.9971802219786874,spire
103,2,0.9038948017872251,square
104,1,0.9765532530705391,stately
105,1,0.9922542305090081,steeple
106,2,0.5136822427806363,stream
107,2,0.9269671295918023,street
108,4,0.8870419907032135,suburb
109,2,0.4831535885177804,thoroughfare
109,3,0.4831535885177804,thoroughfare
110,1,0.23360782212312167,tourism
110,2,0.700823466369365,tourism
112,1,0.9840330905359547,tower
113,1,0.6449511422923364,town
113,2,0.34728138431125805,town
114,1,0.3364318777843617,tree
114,2,0.25997008737882493,tree
114,3,0.3976013101087911,tree
115,1,0.17645412339542976,urban
115,2,0.058818041131809926,urban
115,4,0.764634534713529,urban
116,2,0.9038318848231655,use
117,2,0.9141750808050995,vegetation
118,1,0.5191417479891657,vehicle
118,2,0.5191417479891657,vehicle
119,4,0.8893178427273104,view
120,3,0.9476541070041362,walkway
121,1,0.7863360861007714,wall
122,2,0.7588555326666582,water
122,3,0.22484608375308393,water
123,2,0.9330828276216446,watercourse
124,2,0.9111872209459304,waterway
125,2,0.6466150904505589,wilderness
125,3,0.32330754522527944,wilderness
126,1,0.5205403878831388,window
127,3,0.8123719051169964,woody
128,1,0.9658694417869202,worship
129,1,0.4844624145549475,yard
129,3,0.4844624145549475,yard
130,2,0.6671961870912099,zone
