term,Category,Freq,Term,Total,loglift,logprob
0,Default,25.0,architecture,25.0,30.0,30.0
4,Default,16.0,building,16.0,29.0,29.0
20,Default,14.0,landmark,14.0,28.0,28.0
27,Default,14.0,natural,14.0,27.0,27.0
48,Default,13.0,tree,13.0,26.0,26.0
11,Default,9.0,estate,9.0,25.0,25.0
17,Default,9.0,house,9.0,24.0,24.0
24,Default,9.0,mansion,9.0,23.0,23.0
21,Default,9.0,landscape,9.0,22.0,22.0
16,Default,7.0,home,7.0,21.0,21.0
31,Default,7.0,palace,7.0,20.0,20.0
44,Default,8.0,sky,8.0,19.0,19.0
12,Default,6.0,facade,6.0,18.0,18.0
8,Default,6.0,classical,6.0,17.0,17.0
45,Default,7.0,stately,7.0,16.0,16.0
49,Default,7.0,water,7.0,15.0,15.0
14,Default,7.0,grass,7.0,14.0,14.0
10,Default,6.0,environment,6.0,13.0,13.0
30,Default,6.0,official,6.0,12.0,12.0
39,Default,6.0,residence,6.0,11.0,11.0
7,Default,5.0,city,5.0,10.0,10.0
51,Default,5.0,wetland,5.0,9.0,9.0
37,Default,4.0,property,4.0,8.0,8.0
1,Default,5.0,area,5.0,7.0,7.0
33,Default,4.0,pasture,4.0,6.0,6.0
19,Default,4.0,land,4.0,5.0,5.0
23,Default,4.0,lot,4.0,4.0,4.0
47,Default,3.0,town,3.0,3.0,3.0
50,Default,3.0,waterway,3.0,2.0,2.0
52,Default,3.0,winter,3.0,1.0,1.0
0,Topic1,25.088083111015667,architecture,25.514227661163712,0.5345,-1.9466
20,Topic1,14.082913163957885,landmark,14.412634130367126,0.5282,-2.524
24,Topic1,9.43804520550693,mansion,9.751350683467763,0.5187,-2.9242
11,Topic1,9.440394707817056,estate,9.759028440937152,0.5181,-2.924
17,Topic1,9.445350387424376,house,9.768752625675596,0.5177,-2.9234
16,Topic1,7.602859931054833,home,7.921996949979912,0.5102,-3.1404
31,Topic1,7.58815548856051,palace,7.926399819324286,0.5077,-3.1424
12,Topic1,6.629661605685852,facade,6.945244580909639,0.5048,-3.2774
8,Topic1,6.66503353929385,classical,6.9887096372039075,0.5039,-3.2721
45,Topic1,6.6688092055001,stately,7.007682458549778,0.5018,-3.2715
30,Topic1,5.727215388786484,official,6.034650461991049,0.4991,-3.4237
39,Topic1,5.728461734887525,residence,6.0487201175949465,0.4969,-3.4235
4,Topic1,15.797557956467337,building,16.873628931062555,0.4854,-2.4091
37,Topic1,3.884587934447172,property,4.206693576788613,0.4717,-3.812
5,Topic1,2.0269475919094257,chateau,2.338203867484727,0.4085,-4.4624
18,Topic1,2.016702041854706,human,2.329204804576244,0.4073,-4.4675
25,Topic1,2.014852292991464,medieval,2.3289346570996687,0.4065,-4.4684
53,Topic1,2.0239814326604595,worship,2.3425621856030046,0.4052,-4.4639
29,Topic1,2.0266410585252324,neighbourhood,2.3459500437234255,0.405,-4.4626
43,Topic1,2.023963754500862,settlement,2.343291778776503,0.4048,-4.4639
6,Topic1,2.0244332468867325,church,2.3523641961713118,0.4012,-4.4637
35,Topic1,2.00539180633978,place,2.336927345638538,0.3983,-4.4731
32,Topic1,2.0133562776948044,parish,2.346253278222789,0.3983,-4.4692
7,Topic1,4.475110816108314,city,5.662895845098672,0.3159,-3.6704
47,Topic1,2.488543283590318,town,3.772579043503625,0.1353,-4.2573
14,Topic1,2.9770259336849247,grass,7.857932836197198,-0.4193,-4.078
48,Topic1,4.8987691693423185,tree,13.3720224021457,-0.4528,-3.58
50,Topic1,1.0972656026884164,waterway,3.2616306277680422,-0.5381,-5.0761
46,Topic1,0.5020194996092969,street,1.8918273698086385,-0.7753,-5.8581
44,Topic1,2.025589519471163,sky,8.743187896343413,-0.9111,-4.4631
1,Topic1,1.0305715363910375,area,5.442660466765706,-1.1128,-5.1389
27,Topic2,13.880073900669368,natural,14.219339442412672,0.9587,-2.107
21,Topic2,9.299014298432526,landscape,9.646334100510757,0.9462,-2.5075
49,Topic2,7.461663369027081,water,7.794371521260599,0.9393,-2.7277
10,Topic2,6.570810120497439,environment,6.915434267679124,0.9318,-2.8548
51,Topic2,4.735541323919318,wetland,5.0684442985081235,0.9149,-3.1823
23,Topic2,3.8095599975500893,lot,4.126331683907275,0.903,-3.3999
19,Topic2,3.8132236486430133,land,4.131973251925392,0.9026,-3.399
33,Topic2,3.8381041077027582,pasture,4.166624019473367,0.9008,-3.3925
42,Topic2,2.8921490064734514,rural,3.2229097612545687,0.8746,-3.6754
52,Topic2,2.921018788832188,winter,3.2559121195564993,0.8743,-3.6655
9,Topic2,2.9018275901554693,cloud,3.2433620993799823,0.8716,-3.6721
36,Topic2,2.012218752206917,plain,2.3256310673267584,0.8381,-4.0382
15,Topic2,2.0157636098337903,grassland,2.332334212224069,0.837,-4.0364
34,Topic2,2.0020174026760573,phenomenon,2.320230721741056,0.8354,-4.0433
26,Topic2,1.9793506113988681,morning,2.2959139687319268,0.8345,-4.0547
3,Topic2,1.9890168671189041,bank,2.3072276711982895,0.8345,-4.0498
