term,Category,Freq,Term,Total,loglift,logprob
20,Default,228.0,building,228.0,30.0,30.0
5,Default,323.0,architecture,323.0,29.0,29.0
70,Default,119.0,house,119.0,28.0,28.0
161,Default,52.0,water,52.0,27.0,27.0
154,Default,71.0,tree,71.0,26.0,26.0
45,Default,132.0,estate,132.0,25.0,25.0
135,Default,109.0,sky,109.0,24.0,24.0
69,Default,95.0,home,95.0,23.0,23.0
62,Default,56.0,grass,56.0,22.0,22.0
86,Default,85.0,mansion,85.0,21.0,21.0
93,Default,49.0,natural,49.0,20.0,20.0
100,Default,84.0,palace,84.0,19.0,19.0
142,Default,73.0,stately,73.0,18.0,18.0
114,Default,104.0,property,104.0,17.0,17.0
88,Default,50.0,medieval,50.0,16.0,16.0
76,Default,127.0,landmark,127.0,15.0,15.0
121,Default,43.0,residence,43.0,14.0,14.0
99,Default,43.0,official,43.0,13.0,13.0
57,Default,21.0,garden,21.0,12.0,12.0
166,Default,42.0,worship,42.0,11.0,11.0
27,Default,43.0,church,43.0,10.0,10.0
105,Default,42.0,place,42.0,9.0,9.0
77,Default,37.0,landscape,37.0,8.0,8.0
46,Default,59.0,facade,59.0,7.0,7.0
26,Default,39.0,chateau,39.0,6.0,6.0
115,Default,25.0,public,25.0,5.0,5.0
137,Default,25.0,space,25.0,4.0,4.0
152,Default,71.0,town,71.0,3.0,3.0
28,Default,74.0,city,74.0,2.0,2.0
6,Default,42.0,area,42.0,1.0,1.0
86,Topic1,84.31708773131753,mansion,85.26004279402902,0.7549,-2.9458
142,Topic1,72.77270849611537,stately,73.74623422999413,0.7528,-3.093
69,Topic1,93.97279028615388,home,95.33692812328883,0.7517,-2.8374
100,Topic1,82.70802442933058,palace,84.21651359919237,0.748,-2.965
121,Topic1,43.11699870384225,residence,43.96083774366681,0.7467,-3.6164
99,Topic1,43.11236064814494,official,43.95710721251323,0.7467,-3.6165
85,Topic1,17.605256077471036,manor,18.42788282269534,0.7204,-4.5122
114,Topic1,100.02637483254202,property,104.78924022936448,0.7195,-2.7749
141,Topic1,12.416894929983316,square,13.238358386920561,0.702,-4.8613
109,Topic1,8.998015840158892,plaza,9.84402052894974,0.6762,-5.1834
70,Topic1,108.61548927245212,house,119.96395813453523,0.6667,-2.6925
113,Topic1,6.818115571412139,presidential,7.630922676429977,0.6534,-5.4608
45,Topic1,115.79163913586498,estate,132.41930737565252,0.6319,-2.6286
26,Topic1,33.56660324184698,chateau,39.523411576671144,0.6027,-3.8668
137,Topic1,21.30808826874935,space,25.90687448878119,0.5706,-4.3213
115,Topic1,21.301925883196112,public,25.905822227150896,0.5704,-4.3216
116,Topic1,11.856697912578545,real,14.419411034437866,0.5704,-4.9075
2,Topic1,3.433354145670809,almshouse,4.255860151712377,0.5513,-6.1468
19,Topic1,2.735444527714725,brickwork,3.546264993356482,0.5065,-6.3741
31,Topic1,2.717202541054912,college,3.529923333595342,0.5044,-6.3808
152,Topic1,52.18481414626934,town,71.09513920962932,0.4568,-3.4256
133,Topic1,25.143875007111333,settlement,34.86952038089961,0.4391,-4.1557
72,Topic1,25.144780563877497,human,34.87101507499926,0.4391,-4.1557
122,Topic1,11.678118415106313,residential,16.47192036479768,0.4221,-4.9226
95,Topic1,14.104268428459582,neighbourhood,19.990667219938953,0.4173,-4.7339
82,Topic1,3.8585157000763153,light,5.470893577915735,0.4169,-6.0301
156,Topic1,5.711835792585923,use,8.134579666763846,0.4125,-5.6378
91,Topic1,5.711689011313092,mixed,8.136778280699403,0.4122,-5.6378
36,Topic1,1.6122226851075905,cottage,2.4252989141784806,0.3577,-6.9027
42,Topic1,1.5884082167211884,downtown,2.4081354301319284,0.3499,-6.9176
20,Topic1,134.2063789508001,building,228.05431716858274,0.2359,-2.481
28,Topic1,39.7910281274717,city,74.91503567007724,0.1333,-3.6967
5,Topic1,151.97883754726874,architecture,323.96440142035414,0.0092,-2.3566
29,Topic1,28.583601349554286,classical,54.220507235310066,0.1258,-4.0275
76,Topic1,58.345268659906026,landmark,127.47127119523934,-0.0155,-3.314
154,Topic1,24.85827155572291,tree,71.30773534869061,-0.2878,-4.1672
135,Topic1,27.59011623853562,sky,109.9928690982732,-0.6169,-4.0629
46,Topic1,17.87307633285697,facade,59.26540358426623,-0.4327,-4.4971
6,Topic1,11.150681970387684,area,42.66069353269341,-0.5757,-4.9689
68,Topic1,9.184025480348993,historic,33.050186217658606,-0.5145,-5.1629
88,Topic2,49.339261827506384,medieval,50.21595417984527,1.3109,-2.9192
27,Topic2,42.33567092998416,church,43.1751492795105,1.3089,-3.0723
166,Topic2,41.91680998561511,worship,42.74904017683729,1.3088,-3.0822
105,Topic2,41.91117635944016,place,42.74614457584351,1.3088,-3.0824
24,Topic2,28.953983766643724,cathedral,29.783187946804684,1.3003,-3.4522
134,Topic2,22.41655471733106,site,23.2710225173188,1.2911,-3.7081
151,Topic2,18.81306392567767,tower,19.69242280925993,1.2828,-3.8834
155,Topic2,19.436134604144396,urban,20.4835041287678,1.276,-3.8508
101,Topic2,9.98285970179605,parish,10.798373831079832,1.25,-4.5171
144,Topic2,8.728163860876768,steeple,9.53053753033222,1.2406,-4.6514
60,Topic2,7.101782252475853,gothic,7.915885194869923,1.22,-4.8576
138,Topic2,6.774696646061864,spire,7.596426966740732,1.214,-4.9047
38,Topic2,3.267413505188196,courthouse,4.069120047328855,1.1091,-5.6339
90,Topic2,3.2181310299092223,metropolitan,4.0474289953476354,1.0992,-5.6491
150,Topic2,2.4701853837419403,tourist,3.2785355282593853,1.0454,-5.9136
9,Topic2,2.4751250994072858,attraction,3.286901948202107,1.0448,-5.9116
148,Topic2,2.4402702862230288,temple,3.2622857322634586,1.0382,-5.9258
68,Topic2,23.051301437063728,historic,33.050186217658606,0.9682,-3.6802
97,Topic2,1.6832852234410292,night,2.4874672460827076,0.938,-6.2972
132,Topic2,1.6804552526259453,seat,2.483874040782743,0.9377,-6.2989
83,Topic2,1.6858434747770972,local,2.4950131029577522,0.9365,-6.2957
61,Topic2,1.6838232431679443,government,2.4933098445889197,0.936,-6.2969
32,Topic2,1.6794601485762888,column,2.489445717518988,0.9349,-6.2994
0,Topic2,1.6821952221124592,abbey,2.494608614396366,0.9345,-6.2978
98,Topic2,1.6402670069186682,observation,2.4598767675475934,0.9232,-6.3231
46,Topic2,34.81525624590183,facade,59.26540358426623,0.7965,-3.2679
6,Topic2,23.802561966389046,area,42.66069353269341,0.745,-3.6481
76,Topic2,67.22771604167367,landmark,127.47127119523934,0.6887,-2.6098
4,Topic2,2.6706339656565605,arch,5.5307377799790824,0.6005,-5.8356
5,Topic2,155.77960944939804,architecture,323.96440142035414,0.5963,-1.7695
29,Topic2,24.062045514828192,classical,54.220507235310066,0.5161,-3.6373
135,Topic2,45.07616491019047,sky,109.9928690982732,0.4364,-3.0096
28,Topic2,30.554048035702294,city,74.91503567007724,0.4316,-3.3984
20,Topic2,73.50464865405426,building,228.05431716858274,0.1963,-2.5206
