term,Category,Freq,Term,Total,loglift,logprob
2,Topic9,0.02023467788688794,ancient,2.563904895387895,2.2601,-5.3597
199,Topic9,0.020378536682468466,walking,2.593952083395026,2.2556,-5.3527
31,Topic9,0.02018800193565494,chapel,2.5905775173102406,2.2475,-5.3621
43,Topic9,0.020958699807948736,company,3.4386290915574236,2.0017,-5.3246
35,Topic9,0.02076895871485877,cityscape,3.4825061359280927,1.98,-5.3337
51,Topic9,0.020926130273121013,dock,3.918326443879802,1.8696,-5.3261
159,Topic9,0.02056165300273649,sea,3.152128434724864,2.0696,-5.3437
99,Topic9,0.02069723547689776,light,3.525182601650135,1.9643,-5.3371
163,Topic9,0.020578043208057954,shrubland,3.4755835514390725,1.9727,-5.3429
26,Topic9,0.020676926053457046,canal,4.038850221718346,1.8273,-5.3381
23,Topic9,0.020643768146869475,bridge,4.108238979805823,1.8087,-5.3397
5,Topic9,0.02463462017486689,architecture,483.15197934156345,-2.7819,-5.163
158,Topic9,0.020460064663203027,sculpture,3.454225263920936,1.9731,-5.3487
79,Topic9,0.020878395348172703,green,6.825738084557711,1.3123,-5.3284
66,Topic9,0.021301051118732817,field,14.690411884668956,0.5658,-5.3084
60,Topic9,0.022059232181601187,facade,97.25155991947119,-1.2893,-5.2734
93,Topic9,0.022378027511578573,landmark,200.53026891071383,-1.9986,-5.2591
100,Topic9,0.02147258158104201,lot,28.198832193603888,-0.0782,-5.3004
61,Topic9,0.02100986678509179,family,10.212669315159054,0.9156,-5.3222
77,Topic9,0.021838090367466822,grass,71.89376203157069,-0.9973,-5.2835
125,Topic9,0.02066950824931599,pedestrian,5.1235385961524695,1.5891,-5.3385
62,Topic9,0.02096301892306464,farm,10.409371426566645,0.8943,-5.3244
24,Topic9,0.022447725827910905,building,329.5445836999541,-2.4923,-5.256
192,Topic9,0.021921059336378633,tree,105.75155631897279,-1.3794,-5.2797
6,Topic9,0.02165949149676513,area,100.14753293125543,-1.3369,-5.2917
147,Topic9,0.02150034026519513,residence,62.30496925292228,-0.8697,-5.2991
105,Topic9,0.021502942116390106,medieval,79.06044637720053,-1.1078,-5.299
91,Topic9,0.021263597850737028,land,27.338108467550366,-0.057,-5.3101
116,Topic9,0.021229672973807266,neighbourhood,25.566472211184433,0.0084,-5.3117
36,Topic9,0.021435985644896093,classical,89.75145387912751,-1.2377,-5.3021
165,Topic9,0.021510128787011754,sky,145.06011621615437,-1.7144,-5.2986
164,Topic9,0.02109236397741142,site,24.17881423946947,0.0577,-5.3182
32,Topic9,0.02127815990926644,chateau,60.593451324267924,-0.8522,-5.3095
129,Topic9,0.020912321791802184,plain,12.006592578523032,0.7491,-5.3268
119,Topic9,0.021253992752884827,official,62.312194373143335,-0.8814,-5.3106
157,Topic9,0.020999055263301585,rural,18.890008469766766,0.3001,-5.3227
188,Topic9,0.021169507099497904,town,99.28035945007002,-1.3511,-5.3146
29,Topic9,0.021082774584462297,cathedral,33.96021878564647,-0.2825,-5.3187
84,Topic9,0.021070899307437267,historic,34.95002800710209,-0.3118,-5.3192
128,Topic9,0.02106836767198049,place,40.17114538168067,-0.4511,-5.3194
97,Topic9,0.020999169274480346,lawn,22.130274851245474,0.1418,-5.3227
193,Topic9,0.02093645672671827,urban,40.42384624191776,-0.4637,-5.3257
209,Topic9,0.020915975627427724,worship,40.16296416379778,-0.4582,-5.3266
11,Topic10,0.02049054104721621,ball,2.315018647698087,2.3748,-5.3472
156,Topic10,0.02010097277575561,room,2.2824826018526285,2.3698,-5.3664
118,Topic10,0.020206924622184805,oceanic,2.305596834637488,2.3649,-5.3611
74,Topic10,0.019891962280228097,game,2.3068751732042423,2.3487,-5.3768
92,Topic10,0.019907511946927924,landforms,2.3159100758383104,2.3456,-5.376
55,Topic10,0.01987959800523336,equipment,2.3151944706104195,2.3445,-5.3774
39,Topic10,0.019844131591388387,coastal,2.31743716047456,2.3417,-5.3792
58,Topic10,0.020427216394025477,event,2.3987783644446363,2.3362,-5.3503
98,Topic10,0.019774764924762548,leisure,2.353862940570023,2.3226,-5.3827
179,Topic10,0.020022931527876823,stream,2.401308077429545,2.3151,-5.3703
73,Topic10,0.02030742963841658,furniture,2.445403088736278,2.311,-5.3562
121,Topic10,0.02013032063878506,panorama,2.4412165094200393,2.304,-5.3649
68,Topic10,0.020373608248228432,flag,2.4945605520386076,2.2944,-5.3529
174,Topic10,0.02074373453532467,station,2.5446541793380617,2.2925,-5.3349
45,Topic10,0.02010516893529302,convent,2.4792084415827054,2.2873,-5.3662
44,Topic10,0.020348313473310266,condominium,2.5249768828469654,2.281,-5.3541
206,Topic10,0.020134245787441503,window,2.501570226333407,2.2798,-5.3647
