,index_original,features,Jan_Freq,Feb_Freq,Mar_Freq,Apr_Freq,May_Freq,Jun_Freq,Jul_Freq,Aug_Freq,Sep_Freq,Oct_Freq,Nov_Freq,Dec_Freq
0,0,natural,9.556176955040737,13.880073900669368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.119168248976944,4.778869947658876
1,1,water,7.899319246995637,7.461663369027081,0.0,0.0,99.62871116972393,0.0,0.0,0.0,0.0,0.0,17.392673800871368,0.16047760512625533
2,2,grass,6.079491047544942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4443743425752555
3,3,land,4.411365235308512,3.8132236486430133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9082411821948546
4,4,lot,4.392143044735325,3.809559997550089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9217153497454048
5,5,bank,3.5835513562950023,1.989016867118904,0.0,0.0,28.497279205674072,0.0,0.0,0.0,0.0,14.029327084799375,3.782005742698726,0.0
6,6,pasture,3.5515318402595866,3.8381041077027582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.751150091932841,0.0,1.6831803502547005
7,7,grassland,3.5564234566065167,2.0157636098337903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.8203980581950505,0.0,2.4494232444972166
8,8,environment,3.5794301039063567,6.570810120497439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.385638998993432,2.87257272332258,2.4538139822191285
9,9,nature,3.5860052666469704,1.9966103845002987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.53344811822507,7.392916075877918,0.0
10,10,rural,4.31363690845943,2.8921490064734514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,11,reserve,2.7174957472696954,1.991426345709029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.448714268603993,1.9576455455612038,0.0
12,12,landscape,6.904595975606902,9.299014298432523,3.0853017824202413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.406434216600733,2.459227750839899
13,13,farm,2.7148863686572677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,14,body,1.88409066092296,0.0,0.0,0.0,18.70689826324222,0.0,0.0,0.0,0.0,6.342246043863622,4.702273590066847,0.0
15,15,resources,1.883299365119517,0.0,0.0,0.0,27.85968257641892,0.0,0.0,0.0,0.0,6.958301765551558,5.606085560284951,0.0
16,16,field,1.8606747587248955,2.0028801888020293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6749331520146662
17,17,meadow,1.831752046646624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18,18,geological,1.8697411541953248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.459812971268011,1.086994962814633,0.0
19,19,ditch,1.8646560590291017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20,20,wetland,0.0,4.735541323919319,0.0,0.0,5.033974834465559,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,21,winter,0.0,2.921018788832188,8.939480852355095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,22,cloud,0.0,2.9018275901554693,1.8662718162451144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0613645417138748,0.0
23,23,plain,0.0,2.012218752206917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24,24,phenomenon,0.0,2.0020174026760573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0615345496153274,1.0992001025548777,1.675867585191769
25,25,morning,0.0,1.9793506113988684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26,26,river,0.0,1.9862508748528167,0.0,0.0,22.777556467076717,0.0,0.0,0.0,0.0,5.688943577134513,6.51530415027665,0.0
27,27,metropolitan,0.0,0.0,3.081230855303473,0.0,0.0,0.0,0.0,15.490157998929465,3.2181310299092223,0.0,0.0,0.0
28,28,freezing,0.0,0.0,3.851832790500569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29,29,urban,0.0,0.0,8.292755006277506,0.0,0.0,0.0,0.0,36.685279740439384,19.4361346041444,0.0,0.0,0.0
30,30,snow,0.0,0.0,7.293825893906174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,31,bird,0.0,0.0,2.1239678187348714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,32,aerial,0.0,0.0,2.1152981085022584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33,33,view,0.0,0.0,2.1148151959799244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34,34,eye,0.0,0.0,2.12193847253071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35,35,area,0.0,0.0,17.472308785423447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9116521383957964
36,36,track,0.0,0.0,1.9832994213575688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37,37,transport,0.0,0.0,3.0852300753959816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38,38,photography,0.0,0.0,5.026935371385037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39,39,residential,0.0,0.0,5.063773624285028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40,40,infrastructure,0.0,0.0,1.1292980687514345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41,41,neighbourhood,0.0,0.0,4.2080397124245295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42,42,fence,0.0,0.0,1.1548507169008186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43,43,plant,0.0,0.0,1.1417655232766164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44,44,worship,0.0,0.0,0.0,20.59264282416588,0.0,31.218491452130237,0.0,39.43028055316614,41.91680998561511,0.0,0.0,0.0
45,45,place,0.0,0.0,0.0,20.59226788434444,27.234159907252717,31.22193932427506,0.0,39.43385003483545,41.911176359440155,0.0,0.0,0.0
46,46,cathedral,0.0,0.0,0.0,14.940996709360526,23.638275208379365,26.130051854708533,0.0,33.22085123267796,28.953983766643724,0.0,0.0,0.0
47,47,square,0.0,0.0,0.0,8.41243398488994,0.0,0.0,0.0,13.798169785503314,0.0,6.1041116975516125,0.0,0.0
48,48,public,0.0,0.0,0.0,8.396159519957196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49,49,space,0.0,0.0,0.0,8.396703120164087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50,50,medieval,0.0,0.0,0.0,20.1323660093893,0.0,46.8304620411652,0.0,72.53869319814177,49.33926182750638,0.0,0.0,0.0
51,51,church,0.0,0.0,0.0,17.84522308630293,0.0,35.64604217598725,0.0,65.18003891273774,42.335670929984154,0.0,0.0,0.0
52,52,plaza,0.0,0.0,0.0,7.355247080473808,0.0,0.0,0.0,14.65133570350501,0.0,0.0,0.0,0.0
53,53,gothic,0.0,0.0,0.0,6.090086832111285,11.699953420170093,6.121250555819375,0.0,5.204035208732452,7.101782252475853,0.0,0.0,0.0
54,54,human,0.0,0.0,0.0,10.340552938232278,0.0,0.0,0.0,41.371330977861206,0.0,0.0,0.0,0.0
55,55,settlement,0.0,0.0,0.0,10.33612271528114,0.0,0.0,0.0,41.370131183606226,0.0,0.0,0.0,0.0
56,56,site,0.0,0.0,0.0,6.479802748695848,0.0,16.500924527298487,0.0,21.864548785963606,22.416554717331056,0.0,0.0,0.0
