,index_original,features,Jan_Freq,Feb_Freq,Mar_Freq,Apr_Freq,May_Freq,Jun_Freq,Jul_Freq,Aug_Freq,Sep_Freq,Oct_Freq,Nov_Freq,Dec_Freq
0,0,flooring,0.7517628412830815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1,centre,0.7405443612237829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,2,room,0.7404968722938288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,3,design,0.8056580350775981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9438883965654586,0.0,0.0
4,4,interior,0.8010221067036425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14373173260735705,0.0,0.0
5,5,leisure,1.3680049397320733,0.0,0.0,0.0,0.0,8.428523317546025,0.0,0.0,0.0,0.0,0.0,0.0
6,6,park,0.7462927653717578,0.0,0.0,0.0,21.07304614862901,18.628682904615427,0.0,6.9236156213311695,0.0,0.0,0.0,0.00585966403983644
7,7,table,0.7437311684719836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,8,roof,0.7513892734575374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005563547285636422
9,9,winter,2.006140468601071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,10,cloud,0.7538311571174097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.414544602394853,0.0,0.00502842987753546,0.0
11,11,phenomenon,0.7342595712728968,0.00536406240147677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004841865036827574,0.006127321817836543
12,12,freezing,0.7456271398996875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,13,snow,0.7507844747445983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,14,landscape,0.7415475246297224,0.0,3.77379111787753,9.412110098667213,0.0,0.0,0.0,19.001230742132567,0.0,0.0,0.0,0.0
15,15,sky,1.3635193720468337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,16,equipment,0.1212894653245161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,17,square,0.1180659078145757,0.0,3.7425996795713887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18,18,plaza,0.1186090668861969,0.0,2.8392810390776058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,19,venue,0.11484367855678272,0.0,0.0,0.0,0.0,11.849942402046738,0.0,0.0,0.0,0.0,0.0,0.0
20,20,street,0.0,0.0052005880341691475,3.3965980630819312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,21,lane,0.0,0.005538639747905539,0.0,0.0,3.470720923210948,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,22,medieval,0.0,0.005716554249751667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23,23,field,0.0,0.005617518373818608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006041062570948356
24,24,river,0.0,0.005528438941953477,2.8822032276452374,5.471687364673859,0.0,0.0,13.838467232422815,0.0,0.0,0.0,0.0,0.0
25,25,human,0.0,0.00552025223499941,4.513592069906638,0.0,0.0,0.0,0.0,0.0,0.0,4.5132857897506184,0.0,0.0
26,26,place,0.0,0.005534815442402756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27,27,reserve,0.0,0.0054004011486639344,0.0,0.6275696263824526,0.0,0.0,0.0,0.0,0.0,0.0,0.005516534528955409,0.0
28,28,chateau,0.0,0.005413182892106347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0057714329865855615
29,29,church,0.0,0.00540202323153153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30,30,parish,0.0,0.005365345964755696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,31,plain,0.0,0.005296774688655634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,32,nature,0.0,0.005281504088364857,2.9024929845241108,2.154002621531435,0.0,0.0,44.87643952475562,0.0,0.0,0.0,0.0,0.0
33,33,worship,0.0,0.005308474991572157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34,34,bank,0.0,0.005207820681719772,2.8940506296420083,10.301946018514741,0.0,0.0,22.180869771822227,0.0,0.0,0.0,0.0,0.0
35,35,neighbourhood,0.0,0.005287009985716043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.202206868784889,0.0,0.0
36,36,atmospheric,0.0,0.005269996041430569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006118058990098884
37,37,morning,0.0,0.005082758807370255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38,38,settlement,0.0,0.005155472783772134,4.5142964254852185,0.0,0.0,0.0,0.0,0.0,0.0,4.516870709901078,0.0,0.0
39,39,water,0.0,0.0,7.416584630109957,26.20485644353849,0.0,0.0,69.54738093551605,20.299198422687603,0.0,0.0,0.0,0.0056416598956334895
40,40,space,0.0,0.0,6.914010540890311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41,41,public,0.0,0.0,6.913398140372838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42,42,environment,0.0,0.0,2.8795776287739816,3.1751532998105354,0.0,0.0,0.0,0.0,0.0,0.0,0.005002455959252059,0.0
43,43,natural,0.0,0.0,5.601818218913782,12.395161121933455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44,44,body,0.0,0.0,1.975012464931783,8.289575457149043,0.0,0.0,14.485632772969485,0.0,0.0,0.0,0.0,0.0
45,45,tourism,0.0,0.0,1.908173132463017,0.0,0.0,0.0,0.0,0.0,3.592850177295721,0.0,0.0,0.0
46,46,mixed,0.0,0.0,2.5052733954636475,0.0,0.0,0.0,0.0,0.0,1.7229963770743764,0.0,0.0,0.0057039484611173035
47,47,use,0.0,0.0,2.4823454765750816,0.0,0.0,0.0,0.0,0.0,1.7206032895889498,0.0,0.0,0.00610703768868542
48,48,waterway,0.0,0.0,1.0721960713540797,8.226405289188959,0.0,0.0,13.12954036989779,0.0,0.0,0.0,0.0,0.00561085581073964
49,49,fence,0.0,0.0,1.0708959867548222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50,50,pond,0.0,0.0,0.0,7.249871711420362,0.0,0.0,0.0,4.693608989673188,0.0,0.0,0.0,0.0
51,51,reflection,0.0,0.0,0.0,6.752226250946867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52,52,resources,0.0,0.0,0.0,5.980267872024503,0.0,0.0,22.424949944525785,0.0,0.0,0.0,0.0,0.0
53,53,watercourse,0.0,0.0,0.0,4.960249986317455,0.0,0.0,11.953078762554489,0.0,0.0,0.0,0.0,0.0
54,54,marsh,0.0,0.0,0.0,1.6488291140580782,0.0,0.0,22.71367559275223,0.0,0.0,0.0,0.0,0.0
55,55,reservoir,0.0,0.0,0.0,1.6489642481851967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
56,56,freshwater,0.0,0.0,0.0,1.1472296645546964,0.0,0.0,8.549861186090153,0.0,0.0,0.0,0.0,0.0
57,57,fen,0.0,0.0,0.0,1.1368126449066278,0.0,0.0,4.941784511647043,0.0,0.0,0.0,0.0,0.0
58,58,vegetation,0.0,0.0,0.0,0.6322888503380231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59,59,wilderness,0.0,0.0,0.0,0.6296312335472674,0.0,0.0,0.0,0.0,0.0,0.0,0.005181105386691977,0.0
60,60,garden,0.0,0.0,0.0,0.0,68.08173223888325,38.709274038679325,0.0,53.549246731213714,0.0,0.0,0.0,0.0
61,61,botanical,0.0,0.0,0.0,0.0,20.07447451249168,13.056357077847204,0.0,23.48918139996419,0.0,0.0,0.0,0.0
62,62,botany,0.0,0.0,0.0,0.0,42.99674304599157,0.0,0.0,28.652912670421863,0.0,0.0,0.0,0.0
63,63,shrub,0.0,0.0,0.0,0.0,9.430440000413714,5.903863818870032,0.0,6.153805304096579,0.0,0.0,0.0,0.0
64,64,woody,0.0,0.0,0.0,0.0,6.45738215795078,0.0,0.0,0.0,0.0,0.0,0.0,0.0
65,65,landscaping,0.0,0.0,0.0,0.0,5.920135654989643,0.0,0.0,10.440668268567688,0.0,0.0,0.0,0.0
66,66,flower,0.0,0.0,0.0,0.0,23.125703954814014,0.0,0.0,6.025293872248441,0.0,0.0,0.0,0.0
67,67,blossom,0.0,0.0,0.0,0.0,4.046093439899097,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68,68,branch,0.0,0.0,0.0,0.0,3.545538732351122,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69,69,lawn,0.0,0.0,0.0,0.0,13.294923064569936,0.0,0.0,14.85230711215376,0.0,0.0,0.004654981353857872,0.0
70,70,memorial,0.0,0.0,0.0,0.0,2.234291662208486,0.0,0.0,0.0,1.7158911424230472,0.0,0.0,0.0
