,index_original,features,"[Chinese, (Sim.)]_Freq","[Chinese, (Trad.)]_Freq",[Danish]_Freq,[Dutch]_Freq,[English]_Freq,[French]_Freq,[German]_Freq,[Italian]_Freq,[Japanese]_Freq,[Norwegian]_Freq,[Polish]_Freq,[Portuguese]_Freq,[Russian]_Freq,[Spanish]_Freq,[Swedish]_Freq,[Turkish]_Freq
26,26,connection,0.0,0.0,2.8736763659913094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27,27,historic,0.0,0.0,2.869303718584016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28,28,plant,0.0,0.0,2.862627271375484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29,29,greenhouses,0.0,0.0,2.857053170606647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.721072559262126,0.0
30,30,basement,0.0,0.0,2.84201587410248,0.0,19.666461148968907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,31,story,0.0,0.0,2.852948670698978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,32,flowers,0.0,0.0,6.413539693291972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.96162948382813,0.0
33,33,christmas,0.0,0.0,4.650907630467901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34,34,decorated,0.0,0.0,1.956124811885972,0.0,0.0,0.0,0.0,0.0,0.0,0.9632673635623528,0.0,0.0,0.0,0.0,0.0,0.0
35,35,ages,0.0,0.0,1.9479558731431847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36,36,usually,0.0,0.0,1.9697035899192223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7564899503679146,0.0,0.0,0.0,0.0
37,37,course,0.0,0.0,1.9509775182237792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38,38,centrally,0.0,0.0,1.9640986838089705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39,39,dom,0.0,0.0,0.0,1.7871433995199322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40,40,town,0.0,0.0,0.0,1.8055822791279204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41,41,student,0.0,0.0,0.0,0.9688308313281658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42,42,accessible,0.0,0.0,0.0,0.9777187252659668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43,43,outside,0.0,0.0,0.0,0.9725847969130706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44,44,impressive,0.0,0.0,0.0,0.9703491547580108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45,45,worth,0.0,0.0,0.0,0.970128087521574,0.0,0.0,3.8335492602826937,0.0,0.0,0.0,0.15871416312312958,0.0,1.916348362106868,1.9027876963460424,0.0,0.0
46,46,quiet,0.0,0.0,0.0,0.990018354013872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47,47,inside,0.0,0.0,0.0,0.978497831824801,0.0,0.0,0.0,0.0,0.0,0.9648812970739368,0.0,0.0,5.3657211464638825,1.9196988606765224,0.0,0.13680854684061305
48,48,nice,0.0,0.0,0.0,0.958055884434542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49,49,museum,0.0,0.0,0.0,0.14773997381576315,0.0,5.402003697736036,0.0,2.5723056125503496,0.9800894682725756,0.0,0.3275081736208523,0.0,0.0,1.035505561447259,0.0,0.0
50,50,romanesque,0.0,0.0,0.0,0.16340578454806742,19.78499701219775,4.488351746095471,0.0,5.049382844549911,0.0,0.0,1.745833720681048,0.0,0.0,0.0,0.0,0.0
51,51,gardens,0.0,0.0,0.0,0.16040950453321365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52,52,clock,0.0,0.0,0.0,0.0,195.5093868503736,6.206394547803371,0.0,0.0,0.0,0.0,0.0,1.707634153003411,0.0,4.5491726129065135,0.0,0.1483561181171531
53,53,astronomical,0.0,0.0,0.0,0.0,75.9385873260857,5.346391104108295,0.0,0.0,0.0,0.0,0.0,2.526149638685219,0.0,2.7669731176527894,0.0,0.0
54,54,crypt,0.0,0.0,0.0,0.0,71.34711533383707,3.636407451587828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.898685946243562,0.0,0.0
55,55,tour,0.0,0.0,0.0,0.0,38.77009124580281,0.0,0.0,0.0,0.9811943227021396,0.0,0.0,0.0,0.0,0.0,0.0,0.0
56,56,architecture,0.0,0.0,0.0,0.0,36.94169322427414,0.0,0.0,1.787171479270347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57,57,sketches,0.0,0.0,0.0,0.0,37.72507160944925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
58,58,english,0.0,0.0,0.0,0.0,37.76369196291612,0.0,0.0,0.0,1.8030364416741385,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59,59,giant,0.0,0.0,0.0,0.0,34.93707691759826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60,60,years,0.0,0.0,0.0,0.0,36.94643273374928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.895238903163316,0.0,0.0
61,61,works,0.0,0.0,0.0,0.0,33.514778546412025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62,62,finn,0.0,0.0,0.0,0.0,26.764680914582623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
63,63,artists,0.0,0.0,0.0,0.0,26.162175477376056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
64,64,art,0.0,0.0,0.0,0.0,54.06005356906682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
65,65,skissernas,0.0,0.0,0.0,0.0,23.463623712298823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66,66,century,0.0,0.0,0.0,0.0,34.19194625998302,0.0,0.0,0.0,0.0,0.0,0.0,1.7005066605195047,1.88223183233896,0.0,0.0,0.0
67,67,pieces,0.0,0.0,0.0,0.0,19.66655654670437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68,68,00,0.0,0.0,0.0,0.0,18.115467328002566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69,69,guided,0.0,0.0,0.0,0.0,17.317417060675982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
70,70,unmissable,0.0,0.0,0.0,0.0,0.0,1.894054729492928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71,71,concert,0.0,0.0,0.0,0.0,0.0,1.896018384782134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
72,72,life,0.0,0.0,0.0,0.0,0.0,1.8832783506733441,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
73,73,air,0.0,0.0,0.0,0.0,0.0,1.902345243309756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
74,74,houses,0.0,0.0,0.0,0.0,0.0,1.9015416388892503,0.0,0.0,0.9709377058743088,0.0,0.0,0.0,0.0,0.0,0.0,0.0
75,75,open,0.0,0.0,0.0,0.0,0.0,1.8861407131718344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76,76,missed,0.0,0.0,0.0,0.0,0.0,1.8961834658222665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77,77,small,0.0,0.0,0.0,0.0,0.0,2.7759011198787418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
78,78,oldest,0.0,0.0,0.0,0.0,0.0,1.89580540915129,1.821545435417072,0.0,0.0,0.0,0.0,0.0,3.6094116984228837,0.0,0.0,0.0
79,79,seen,0.0,0.0,0.0,0.0,0.0,1.0364729022878854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
80,80,heart,0.0,0.0,0.0,0.0,0.0,1.022232689206065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
81,81,churches,0.0,0.0,0.0,0.0,0.0,0.0,2.6753082741279712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82,82,entrance,0.0,0.0,0.0,0.0,0.0,0.0,1.8464777964898376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83,83,special,0.0,0.0,0.0,0.0,0.0,0.0,1.8347606741582947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84,84,scandinavia,0.0,0.0,0.0,0.0,0.0,0.0,1.8308206359453048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
85,85,highlight,0.0,0.0,0.0,0.0,0.0,0.0,1.8353257689929483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
86,86,buildings,0.0,0.0,0.0,0.0,0.0,0.0,1.8401969337118045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
87,87,tourist,0.0,0.0,0.0,0.0,0.0,0.0,0.9994936771559312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
88,88,today,0.0,0.0,0.0,0.0,0.0,0.0,0.984562027679635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89,89,imposing,0.0,0.0,0.0,0.0,0.0,0.0,0.990467167995454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
90,90,home,0.0,0.0,0.0,0.0,0.0,0.0,0.998826110259117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
91,91,admission,0.0,0.0,0.0,0.0,0.0,0.0,1.0120977223013286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
92,92,possibilities,0.0,0.0,0.0,0.0,0.0,0.0,1.003865070839497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93,93,free,0.0,0.0,0.0,0.0,0.0,0.0,0.998725739406941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
94,94,original,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7790048228305568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
95,95,example,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7580498281697876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
96,96,northern,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.75263334764931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
97,97,style,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.592862081803725,0.0,0.0,0.0,0.0,2.73772569616893,0.0,0.0,0.0
98,98,interesting,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.031691133257541,0.0,0.0,2.10423391372394,0.0,0.0,0.0,0.0,0.0
99,99,europe,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7615938717134387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100,100,close,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7829782409112005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
101,101,different,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9705133502669846,0.0,0.0,0.0,0.9505324840659516,0.0,2.762645438392447,0.0,0.0
102,102,medieval,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9668172816412948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
103,103,area,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9673719383844684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
104,104,right,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9692932668739048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105,105,solemn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9668258587296518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
106,106,restaurant,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9721011485986156,0.0,0.0,0.0,0.0,0.0,0.0,11.946931618424873,0.0
107,107,majestic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9424306211623256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
108,108,summer,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9577367301735586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
109,109,tree,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6281622285709774,0.0,0.0,0.0,0.0,0.0,0.0,0.0
110,110,look,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.612709338303253,0.0,0.0,0.0,0.0,0.0,0.0,0.0
111,111,colorful,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8050725614827243,0.0,0.0,0.0,0.0,0.0,0.0,0.0
112,112,dropped,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8032476794319228,0.0,0.0,0.0,0.0,0.0,0.0,0.0
113,113,city,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.627816062445872,1.7877256331093945,2.5125021571365447,2.5650069826184927,0.0,0.0,0.0,0.9059275819038516
114,114,house,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7896134113471038,0.0,0.0,0.0,0.0,0.0,0.0,0.0
115,115,near,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9702415208792554,0.0,0.0,0.0,2.7351194025243686,0.0,0.0,0.0
116,116,makes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9739833677559432,0.0,0.0,0.0,0.0,0.0,0.0,0.0
117,117,walk,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9700771517227676,0.0,0.0,0.0,0.0,0.0,0.0,0.0
118,118,feel,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7940942272480809,0.0,0.0,0.0,0.0,0.0,0.0,0.0
119,119,sightseeing,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9678487307378744,0.0,0.0,0.0,0.0,0.0,0.0,0.0
120,120,short,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9868317416068236,0.0,0.0,0.0,0.0,0.0,0.0,0.0
121,121,people,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.978852656709206,0.0,0.0,0.0,0.0,0.0,0.0,0.0
122,122,got,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7752697310036831,0.0,0.0,0.0,0.0,0.0,0.0
123,123,lucky,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7694180132301067,0.0,0.0,0.0,0.0,0.0,0.0
124,124,introduction,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7773494287021119,0.0,0.0,0.0,0.0,0.0,0.0
125,125,history,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7568039338049983,0.2919226545526878,0.0,0.0,0.0,0.0,0.0
126,126,copenhagen,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9580241137921222,0.0,0.0,0.0,0.0,0.0,0.0
127,127,way,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9600120009059474,0.0,0.0,0.0,0.0,0.0,0.0
128,128,recommended,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9589792642484468,0.0,0.0,0.0,0.0,0.0,0.0
129,129,beautifully,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9582176243612692,0.0,0.0,0.0,0.0,0.0,0.0
130,130,atmosphere,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16057516368635652,0.0,0.0,0.0,0.0,0.0,0.0
131,131,attraction,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7520678663586202,0.0,0.0,0.0,0.0,0.0
132,132,peace,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9314868527778452,0.0,0.0,0.0,0.0,0.0
133,133,exhibitions,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3160870066078704,0.0,0.0,0.0,0.0,0.0
134,134,region,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3081288142658629,0.0,0.0,0.0,0.0,0.0
135,135,monuments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15234052045427746,0.0,0.0,0.0,0.0,0.0
136,136,knowledge,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14188924397154729,0.0,0.0,0.0,0.0,0.0
137,137,charming,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14367813474549682,0.9408223854781194,0.0,0.0,0.0,0.0
138,138,rich,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9437339779095862,0.0,0.0,0.0,0.0
139,139,simple,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9585289284364378,0.0,0.0,0.0,0.0
140,140,winter,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9490274749914046,0.0,0.0,0.0,0.0
141,141,know,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.70152064996737,0.0,0.0,0.0,0.0
142,142,visiting,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.952866816207774,0.0,0.0,0.0,0.0
143,143,gothic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.768457222247408,0.0,0.0,0.0
144,144,tombs,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8873477875276736,0.0,0.0,0.0
145,145,size,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9039158137526369,0.0,0.0,0.0
146,146,unusual,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9029168025926329,0.0,0.0,0.0
147,147,striking,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9001786254980928,0.0,0.0,0.0
148,148,ancient,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.889120905625244,0.0,0.0,0.0
149,149,lutheran,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8842620669809085,0.0,0.0,0.0
150,150,like,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8838503481148001,0.0,0.0,0.9124415664066288
151,151,central,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7618500917051945,0.0,0.0,0.0
152,152,just,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.89458116144286,0.0,0.0,0.0
153,153,little,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.910924773754012,0.0,0.0
154,154,seeing,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9145443798144373,0.0,0.0
155,155,enter,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9000769838581304,0.0,0.0
156,156,typical,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8970453615820881,0.0,0.0
157,157,goes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9090743601025268,0.0,0.0
158,158,pretty,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8992806505174984,0.0,0.0
159,159,nature,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.58192072381915,0.0
160,160,botanical,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.363387780311466,0.0
161,161,paths,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.656230170819335,0.0
162,162,don,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.00428916415967,0.0
163,163,round,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.90983360923132,0.0
164,164,greenhouse,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.195945458818874,0.0
165,165,km,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.681648230673606,0.0
166,166,plants,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.7637360911617,0.0
167,167,running,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.86918944037642,0.0
168,168,rounds,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.175588054715734,0.0
169,169,jogging,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.43050300425517,0.0
170,170,loop,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.634262772110015,0.0
171,171,forest,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.56199658693105,0.0
