39,advisable,atmosphere,attentive,book,cathedral,center,decoration,dinner,dishes,downtown,elegant,english,entrance,excellent,extensive,fast,food,friendly,gives,going,good,great,having,highly,husband,italian,kitchen,like,list,local,located,lund,menu,modern,nice,opposite,pizza,place,potatoes,prepared,price,product,professional,quality,quiet,quite,recommend,recommended,restaurant,service,short,simple,site,small,son,spanish,thing,touch,train,variety,went,wine,
3.8708861064407247,2.93260352984324,2.0235553330458984,1.0844660327236832,3.8500626840387437,0.1737010396454806,0.17655787803078263,0.17139475401314974,6.613388719792311,2.9264353547418107,0.18274788998018518,0.16883874786455744,0.15207354217599056,0.1810269058977872,4.791498591114595,2.0024682005482317,1.105726097390426,12.092125823354241,2.9226653355937615,0.1559074077264101,2.0233789194558685,7.524777760265603,2.000038643140632,1.9973606332273988,0.16650745095760097,1.9989577226315562,1.068910241417464,0.16878011428815576,0.17552258961474498,2.9324968330112915,1.0928591187856376,0.1738440325907673,0.570473860541785,0.16762625660975702,0.16423130339564715,1.9952044857805071,0.158335422538231,1.0955684027286743,7.524540546287619,0.17145254526319445,0.1736345174503305,1.086634147716422,0.16801870557921286,0.17087795306356524,1.083096191038647,2.0206080209693056,2.933132198974931,1.0750908030336885,0.1800496034411065,0.3379086555701374,6.602299734197403,0.1804200459159087,2.0161569789190876,0.1814612654428604,2.9357744723974717,2.005538239410213,0.16088983261352444,2.0211798723432888,0.16723753388599535,1.0861660826643122,2.028907042334733,3.8635436535246663,2.9273402592605007,
0.17689987306969482,0.17535186360352034,0.17789384765587746,0.17342595677894615,0.16212746221561883,0.17279889854810657,0.1813060267016196,0.1670734057086214,0.18585300378076386,0.16455264418061807,0.17474220770592674,0.16555529003773775,0.17586215848856146,0.17358350401790718,0.16217360397684805,0.17175105074289712,0.17552310007143837,0.16349401375898004,0.17952739765245326,0.16990271007980326,0.18465650520249827,0.16966710419395448,0.16534788948801807,0.16177824977367686,0.16705309938482313,0.166595536043388,0.18656441916129055,0.16121429502526624,0.17724683563173776,0.16285172943298754,0.15893622987432116,0.17788261696886526,0.17296291004483788,0.1626026951781871,0.17590449038876757,0.16430359495160976,0.16515256179780596,0.16769322327373742,0.16014134279098693,0.17544297780474644,0.15853293551680667,0.16209120994261955,0.1708464682812807,0.16072908043393808,0.17254968065270265,0.17461246327307028,0.16909903728616768,0.1886562126836174,0.18139279257002972,0.16757697383657952,0.16857434617375472,0.17938102077028809,0.17568867680984185,0.17024604430316082,0.1647902654086771,0.17265249237075447,0.16966945809319764,0.17779366325554213,0.17295081991547034,0.16326114996392133,0.1672647607498042,0.18952500758727533,0.17010573649131672,
0.1668569953226086,0.17427360517706206,0.1716704558642553,2.9196743487403194,0.1597913630649221,0.1666312801722351,0.16625608609639603,0.17374498037411196,0.17241847032263968,2.0142647310229016,0.17382730721606685,0.17586605166924035,2.00070749416353,0.1681244438421129,3.8602584402567084,0.17921220931706586,1.0894917489570903,1.0874535236967016,0.1759860923418809,0.17601244800014476,0.15866735306945126,2.012862152184471,0.16585268836669853,0.17537683787564287,1.9937528570277936,0.1719264688011042,0.16802382332730623,1.0810651898258448,2.0231423534161714,0.17353590433526386,1.0892701514813052,0.16952966663349667,0.15556681890948812,2.0253091761285797,0.16513384954395055,0.18846571669216092,0.16252223874620764,0.18032408300473624,1.085862535854501,1.0972954232112397,2.948916770231558,0.16241446222752315,2.0087460558183667,2.0126384169080036,0.167345662415888,0.17337475142057546,0.1695136368155188,0.1652227336031535,1.997972756468869,0.16034309631784008,3.8498882816987954,2.006732400323981,0.16939280971754156,1.0890586297783684,0.1674569458727794,0.17117892749502578,1.0914004657350627,0.16959815451641405,0.172609290599281,0.16365562485219784,0.1617065680400582,0.16801302469581159,0.1650392140080717,
0.1896533047484327,0.1766586438488413,0.16151449182248617,0.15745799979495173,0.17402653064493817,2.0220109311957737,1.0830290349702727,2.0080575827729388,0.16129626105747377,0.1670294766593039,2.011150754488422,2.0105035192120306,0.17167201950800914,0.16459562212600035,0.15969372745620256,0.16543179186746018,0.16642006080265,1.1298335751547288,0.17540315522571812,2.020866418012067,0.17313314236093763,0.18101714400661795,0.17170550005222182,0.16835573225960748,0.16191946668724352,0.17722418981584062,0.18008048635312127,1.0916852614608952,0.15875402934353292,0.15786040990383904,1.0949593709483239,1.0868344059603923,0.1639866698643079,0.18408612108766295,2.0146238621425843,0.1676975283948469,2.0013239042968656,0.18894321582807566,0.18154919709281825,0.16583506305888635,0.16200748628442743,0.1573701404018621,0.1732576716423925,0.1769996545055968,0.17089968297422345,0.15963160491402567,0.18223372864946819,0.19641036646084564,0.17592833625266924,7.363090936334817,0.1847112686808939,0.1779546775610284,0.17509197119283024,0.16942075188492745,0.17652748447062017,0.16605628446336845,1.0940185635468966,0.17745095421803683,2.015520309229451,1.093152537006424,0.17047817561723852,0.16737788493347822,0.16169160033842353,
1.0873702103060414,0.16953742102932148,0.16980974650239863,0.1695741442040029,0.17412511541981796,0.1726458705231081,0.16681695676582964,0.15441023363165055,0.16644785451807417,0.16300854155466413,0.16655925991161227,0.19092066009598196,0.1538252074241721,0.1724254813467084,0.16829461226894843,0.16500162550722092,0.18659574607287158,0.16907006892866885,0.18199510293385623,0.1787904855610201,0.1773980898920717,0.15140257902961154,0.188266085640441,0.17485508838625904,0.17007878495705595,0.17217870922043615,1.089248487872735,0.18106367022150804,0.19354186898514655,0.16985835319212897,0.1627211908197224,0.16982768829800815,0.17935310143090133,0.16861420107543135,0.1583183420106377,0.15877413918221706,0.17766950800346304,1.091584327935449,0.16537355270397525,0.17717529525921788,0.1726872925173695,0.18491379260431,0.15797832563062877,0.16366997567268457,0.17235081134650646,0.1636718297281821,0.15328515971347753,1.0872723796352566,0.18044065339178517,0.1709463842065918,0.1737543373390936,0.16901612512062797,0.17212279521670312,0.16133600227041406,0.1674587370704585,0.16700729844340387,0.18007162362095436,0.16558491201706427,0.17806279054015764,0.1683568013278508,0.1652388567061432,0.18106216620552054,0.1603344566023781,
0.164614767143871,0.17732814045397516,0.15727974774194847,0.17020902908183813,0.17733996050867376,0.1705043437825704,0.17999443058146342,0.17072723003446907,0.17661449617098318,0.1696388319881078,0.16198993408379594,0.1561058996958364,0.1653747872095423,0.16183386655917778,0.18745867334478683,0.16874757573183896,0.17398176462779844,0.18547863200495973,0.17393048230992678,0.17322795241469327,0.17344855313690613,0.17751147799705638,0.16874926145230176,0.15889632361106254,0.17910690996165435,0.15992019834570892,0.165899828506942,0.17134316072827108,0.16750076032426142,0.18063041371735863,0.1830236685060027,0.17755696064280682,0.1730502140304635,0.18121408419121526,0.1674788871322209,0.16753134781944834,0.1612088079315117,0.16999727514206184,0.17042580043333838,0.17414966987341401,0.17292056106862608,0.16345581727947328,0.1777852542438975,0.17508169778074598,1.1031050445635373,0.1788322027154763,0.16288106223395302,0.18413796300730573,0.1752228342609677,0.17805997223295889,0.16431496285620725,0.1775710115018075,0.17401665409726202,0.16756532965779436,0.16325254777908232,0.1633472832089815,0.1609431799400338,0.1669743507180059,0.16545397466685813,0.16109907216410413,0.17342958308616835,0.15614772181418327,0.16884599996959238,
0.16330135293490924,0.17868633345413754,0.16588969245333782,0.1795898794252131,0.16540050238896722,0.15024475786349525,1.0916025952701156,0.19626454954998085,0.15923559289779585,0.15730677751845876,0.16775254588184604,0.1643687758537841,0.17199946269083968,0.1851590488166417,0.1644131301518761,0.17933870503415703,0.17801255179789183,0.17067639549174227,0.1650375609018054,0.1758912044286035,0.1651018463819662,0.16818129481206806,0.16430558751295496,0.16685135739047557,0.1674417313419444,0.16650259713571094,0.1585344924795465,0.16368319629043707,0.18291171923901708,0.17513301227233793,0.166539993132899,1.0856577734989248,2.5230281814940168,0.15411530762378234,1.0963896980778418,0.16642266757471527,0.16155972973142185,0.16183100856435534,0.1653144737994015,1.0818463399015523,0.1569840276149497,0.17284182797660547,0.17400439949586854,0.18450616553129248,0.1758140892579646,0.16501823825020237,0.1707489382261251,0.15877958346861862,0.17624543768723286,0.17151621056613164,0.16964182770197567,0.17058795363868806,0.16658807257144895,0.17653156064049716,0.16937498486797722,0.17195804227247058,0.1699781074821406,0.16797270749842566,0.18270706840162274,0.17459644679451505,0.17423650383255876,0.17160662590270612,0.16024969938391992,
0.17011243341030247,0.1646423490205833,0.17004454446755668,0.16360775275641137,0.18118707005112636,0.17102304770086632,0.1622898796831615,1.0978452677198614,0.17676226156132036,0.18903549914945902,0.17365757486936803,0.1579293493589373,0.16955797921368285,1.0947373253561035,0.16538934430726082,0.1653161414267082,0.1843813667131344,0.16393896998648447,0.170616856883322,0.1703492872749388,0.17052687412782983,0.17503502110058067,0.16589134701936398,0.17305351766991992,0.18922270060942978,0.18399776247918212,0.18950521988811414,0.17619352491860207,0.1774369473859919,0.1741841852778871,0.17290460595862076,0.17831390788459292,0.19374337419679677,0.17651420343533786,0.16628428182336724,1.080515472323713,0.1706942393911551,0.1677394261575906,0.17128103286048682,0.15824594363784172,0.16729511227827437,1.0959358020307919,0.17179729782211098,0.1706019524242985,0.17121920502216664,0.16954000584083903,0.17288302442931605,0.179227004068496,0.1655888781997308,0.18140217933074987,0.17339130381211895,0.17083694010155423,0.15719191975716493,0.17090731306754092,0.16878179380666566,0.1889978030564278,0.16638636205549606,0.16547016234238746,0.17419886251445113,0.15980659607509684,0.1871736942671239,0.16390963585413498,0.1589586907142419,
0.15952371052790226,0.1651983068056986,0.173354571549144,0.1719386433673298,0.1664171051027565,0.16150866129819014,0.16419904514970582,0.1599530820218635,0.16120573895913282,0.17827136618888761,0.17323627326597038,0.16924466213409622,0.16068723182630362,0.18087644822223797,0.17079114938493628,0.1902552982238622,0.17332995473014312,0.19353695908679988,0.18360368509157296,0.16842631777367814,0.16801545257321895,0.16403002121303328,0.1628032606069192,0.184378348536885,0.16438623913446954,0.16634121718713288,0.17334094247482326,0.18106199100146045,0.16985255281189338,0.17248316723242021,0.17448232616853046,0.1695286880128747,0.1988616163987178,0.167262227178415,0.17740575687920682,0.1642936127006793,0.1676047529773055,0.1780262875659506,0.17759581908656497,0.1698514837394195,0.1759769833456143,0.17685205666883408,0.17221909592952986,0.18184384096162892,0.16729334696441908,0.1638541810987404,0.17328997567088505,0.169308391098026,0.1633094571967816,0.18486821783761273,0.16729610484901097,0.17625586819514477,0.17394655000690945,0.1718471937881001,0.17272598602339811,0.17371935314903308,0.16177721774924667,0.16766167545615707,0.1671712287086613,0.1712607337561703,0.1722387741099485,0.17202737857884684,0.17475459742563337,
0.15702677134251875,0.16285088679369056,0.18431196107079525,0.17598324965679413,0.163534727872811,0.17213461251489756,0.1712015604477595,0.16720810928108482,0.16214131972774587,0.16252025786506638,0.16223335913024772,0.16467339482451898,0.1831053375613902,1.0920185536706646,0.17909186323948584,0.17363680403642257,0.15731912240023335,0.17530349928349007,0.17951006709452755,0.17390225277426183,0.16583076738923333,0.16492531312024705,0.16363599379771768,0.1692194409463996,0.17895550327866414,0.160330968747863,0.18078192465025675,0.18367782021828727,1.0712718483786454,0.171210706547693,0.17346609207370853,0.17268757101984047,0.1737397450676566,0.16995427270254834,0.15972966872456715,0.17112511686794943,0.1780317456531882,0.16388216160591804,0.17303962003709622,0.16733154883242754,0.16797952322197804,0.1726837311743237,0.16432830943074436,0.17587059608746364,0.1708437557318331,0.1582750765966636,0.16482547071446876,0.1763158550698959,0.16992420539840392,0.1620895130987613,0.1701943013529699,0.16607796300409222,0.16804836379199914,1.102553577716449,1.0845866279102487,0.17608933570392696,0.15928312879385018,0.1691248730350405,0.17343789428564385,0.1812886910863966,0.169093963550093,0.1627447285509115,0.16580736479569455,
