arrived,atmosphere,attentive,attractive,beautiful,beers,best,burger,charm,choices,city,close,course,cozy,day,delicious,dessert,dinner,dishes,eat,enjoying,excellent,food,frequented,good,great,hotel,italian,late,like,located,lunch,lund,main,meal,meals,middle,nice,old,people,pizzas,place,pleasant,pleasure,recommend,restaurant,restaurants,service,snacks,space,staff,strarter,super,swedish,traditional,visit,waiters,went,yummy,
2.0279939023508917,0.1736169244095953,0.18601482965718039,0.16301993067879267,0.17498167726127653,0.1737010396454806,0.17655787803078263,0.17139475401314974,0.17396940688005902,0.17308269338233362,0.18274788998018518,1.0902848499094755,0.15207354217599056,0.17567520519668256,2.0325119856809404,0.15957599645841053,0.18308283523063582,0.18788607037121532,0.16367873016011694,0.1559074077264101,0.1804867153660457,0.18024969078480294,0.16249813975191538,0.15982012983868252,0.16650745095760097,1.0884972653619254,0.15844978414784755,0.16878011428815576,1.085068130142558,0.17351022757764692,0.1702158566258497,0.1738440325907673,2.421245135092868,0.16762625660975702,0.16423130339564715,0.15766398239179116,0.158335422538231,0.17412230068378207,0.17629471885962908,0.17145254526319445,1.0950806194952478,0.16518804567153028,0.16801870557921286,0.17087795306356524,0.16165008899375602,2.025959721670434,1.442202902335248,0.15940650088164707,0.1800496034411065,0.16903409947544215,0.1673172052444218,0.1804200459159087,0.17326477482926522,0.17610956474175582,0.17678786696382687,0.17655256311064788,0.16088983261352444,1.0997337702983836,0.16723753388599535,
0.1647199806194208,0.1860148382449104,2.015299748733723,2.0058941572155895,2.924607440807888,1.0967979656484315,0.17789384765587746,0.17342595677894615,0.16212746221561883,0.17279889854810657,0.1813060267016196,0.1670734057086214,2.0233935071694984,2.923539249614279,1.0961883097508378,2.0030957934264717,2.0134026618772958,1.095029606062818,0.16217360397684805,0.17175105074289712,0.17552310007143837,0.16349401375898004,2.9385140030861154,0.16990271007980326,1.1061026072474096,2.0125593082837923,0.16534788948801807,0.16177824977367686,0.16705309938482313,0.166595536043388,0.18656441916129055,1.082660397070177,4.0556781454047,2.000392232821721,0.15893622987432116,0.17788261696886526,2.0105034134335726,0.1626026951781871,0.17590449038876757,0.16430359495160976,0.16515256179780596,2.9266798287073987,0.16014134279098693,0.17544297780474644,0.15853293551680667,0.16209120994261955,0.1708464682812807,0.16072908043393808,1.0939957826976137,0.17461246327307028,0.16909903728616768,2.0261967160723526,0.18139279257002972,0.16757697383657952,0.16857434617375472,0.17938102077028809,2.0132291801985764,0.17024604430316082,0.1647902654086771,
0.17265249237075447,0.16966945809319764,0.17779366325554213,0.17295081991547034,0.16326114996392133,0.1672647607498042,0.18952500758727533,0.17010573649131672,0.1668569953226086,0.17427360517706206,0.1716704558642553,0.1722716441473001,0.1597913630649221,0.1666312801722351,0.16625608609639603,0.17374498037411196,0.16171506892043064,0.17672422763416776,0.17382730721606685,0.17586605166924035,0.16939919091433372,0.1681244438421129,0.17982573277811928,0.17921220931706586,0.17459450772818022,0.16600742165179067,0.1759860923418809,0.17601244800014476,0.15866735306945126,0.17532164879573642,0.16585268836669853,0.17002513717453835,0.15621235363906025,0.1719264688011042,0.16802382332730623,0.17120298862157618,0.18679901014233338,0.17353590433526386,0.174372910252395,0.16952966663349667,0.15556681890948812,0.18776867273984502,0.16513384954395055,0.1831140159910564,0.16252223874620764,0.18032408300473624,0.1656135939244869,0.16672457282283396,0.18993016479789643,0.16241446222752315,0.17120555242963292,0.17509791351926943,0.167345662415888,0.17337475142057546,0.1695136368155188,0.1652227336031535,0.1604322530801362,0.16034309631784008,0.17600443503620813,
0.16919189693524775,0.16939280971754156,0.17919642857409937,0.1674569458727794,1.087273328838836,0.1699543636901521,2.012490358606257,0.1779609913003856,0.16365562485219784,0.1617065680400582,0.16801302469581159,0.1650392140080717,0.17806940390779133,0.1766586438488413,0.16151449182248617,0.15745799979495173,0.17402653064493817,1.1005648291508474,1.0883807356713788,0.1705170793842025,2.0041884651473154,1.0884755787042184,1.0950563531446011,2.0105035192120315,0.1770237202091137,0.16994732282710492,0.15969372745620256,0.16543179186746018,1.0878661628475652,0.1667349847980944,0.17540315522571812,0.1779742139222258,2.021377047151885,0.17031374260440887,0.17170550005222182,2.0112479363494495,0.16191946668724352,0.17722418981584062,0.16849658551247992,2.018483064206929,0.15875402934353292,0.15786040990383904,2.0164054729932523,2.0136322087064267,0.15814966644344833,2.021626624476401,0.17173165805274315,0.17304922909595138,0.15843170020702468,2.020251519077277,0.18508249412804467,0.16583506305888635,0.16200748628442743,0.1573701404018621,1.0893520729862027,0.1769996545055968,0.17089968297422345,0.15963160491402567,0.17688202794836355,
0.1848264656202042,0.17592833625266924,0.18832379768435478,0.19006296938199851,0.19458541595759982,0.17509197119283024,0.16942075188492745,1.0926218858144345,0.16605628446336845,0.17257246150198327,0.17745095421803683,0.1726281051396095,0.1824098363637196,0.17582987631834301,0.16737788493347822,0.16704330103952808,0.1828597098028679,0.16953742102932148,0.16445804580129414,0.1695741442040029,0.17412511541981796,1.0940919725680263,1.0936147595118522,0.15441023363165055,0.16644785451807417,0.16300854155466413,1.08800536195653,1.1123667621409012,0.1538252074241721,0.1724254813467084,1.0897407143138664,0.16500162550722092,0.1922296901470387,0.16907006892866885,2.0195356063225973,0.1787904855610201,0.18274979059317625,0.15140257902961154,1.1043604869842554,0.17485508838625904,1.0915248870019743,0.1775304099215407,0.17938628666845696,0.18106367022150804,0.19354186898514655,0.16985835319212897,0.1627211908197224,0.16982768829800815,1.10079920347582,1.09006030312035,0.1583183420106377,0.1641258398833214,0.17766950800346304,0.18172212673117014,0.16537355270397525,0.1718235945581133,0.17803899321847405,1.1063598946492283,0.15797832563062877,
0.16366997567268457,0.17770251204761098,0.16902353042928667,0.15328515971347753,0.17741017843097845,1.1018867554367038,0.1709463842065918,0.16840263663798902,0.16901612512062797,2.0150149993065485,0.16133600227041406,0.1674587370704585,0.16700729844340387,0.18007162362095436,0.16558491201706427,0.17806279054015764,0.1683568013278508,0.1652388567061432,2.940048771639188,0.1603344566023781,0.164614767143871,0.1719764397528706,0.16263144844305302,0.1648573283807336,0.17198825980756924,2.0187482485735204,0.17464272988035887,0.17072723003446907,0.17661449617098318,0.16428713128700315,0.16198993408379594,0.1561058996958364,0.1653747872095423,0.16183386655917778,0.1767552719425777,0.16874757573183896,0.17398176462779844,0.17477523060275063,0.17393048230992678,0.17322795241469327,0.17344855313690613,0.1668080765948473,0.16874926145230176,0.15889632361106254,0.17910690996165435,1.0760145996895214,0.165899828506942,0.17669486142937568,0.16750076032426142,0.17527871301625406,0.1830236685060027,0.17220525994170216,0.178401914731568,2.013402886878852,1.0835732884760345,0.16753134781944834,0.1612088079315117,1.09144337718698,0.17577750113444296,
0.17414966987341401,1.0890149624124414,0.16345581727947328,0.172433553542793,0.16972999707964145,0.18165894251861686,0.1788322027154763,0.16288106223395302,1.1002323643511216,0.16987113355986316,0.17270827153185428,0.15361156145399832,0.17221931080070305,0.17401665409726202,0.16756532965779436,0.16325254777908232,0.1633472832089815,0.1609431799400338,0.17232605141911042,0.16545397466685813,0.15574737146299963,0.17342958308616835,0.15614772181418327,0.16349429926848785,0.16330135293490924,0.1840380341552421,0.16588969245333782,0.1795898794252131,0.16540050238896722,0.15024475786349525,0.1701564932251957,1.1120767075207345,0.15923559289779585,0.15730677751845876,0.16775254588184604,0.1643687758537841,0.17199946269083968,0.17923171182227934,0.1644131301518761,0.17933870503415703,0.17801255179789183,0.17016175778215997,1.0864836629467252,0.1758912044286035,0.1651018463819662,1.0949790975580922,0.16430558751295496,0.16685135739047557,0.1674417313419444,0.16650259713571094,0.1585344924795465,0.16368319629043707,0.17698438224465474,0.18048471297344246,0.17189169383400352,0.16421167145400567,0.19169868171661403,0.15411530762378234,0.174943596032922,
0.16078872350054815,0.17847271150105576,0.16183100856435534,0.16458401796953287,1.0963227889461498,1.0784301296598653,0.17284182797660547,1.0900988008396804,1.1059522675762097,0.1758140892579646,1.0864643402951184,1.0921950402710414,0.15877958346861862,0.17624543768723286,0.17062983583048202,0.16964182770197567,0.17058795363868806,0.16658807257144895,0.17060422364613487,1.0795420492174257,0.17195804227247058,0.1699781074821406,1.1063317913129769,1.1041531704465397,2.950496033997816,0.20806246737182676,1.093052727947623,0.16024969938391992,0.17011243341030247,0.1646423490205833,0.17004454446755668,0.16360775275641137,3.6526355304600737,0.17102304770086632,0.1622898796831615,0.18203310974910833,0.17676226156132036,0.19496283614382148,0.17365757486936803,0.1579293493589373,0.16955797921368285,1.100089026057206,0.16538934430726082,0.1653161414267082,0.2012943484827685,0.16393896998648447,0.170616856883322,1.1087083710894905,0.17052687412782983,0.16404937632530917,0.16589134701936398,0.17305351766991992,0.18922270060942978,0.17301211770391042,0.17851957511284253,0.17084182421749752,0.1774369473859919,0.1741841852778871,0.17290460595862076,
0.17831390788459292,4.7623718564742985,2.9355008088689947,0.16628428182336724,0.16470331435296104,1.0811546966607868,0.1677394261575906,0.16029538808521526,0.15824594363784172,0.16729511227827437,1.0903018579566088,0.17179729782211098,0.1706019524242985,0.17121920502216664,0.16954000584083903,2.0157752285191495,0.179227004068496,2.0031293815884585,0.17605047862964524,1.0838517610817502,0.17083694010155423,1.0786380218020677,6.582427999434893,0.16878179380666566,3.8358979399159385,7.477088467997037,0.16547016234238746,1.0956449645593562,0.15980659607509684,2.9515120004018858,1.074370093123766,0.1589586907142419,0.6735353223469338,0.1651983068056986,1.0948006735940485,0.1719386433673298,0.1664171051027565,1.976502238843115,1.0746595024193368,0.1599530820218635,0.16120573895913282,0.17827136618888761,0.17323627326597038,0.16924466213409622,3.8242069575352513,0.18087644822223797,0.7456260446808032,6.6013658853994714,0.17332995473014312,1.1039974163564334,4.780130793913979,0.16842631777367814,2.005555955961947,0.16403002121303328,0.1628032606069192,2.024349669611731,0.16438623913446954,0.16634121718713288,2.0108814458635518,
0.18106199100146045,0.18083819758716516,0.17248316723242021,0.17448232616853046,0.1695286880128747,0.19293427940435548,0.167262227178415,0.17740575687920682,0.1642936127006793,0.1676047529773055,0.18901193234122227,0.1666101743112934,0.1698514837394195,0.1759769833456143,0.17685205666883408,0.17221909592952986,0.18184384096162892,0.16729334696441908,0.1638541810987404,0.17328997567088505,0.169308391098026,0.1633094571967816,0.18486821783761273,0.16729610484901097,0.18724151297041644,0.18493219478218115,0.1718471937881001,0.17272598602339811,0.17371935314903308,0.16177721774924667,0.17864732023142876,0.1671712287086613,0.1712607337561703,0.1722387741099485,0.17202737857884684,0.17475459742563337,0.15702677134251875,0.17383653156896228,0.19529760584606703,0.16439934881615278,0.163534727872811,0.17213461251489756,0.1712015604477595,0.16720810928108482,0.16214131972774587,0.16252025786506638,0.16223335913024772,0.17565903959979054,0.1715214367207487,0.176499788620107,0.17909186323948584,0.17363680403642257,0.15731912240023335,0.17530349928349007,0.17951006709452755,0.17390225277426183,0.16583076738923333,0.16492531312024705,0.16363599379771768,
