accidentally,ago,ate,best,came,chinese,chops,come,cooking,course,cream,dagens,decoration,definitely,delicious,dessert,dinner,dish,environment,evening,excellent,expensive,feels,food,good,hotel,ice,ihsiri,lamb,like,lunch,lund,main,meet,ordered,perfect,pork,printed,restaurant,service,steak,store,style,taste,time,times,today,venison,weird,went,years,
0.2082468801702173,0.19676210631876617,0.20916001156635128,0.16301993067879267,0.169629976560172,0.1737010396454806,0.17655787803078263,0.17139475401314974,0.17396940688005902,0.17308269338233362,0.18274788998018518,0.19198392977372838,0.15207354217599056,0.17567520519668256,0.2136798802420988,0.15957599645841053,0.18308283523063582,0.18253436967011066,0.16367873016011694,0.1559074077264101,0.1804867153660457,0.18024969078480294,0.16249813975191538,0.15982012983868252,0.16650745095760097,0.16705116331700687,0.15844978414784755,0.16878011428815576,0.16362202809764007,0.17351022757764692,0.1702158566258497,0.17919573329187183,0.16556674007603822,0.16762625660975702,0.16423130339564715,0.15766398239179116,0.158335422538231,0.19726748259295301,0.17629471885962908,0.17145254526319445,0.1736345174503305,0.16518804567153028,0.16801870557921286,0.17087795306356524,0.16165008899375602,0.19860749474272318,0.17414559354128697,0.1589964016899046,0.1800496034411065,0.16903409947544215,0.19046238715359276,
0.1804200459159087,0.17326477482926522,0.17610956474175582,0.1714361662627223,0.17363168009566393,0.16088983261352444,0.17828766825346548,0.17258923458709996,0.1647199806194208,0.1860148382449104,0.17775924534498985,0.1683536538268557,2.008806432384269,0.17535186360352034,0.17789384765587746,0.17342595677894615,0.16212746221561883,0.17279889854810657,0.1813060267016196,0.1670734057086214,2.017759563095338,0.16455264418061807,0.17474220770592674,2.0087408870477788,0.20405417795366257,0.17358350401790718,0.16217360397684805,0.17738499481706416,0.17552310007143837,0.16349401375898004,0.17952739765245326,0.17525441078090778,0.19029044927666533,0.16966710419395448,0.16534788948801807,0.16177824977367686,0.16705309938482313,0.166595536043388,2.0404422680264096,1.9931208543398404,0.17724683563173776,1.9947582887475612,0.15893622987432116,0.18916165466433216,0.18452419111336738,0.16823663925235413,0.17590449038876757,0.16430359495160976,0.16515256179780596,0.16769322327373742,0.16014134279098693,
0.17544297780474644,0.15853293551680667,0.16209120994261955,1.0922925703261925,0.16072908043393808,1.9928838093516084,0.17461246327307028,0.16909903728616768,0.1886562126836174,2.024284996659871,0.16757697383657952,0.16857434617375472,0.17938102077028809,0.17568867680984185,0.17024604430316082,0.1647902654086771,2.015544696460595,1.0911155601381102,0.17779366325554213,0.17295081991547034,0.16326114996392133,0.1672647607498042,0.18952500758727533,1.9960849588115228,4.723043697093151,1.0847340624467015,0.1716704558642553,1.088083802118045,0.1597913630649221,0.1666312801722351,2.0091482901862365,0.17374498037411196,0.16171506892043064,0.17672422763416776,0.17382730721606685,2.929218713028736,0.16939919091433372,0.1681244438421129,7.512792521190407,0.17921220931706586,1.0906889090719873,0.16600742165179067,1.0974321943867935,2.923437772365277,1.9727804311759516,1.9449549707309635,0.16585268836669853,0.17002513717453835,0.15621235363906025,0.1719264688011042,0.16802382332730623,
0.17120298862157618,0.18679901014233338,0.17353590433526386,2.017265114342234,0.16952966663349667,0.15556681890948812,3.873553080919538,0.16513384954395055,0.1831140159910564,0.16252223874620764,2.023216287094577,0.1656135939244869,0.16672457282283396,2.032822368887737,1.0838605642724344,2.014097756519473,0.17509791351926943,2.010237866505728,2.016266955510415,1.0909597388604302,0.1652227336031535,0.1604322530801362,2.003235300407679,2.018896639126048,0.16919189693524775,2.0122850138073813,2.0220886326639396,0.1674569458727794,0.17117892749502578,0.1699543636901521,0.16959815451641405,2.0276610318230204,2.9110809492173297,0.1617065680400582,2.0109052287856515,0.1650392140080717,2.9424077100425583,0.1766586438488413,0.16151449182248617,0.15745799979495173,0.17402653064493817,1.1005648291508439,0.16693463362646405,0.16516537868309789,0.16129626105747377,0.1670294766593039,2.011150754488421,2.0105035192120293,2.014564223597848,0.16459562212600035,0.15969372745620256,
0.16543179186746018,0.16642006080265,0.1667349847980944,0.17540315522571812,0.1779742139222258,0.17313314236093763,0.17031374260440887,0.17170550005222182,0.16835573225960748,0.16191946668724352,0.17722418981584062,0.16849658551247992,0.175590860117087,0.15875402934353292,0.15786040990383904,0.17351326890340993,0.17074000461658403,0.15814966644344833,0.18408612108766295,0.17173165805274315,0.1676975283948469,0.15843170020702468,0.1773593149874342,0.1797307934269401,0.16583506305888635,0.16200748628442743,0.1573701404018621,0.1732576716423925,0.1769996545055968,0.17089968297422345,0.15963160491402567,0.18251597202253073,0.19610550331567106,0.17592833625266924,0.18297209698325012,0.1847112686808939,0.1779546775610284,0.17509197119283024,0.16942075188492745,0.1711757837695156,0.16605628446336845,0.17257246150198327,0.17745095421803683,0.1726281051396095,0.1770581356626151,0.18203945668576788,0.16737788493347822,0.16169160033842353,0.1775080091017633,0.16953742102932148,0.16445804580129414,
0.1695741442040029,0.17412511541981796,0.1726458705231081,0.16681695676582964,0.15441023363165055,0.16644785451807417,0.16300854155466413,0.16655925991161227,2.0338128641858266,0.1538252074241721,0.1724254813467084,0.16829461226894843,0.17598727028249259,0.18124404537176692,2.898362631637163,0.17664340223275168,0.1787904855610201,0.1773980898920717,0.15140257902961154,0.188266085640441,0.18584073316153069,2.012970989046901,0.17217870922043615,3.8708046389223245,0.20391545921048368,0.20452751376041825,0.16985835319212897,1.0731816480893666,2.012719892387853,2.9327057627904005,1.0900603031203475,0.1583183420106377,0.15877413918221706,0.17766950800346304,2.9460604328659428,0.17635919747924692,0.1718235945581133,0.1726872925173695,0.19589943737958157,0.1689639704059004,0.16366997567268457,0.1833364561217781,0.1636718297281821,0.15891910378764462,0.19462802334578697,0.2156126325404586,0.1709463842065918,0.16840263663798902,0.16901612512062797,0.17747449591780762,0.16133600227041406,
0.1674587370704585,0.16700729844340387,0.18007162362095436,0.16558491201706427,0.18934182823562462,0.1683568013278508,0.1652388567061432,2.018602669594264,0.1603344566023781,0.164614767143871,0.1719764397528706,0.15727974774194847,0.1648573283807336,0.17198825980756924,0.1705043437825704,0.17464272988035887,0.17072723003446907,0.17661449617098318,0.16428713128700315,0.16198993408379594,0.1561058996958364,0.1653747872095423,0.16183386655917778,0.1767552719425777,0.16874757573183896,0.18526080232326536,0.17477523060275063,0.17393048230992678,0.17322795241469327,0.17344855313690613,0.1668080765948473,2.9045906849768,0.15889632361106254,1.0952013113054706,0.15992019834570892,0.165899828506942,0.17134316072827108,0.16750076032426142,0.18063041371735866,0.17767196780489808,0.17755696064280682,0.1730502140304635,0.17586238349011074,0.1674788871322209,0.16753134781944834,0.1612088079315117,0.16999727514206184,0.17042580043333838,0.17414966987341401,0.16756886036752158,0.16345581727947328,
1.9921805757234679,1.9894770192603162,2.0014059646992917,0.1788322027154763,0.16288106223395302,0.20134433769713497,0.16987113355986316,0.17270827153185428,0.15361156145399832,0.17221931080070305,0.17401665409726202,1.9873123518384688,0.16325254777908232,0.1633472832089815,0.1609431799400338,0.1669743507180059,0.16545397466685813,0.15574737146299963,0.17342958308616835,0.15614772181418327,0.16349429926848785,0.16330135293490924,0.17868633345413754,0.16588969245333782,0.1795898794252131,0.16540050238896722,0.15024475786349525,0.1701564932251957,0.19063060547581373,0.15923559289779585,0.15730677751845876,0.16775254588184604,0.1643687758537841,0.17199946269083968,0.17923171182227934,0.1644131301518761,0.17933870503415703,1.997759573978567,0.18144079547762682,0.1650375609018054,0.1758912044286035,0.1651018463819662,0.16818129481206806,0.16430558751295496,0.16685135739047557,0.1674417313419444,0.16650259713571094,0.1585344924795465,0.16368319629043707,0.18768778364686398,1.9948800344530127,
0.166539993132899,0.16421167145400567,1.1131447837615347,0.15411530762378234,2.006556762427301,0.16078872350054815,0.16155972973142185,0.16183100856435534,0.16458401796953287,0.17487668690123293,0.1569840276149497,0.17284182797660547,0.17400439949586854,0.18450616553129248,0.1758140892579646,0.16501823825020237,0.1707489382261251,0.15877958346861862,0.17624543768723286,1.0867242371742967,0.16964182770197567,0.17058795363868806,0.16658807257144895,0.17060422364613487,0.16344764787361496,1.0821251066219226,0.1699781074821406,0.16797270749842566,0.18270706840162274,0.17459644679451505,0.17423650383255876,1.0930527279476256,0.16024969938391992,0.17011243341030247,0.1646423490205833,0.17004454446755668,0.16360775275641137,0.18118707005112636,0.17102304770086632,0.1622898796831615,1.1034792117940284,0.17676226156132036,0.17804985437418736,0.17365757486936803,0.1579293493589373,0.16955797921368285,0.1786429240122888,0.16538934430726082,0.1653161414267082,3.8541106727895205,0.16393896998648447,
0.170616856883322,0.1703492872749388,0.17052687412782983,0.16404937632530917,0.16589134701936398,1.0944996197148398,0.18922270060942978,0.17301211770391042,0.17851957511284253,0.17084182421749752,0.1774369473859919,0.1741841852778871,2.015796810048468,0.17831390788459292,0.19402561756985928,0.17651420343533786,0.16628428182336724,0.16470331435296104,0.1706942393911551,0.1677394261575906,0.16029538808521526,0.15824594363784172,0.16729511227827437,0.1908270454622484,1.093243399867031,0.1706019524242985,0.17121920502216664,0.1805256506161107,0.17288302442931605,0.19021264884376776,0.1655888781997308,0.17605047862964524,0.16240565903684734,1.0922830421464746,0.15719191975716493,0.17090731306754092,0.16878179380666566,0.17801215828115613,0.16638636205549606,0.16547016234238746,0.17419886251445113,0.15980659607509684,2.030065898356972,0.16390963585413498,0.1589586907142419,0.15952371052790226,0.1651983068056986,0.173354571549144,0.1719386433673298,0.1664171051027565,0.16150866129819014,
