,"[Chinese, (Sim.)]_Freq","[Chinese, (Sim.)]_Term","[Chinese, (Trad.)]_Freq","[Chinese, (Trad.)]_Term",[Danish]_Freq,[Danish]_Term,[Dutch]_Freq,[Dutch]_Term,[English]_Freq,[English]_Term,[French]_Freq,[French]_Term,[German]_Freq,[German]_Term,[Italian]_Freq,[Italian]_Term,[Japanese]_Freq,[Japanese]_Term,[Norwegian]_Freq,[Norwegian]_Term,[Polish]_Freq,[Polish]_Term,[Portuguese]_Freq,[Portuguese]_Term,[Russian]_Freq,[Russian]_Term,[Spanish]_Freq,[Spanish]_Term,[Swedish]_Freq,[Swedish]_Term,[Turkish]_Freq,[Turkish]_Term
0,4.434959491098224,church,6.036844910562782,cathedral,33.07930275461145,beautiful,4.251353783930273,building,195.5093868503736,clock,5.402003697736036,museum,2.6753082741279712,churches,5.049382844549911,romanesque,2.6281622285709774,tree,1.7752697310036831,got,1.7463714173361011,center,2.526149638685219,astronomical,15.758479287298385,cathedral,4.5491726129065135,clock,55.58192072381915,nature,1.6818899092615067,lund
1,12.090496666859961,lund,4.9998269074928565,lund,27.33867410362062,cathedral,1.8011864723571933,university,75.9385873260857,astronomical,7.092905393373067,lund,13.2386758754566,lund,1.787171479270347,architecture,2.612709338303253,look,1.7694180132301067,lucky,1.7458337206810481,romanesque,1.7564899503679146,usually,3.609411698422884,oldest,2.7784077329725374,time,30.363387780311466,botanical,0.922041236811304,visited
2,2.7498331789008774,good,1.0073007618444358,sweden,3.7413902450624046,details,1.7871433995199322,dom,71.34711533383707,crypt,4.488351746095471,romanesque,1.8464777964898376,entrance,1.7790048228305568,original,4.266186332745662,39,1.7877256331093945,city,1.7520678663586202,attraction,1.7005066605195047,century,5.3657211464638825,inside,2.7669731176527894,astronomical,22.656230170819338,paths,0.9059275819038516,city
3,1.8933697633628819,famous,1.0126842284207205,structure,22.626715889372814,lund,5.067113080145505,lund,38.770091245802824,tour,1.8940547294929282,unmissable,1.8347606741582947,special,1.7580498281697876,example,1.805072561482724,colorful,1.777349428702112,introduction,2.5125021571365447,city,2.5650069826184927,city,2.768457222247408,gothic,8.882973153854385,cathedral,23.00428916415967,don,0.9124415664066288,like
4,1.894019553675032,center,1.0070176326419382,located,5.540622354707104,really,1.7573241137436693,center,36.94169322427414,architecture,1.896018384782134,concert,1.8308206359453052,scandinavia,1.75263334764931,northern,5.906485418218223,cathedral,1.7568039338049983,history,3.331680847349936,lund,2.56250833973478,time,2.73772569616893,style,1.910924773754012,little,18.90983360923132,round,0.913677603025098,cathedral
5,1.8978097428201772,time,0.3789095165673085,center,2.8736763659913094,connection,1.8055822791279204,town,37.72507160944925,sketches,5.346391104108295,astronomical,3.519900418335502,university,2.592862081803725,style,1.8032476794319228,dropped,1.7801512983865633,lund,2.5313025570127548,cathedral,1.707634153003411,clock,1.916348362106868,worth,6.281186635747979,beautiful,15.195945458818874,greenhouse,0.9041887032860084,magnificent
6,1.8670324453901932,amazing,0.3320827762565575,church,2.8448811230214752,university,0.968830831328166,student,37.76369196291612,english,1.883278350673344,life,13.604738927911205,cathedral,2.5723056125503496,museum,8.352090291823798,lund,4.215011514169728,church,2.10423391372394,interesting,0.9437339779095862,rich,1.8873477875276736,tombs,1.9196988606765224,inside,14.681648230673606,km,0.9139874114983076,hours
7,1.8757810761201603,main,0.16821648292485727,building,2.8693037185840153,historic,0.9777187252659668,accessible,34.93707691759826,giant,1.9023452433097556,air,1.835325768992948,highlight,5.031691133257541,interesting,2.627816062445872,city,0.9580241137921222,copenhagen,0.956331553765814,building,0.9687969075794688,went,1.9039158137526369,size,1.9145443798144373,seeing,45.69170527144856,garden,0.15144808889130526,quite
8,4.450389510262377,cathedral,0.14560132803339434,place,2.8626272713754837,plant,0.9725847969130706,outside,36.94643273374928,years,1.9015416388892503,houses,1.821545435417072,oldest,1.7615938717134387,europe,1.7896134113471038,house,0.9600120009059474,way,0.9314868527778452,peace,0.9585289284364378,simple,1.9029168025926329,unusual,1.9000769838581304,enter,38.763736091161704,plants,0.13881548893952356,39
9,1.8688326313540609,university,,,2.857053170606647,greenhouses,0.9703491547580108,impressive,33.514778546412025,works,1.8861407131718344,open,5.999992370804219,visit,4.761198800916008,center,0.9702415208792554,near,0.9632673635623528,decorated,0.9449720931319758,really,0.9490274749914046,winter,1.9001786254980928,striking,1.895238903163316,years,13.721072559262126,greenhouses,0.143328768062762,university
