Mae_Yai,d3378856,[English],12,113.0,62.0,2,"March 4, 2018 ",Not very tasty,"Vellinge, Sweden","Ordered Take-away and was dissapointed. Just a little rice, not near a full portion. Chicken i coconut, and beef in oyster sauce tasted almost the same."
Mae_Yai,d3378856,[English],12,25.0,3.0,5,"March 9, 2017 ",Delicious meals for good price,,If you like Thai like I do then you definitely should give this place a try. I had the Pad Kröng Käeng with duck which was very delicious. But on top of that i was lucky to be able to taste every dish my colleagues...More
Mae_Yai,d3378856,[English],12,85.0,16.0,4,"February 7, 2017 ","good food, met expectations","Fairborn, Ohio","The restaurant was mostly empty, and the service was a bit slow... but that really wasn't a problem, as I was there with business colleagues, and we had plenty of time to relax and chat.  (I mention it as a caveat to any diners who...More"
Mae_Yai,d3378856,[English],12,3.0,1.0,4,"March 17, 2016 ","Tasty food, friendly staff",St. John's,"We went for lunch as a family of vegetarians, and they were very happy to make veggie versions of dishes for us. We had pad Thai, a red curry and a sweet and sour dish, all of which were delicious."
Mae_Yai,d3378856,[English],12,4.0,7.0,5,"January 16, 2016 ",Laos staff,"Le Cannet, France","Great price, great staff very nice and funny , looked a lot and took care very well of us, the food is good and very well priced!"
Mae_Yai,d3378856,[English],12,246.0,85.0,5,"January 9, 2016 ","Good price, surprisingly good food",,"This is one of the better-priced restaurants in the area, but the food is really quite good. Service was efficient and the environment was pleasant. We all really enjoyed what we ordered and I'd gladly come back here for another lunch or dinner.

This is...More"
Mae_Yai,d3378856,[English],12,19.0,6.0,5,"November 13, 2015 ",Happy to cook according to your preference.,"Lund, Sweden",I come here for take-away dinner and it's always very tasty. Food is of high quality and it's very cheap for what you're getting. If you want a dish in some other variation the chef is happy to cook it for you like you prefer....More
Mae_Yai,d3378856,[English],12,36.0,14.0,2,"September 28, 2015 ",Could have easy been so much better,"San Francisco, California","With a limited selection of dishes for lunch, kind of poorly executed when compare to the gastronomical food you get when in Thailand. But at the other hand they makes real good food with the grey tasteless Swedish ingredients they have access to. So a...More"
Mae_Yai,d3378856,[English],12,35.0,28.0,1,"September 10, 2015 ",Who knows...who cares?,"Horsham, United Kingdom","Not the staff clearly!

We sought this place out as it was recommended in one of the more reliable guidebooks. It advertises as being open until 2200 and we arrived shortly after 2000 and asked for a table for two. ""Takeaway?"" we were asked ""no,...More"
Mae_Yai,d3378856,[English],12,19.0,6.0,2,"October 11, 2014 ",Rude staff,"West Malling, United Kingdom","We arrived at 8pm and did not have any problems to find a table.
No one to give us a table or say welcome and after 5 min for a waiter whom passed at our saide 4 times we sit and eait more 5 min...More"
Mae_Yai,d3378856,[English],12,54.0,25.0,2,"August 11, 2014 ",Very cheap and very mediocre,"Perth, Australia",A cheap limited choice lunch menu with a poor apology for Thai cuisine. Substantial servings but definitely not fine Thai cooking
