ID,lan_long,pic_code,lan,long
Lund_02323,"55.7077976,13.1568181",AF1QipOaYg2qcvvF3hiN-10NOyTewsGc81U55f6E5j8t,55.707797599999999,13.156818100000001
Lund_02320,"55.7077976,13.1568181",AF1QipNbskDPX3tMmEuRFohBxhc4FQE-8n6pmUUi7QU8,55.707797599999999,13.156818100000001
Lund_02315,"55.7077976,13.1568181",AF1QipOYQibJSiutHclbBOP17y_SSstseMImYm7KBM4y,55.707797599999999,13.156818100000001
Lund_02312,"55.7077976,13.1568181",AF1QipNFmEUjheSH0XXRYvTl8rrz6c7ZPeQxlEpXXVHu,55.707797599999999,13.156818100000001
Lund_02309,"55.7077976,13.1568181",AF1QipNVkZz5XXCaGQARJpOpAuCSlfcJSpR5Ih6u_xXV,55.707797599999999,13.156818100000001
Lund_02292,"55.7077976,13.1568181",AF1QipOSdfhVHjq-a9eL8v2PrNZU9SG7g9qG5_xrcYba,55.707797599999999,13.156818100000001
Lund_02290,"55.7077976,13.1568181",AF1QipP9_6wQy44G7Nk2cpDhYN0so2SjetLXD26TvyWB,55.707797599999999,13.156818100000001
Lund_02268,"55.7077976,13.1568181",AF1QipMuyWUtmcYfC6m-CnAbNmPIeIfGIDm4bJneBIq0,55.707797599999999,13.156818100000001
Lund_02266,"55.7077976,13.1568181",AF1QipP4Jo9acZ873zQgw5-QmSHRWeGeYpxmXaCwI4VK,55.707797599999999,13.156818100000001
Lund_02263,"55.7077976,13.1568181",AF1QipOoNntQIX8tCjPyymccCxARhtef0cQjJvFy40s2,55.707797599999999,13.156818100000001
Lund_02259,"55.7077976,13.1568181",AF1QipOufuk2GjxGJvi6l6AJKqHAn2Vz-RJUssLylCe6,55.707797599999999,13.156818100000001
Lund_02250,"55.7077976,13.1568181",AF1QipP7aAGhqhLvV0RiiXdy8yrhwf-rFDhrNQ_qat2i,55.707797599999999,13.156818100000001
Lund_02246,"55.7077976,13.1568181",AF1QipPW1OuA-fJLLKtg9shEUPBwF9FpBd6zyNo3nKJT,55.707797599999999,13.156818100000001
Lund_02236,"55.7077976,13.1568181",AF1QipPQPKkv9lklanNg4pO_YuXDKZ-0LjUpCNIv5-wm,55.707797599999999,13.156818100000001
Lund_02235,"55.7077976,13.1568181",AF1QipNOf0lS-ohDnxtNNgQneXjLiOD5MDGboSXFT4Ay,55.707797599999999,13.156818100000001
Lund_02232,"55.7077976,13.1568181",AF1QipOSZV2UD4KiEWF4jFoc7zRPEPwbiMnyZJCU5_f4,55.707797599999999,13.156818100000001
Lund_02226,"55.7077976,13.1568181",AF1QipMJuFgrjPxVPrCkpiiT0dcFTpSs88J5W_JpWq3K,55.707797599999999,13.156818100000001
Lund_02214,"55.7077976,13.1568181",AF1QipNQz1rKCK-2SQViu9bT5AO3SgVn_n9bIjJNacFu,55.707797599999999,13.156818100000001
Lund_02213,"55.7077976,13.1568181",AF1QipNNRoyHW3D-u7XMyILMzPE_GyUgFGKRhanVm14s,55.707797599999999,13.156818100000001
Lund_02212,"55.7077976,13.1568181",AF1QipOboJkXVxMcSr4eZm8ijdouz-14ObIuCcOhfh8F,55.707797599999999,13.156818100000001
Lund_02204,"55.7077976,13.1568181",AF1QipPtR5DBENvEtcHqtfSJ7lXo4kQVzYH0vhuMBY4P,55.707797599999999,13.156818100000001
Lund_02198,"55.7077976,13.1568181",AF1QipOwB0kNEW3Vr4oXUjgsLQ9oXiIo6bIDdXXbXJCL,55.707797599999999,13.156818100000001
Lund_02190,"55.7077976,13.1568181",AF1QipMh2fRk4-4Zb9FanE0W6YXbd4ksXWBdQePBzOQW,55.707797599999999,13.156818100000001
Lund_02189,"55.7077976,13.1568181",AF1QipPwDNgIblJCaFQjbeB1Orn5XRaAQmAU2eUD6_QT,55.707797599999999,13.156818100000001
Lund_02188,"55.7077976,13.1568181",AF1QipMa_9mA2s1c4RbOK3COmNJvPX60xaE-DK1dMh3e,55.707797599999999,13.156818100000001
Lund_02187,"55.7077976,13.1568181",AF1QipMqbyLnjEK1z7q1XlFOqWEHXTYmLreaL1I9xGQq,55.707797599999999,13.156818100000001
Lund_02184,"55.7077976,13.1568181",AF1QipPZVdcZKqs8Nvz73Ns9eWodI-oiHBpktSNU4VNt,55.707797599999999,13.156818100000001
Lund_02183,"55.7077976,13.1568181",AF1QipPqa_QoWnXytX7L7sivqyLfRgg_Zv66xDqs4L1_,55.707797599999999,13.156818100000001
Lund_02182,"55.7077976,13.1568181",AF1QipP8Vto-HtGss_-_bctubrUuiUbb0Y8mccpkktTD,55.707797599999999,13.156818100000001
Lund_02098,"55.7077976,13.1568181",AF1QipPIOikILGJdTs2FAx3bzvtwOQ0WgYbQpFzxEYFm,55.707797599999999,13.156818100000001
Lund_02033,"55.7077976,13.1568181",AF1QipMNhp4T1lQGH5U8sPsYMuj0klLBVQc1j1x6rpij,55.707797599999999,13.156818100000001
Lund_01954,"55.7077976,13.1568181",AF1QipMJJKrtzvON78IS6BF1vrNChnEfusMdAEBY0GB9,55.707797599999999,13.156818100000001
Lund_01855,"55.7077976,13.1568181",AF1QipNbKOhNR3V5cCqVP1L82Cm5jZm_XL9ZDsmn9-pf,55.707797599999999,13.156818100000001
