[English],2,1,,5,1 week ago ,Clean place and very good hamburger,,"It’s definitely worth it, very high quality burger and nice atmosphere inside! We’ll come back for sure!!!"
[English],2,16,6,5,"September 10, 2018 ",Best burger and fries in Lund! ,"Lund, Sweden",High quality burgers and crispy fries with the option of fun toppings. A nice atmosphere without the crowds of the over-hyped places downtown.   Also love the mashed potatoes!
