[English],1,1,,5,1 week ago ,Amazing and beautiful food,,"I experienced the amazing plant based food from the Herbivore for the first time on Saturday. It was so tasty, the staff were extremely friendly and the environment was relaxing and welcoming. Thorough recommend this experience. Put it this way I live in Malmö and...More"
[Swedish],3,58,9,5,1 week ago ,Service för 12 personer!,"Lund, Sweden",6 barn mellan 2 och 10 samt 6 vuxna åt underbara rätter till allas glädje. Några av barnen var inte...More
[Swedish],3,58,9,5,"December 19, 2018 ",Veg. Mat.,"Lund, Sweden","Äntligen en god måltid dessutom vegansk. God och vällagad,kunde dock tänka mig kryddor vid bordet. Dessutom vore det bra med...More"
[Swedish],3,3,2,4,"December 17, 2018 ",En ny pärla i Lund,"Lund, Sweden",Nyöppnade The Herbivore har på kort tid redan tagit en rättmätig plats bredvid andra vegetariska/veganska restauranger i Lund som Govindas...More
