[Swedish],5,88,10,4,"November 4, 2018 ",Varierad lunch och bra för stora sällskap,"Lund, Sweden","En lunchrestaurang som likt många liknande ställen erbjuder en blandad lunchmeny: ibland husman, inland thai. Det är lite svårt att...More"
[Swedish],5,385,49,4,"April 29, 2017 ",Härlig buffe,"Lund, Sweden","Var på Bryggan Cafe på en större fest med 80+ personer

Det är en ljus stor lokal i IKDC (Ingvar...More"
[Swedish],5,75,16,3,"December 9, 2016 ",Bra lunchval,"Malmo, Sweden",Har ätit lunch här flera gånger. Salladsbuffé n och soppan har alltid varit gott. Man kan välja att bara köpa...More
[Swedish],5,89,30,3,"November 16, 2016 ",Oklart,,"Käkar lunch här ibland. Tycker att det ibland är huur gott som helst, medan andra dagar inget speciellt. Älskar bröden...More"
[Swedish],5,10,2,4,"September 5, 2014 ",Utmärkt lunchställe,"Lund, Sweden","Mycket bra salladsbuffé, utmärkta menyval och väldigt vällagat över lag. Dessutom snyggt upplagt. Kreativ miljö med trevlig utsikt. Bryggan klarar...More"
