[English],1,422,212,4,"March 6, 2016 ",Wide variety of delicacies,"Rio de Janeiro, RJ","The Osthuset is located at a prime location at the Saluhallen, basically at the center of the main hall. It has a wide array of different food items, including items to take away. Of course it has a good choice of Swedish bread."
[Swedish],2,45,4,4,"October 28, 2018 ",Say Cheese!,,Vem gillar inte ost från världens hörn samt att provsmaka en och annan munsbit innan det slutgiltiga valet? Gå till...More
[Swedish],2,21,4,4,"February 9, 2016 ",Olika ostar,Sweden,"Mycket variation, olika smaker, bra bemötande, alltid glada och hjälpsamma. Man kan alltid provsmaka innan man handlar. Har även bra...More"
