ID,lan_long,pic_code,lan,long
Lund_01608,"55.7038692,13.2033632",AF1QipPjY9dNUO_zC3wdxzyNezGfL4dpELFpeBqPgDP4,55.703869200000000,13.203363200000000
Lund_01589,"55.7038692,13.2033632",AF1QipNHNQmDP1knU67KfLFTT8rjrQwsce_XX4S1FAA,55.703869200000000,13.203363200000000
Lund_01543,"55.7038692,13.2033632",AF1QipNnG6UE_BQBRdqgMRZdaC3WKfdY6McnEcaNygM5,55.703869200000000,13.203363200000000
Lund_01528,"55.7038692,13.2033632",AF1QipNeit3sERAXJ5oAVKMv6fn0ekDRNwiSs_R5OVvg,55.703869200000000,13.203363200000000
Lund_01525,"55.7038692,13.2033632",AF1QipN7IazmM20lW3liTokGBi5UO0WZ8BLx2m4GD066,55.703869200000000,13.203363200000000
Lund_01503,"55.7038692,13.2033632",AF1QipMJBL-TgRNw4LWAfr1UF6pHJCIS4_wPEQdAwb1K,55.703869200000000,13.203363200000000
Lund_01486,"55.7038692,13.2033632",AF1QipM_IYlMmtPa6w4XfHseENP8gwOPbMd0u0X55PGt,55.703869200000000,13.203363200000000
Lund_01485,"55.7038692,13.2033632",AF1QipOBxdlqFtjamQKUuBaTbIjkQhfhFqO8WGQGPwj-,55.703869200000000,13.203363200000000
Lund_01476,"55.7038692,13.2033632",AF1QipOPNzjyt5VmFvx42ZLeX8slxQVeMKoz0YuT3Z35,55.703869200000000,13.203363200000000
Lund_01442,"55.7038692,13.2033632",AF1QipP4L2LDCfFDAahDC28t3CFP06fzaAxrktu5h9eP,55.703869200000000,13.203363200000000
Lund_01440,"55.7038692,13.2033632",AF1QipP9GWrqI3IHOiFzm7lcwZZcUifnzog2VNvC80rS,55.703869200000000,13.203363200000000
Lund_01432,"55.7038692,13.2033632",AF1QipONx1YyXUuIGqxsI3IW_Vxy0Hc6aEh2vQd9IHOv,55.703869200000000,13.203363200000000
Lund_01428,"55.7038692,13.2033632",AF1QipO6ueqpnCeZanWQfeuwlf04KVartbiObYCOQCeB,55.703869200000000,13.203363200000000
Lund_01423,"55.7038692,13.2033632",AF1QipNQEX4OQQDqHklzt01fBeIKxqkv1imveczpS6L7,55.703869200000000,13.203363200000000
Lund_01377,"55.7038692,13.2033632",AF1QipNo6zC8J36n-OWnFGpDFSl-8lhGQwQl6mp6X4oX,55.703869200000000,13.203363200000000
Lund_01369,"55.7038692,13.2033632",AF1QipO--KFYWZhi_WEt4uHYLrapk3TLe9TyB4o4SaoY,55.703869200000000,13.203363200000000
Lund_01358,"55.7038692,13.2033632",AF1QipNbVuCckcMcU_OOj5xwEW8JrmSfSFsdaHZZi2a0,55.703869200000000,13.203363200000000
Lund_01355,"55.7038692,13.2033632",AF1QipOaAlpbtQrJkDktvvMdcpRNTqLdedOAMGo7HOUZ,55.703869200000000,13.203363200000000
Lund_01349,"55.7038692,13.2033632",AF1QipMk2gPFe0YAsSlDBzppttJuqcP3d-_7JpZ6Alj8,55.703869200000000,13.203363200000000
Lund_01340,"55.7038692,13.2033632",AF1QipPF3SliT7f8AKPsVt8xxXKGlW4FGYrnfc7Uu00,55.703869200000000,13.203363200000000
Lund_01314,"55.7038692,13.2033632",AF1QipPo4iBpM4oihgz1pGjCc6rb9r-aoVshSUSIs5KT,55.703869200000000,13.203363200000000
Lund_01290,"55.7038692,13.2033632",AF1QipMSJbnoGd6XiohERJbznlhR6Cm59E6oNh00bG_W,55.703869200000000,13.203363200000000
Lund_01229,"55.7038692,13.2033632",AF1QipO14cOh5hkSwxQMlfAZM5sKI6pF2tDRFVwJaP_Y,55.703869200000000,13.203363200000000
Lund_01199,"55.7038692,13.2033632",AF1QipOGzZpQO6-GDQ-DPx4fsKwKosVUxKRVhibJj2aB,55.703869200000000,13.203363200000000
Lund_01138,"55.7038692,13.2033632",AF1QipOiLBCN02UClpziPVNhso_YqDsOj8rfHFsD5_5z,55.703869200000000,13.203363200000000
Lund_01126,"55.7038692,13.2033632",AF1QipMGDFNjRX2DG-8e7tSDY8IiWVJQVskfZpptt6YQ,55.703869200000000,13.203363200000000
Lund_01097,"55.7038692,13.2033632",AF1QipOuFpC8dws5k5454Q_8LJqh4kd2FogmWLeUBaF2,55.703869200000000,13.203363200000000
Lund_01024,"55.7038692,13.2033632",AF1QipMhR-I1F9ZSENkuO4ncDbXIeKWM4GoLBrmXuVKC,55.703869200000000,13.203363200000000
Lund_01008,"55.7038692,13.2033632",AF1QipPlAa_Cwi3zx0L8czcBvmzCfLSwCwpNT_7TYE0h,55.703869200000000,13.203363200000000
Lund_00866,"55.7038692,13.2033632",AF1QipPtgTe9VG8Idj-N1jTVlEufnQOeD6Mpz-GdOKRa,55.703869200000000,13.203363200000000
Lund_00999,"55.7038692,13.2033632",AF1QipOmfZ-0488SD5UhefyizZZPFHZYqMDD4QnSMIva,55.703869200000000,13.203363200000000
Lund_00853,"55.7038692,13.2033632",AF1QipP3LG-wBtysdpTSPO6yGKbip98eUWjOJZfPz9Tx,55.703869200000000,13.203363200000000
Lund_00996,"55.7038692,13.2033632",AF1QipPHqRDyQJ3Nv_-q2axHxMni4Xmr8Ot_DDX1WD_C,55.703869200000000,13.203363200000000
Lund_00822,"55.7038692,13.2033632",AF1QipMBAI7Y8YtoiP6pzl2sodMzV3r7egjjG7J7QPke,55.703869200000000,13.203363200000000
Lund_00995,"55.7038692,13.2033632",AF1QipOKtgfkWQWU3LMTz2JIjLJbNZK_LXElKk-XqTdC,55.703869200000000,13.203363200000000
Lund_00786,"55.7038692,13.2033632",AF1QipPZUI4bftczOSndXGGrYKXc1Nsje-O0rx1_-vZa,55.703869200000000,13.203363200000000
Lund_00967,"55.7038692,13.2033632",AF1QipMwahnCf9dVCpz_Rmy4CQuv-IEwJBnCzT4Joh51,55.703869200000000,13.203363200000000
Lund_00703,"55.7038692,13.2033632",AF1QipMeIE4Bjhhngtc3gBlLl2HwCm-9f8ExqV5AjePK,55.703869200000000,13.203363200000000
Lund_00958,"55.7038692,13.2033632",AF1QipOOyyPoQhWdMk602iGDssy3FXeZIdM9VumCsnSr,55.703869200000000,13.203363200000000
Lund_00653,"55.7038692,13.2033632",AF1QipMDYGZK_eTR1P_gflM53-FUkcDByHpUWC83Efjm,55.703869200000000,13.203363200000000
Lund_00948,"55.7038692,13.2033632",AF1QipPPycwyFcAkQdvD09j7iwgbjonhSyb2z8Y3H3vG,55.703869200000000,13.203363200000000
Lund_00643,"55.7038692,13.2033632",AF1QipNwrIqaXdRSd2q-ECbMBXBJKMGlTxKZGxzIE4YY,55.703869200000000,13.203363200000000
Lund_00916,"55.7038692,13.2033632",AF1QipPWorHh7P9kjNpM1lfrcz-IO0gMjdSSVEdcGApG,55.703869200000000,13.203363200000000
Lund_00556,"55.7038692,13.2033632",AF1QipN2Qh5bDOH8v5teEVoQt-0ittttqzrsUr32bPM3,55.703869200000000,13.203363200000000
Lund_00909,"55.7038692,13.2033632",AF1QipPAHDuVycpZ5GBeaK5mdAk2SEcf75PmlZ7j565M,55.703869200000000,13.203363200000000
Lund_00504,"55.7038692,13.2033632",AF1QipMVZkI82T9Fx6D1OJtlITwatUMJPA17IJ2887sV,55.703869200000000,13.203363200000000
Lund_00868,"55.7038692,13.2033632",AF1QipNAAwOfgZHVnM9jhxKBqLVz-l287URQdl02Ltu_,55.703869200000000,13.203363200000000
Lund_00335,"55.7038692,13.2033632",AF1QipN8xkfdDM-BX1mUEum18Kn7S4Q9Rttlr5MQVffb,55.703869200000000,13.203363200000000
Lund_00309,"55.7038692,13.2033632",AF1QipMA4fTLCiQkpRzmuL5uh2ZzYrCz9dhhmkYtLv7w,55.703869200000000,13.203363200000000
Lund_00284,"55.7038692,13.2033632",AF1QipMCrdDrJV9Ma7tswHJmk67W_UG1xLxdt_2C9B8m,55.703869200000000,13.203363200000000
Lund_00016,"55.7038692,13.2033632",AF1QipNYXlAVLV23qyZTQRvl8oDLiSnyQmwj3tnboc-f,55.703869200000000,13.203363200000000
Lund_02893,"55.7038692,13.2033632",AF1QipOvrCtjTACxWaA2SNScm2rVrUzMeoo9XnwVbjJa,55.703869200000000,13.203363200000000
Lund_02885,"55.7038692,13.2033632",AF1QipNrI5ny_v6rYKJZ4A8wSYClnjtEAsXEBDe3fKhu,55.703869200000000,13.203363200000000
Lund_02634,"55.7038692,13.2033632",AF1QipMfBpQtW57N7FNmArnSkNa_kpBEn-j062UPRfDr,55.703869200000000,13.203363200000000
Lund_02409,"55.7038692,13.2033632",AF1QipPXaZvdGzZXSen-ljXaRjSXJ_Hor_ZEaFnuJ9dU,55.703869200000000,13.203363200000000
Lund_02219,"55.7038692,13.2033632",AF1QipMdm4BUm7ZRfTVUkgqbXww3CpZVseJ52UxJrvaX,55.703869200000000,13.203363200000000
Lund_02165,"55.7038692,13.2033632",AF1QipO4F-WMFkY0enzBBoEscFfTvPsIGxQIINKzIk9W,55.703869200000000,13.203363200000000
Lund_02158,"55.7038692,13.2033632",AF1QipNJwDWNQBugF-h4b4I5jusQvjKGD01wgAn82G08,55.703869200000000,13.203363200000000
Lund_02155,"55.7038692,13.2033632",AF1QipOtrt5U1Sorn9qYYzUUutJXq9NNoFEllg-ISAWk,55.703869200000000,13.203363200000000
Lund_02153,"55.7038692,13.2033632",AF1QipO2g_UFypF_uH3E1WklBvpWCAbNUJGwQznKKpC_,55.703869200000000,13.203363200000000
Lund_02145,"55.7038692,13.2033632",AF1QipMt2BDWKPA1rGGapaqiuug8t4XXzvusbOMxN2g7,55.703869200000000,13.203363200000000
Lund_02144,"55.7038692,13.2033632",AF1QipPhru_UUmv_K7UT01tOsljGkKdCP_H499B-P1vX,55.703869200000000,13.203363200000000
Lund_02143,"55.7038692,13.2033632",AF1QipPG-7CawTH6M-uYcAoObNruawNHJjtLbzWuR2wi,55.703869200000000,13.203363200000000
Lund_02133,"55.7038692,13.2033632",AF1QipMP1JW3hvZDlDI7wIgbnlnzW7zeH9d06te-KbUr,55.703869200000000,13.203363200000000
Lund_02110,"55.7038692,13.2033632",AF1QipO9YIOb8mmjt-QvhNKZFo4A_TEtEknszryCCrTw,55.703869200000000,13.203363200000000
Lund_02104,"55.7038692,13.2033632",AF1QipNI1lykz83_JsuyX_Sb-WOIhPZLOKGk6-lXDgUD,55.703869200000000,13.203363200000000
