,"[Chinese, (Sim.)]_Term","[Chinese, (Trad.)]_Term",[Danish]_Term,[Dutch]_Term,[English]_Term,[French]_Term,[German]_Term,[Italian]_Term,[Japanese]_Term,[Norwegian]_Term,[Polish]_Term,[Portuguese]_Term,[Russian]_Term,[Spanish]_Term,[Swedish]_Term,[Turkish]_Term
0,-0.71904933,-1.2871293,-0.5763461,-0.8357782,-0.63448566,-0.66568077,-0.8231215,-0.9198538,-1.1422837,-0.8253069,-0.82014114,-0.6440213,-0.22947899,-1.4118512,-1.3842245,-0.6333059
1,0.51065755,-0.20531361,0.22636832,0.00564541,0.26687917,0.3325856,0.06254233,0.13263467,0.08932448,-0.19630133,0.053437658,0.0022038608,0.48489448,-0.19844684,0.020046119,-0.11171005
2,0.4867458,1.1210535,0.45776516,0.67230004,0.8196063,0.5530129,0.3545945,0.258365,-0.12513657,0.3412922,0.54183984,0.57354075,0.02771372,0.59391123,0.63631356,-0.76753926
3,0.018032955,0.15914974,0.25281376,-0.42634347,-0.27914008,0.13339527,-0.17069152,-0.22243105,-0.19663174,-0.3728596,-0.17844611,0.010619609,-0.4144012,-0.769978,-0.46303654,-0.10343314
4,0.47611898,-0.02822647,-0.37535244,0.048732758,0.28637415,0.33428264,0.06250393,0.33498764,-0.037184883,-0.17827193,0.01371777,-0.035662096,-0.06403535,0.23628213,0.22089902,-0.22885795
5,-0.2106116,0.17394564,-0.5225525,-0.21450579,-0.30590495,-0.4753447,-0.30136058,0.17688994,-0.17758612,0.0415633,-0.02700099,0.07433006,-0.2922397,-0.20604894,-0.18913783,-0.54640555
6,-0.588382,-1.1127983,-0.1263598,-1.1386048,-0.22711572,-0.28328705,-0.1124683,-0.6226922,-0.1302861,-0.7819478,-0.2898697,-1.1377406,-0.5353728,-1.2439468,-0.27000013,-0.6351811
7,-0.045999654,0.104928985,-0.49417588,-0.46160552,-0.3737616,-0.3061113,0.10859216,0.12074735,-0.28756663,0.0342334,-0.22828498,-0.18778387,0.16312933,-0.41455504,-0.060837086,0.11450702
8,0.6261672,0.43227464,-0.60492146,0.9385756,0.35430917,0.34566954,0.52908474,0.6443714,0.36019298,0.23772949,0.69558907,1.1723491,0.32533073,0.6942473,0.4104159,0.093890935
9,1.2280419,0.66868365,0.6714461,0.77668184,-0.13518092,0.52495426,0.15278924,0.2799803,0.06261373,1.0652782,0.44502857,0.40643355,0.19617715,0.7065433,0.12422415,0.25678384
