,"[Chinese, (Sim.)]_Term","[Chinese, (Trad.)]_Term",[Danish]_Term,[Dutch]_Term,[English]_Term,[French]_Term,[German]_Term,[Italian]_Term,[Japanese]_Term,[Norwegian]_Term,[Polish]_Term,[Portuguese]_Term,[Russian]_Term,[Spanish]_Term,[Swedish]_Term,[Turkish]_Term
0,-0.5129325,-1.3450094,-0.30072278,-0.7083274,-0.4322953,-0.40971178,-1.1152054,-0.6241587,-0.63208336,-0.6139841,-0.79077387,-0.33549526,-0.56320727,-1.1823274,-0.84325737,-0.40009516
1,0.35154617,-0.14883783,0.24050555,-0.11883456,0.12531628,0.24889992,-0.083852954,-0.130208,0.12647146,-0.180027,-0.02882887,0.2447679,-0.27029106,0.09977766,-0.24818517,-0.01498958
2,0.5781736,0.908929,0.70329,-0.17175122,0.35279053,0.45924616,0.46711707,0.3539583,0.59278554,0.51960045,0.46960726,0.8142056,0.5280937,0.7820537,0.07787501,-0.06852573
3,-0.07137879,0.1859798,-0.104533605,-0.42760292,0.18227422,0.030685183,0.07105632,-0.3299799,0.44643092,-0.019682096,-0.56774104,-0.50018483,-0.11479916,-0.49589804,-0.2606725,-0.055953313
4,0.07647419,0.1709921,-0.20008177,0.39236757,0.08173172,0.048509978,-0.18666492,0.27389282,0.10629298,-0.14449358,0.0873004,-0.23285006,0.011091973,0.06728884,0.48594025,-0.44760993
5,-0.10190748,0.28078738,0.27486777,-0.0142839365,-0.17228174,-0.46718827,-0.26284564,-0.32613045,-0.087803334,0.0038331312,-0.21529083,0.001229765,-0.29852661,-0.35129058,-0.38473305,-0.34909776
6,-0.9249888,-0.99114627,-0.87244,-0.7706666,-0.746554,-0.47025773,-0.79835093,-0.9023217,-0.29144046,-0.82975143,-0.6067823,-0.85953337,-0.6238261,-1.3863057,0.005259004,-0.6993753
7,-0.08437685,0.21336119,0.0709737,-0.06518329,-0.28943852,-0.12714303,-0.001204136,-0.19475907,-0.459753,0.0038387391,-0.29253733,-0.055357542,-0.216992,-0.3452567,-0.09202943,0.4427975
8,0.7239402,0.43025634,0.96499336,0.29593158,0.5882754,0.5979939,0.20411548,0.5827367,0.39275634,0.45658547,0.7317344,1.224291,0.9564843,1.0616182,-0.10076595,0.36731565
9,1.2912141,0.43311787,0.60125,0.3607263,0.42973495,0.60707134,0.33843762,0.7897884,0.34909838,1.1099116,0.43843284,0.5045186,0.47385493,0.71458733,0.37934285,0.3331103
10,0.16660646,0.2133052,1.1173196,0.14315893,-0.06493813,0.08557524,0.19383061,-0.28498095,-0.005566184,0.45338264,0.20095171,-0.1385368,-0.14230491,-0.045067027,-0.26261422,0.80061364
11,-0.6722937,-0.43038478,-0.92876714,-0.31960386,-0.9362815,-0.8774863,-0.52013576,-0.0028030446,-0.9839494,-0.41577098,-0.4768801,-0.4882018,-0.65454483,-0.55036825,0.053114947,-0.2831544
12,1.0517194,0.68141884,1.078025,0.6844453,0.2522926,0.3151626,0.85239446,0.5938275,0.7665483,0.8009395,1.2918956,0.48178893,0.9433356,0.52024007,1.2865704,0.74064916
13,0.4089411,0.66975695,-0.06255949,0.42574212,-0.32845148,0.5253884,0.9065961,0.19567178,0.38827205,0.31979993,0.40907305,-0.36492807,0.2667103,0.8303254,0.14152846,0.13110885
14,-0.38038662,-0.44987345,0.11832034,-0.17835616,-0.13656515,0.0141525045,0.13548839,-0.12584805,-0.024758598,0.1725229,-0.28469512,0.37046212,-0.3372446,-0.20479085,-0.6359397,-0.0053939903
15,-0.2120928,-0.12088639,-0.1679683,-0.844704,-0.15782648,-0.53979236,-0.113843404,-0.56478226,-0.36519864,-0.48261216,-0.4092682,-0.01026378,-0.27695742,-0.13382694,-0.76950157,-0.5715188
16,-0.5574323,-0.55256265,-0.35553053,-0.60373104,-0.41745752,-0.16204333,-0.491486,-0.64003545,-0.1328148,-0.30547285,-0.44823974,-0.5962927,-0.3532613,-0.13332123,-0.57580847,-1.0195241
17,0.23124258,0.96028215,0.45569822,0.23115635,0.12662086,0.05328479,0.30474156,0.15624492,0.37818503,0.2454249,0.4670068,0.46930322,0.47165194,0.3303081,-0.05279652,-0.4403965
18,1.1386999,0.54448193,0.6861994,1.0259646,0.46890503,0.6993478,0.49178755,1.1568656,0.78765047,0.8454894,1.1609466,0.87699336,0.69439036,0.38258445,1.2782897,1.1277982
19,-0.6375777,-0.18728219,-0.36234945,-0.2111972,0.28303647,0.14586963,-0.31592983,-0.11354432,0.096957155,-0.58099276,-0.5651589,-0.346677,-0.60424465,-0.8745137,-0.06654335,-0.26230785
20,0.6332832,0.0018704155,0.7890092,0.6970368,0.9057044,0.7298116,0.43022802,0.84088683,1.1590346,0.9838499,0.729102,0.93199253,0.71569526,0.9741477,0.53448594,0.44071034
21,0.8426748,1.0330439,1.0662725,0.74901825,0.8037391,0.97535926,0.47197327,0.8064983,0.6380109,0.51698554,1.4171377,1.2408849,0.80641747,0.6895075,0.8227175,0.5021692
22,-1.2361825,-1.0941098,-1.4674255,-1.1825892,-1.169148,-1.1014308,-0.74741954,-0.9510144,-1.0750347,-0.8884161,-0.9325806,-1.437995,-1.0301993,-1.3359572,-1.1980132,-1.1469918
23,-0.014061123,-0.0548561,0.2362193,0.074082896,0.46346527,0.14388177,-0.039956156,0.15432732,0.029278554,-0.11797066,-0.16164051,0.065906696,-0.029680187,-0.193698,0.61294734,0.106517404
24,-0.49986583,-0.20924996,-0.7099566,-0.096501954,-0.49377042,-0.47836238,-0.3015252,0.14715098,-0.42954797,-0.23369148,-0.5809118,0.046098683,-0.51367074,-0.728516,0.29931995,0.09432859
25,-0.61338294,-1.1609983,0.12849365,-0.7412167,-0.23511784,0.16058041,-0.21284306,-0.3078351,-0.34674254,-0.53767157,0.05729704,-0.17369749,-0.45246512,-0.080508485,-0.10601157,-0.30868715
26,-0.8231978,-1.0765038,-0.8708801,-0.47851923,-1.345991,-0.98556906,-1.0235655,-0.81837976,-1.3533185,-1.2399606,-0.6481395,-0.6154403,-0.963709,-1.0157462,-0.68166417,-0.5865169
27,-0.388914,-0.34065858,-0.114842415,-0.5494949,-0.65220934,-0.20158279,-0.789554,-0.5018345,-0.6888611,-0.4429152,-0.72914726,-0.5698794,-0.26367933,-0.18906744,-0.5158388,-1.1560824
28,-0.7040593,-1.0278682,-0.8557044,-0.9295585,0.005264937,-0.35821533,-0.5925611,-0.49849355,0.08693649,-0.7575243,-1.4781462,-0.4361328,-0.42359987,-0.46732453,-0.91286945,-1.2731621
29,0.45093966,0.8187764,0.21811405,0.732241,-0.0739575,0.23658378,0.46515656,0.6323138,0.3287878,0.74514145,0.26376387,-0.09442688,0.7070565,0.38195032,0.53365535,0.15937229
30,-0.5121515,-0.27207074,-0.38986915,-0.27426735,-0.9451866,-0.6365282,-0.0613563,-0.7264485,-0.44050738,-0.48415262,-0.43499756,-0.9150393,-0.43880597,-0.8327277,-0.11245926,-0.10448005
31,-0.013897696,-0.58752674,0.36346346,-0.08333233,0.09102318,0.019513587,-0.76298016,0.25182,-0.18882571,0.11784681,0.3650299,0.43007138,0.16784795,-0.09381576,-0.17075853,0.08012417
32,1.620941,1.2018591,1.1409215,0.92635816,1.0178126,1.2149718,0.7076084,1.1023077,1.4188502,1.1545964,0.94707197,0.8779991,1.3146255,1.325784,1.0700958,0.55662495
33,0.03392595,0.11906975,0.68944997,0.27451614,0.18064155,0.26562047,-0.17548488,0.40731105,0.5282382,0.6648906,0.57287484,0.017535042,0.47822294,0.08302926,0.7886409,0.041188635
34,-0.12424357,-0.58711237,0.0044227024,0.32416347,0.001884272,0.32739943,-0.25426,0.27476913,-0.19451481,-0.14195675,0.1109124,0.22543144,-0.3473168,-0.15306254,0.52277064,0.13345574
35,0.38202697,0.47278506,0.69784224,0.14313205,0.8916805,0.6839201,0.9690649,0.26674703,0.9054395,0.52257717,0.38602993,0.9046663,0.19042169,0.63558495,0.35318175,0.7773938
36,-0.017796574,-0.42669487,0.12722558,0.43842584,0.09397504,0.18804125,0.18161374,-0.5620053,-0.17063656,0.082991116,0.09536355,0.06406639,0.26219013,0.084715195,0.20533876,0.70855016
37,-0.3796512,-0.49351117,-0.574884,0.2769347,-0.3534862,-0.16959813,-0.5175152,0.05828147,-0.17277437,0.024038132,-0.27433532,0.475601,-0.49367332,-0.2743933,-0.075702675,-0.21950178
38,-1.5728517,-1.4847583,-1.1119816,-1.1769294,-1.0043722,-1.229552,-1.3616767,-1.6881492,-1.0897384,-1.4782107,-1.5906302,-1.6602134,-1.7314445,-1.193531,-1.1250038,-0.6038378
39,0.11200594,-0.30087423,-0.36276567,0.23524462,-0.32120338,0.14634225,0.303369,0.04233666,0.20828713,0.33935907,0.47073686,0.1363343,-0.23709805,0.18112205,0.010835088,-0.43042916
40,-0.8810629,-0.6088997,-0.55264384,-0.7017,-0.60528624,-1.05144,-0.452221,-0.7193255,-0.4553497,-0.64310056,-0.4530546,-0.8577691,-0.8044997,-0.6274507,-0.17269109,-0.9685911
41,1.3531164,1.2856098,1.1306602,1.4803118,1.0610715,1.0971147,1.240823,1.0530896,1.1639453,1.2452933,1.4220092,1.3356229,1.1332542,1.8936299,1.186617,1.3546817
42,-0.38836515,-0.087981105,-0.21995714,0.20649965,-0.018307708,-0.11866994,-0.025347771,-0.54845893,-0.69087756,-0.45758107,-0.19672613,-0.24689911,-0.09070865,-0.37166283,-0.16152288,0.04929315
43,0.016946819,-0.25254366,0.057939317,0.05205226,0.356554,-0.12398776,-0.37835756,0.14830066,0.2617354,0.09644258,0.044669013,0.038534485,0.0010730358,0.38672665,-0.25198412,-0.12244658
44,1.0264385,1.2522742,1.201367,0.90013283,1.1437198,1.1287438,0.92904776,1.1515424,1.0560653,1.2129258,1.4159307,1.1243911,0.8417612,1.2890097,0.93441236,1.2398825
