,"[Chinese, (Sim.)]_Term","[Chinese, (Trad.)]_Term",[Danish]_Term,[Dutch]_Term,[English]_Term,[French]_Term,[German]_Term,[Italian]_Term,[Japanese]_Term,[Norwegian]_Term,[Polish]_Term,[Portuguese]_Term,[Russian]_Term,[Spanish]_Term,[Swedish]_Term,[Turkish]_Term
0,-0.45154566,-1.3698232,-0.8567396,-0.57801175,-0.8827603,-0.71846896,-0.44714394,-1.2605687,-0.40048614,-0.8015028,-0.7698673,-0.4710216,-0.46997762,-0.4253972,-0.89318305,-0.4780329
1,-0.34534168,0.18500026,0.27075246,0.13496877,-0.080136634,-0.27352297,0.09173629,0.019773895,0.5451239,-0.15823652,0.14951757,-0.057843294,-0.109103866,0.04620002,-0.01251286,-0.11971377
2,-0.06494223,0.727791,0.37899494,-0.2198693,1.2581354,0.1147583,0.34407642,0.28514537,0.106729135,0.09074986,0.23589471,0.37349817,0.5481843,0.3756275,0.71802783,-0.19959404
3,-0.7078,-0.009316678,-0.5254117,-0.64143693,0.07892296,0.21491364,-0.19437991,-0.061179463,0.19324999,-0.3452422,0.0013672364,0.1971016,-0.46917233,0.24191286,-0.0061278525,-0.17091906
4,0.5333718,0.48176193,-0.280156,-0.18501551,0.14756049,-0.05658892,0.2908204,0.19628015,0.02921216,0.36291,-0.0051175547,0.48751384,0.102469526,0.005432113,0.030656548,-0.2296096
5,-0.3552765,0.029880324,-0.5185097,0.25629392,-0.644744,-0.58720976,-0.17851269,-0.9309693,-0.583469,-0.3922471,-0.16973723,-0.5814637,-0.7123113,-0.6359012,-0.54490024,-0.108045034
6,-0.84208566,-1.1017605,-1.1836808,-1.4548856,-0.53616136,-0.8657599,-0.31674513,-0.53354216,-0.93783385,-1.1280503,-0.7079182,-0.12797333,-0.15084295,-0.24290064,-0.9269762,-0.7231208
7,-0.16589688,-0.12279729,-0.20280696,0.13409564,-0.09035991,0.20310017,-0.40619707,-0.19025163,-0.016193548,-0.061984375,0.06605177,-0.1851604,-0.69813985,0.09594257,-0.22692268,0.5915298
8,1.1646837,0.43375158,0.4392002,0.38913015,0.4720912,0.23120539,-0.18155988,0.09936868,0.89497155,0.067161106,0.682278,0.4248115,0.16574799,0.6267465,0.033260424,0.2632249
9,0.51278394,0.3445346,0.50111943,0.6585504,0.5381574,0.7664685,0.7304886,0.7399798,0.3848028,0.64739627,0.44249243,0.35134172,0.5291143,0.53185594,0.08930811,0.07477273
