,"[Chinese, (Sim.)]_Term","[Chinese, (Trad.)]_Term",[Danish]_Term,[Dutch]_Term,[English]_Term,[French]_Term,[German]_Term,[Italian]_Term,[Japanese]_Term,[Norwegian]_Term,[Polish]_Term,[Portuguese]_Term,[Russian]_Term,[Spanish]_Term,[Swedish]_Term,[Turkish]_Term
0,-0.7895065,-1.3323812,-0.6423273,-0.70004576,-0.63332796,-0.5764072,-0.7108826,-0.8903107,-1.0463442,-0.9658924,-0.687457,-0.60440934,-0.51500064,-0.41701227,-0.24212149,-0.73408026
1,-0.030987985,-0.11710174,-0.088100865,-0.4750825,0.05175562,0.13935657,0.13816474,0.25082654,0.06316505,0.041629143,-0.17241701,-0.09164975,0.29613528,0.16906701,-0.09989174,0.041291807
2,0.8893009,0.8117476,1.1642348,-0.09203446,-0.16969822,0.6159079,0.20286633,0.39442164,0.5538957,0.24054788,0.5005073,0.4789685,0.45860308,0.0148708625,0.61384374,-1.6011298e-05
3,-0.0100126965,-0.090153635,0.25780576,-0.689088,0.012797954,-0.10701877,-0.2762095,0.041342877,-0.2931822,-0.2799618,-0.3946901,-0.6549438,-0.0392394,-0.37208045,0.055434152,0.081567645
4,0.2440544,0.1757603,-0.36975142,0.3328446,-0.07189177,-0.08062778,0.11427923,-0.061391257,-0.049829293,0.0046484983,-0.17028873,-0.24883115,0.51646036,-0.114213936,-0.312481,-0.562228
5,-0.07194517,-0.058121346,-0.59936225,-0.5322162,-0.54664224,-0.5278214,-0.37320784,-0.36121753,-0.3984819,-0.17386714,-0.022862945,-0.1332506,-0.273761,-0.33120564,-0.18325062,-0.26819122
6,-0.9202991,-0.9470981,-0.7508642,-0.2791628,-0.45172012,-0.4218544,-0.1800083,-0.6880599,-0.5282657,-0.9282775,-0.27675655,-0.71884274,-0.63656086,-0.85517514,-0.31582594,-0.8382265
7,-0.39641508,0.15794332,-0.107420795,0.03232279,0.16931503,-0.4578442,-0.14144893,0.018819649,-0.43830475,0.044510804,-0.4654977,0.0041630934,0.11177095,-0.16175213,-0.026270472,0.31387538
8,0.84420425,0.51988584,0.5087376,0.11647903,0.11085324,0.67306376,0.018289343,0.33931497,0.3413845,0.7776502,0.8530658,0.94669366,0.13904749,0.7136048,1.0459048,0.22258022
9,1.1186799,0.5900007,0.86331654,0.25107738,-0.11313406,0.38504848,0.18276678,0.8058283,0.4629575,1.017094,0.26613086,0.535478,0.7388161,0.12933692,0.43371916,0.26614478
10,0.15239365,0.28173983,0.77891374,0.22269447,0.48445097,-0.036992542,0.23714899,0.46148914,-0.0055466485,0.3864538,0.09565918,-0.25617227,0.0930121,0.30383492,0.8764199,0.8703034
11,-0.51947737,-0.36566013,-0.7703432,-0.40394044,-0.40685868,-0.67773247,-0.54852474,-0.739383,-0.2787992,-0.7795664,-0.3595127,-0.6258914,-0.7373891,-0.87748903,-0.30898154,-0.27851495
12,0.61229426,0.87904185,0.5653704,0.92693985,0.82562006,0.4627729,0.40570983,0.46379557,1.3227746,0.80486053,1.1042918,0.73802507,0.69133115,0.74411166,0.818939,0.9787396
13,0.108249865,0.5544623,0.298431,0.44712016,0.14979008,0.41506544,0.4014501,0.37266093,0.063175194,0.29496893,0.20612717,0.37650996,0.6509232,0.37725455,0.82297903,0.29043108
14,-0.60821354,-0.6349266,0.2787835,-0.41865173,-0.13875219,0.17965852,0.27003,0.2388679,-0.11652213,-0.06479034,0.045690767,0.00037407994,0.116964996,0.20814623,-0.19945127,0.08823201
15,-0.057412766,0.057878476,-0.16591683,-0.8260466,-1.0037674,-0.2789729,-0.43095332,-0.2975241,-0.7354633,-0.118927605,-0.4447629,-0.36311966,-0.26718852,-0.3466871,-0.58172643,-0.4792136
16,-0.26589382,-0.657853,-0.05348555,-0.84527683,-0.0352458,0.07268257,-0.0002916136,-0.34462422,-0.6351556,-0.3866224,-0.43285036,-0.14111629,-0.38820156,-0.24370955,-0.423054,-0.9645546
17,0.9461423,1.0583658,0.52619433,0.11790084,0.5418314,0.17559369,-0.18209277,0.054794133,0.2237401,0.4705488,0.2560879,0.5728071,-0.012016901,-0.2860785,-0.22908325,-0.5140014
18,1.0828536,0.70143706,0.6282122,1.0374324,1.2447546,0.78487134,0.6490435,0.71418357,1.2341193,0.7199482,0.7502503,0.7979974,0.40125144,0.7105174,1.3064632,0.965681
19,-0.87590957,-0.35851115,-0.042646747,-0.4654386,0.44935983,-0.15447143,-0.06862003,-0.46820778,-0.5622036,-0.6252886,-0.5006025,-0.33821347,-0.38391018,0.052795645,-0.25840944,-0.5949475
20,0.4592904,0.23277,0.0066754445,1.0924807,0.86194015,0.7649659,0.41727653,0.8840943,0.5796631,1.267955,0.7279765,0.8833277,0.33569032,0.69671273,0.6275576,0.99639845
21,1.2492076,1.2109215,0.9263902,0.8688307,0.7146297,0.8978138,0.58035815,0.53714675,0.9518075,1.0004508,1.5537962,1.4175338,0.6395049,0.5937244,0.6420365,0.48944622
22,-1.4573289,-1.0117519,-0.85688555,-0.6412942,-0.97129864,-1.0890062,-0.942132,-1.254776,-1.0830746,-0.985283,-1.2429695,-1.1370802,-1.0251203,-1.0630078,-1.0345275,-1.1407313
23,0.014545118,-0.42234305,0.3725025,-0.12031359,0.3554583,-0.07180516,0.062380485,-0.31384644,0.24839345,-0.40369484,0.22695883,0.23773952,-0.102726184,0.15184635,0.1421119,0.14400132
24,-0.78674036,0.01372136,0.024350485,-0.11576893,-0.36411145,-1.010894,-0.058609787,-0.60135996,-0.19041708,0.008398366,-0.485839,0.05212574,-0.13781618,-0.53288215,-0.3381713,0.11136676
25,-0.53660023,-1.1465734,-0.06821638,-0.16383556,-0.1078687,-0.22976032,-0.6101881,-0.12848297,-0.5024082,-0.41007906,-0.475786,-0.80182207,-0.39063784,-0.72477186,0.41672924,-0.36150736
26,-1.1839594,-0.9352226,-1.0214646,-0.66309863,-1.310118,-0.81949025,-0.9388538,-0.84568495,-1.3782424,-0.83049303,-0.7783445,-1.0162649,-0.76252604,-0.75229234,-0.61660975,-0.45836526
27,-0.055350564,-0.55682,-0.4726882,-0.44562095,-0.13271147,-0.34838378,-0.8846989,-0.5447894,-0.51189065,-0.57907844,-0.22734268,-0.64573854,-0.6974343,-0.85083985,-0.41021368,-0.94731975
28,-0.82695764,-0.9394683,-0.13503826,-0.74170065,-0.90725625,-0.65143126,-0.5204935,-0.2478142,-1.1786712,-0.4668474,-1.3596262,-0.64983344,-0.9113849,-0.36258355,-0.3582357,-0.7261529
29,0.080553375,0.8132644,0.005163749,0.8653987,0.36859435,0.11557215,0.46282867,0.56376094,0.37109032,0.16323537,0.4566871,0.24349092,0.38536116,0.3632444,0.15880854,0.29750815
30,-0.8023235,-0.16156244,-0.54387933,-0.39982906,-0.14974913,-0.81947154,-0.3087648,-0.6443347,0.09200757,-0.5305486,-0.53976655,-0.8847767,-0.40403178,-0.66965765,0.095623404,0.0480318
31,0.21851867,-0.72822493,-0.4291024,-0.43283606,0.48486093,0.34308204,-0.4224483,0.5247351,-0.14184523,0.037518695,0.08570051,0.46119076,-0.024471799,0.043582153,-0.09454543,0.19300991
32,1.2080505,0.8835923,0.4400586,1.2717459,0.7945934,1.0946188,1.0024871,1.2835445,1.1289715,1.0688591,1.1036711,0.5059445,0.90442514,0.8378361,1.3420452,0.6669304
33,0.12726466,0.15933862,0.4135104,0.41348973,0.7570794,0.6162273,0.28432482,0.49656948,0.3920449,0.76404136,0.37279874,-0.054766074,0.15253307,-0.041582994,0.6229118,0.4795612
34,0.1784646,-0.3973989,-0.052346505,0.61676115,-0.012096017,-0.11588032,-0.28649178,-0.19736373,0.112154506,-0.2037223,0.12823027,0.044060674,-0.30827686,-0.1116047,-0.025019115,0.085786484
35,0.24676383,0.62178457,0.8305087,0.1035787,0.57589316,0.8595632,0.6617311,0.4524022,0.20595835,0.55826175,0.8189964,0.55674684,0.54216,1.0457857,0.49655938,0.4275486
36,0.28112128,-0.7344821,0.27142513,0.18023881,0.2944258,-0.42392316,0.60272187,0.50959265,0.15553981,-0.0352926,-0.22561254,-0.3046728,0.51701766,-0.3019262,0.27134544,0.81596786
37,-0.30218244,-0.27641425,-0.03976856,0.3543074,-0.40795904,0.051175024,0.086944476,-0.44301718,-0.02737463,0.21574308,-0.38944435,0.30144697,-0.20118938,0.064619936,-0.46725634,-0.11260622
38,-1.0195348,-1.4596789,-0.9972982,-1.5335562,-1.261963,-1.1495923,-1.3965108,-1.6403565,-1.1593245,-1.5301713,-1.753331,-1.7905798,-1.1908399,-1.4165006,-1.6150328,-0.80728006
39,0.29155305,0.23980339,-0.20440723,0.28672463,-0.34053078,0.10429813,0.355676,-0.035753753,0.40674034,0.12694393,0.3173532,0.09948982,0.07990415,0.15353222,-0.47773296,0.0063630207
40,-0.900938,-0.5308028,-0.85606796,-0.9258269,-0.42204052,-0.6639482,-0.9643264,-0.9359112,-0.15620045,-0.57717425,-0.4354995,-0.45270446,-0.73561084,-1.003394,-0.83759964,-0.8311655
41,1.6343805,1.0079898,1.1803069,1.6737839,1.44995,0.8993272,1.5391251,0.9729191,1.5724301,1.3827462,1.252516,1.4383409,1.0437163,1.4303737,0.8802344,1.3223991
42,-0.59988093,0.11607038,-0.7809019,0.19201052,-0.10796677,-0.06844862,-0.22840425,-0.07410659,-0.103034645,-0.62258685,-0.05254096,-0.5321997,0.0071822745,-0.59561664,0.59143984,-0.10542642
43,0.12148963,-0.059535246,-0.2202184,0.0003221655,-0.71293014,0.25756794,0.0032748166,0.10167762,-0.1341043,0.17683837,-0.13731962,0.28457415,-0.28447077,0.34885618,-0.6088161,0.11556224
44,1.1175344,1.3950176,0.9489166,1.399963,0.91846484,1.059364,1.0766084,0.8009273,1.0355728,1.1456842,1.2944286,1.2038181,1.0143479,0.90590703,1.026011,1.1545153
45,-0.09451343,-1.1671063,-0.03507369,-0.2552135,-0.6279658,-0.18542396,-0.57832605,0.05348815,-0.4775437,0.16704427,-0.3979522,-0.28917134,-0.3578605,-0.34688988,0.23040748,-0.2599695
46,0.2846892,-0.0025771197,0.099683985,0.28937513,0.24329373,0.4259491,0.48655438,0.36277997,-0.18977402,0.17633247,-0.08163127,0.44105446,0.55667603,0.42668417,0.34149265,0.31121618
47,-0.056999132,0.043469664,-0.3247093,-0.23894997,0.043319583,-0.12635821,-0.040403612,0.033502713,0.1290695,0.1519414,-0.04441233,0.19237179,-0.35535207,-0.3963916,-0.25858983,0.019777752
48,-1.2321334,-0.5304547,-1.0208281,-0.77007204,-0.95308375,-0.7191399,-0.7724227,-0.8453515,-1.2806175,-0.97886556,-1.4573357,-0.95548165,-0.6679386,-1.4927173,-1.0450363,-0.88071907
49,-0.9614644,-0.7702923,-1.1683544,-0.6229286,-0.35041657,-1.1847496,-0.1262004,-0.3176289,-0.5029987,-0.7802757,-0.73320925,-0.580068,-0.8893727,-0.6648012,-0.48823062,-0.4728361
50,0.6103446,0.24130256,0.4323817,0.24145314,0.36691952,0.2584124,0.34886155,0.1374398,0.33734185,-0.24537678,0.5609511,0.004032245,0.18522352,-0.044740055,0.41936278,0.3176121
51,-0.24959138,0.2591695,-0.012993629,-0.16749334,-0.34164575,-0.36173254,0.025071204,-0.16700755,-0.34206292,-0.48684242,-0.09102109,0.25992927,0.36714378,-0.34002435,-0.18895127,0.35813037
52,1.2390357,1.5971531,1.1772357,1.6073856,1.6019076,1.521871,2.1697767,1.4038951,2.2639825,1.4728999,1.8760056,1.4380053,1.4556848,1.6610804,1.3126112,0.45804492
53,-0.013188047,0.2838189,0.25959972,-0.41721585,0.41014284,-0.5204689,-0.22425996,-0.15637119,-0.24177048,-0.092687584,-0.38218132,-0.7155547,0.13021992,-0.36164495,-0.27059934,-0.121167265
54,-0.59366566,0.23088554,-0.4540762,-0.10330319,-0.8704622,-0.43788776,-0.4377587,-0.62961274,-0.32159516,-0.20667395,-0.36071604,-1.050925,-0.45478272,-0.4552511,-0.3763158,-0.7711002
