,"[Chinese, (Sim.)]_Term","[Chinese, (Trad.)]_Term",[Danish]_Term,[Dutch]_Term,[English]_Term,[French]_Term,[German]_Term,[Italian]_Term,[Japanese]_Term,[Norwegian]_Term,[Polish]_Term,[Portuguese]_Term,[Russian]_Term,[Spanish]_Term,[Swedish]_Term,[Turkish]_Term
0,-0.70810837,-1.203372,-0.84518695,-0.8917323,-0.6883558,-0.6993613,-0.5795411,-0.21642873,-0.63778436,-1.139356,-0.16435139,-1.27161,-0.50530803,-1.4234651,-0.81441325,-0.69214624
1,0.23242244,-0.032909352,0.033983085,-0.42901525,0.3411253,-0.16827817,-0.24676637,0.3481644,0.052283272,-0.26360768,0.109613985,-0.05586839,-0.15317051,0.45532814,-0.64978623,-0.024868973
2,-0.27262336,0.78373176,0.5361476,0.01594862,0.4963569,-0.1877263,-0.23227268,-0.025723869,0.43189013,-0.53711975,0.05379083,-0.08634799,-0.18905929,0.16352786,0.16924115,-0.35029235
3,-0.037909158,-0.1484478,-0.20882991,0.038368724,-0.027648192,-0.47208348,-0.16714239,0.21267125,0.054706074,-1.0061306,-0.49066374,0.76704264,-0.09919253,0.0063215387,-0.46356338,-0.4541947
4,0.2603704,0.65090555,-0.0038116062,0.9874716,0.40103167,-0.023999155,-0.29617518,0.12210117,0.39261302,-0.31100062,0.06462303,-0.041303635,0.18286076,0.64542735,-0.2689174,-0.2472396
5,-0.47209188,0.11911009,-0.23307607,-0.7719863,-0.38818532,-0.58199793,-0.059866857,-0.113237135,-0.4150997,-0.50879145,-0.12274182,-0.04847932,-0.72776425,-0.3247957,-0.17944577,-0.078791894
6,-0.62464637,-0.99420947,-1.3119396,-0.4418258,-0.9987174,-0.69239634,-0.8097543,-0.6038486,-1.0017208,-0.82520807,-0.81959665,-0.59296215,-0.8855436,-0.8380593,-1.0731988,-0.6685991
7,0.12802564,-0.031167256,-0.17846182,-0.5512969,-0.40676427,-0.09353634,0.2845133,-0.052298717,-0.0805315,0.051258054,-0.8283757,0.8035143,-0.3321277,-0.6445917,-0.34446412,0.59458745
8,0.57338536,0.47707933,0.23957732,-0.34090325,-0.1992355,0.34062123,0.08356575,0.6471203,0.98843515,0.98192847,1.1372087,0.07064561,0.55183643,0.53934205,0.42520905,0.21644051
9,0.507272,0.6517002,0.5373995,0.20528181,0.42607263,-0.2069329,0.6386415,0.60021806,0.8280218,0.41944104,0.00473925,0.48547527,0.3131146,0.17156343,1.0850773,0.46756488
10,0.70185864,0.077041134,-0.18343219,-0.10285292,-0.05966412,0.6685197,1.5576415,0.8633781,1.0832112,-0.053139534,0.12633625,0.42141932,0.1942512,0.048452422,0.50445914,1.1390452
11,-1.1670244,-0.36238477,-0.49655402,0.21536781,-0.6144135,-0.8286211,-0.516979,-0.91722083,-0.32039195,-0.7756074,-0.80511695,-0.56066334,-0.16195196,-0.61873955,-0.64631337,-0.60142374
12,0.94433373,0.7259545,0.44890714,0.7932421,-0.08799216,0.39306024,0.68185705,0.38238162,0.63880426,0.43420425,1.2037501,0.3237749,0.25354382,0.09468956,0.49192837,1.0058175
13,0.20513943,0.7687785,0.74039376,0.6561608,0.5083551,0.23568697,0.04433713,0.72091854,0.37926808,0.33942002,-0.07209526,0.39338025,0.13163061,0.49581125,0.31056827,-0.10593075
14,-0.44527104,-0.78576654,0.049595088,-0.96954674,-0.21522036,0.5891466,-0.22210301,0.18332344,0.12985508,0.13171087,0.10070357,-0.43795493,-0.24003339,-0.85984284,0.22449493,-0.0843658
15,-0.07646779,-0.03086951,-0.490085,-1.4780176,-0.9456489,-0.14220709,-0.5486329,-0.10321688,-0.7351152,-0.21913087,-0.3323652,-0.36024162,-0.5325525,-0.49779084,-0.67933166,-0.5065593
16,-0.22208633,-0.7116785,0.21422625,-0.48591104,-0.28824246,0.12643436,-0.40373045,0.06700243,-0.6845321,-0.48978314,-0.3701439,0.32439843,0.20035821,0.26463193,-0.40342528,-0.94196266
17,0.6151073,1.078092,0.27804777,0.2771556,-0.36116531,0.66878295,-0.2526063,0.43861136,-0.049860723,0.39991134,0.09499863,1.1013801,-0.17281662,0.39412716,-0.26574522,-0.79815996
18,1.312769,0.78192794,0.5139184,1.4159511,0.7168367,1.0178872,0.73949,0.45155007,0.6260097,0.8430227,1.236279,0.87816757,0.9161227,1.2664052,1.4522641,1.3072007
19,-0.3697384,-0.3176422,-0.51247674,-0.40731886,-0.29621795,-0.086651385,0.94553447,-0.3040314,-0.19896588,-0.46261328,-0.42211467,0.8280186,-0.120020084,-0.24880551,-0.3769183,-0.1447127
20,0.71198356,0.20101833,0.91419166,1.3386052,0.92188096,0.6725406,1.16493,0.71981305,0.84757096,0.981612,1.1971366,0.81296545,0.9672583,0.8295946,0.81672776,0.89522177
21,0.64917773,0.82255083,0.55837387,0.5856182,0.26531932,0.5560126,0.9684575,0.084741674,1.0919657,0.7325736,0.8496691,0.28435478,0.44177398,0.6752499,1.1697855,0.39188814
22,-0.83609694,-1.2151891,-1.7915131,-0.92126167,-1.4056123,-0.9651489,-0.81338406,-0.8679652,-1.2953258,-0.86334425,-1.6868647,-0.8150096,-1.0243601,-0.7962469,-1.0635996,-1.0642846
23,-0.52594715,-0.23347251,0.056429766,-0.28101474,0.32027632,0.45358253,-0.29179367,-0.084364556,-0.1690459,-0.2220665,0.28599408,-0.3436045,0.28939858,0.102519915,0.07968927,0.1353532
24,-0.3113222,-0.00095409795,-1.1583412,0.054438025,-1.0294485,-0.17500447,-0.4746744,-0.210092,-0.26904646,-0.13857615,-0.5011827,0.0045985803,-0.09583982,-0.8197156,0.3035318,-0.22631714
25,-0.5086309,-1.0886428,-0.8370249,-0.6054886,-0.63285923,0.09865618,-0.2714413,-0.56983876,-0.0104534775,-0.48326036,-0.5260338,-0.04065135,-0.6482602,-0.70080584,-0.59922945,-0.67725974
26,-0.4978504,-1.0317262,-1.2554576,-0.95235735,-1.0131286,-0.9938421,-0.45562136,-0.42960578,-0.4597716,-0.94132745,-0.40353292,-1.0713302,-0.50496596,-0.9301163,-0.8545109,-0.363785
27,-0.40147984,-0.63028914,-0.63229,-1.0234901,-0.9425275,-0.55369097,-0.6809713,-0.776287,-0.93056715,-0.6404069,-0.8744399,-0.16748534,-0.50971377,-0.01976212,-0.6326291,-0.7615133
28,-0.52981746,-0.8271205,-0.96867925,-0.33934274,-1.0874802,-0.48442903,-0.18861707,-0.5199699,-0.5723962,-0.10008387,-0.8877805,-0.110855535,-1.4636725,-0.6537336,-0.638186,-1.2876232
29,0.21744847,0.5159616,0.5130397,0.9929461,0.52922565,0.3216418,0.14419517,0.039856073,0.21453887,-0.32922456,-0.50161946,0.75786036,1.1767834,0.20971368,0.51593065,0.52011883
30,-0.017433476,-0.33770698,-0.60829407,-0.095563404,-0.48766032,-0.25025433,-0.09483581,0.33566028,-0.07783874,-0.72471195,-0.24561617,-0.35552487,-0.17649443,-0.39449647,-1.0023211,-0.022837738
31,0.17438212,-0.68217546,0.45139438,-0.4379187,0.23284118,0.12645122,-0.35605556,0.16614617,-0.2938429,-0.11767549,0.542107,-0.07604582,-0.12372172,-0.34937078,0.23899956,0.41442102
32,1.0356333,0.897602,0.94605994,1.094273,1.1853979,0.60155827,0.71772134,0.9347345,1.0292838,0.3596382,0.7401868,0.7223367,1.4656975,1.0670465,0.76731,0.14305668
33,0.25086227,-0.21688262,0.24279971,0.5340412,0.74806476,-0.019891245,0.12134454,0.26290083,0.14290586,0.50091183,0.37868315,0.15716611,0.46163002,-0.58886963,0.7279272,0.19931269
34,0.17155008,-0.09032309,0.0054163598,0.8254205,-0.02118995,0.30384257,0.20969151,-0.16870186,0.13017505,0.19459817,0.63172364,-0.076813154,0.022361675,0.4428963,0.409683,0.28972557
35,0.2665004,0.7960577,0.44480175,0.18841682,0.1264305,0.83741665,1.2618015,0.8208985,0.370482,0.74838394,1.0022749,0.064426295,0.32513872,0.9138798,0.5895532,0.66254294
36,-0.24900466,-0.90665805,-0.27939054,0.16695379,0.0030004159,-0.27643824,0.035043173,0.12827417,-0.19208,-0.20077561,-0.91529113,-0.4302869,-0.21327955,-0.00034083723,0.10449372,0.46165025
37,-0.27032802,-0.099316165,-0.19263123,-0.031771984,-0.25803298,0.1375694,0.59915656,-0.13371283,-0.12750958,0.3470753,0.023424687,-0.20209162,0.29746428,-0.058717266,-0.19935048,-0.16270755
38,-1.2639192,-1.0202792,-1.2823615,-0.8725646,-0.95698744,-1.0531638,-0.96051675,-1.2037427,-1.1155074,-1.7705749,-1.638733,-1.1080879,-1.5695918,-1.0743283,-1.4175059,-0.33327678
39,0.007712104,0.22534908,0.6094369,0.65823907,0.91210073,0.6593239,-0.12884988,-0.22872028,0.5301825,0.5856929,0.26522148,-0.16034135,0.22411928,0.8304636,-0.3250332,-0.1693332
40,-0.6803047,-0.3079494,-0.2403304,-0.3508952,-0.36571747,-0.37334403,0.011294198,-0.46010956,-0.19276401,-0.37117332,-0.3085183,-0.92721814,-0.3046356,-0.70212203,-0.85240936,-1.0992337
41,1.5444705,1.2630006,1.138369,1.3863682,1.496906,1.1048506,0.9276974,0.9745127,0.66938174,0.9543701,0.8748597,0.6976209,0.7338611,0.99904424,1.2389551,1.1325313
42,-0.11160569,-0.23535076,-0.10993005,0.2241279,-0.49327576,-0.1248661,0.2858192,-0.5038696,0.4787618,0.19129252,-0.29338747,-0.43074387,-0.9383086,0.08667538,0.10271411,0.403033
43,-0.020518327,0.029104808,-0.12421918,-0.45505077,0.0762797,0.3920045,0.10966425,0.27340308,-0.2598665,0.2005743,0.3088425,-0.08839252,0.07763941,0.37545907,0.3748071,-0.09652706
44,1.2417642,1.0878655,0.93957305,1.0280707,0.8922968,0.9192707,0.86800426,0.7084901,0.983151,1.3726523,1.2851794,1.1448762,0.88085586,0.7368638,1.6899576,1.0102026
45,-0.47739995,-1.0180798,-0.46765158,-0.4891948,-0.3106223,-0.31225684,-0.017534193,0.48044565,-0.19597016,-0.42246658,-0.053421505,-0.6112064,-0.46844932,-0.46774024,0.25887284,0.04884499
46,0.329035,-0.027931923,0.4610455,-0.2080938,0.60411835,0.45635435,-0.00089480577,-0.05631163,0.046150878,0.3755297,0.13761786,0.4203241,0.22576874,0.07816167,0.8029249,0.6152593
47,-0.02064359,-0.11163156,0.025326096,0.12952523,0.47712064,-0.2588242,-0.3566415,-0.39441994,-0.08858426,-0.023934674,-0.3216625,0.17432456,-0.6576213,-0.06275492,0.20292267,0.061760757
48,-0.644871,-0.75762624,-0.013868406,0.047223352,-0.2577376,-0.6111959,-0.6548022,-0.638526,-0.9315332,-0.20926292,-1.4870404,-0.49492067,-0.5828474,-0.87779754,-0.9674014,-1.0489173
49,-0.88811606,-0.85423,-0.9362076,-0.7564034,-0.7996893,-0.65932024,-0.47685862,-0.6056688,-0.20568421,-0.3915488,-1.8148423,-0.47260994,-0.83204806,-0.48529541,-0.5907582,-0.94737667
50,0.076996975,0.21134178,0.37524134,0.21990515,0.06628088,0.34639123,0.1874722,0.035553202,0.9068388,-0.040780373,0.74249893,0.72921216,0.36857495,0.64333075,0.458447,0.10336951
51,0.2449903,0.12659521,-0.43308273,-0.4156049,-0.92126507,0.17110236,0.07530455,-0.21800299,-0.2805019,-0.13760357,0.040729996,0.097933955,-0.959713,-0.41559932,0.2158339,0.041939415
52,1.4457111,1.6899931,1.4931928,1.7044872,1.2876157,1.8196534,1.7749654,1.453649,2.0648236,1.4526995,1.7881736,0.84602386,1.441544,1.434821,1.3159552,1.2895467
53,0.30155233,0.22885326,0.19240434,-0.02023142,-0.43438584,0.060202688,0.36797503,-0.3745329,-0.111136764,-0.24163173,-0.68027645,0.85894585,0.15161118,-0.17644332,-0.030000648,-0.1111617
54,-0.0805578,-0.11472946,-1.0860571,-0.52905416,-0.84522736,-0.7601909,-0.39836308,-0.40623593,-0.7967714,-0.35251623,-0.26199108,-0.49074462,-0.033249665,-0.50404775,-0.83385116,-0.5680452
55,-0.3327328,-0.69266355,-0.13256311,-0.5678827,-0.060827818,0.09826139,-0.052974675,0.4324769,-0.36009616,0.16395216,0.114518255,0.31006977,-0.5869833,0.44250315,0.05617792,-0.24155125
56,-0.19748908,-0.29620013,-0.25186548,0.2343372,0.023993637,-0.39551508,-0.31040844,-0.25375915,-0.38037416,-0.24153335,-0.61257815,-0.31063706,-0.13176885,-0.0029156168,-0.13259235,-0.2916934
57,-0.5793776,-0.12507208,-0.37185633,-0.08976133,-0.858917,-0.9882345,-0.94533,-0.791204,-0.96753454,-0.6436365,-0.8520434,-0.4099429,-0.7760447,-0.6954405,-0.57962865,-0.99736744
58,0.036953587,0.19278657,-0.021221058,-0.27151948,-0.42083186,-0.40786955,-0.0458776,-0.51842034,0.33196115,0.107842386,0.31614396,-0.059573893,-0.18092577,-0.45254856,0.02248175,0.29802734
59,0.1255026,0.33406428,0.21321481,0.50987005,0.22148356,0.4371686,0.20710877,0.14169319,0.53334284,0.6349215,0.144657,0.171293,-0.065200925,0.21020149,0.6845763,0.012984059
60,0.16075602,0.20087506,-0.059539888,-0.4085846,-0.4518573,0.38585743,0.053863343,0.92583925,0.048672184,0.54259485,0.24028857,0.32369298,-0.35498944,-0.21618597,-0.2854278,0.4592722
61,-0.6257057,-0.5175237,0.20931385,-0.21649466,-0.056474023,0.6923711,0.20563717,0.09388677,0.34306812,-0.12008663,-0.6725308,0.34864995,-0.2655332,0.5638372,0.34363064,0.27439168
