,"[Chinese, (Sim.)]_Term","[Chinese, (Trad.)]_Term",[Danish]_Term,[Dutch]_Term,[English]_Term,[French]_Term,[German]_Term,[Italian]_Term,[Japanese]_Term,[Norwegian]_Term,[Polish]_Term,[Portuguese]_Term,[Russian]_Term,[Spanish]_Term,[Swedish]_Term,[Turkish]_Term
0,-0.4684514,-1.2871293,-0.5847649,-1.0003381,-0.52268076,-0.5163138,-1.0657399,-1.0196373,-0.8100505,-0.5063742,0.02734238,-0.9596725,-0.28601956,-1.2807785,-1.3171148,-0.57113343
1,0.874724,-0.20531361,-0.043834183,-0.013334033,0.4573506,0.11371372,-0.017192798,0.43533334,0.03062935,0.01707366,0.0040527284,-0.20123275,0.679861,-0.11550463,0.20331301,-0.029858738
2,0.3047094,1.1210535,0.3081248,0.30452195,0.7895752,0.01646051,0.9793158,0.21959285,-0.17495795,-0.65814954,0.4662212,0.27438477,0.20487332,0.2490728,0.54544836,-0.60464054
3,0.3863172,0.15914974,-0.1331617,-0.75763,-0.48188612,0.2722608,-0.20841289,0.20665713,-0.21927065,-0.3523787,-0.35683835,0.24634403,-0.002488494,-0.5585344,0.03303086,0.046119194
4,0.801451,-0.02822647,-0.46248263,0.15699777,0.37256765,0.28491858,-0.0068267756,0.311729,-0.17737906,-0.17008848,-0.08514671,-0.08581403,-0.3773526,0.18192957,0.28509727,-0.46692243
5,-0.07088974,0.17394564,-0.3948056,-0.59126043,-0.66495645,-0.3102776,-0.7550187,-0.41970593,-0.7625802,0.24516958,-0.29924995,-0.048925217,-0.47225323,-0.5095345,-0.36210337,-0.49772996
6,-0.92100745,-1.1127983,-0.4741118,-1.7405716,-0.6894782,-1.0482261,-0.5566847,-0.56614304,-1.1214937,-0.081574835,-0.2166685,-1.0883974,-0.64443135,-1.2981117,-0.782551,-0.6471755
7,-0.19530961,0.104928985,-0.4154351,-0.7252637,-0.22882341,0.0013226887,-0.4786304,0.15491785,0.08118283,0.17420858,-0.33145317,-0.07951588,0.07508565,-0.21135108,0.0025498916,0.20574021
8,0.5298386,0.43227464,-0.31782764,0.7279149,0.6176048,0.52478373,0.5187996,-0.035318155,1.0892164,0.0009549999,-0.2880453,0.57382596,0.18571973,0.1926854,0.0617795,0.13251564
9,0.63944,0.66868365,0.73527306,0.600669,-0.6685673,0.18994276,0.13701452,-0.14464648,0.3097476,0.6310769,0.20690982,0.22662966,-0.03556617,0.47800758,0.31255963,0.2359647
10,0.09504902,0.33745393,0.3257385,-0.16140476,0.54646397,0.51843804,0.45160332,-0.09540776,1.0312508,0.644187,-0.34057668,0.051189024,0.36266124,-0.10521509,0.17000788,1.4654953
11,-0.76925075,-0.50097907,-0.45040232,-0.22411437,-0.8162221,-0.84119487,-0.40096346,-0.37015408,-0.8263891,-0.27598593,-0.17452805,-0.58834285,-0.44740194,0.040972076,-0.47148502,-0.21021722
12,0.64213955,0.9468016,0.34296402,0.33216318,0.5053191,0.07285654,0.280514,0.29651353,0.53499836,1.2495502,0.70099777,0.36424354,0.32444608,0.2645795,0.80364823,1.202576
13,0.271409,0.6820908,0.6555682,0.9148403,-0.254531,0.3538306,0.5053195,0.6456706,0.4944658,-0.46685198,0.49716014,0.12876287,0.83179086,0.38717297,0.91877216,-0.13441174
