,"[Chinese, (Sim.)]_Term","[Chinese, (Trad.)]_Term",[Danish]_Term,[Dutch]_Term,[English]_Term,[French]_Term,[German]_Term,[Italian]_Term,[Japanese]_Term,[Norwegian]_Term,[Polish]_Term,[Portuguese]_Term,[Russian]_Term,[Spanish]_Term,[Swedish]_Term,[Turkish]_Term
0,-0.8881602,-1.3698232,-0.6400667,-0.565047,-0.61039966,-0.46679783,-0.8189962,-0.87184906,-0.7315381,-0.8969389,-0.8192482,-0.9130974,-0.6497903,-0.812947,-1.0049014,-0.6995411
1,0.16294724,0.18500026,-0.021587081,-0.25285143,-0.40714467,0.06145407,-0.007707776,-0.16737889,0.033576462,-0.40652868,-0.037505794,-0.013508896,-0.016773712,0.08402945,-0.028672293,0.017761381
2,0.6616738,0.727791,0.7452322,0.0973722,1.0798798,0.77003443,0.17615753,0.23448265,0.85436994,0.30674723,0.4356146,0.90360534,0.7351495,0.676471,1.0151043,-0.08511726
3,-0.21385016,-0.009316678,-0.3456821,-0.614245,-0.07041588,0.1296806,-0.26972204,-0.25347236,-0.12765865,-0.35507762,-0.1839002,-0.090166315,-0.29859856,0.082137085,-0.16537003,0.07619165
4,0.4254812,0.48176193,0.027897682,0.18188937,-0.4644066,-0.0356753,-0.28928354,0.19150028,0.00083087507,0.012345268,0.047574766,0.12661909,0.1292542,0.24933866,0.2821323,-0.23235305
5,0.031799894,0.029880324,-0.12657212,-0.10178379,-0.010420754,-0.2479126,-0.15474443,-0.4894612,-0.5129815,-0.06029986,0.06329018,-0.16198742,-0.19680995,-0.22027384,-0.22648902,0.0024818182
6,-0.92648876,-1.1017605,-0.44043025,-0.8965957,-0.6002609,-0.5841194,-0.4152811,-0.26034266,-0.4475942,-0.77076113,-0.42704466,-0.7178397,-0.3269645,-0.5092734,-0.85164934,-0.93375766
7,-0.10391304,-0.12279729,-0.17253594,-0.06261839,0.11960932,-0.20277834,-0.22898768,-0.12296866,-0.20299838,-0.032613605,-0.07254909,-0.0926042,-0.20302694,-0.118927024,-0.29738623,0.32339612
8,1.0815291,0.43375158,0.62139976,0.6176405,0.73762083,1.0145217,0.40823546,0.41542137,0.5702388,0.49620703,0.7758006,0.631233,0.53748757,0.75484455,0.53483796,0.105872296
9,0.945009,0.3445346,0.388105,0.8266918,0.65708566,0.7667505,0.70298743,0.96758366,0.6984759,1.0090564,0.59771603,0.659255,0.69494534,0.38236746,0.5158298,0.34851044
10,0.049526826,0.10497427,-0.0195245,0.23504393,0.16164862,0.19249903,0.084658474,0.28372335,0.35675994,0.44994995,-0.0109000625,0.11446753,0.52943814,0.13295382,-0.34053734,0.9342925
11,-0.5362942,-0.59926736,-0.67311877,-0.4622588,-0.44318196,-0.85253525,-0.662993,-0.58272386,-0.8516631,-0.5924812,-0.4689899,-1.0529299,-0.5642065,-0.8823469,-1.1093931,-0.63249034
12,1.052677,0.8177743,0.93817323,0.6540182,0.91161674,0.6942573,1.0552479,0.7901006,1.0034088,0.9177801,0.8285064,0.79495245,1.137787,0.6527711,0.19930463,0.9513861
13,0.07539281,0.5481147,0.09340968,0.49516687,0.7233892,0.025301456,0.5874086,0.27842996,0.22055916,0.25772703,0.09067885,0.12003077,0.5396575,0.41841024,0.19343947,0.23726714
14,-0.44100124,-0.65332204,-0.062416736,0.038544558,-0.041800003,-0.048290655,-0.0145843355,-0.10478998,-0.12811679,0.06400788,-0.1399526,0.07037857,-0.25194022,-0.2420058,-0.19540237,-0.20243241
