,"[Chinese, (Sim.)]_Term","[Chinese, (Trad.)]_Term",[Danish]_Term,[Dutch]_Term,[English]_Term,[French]_Term,[German]_Term,[Italian]_Term,[Japanese]_Term,[Norwegian]_Term,[Polish]_Term,[Portuguese]_Term,[Russian]_Term,[Spanish]_Term,[Swedish]_Term,[Turkish]_Term
0,-0.8966458,-1.203372,-0.73463243,-0.5819667,-1.3005987,-0.9178844,-0.94752634,-0.98604363,-1.1597828,-0.790392,-0.56568927,-0.794231,-0.88282794,-1.0808785,-0.6857565,-0.5374712
1,-0.01020534,-0.032909352,0.32467693,-0.3181202,0.32228822,-0.11528239,-0.24646652,-0.17821957,0.040272374,-0.07676453,-0.09450636,-0.1240701,0.11644619,-0.076858155,-0.41840434,-0.013199095
2,0.43895543,0.78373176,0.8216643,0.10746243,0.5384698,0.64575523,0.34017855,0.29231805,0.6035674,0.23250188,0.27004567,0.3332555,0.34164357,0.32521904,0.1427608,-0.028948408
3,-0.41624922,-0.1484478,-0.1690599,-0.6275916,-0.43621677,-0.5792598,-0.18909802,-0.033579875,-0.20914179,-0.53853375,-0.45428848,0.20228472,-0.05638583,-0.3889968,-0.15176165,-0.47359848
4,0.35045838,0.65090555,-0.4314158,0.12296291,0.42819706,-0.1456539,-0.02597778,0.30508605,0.064686686,-0.20656013,-0.0037973474,0.22453785,0.060927626,-0.065592654,-0.06668269,-0.3729584
5,-0.21811551,0.11911009,-0.1666372,-0.13426833,-0.15800554,-0.60202265,-0.03022448,-0.22008815,-0.028590972,-0.057801284,-0.1314077,0.039787076,-0.18963172,-0.26796508,-0.11293571,-0.18542893
6,-0.8543395,-0.99420947,-0.7307254,-0.8222178,-1.0412894,-0.72099197,-0.9965571,-0.65849805,-0.7660798,-0.57573277,-0.5989421,-0.31079495,-0.6824126,-0.6840626,-0.36542645,-0.68965423
7,0.040350657,-0.031167256,-0.39076504,0.08938884,-0.4557277,-0.15666533,0.07702451,0.088475235,-0.00031536247,0.062196765,-0.2761061,0.16792996,-0.24710532,-0.068939984,0.053805318,0.44789016
8,0.89375865,0.47707933,0.4925134,0.4322091,0.421351,0.5354478,0.5586696,0.9988637,1.042514,0.68362695,0.80145144,0.82894576,0.94020194,0.69796103,0.4127684,0.39696428
9,0.8697245,0.6517002,0.6085992,0.65353924,0.4720358,0.5725237,1.0713186,0.87777597,0.85088617,0.8010737,0.38868082,0.77041423,0.6820271,0.87076783,0.49246758,0.38465175
10,0.07182957,0.077041134,-0.29986706,-0.093945116,-0.6756167,0.4160521,0.30979383,0.15501954,0.3715088,0.46930626,0.055461902,0.23338424,0.340656,0.18160541,0.33025834,0.9959749
11,-0.676131,-0.36238477,-0.8326809,-0.37938038,-0.5862755,-0.7004168,-0.56769747,-0.583268,-0.5875231,-0.60157716,-0.5153468,-0.6094653,-0.77072936,-0.6654405,-0.88855934,-0.6575316
12,1.0605935,0.7259545,0.7345469,1.0674242,0.3972416,0.7289687,0.7815311,0.7371974,1.0101737,1.082202,1.2074238,0.76530015,0.7110562,0.7118938,0.7999899,0.9756316
13,0.20072056,0.7687785,-0.1412108,0.60034454,0.21066913,0.33885783,0.41766322,0.3719205,-0.0910888,0.35197276,0.08859488,0.3928032,0.1385385,0.42546612,0.66309,0.16834994
