,"[Chinese, (Sim.)]_Term","[Chinese, (Trad.)]_Term",[Danish]_Term,[Dutch]_Term,[English]_Term,[French]_Term,[German]_Term,[Italian]_Term,[Japanese]_Term,[Norwegian]_Term,[Polish]_Term,[Portuguese]_Term,[Russian]_Term,[Spanish]_Term,[Swedish]_Term,[Turkish]_Term
0,-0.832188,-1.3323812,-0.6425899,-0.8823045,-0.7382173,-0.623214,-0.9871679,-0.9240619,-0.9944555,-1.0852022,-0.6974581,-1.0685176,-0.5911692,-1.0556852,-0.37406707,-0.73408026
1,-0.065473855,-0.11710174,-0.329409,-0.39024028,-0.15022273,0.13963804,0.009910913,0.06737258,0.030516034,-0.31967312,-0.07212923,-0.062837474,0.042260364,0.07095723,-0.04771624,0.041291807
2,0.69411546,0.8117476,0.91078025,-0.09431298,0.5299238,0.8248957,0.41135293,0.3168069,0.97546726,0.2579485,0.5606996,0.6250833,0.49442166,0.40805995,0.51860005,-1.6011298e-05
3,-0.12908606,-0.090153635,-0.16378124,-1.0188361,0.107566245,-0.23372465,-0.18084092,-0.2496459,-0.10587656,-0.554666,-0.1973724,-0.37329867,-0.21722269,-0.31218773,-0.52267367,0.081567645
4,0.1967139,0.1757603,-0.18710987,0.09294483,-0.11495284,-0.3809297,-0.22559014,-0.2078761,-0.04738221,-0.11319762,-0.22438546,0.28181046,0.11572341,0.19986731,-0.02123189,-0.562228
5,-0.0012033028,-0.058121346,0.07500562,-0.3320586,-0.5423803,-0.42886102,-0.22378477,-0.3988053,-0.37077874,-0.12404194,-0.056471106,0.014757834,-0.30880025,-0.28399685,-0.15191245,-0.26819122
6,-1.1546998,-0.9470981,-0.5720923,-0.9647047,-0.3235307,-0.81919867,-0.025470333,-0.7922609,-0.58743185,-0.8834763,-0.5279761,-0.74714875,-0.48319098,-0.6214919,-0.49891892,-0.8382265
7,-0.08790295,0.15794332,0.25969458,0.2230972,0.06397932,-0.3177643,-0.2390232,0.13314809,-0.5235398,0.1519652,-0.21362801,0.017752565,0.11235383,0.08281575,-0.10057939,0.31387538
8,0.91702545,0.51988584,0.64852285,0.5444562,0.34868172,1.1124305,0.11192289,0.36006078,0.57402873,0.7109544,0.99778175,1.1466751,0.37583092,0.6119175,1.0992596,0.22258022
9,1.1399425,0.5900007,0.8447081,0.6096591,-0.03254586,0.6596427,0.24421567,0.9821523,0.48069647,1.1215118,0.53519905,0.7034747,0.8453012,0.74207366,0.35420236,0.26614478
10,0.13732044,0.28173983,0.8197594,0.2483724,0.6891299,0.10169649,-0.112345934,0.49340758,-0.015073809,0.63148963,0.268122,0.013599257,0.3350758,-0.052625217,0.6454192,0.8703034
11,-0.58365303,-0.36566013,-0.91876,-0.4690916,-0.54606646,-0.66979414,-0.6688559,-0.4742671,-0.39344597,-0.7806652,-0.46346787,-0.93309176,-0.84904975,-0.8719954,-0.006061869,-0.27851495
12,0.8120696,0.87904185,0.7001408,1.0392668,0.9714153,0.643236,0.7061078,0.8329192,1.1976887,1.1045353,1.1033443,0.6831132,0.8705005,0.75368667,1.0760657,0.9787396
13,0.13431466,0.5544623,-0.06651471,0.50105083,-0.088225804,0.20113295,0.40637827,0.2629661,0.11742571,0.35102937,0.1916993,0.00035504933,0.45967156,0.47875655,0.580467,0.29043108
14,-0.54181504,-0.6349266,0.17265293,-0.058957346,-0.18638113,-0.011661134,0.35747954,0.16392592,-0.35221264,-0.093767285,0.17949946,-0.25483665,-0.2661604,-0.003831836,-0.011654759,0.08823201
15,0.010275815,0.057878476,-0.21604009,-0.4659328,-0.5840768,-0.17917706,-0.33379957,-0.30959764,-0.3617362,-0.17736119,-0.3638872,-0.112245716,-0.23744765,-0.20587653,-0.5642309,-0.4792136
16,-0.62934333,-0.657853,-0.37702724,-0.84755546,-0.37039602,-0.21844952,-0.16270478,-0.36859226,-0.40883923,-0.37689355,-0.47129717,-0.39852574,-0.19572744,-0.30288365,-0.453713,-0.9645546
17,0.6275596,1.0583658,0.59849435,0.24558595,0.50785154,0.26415548,0.053173695,0.28249034,0.45533845,0.4464592,0.27325907,0.5613549,0.1425398,0.37800637,-0.05364564,-0.5140014
18,0.83825856,0.70143706,0.70021474,1.084404,0.96314985,0.42731023,0.6831067,0.8656919,1.0620441,0.75697494,0.61733156,0.761106,0.6205894,0.7745009,1.2254535,0.965681
19,-0.89696914,-0.35851115,0.068701096,-0.4611703,0.6159823,-0.5962885,-0.19549523,-0.6044501,-0.6177655,-0.4623403,-0.59000134,-0.14080968,-0.2978037,-0.27919123,0.010486347,-0.5949475
20,0.56123644,0.23277,0.22230515,1.0489717,0.77612466,0.72626144,0.3354831,0.83202124,0.40894854,1.033497,0.6026446,0.8549609,0.777799,0.44417745,0.44014817,0.99639845
21,1.0930927,1.2109215,1.0269338,1.0445355,0.8720741,0.8505584,0.7219942,0.8124059,1.1728402,1.1307741,1.3290462,1.4988773,0.5745065,0.67004347,0.9351399,0.48944622
22,-1.2646462,-1.0117519,-1.1081383,-1.0002799,-0.9154235,-1.2651355,-0.87083244,-0.97219735,-1.044176,-0.8033019,-1.1697094,-1.0347553,-1.0690609,-0.7096215,-1.1308999,-1.1407313
23,0.07560611,-0.42234305,0.1434461,-0.0019109532,0.42025393,0.26461655,-0.048954345,-0.18604031,0.011281104,-0.1594199,0.15546142,-0.078631274,-0.3034264,0.018137075,0.21226639,0.14400132
24,-0.45232642,0.01372136,-0.111726284,-0.21371505,-0.29303202,-0.79070044,-0.2736372,-0.22218883,-0.29288033,-0.14437947,-0.46828964,-0.126688,-0.305652,-0.51130897,-0.09867528,0.11136676
25,-0.3747022,-1.1465734,-0.14006963,-0.27793878,0.15398324,-0.097970106,-0.610329,-0.06309827,-0.5040243,-0.19819991,-0.19690913,-0.3114924,-0.299852,-0.43125862,0.38100463,-0.36150736
