,"[Chinese, (Sim.)]_Term","[Chinese, (Trad.)]_Term",[Danish]_Term,[Dutch]_Term,[English]_Term,[French]_Term,[German]_Term,[Italian]_Term,[Japanese]_Term,[Norwegian]_Term,[Polish]_Term,[Portuguese]_Term,[Russian]_Term,[Spanish]_Term,[Swedish]_Term,[Turkish]_Term
0,-0.91393197,-1.3323812,-0.69140387,-0.19590919,-0.97774225,-0.66670537,-0.26448134,-0.5309264,-0.90503466,-0.17135356,-0.041053433,-0.48737332,-0.30559403,-0.81863886,-0.31465453,-0.87630844
1,0.5367577,-0.11710174,-0.33412912,0.071854785,0.39067405,0.16558108,0.3079948,-0.10349278,-0.4559562,0.11233713,0.11251434,-0.019729141,0.356423,0.39206636,-0.2378296,0.2983721
2,0.55970806,0.8117476,0.6014487,0.17264521,-0.38224533,0.74802065,-0.23770615,0.49064153,0.5707217,-0.18568793,0.28883722,0.46585247,0.35559994,-0.3538451,0.7090018,-0.356396
3,0.12393152,-0.090153635,0.19910637,-0.6072289,0.19435741,-0.0042964034,-0.5781774,-0.2016251,-0.39296576,-0.24323913,-0.20439781,-0.35244024,-0.20450078,-0.46270636,0.1367166,0.12674549
4,0.47752696,0.1757603,-0.40769354,0.35375115,0.6359334,0.13043113,-0.06367149,-0.086300164,0.15886764,0.08146882,0.16610824,-0.59318185,0.51619846,-0.14089562,-0.0672304,-0.38044515
5,0.04503513,-0.058121346,-0.66268206,-0.43629584,-0.31176254,-0.38887173,-0.23972201,-0.30739295,-0.8346894,-0.20743003,0.12886842,-0.1910859,-0.43194765,-0.20363723,-0.04322341,-0.40779364
6,-1.3513942,-0.9470981,-1.0500586,-0.58728564,-0.57403666,-0.8075007,-0.38255972,-1.0600234,-0.2972153,-1.0264269,-0.7719468,-1.0457169,-0.5821013,-0.514677,-0.121864386,-0.6010792
7,-0.18299143,0.15794332,0.08608848,-0.899776,-0.12084759,-0.43139085,-0.25303623,0.062929414,-0.18462439,-0.5065641,-1.1003152,0.45369086,0.1739614,0.71408087,-0.13542779,0.66803193
8,0.28514454,0.51988584,0.030286865,-0.053034652,0.22427994,-0.1952895,-0.21970049,0.55142564,-0.053317502,0.62799877,1.1236682,0.49762315,0.093237355,-0.06666265,0.7753337,0.26121873
9,0.7721401,0.5900007,0.5259807,-0.14125186,0.04233033,0.22225401,0.08105651,0.76679724,-0.15994957,0.5087796,-0.2152778,0.47832844,0.4838634,-0.7067477,0.2426342,0.17952591
