,index_original,features,Jan_Freq,Feb_Freq,Mar_Freq,Apr_Freq,May_Freq,Jun_Freq,Jul_Freq,Aug_Freq,Sep_Freq,Oct_Freq,Nov_Freq,Dec_Freq
0,0,landmark,29.88811768523016,14.082913163957885,53.13642466350577,27.37091421118597,79.46767270261692,84.1224708738876,101.14546134606968,100.86796214603248,58.345268659906026,84.37001194222027,10.506687315297935,18.416059408687367
1,1,estate,23.16352630689085,9.440394707817056,53.838452074771006,52.79349530851425,103.91790011203159,130.90201672680672,58.83934059422746,186.2739272153304,115.79163913586498,61.74563053360683,6.730475481983158,5.938065215709266
2,2,house,26.841492546916108,9.445350387424376,60.434554607277796,32.815917028128176,88.07295982266302,116.43018740186369,54.80012943126351,173.99613415285103,108.61548927245212,49.627047331266965,7.667065076603568,10.756904524662163
3,3,property,19.339901194562547,3.884587934447172,34.9257370010378,28.519967726163692,46.76961325443384,80.73425472220733,56.353516295954286,137.4394023575462,100.02637483254202,37.98948450788661,2.88774300240942,5.94203454841415
4,4,home,20.299663239882435,7.602859931054832,32.16896085364032,41.49944251562078,75.44941211870697,76.94195691174633,29.95169929181106,130.97539694284757,93.97279028615387,44.03621955156083,4.848129881734786,4.0342447914418615
5,5,architecture,81.36051971808281,25.088083111015678,108.5876084312883,61.44674569305703,140.04229827791755,179.26350087935398,240.08114642643392,221.00361570304833,151.97883754726874,173.50911872178776,30.26475904508196,45.34491518500574
6,6,medieval,17.404851318954307,2.0148522929914643,7.1022017294363184,0.0,16.405067922933767,0.0,57.763574404534005,0.0,0.0,29.619985545578288,5.813267966107764,11.701490503455807
7,7,facade,16.415430792819564,6.629661605685853,26.194509148042112,4.4247932720368714,17.89152442567859,37.190287520364926,72.74880762743558,28.762423880551644,17.87307633285697,28.36023768576821,7.716671493654482,9.826251169463145
8,8,mansion,12.647242185141947,9.43804520550693,34.10985233043254,33.45943634607337,67.52229960991494,91.29293118467072,0.0,122.08108893983177,84.31708773131753,45.09200950683486,4.861657611029767,0.0
9,9,stately,12.616088020728176,6.6688092055001,23.70451617574282,37.0785660103184,48.52165527652426,63.989756419618594,0.0,92.76171857873949,72.77270849611538,37.33570681602113,3.924904468016035,0.0
10,10,palace,12.625656843503934,7.58815548856051,36.73873882058947,24.47837859409861,69.28070287191214,98.74013341713264,0.0,123.359401989836,82.70802442933058,56.38098507436197,6.7540341900248,0.0
11,11,classical,11.664326542441973,6.66503353929385,27.13740456733382,14.604782823820202,12.285902176172725,51.005835194198006,26.140310878038115,53.67700565247326,28.58360134955429,33.82783883276928,6.768593193910037,4.027665871044125
12,12,building,49.607773312796276,15.797557956467335,76.04199027826252,47.802502325491,119.73187286359129,134.50467741212594,166.46015528077783,184.36200039104855,134.2063789508001,107.95255658751572,16.147613468365332,28.03005349237449
13,13,real,8.798811653939726,0.0,4.529781755119427,7.600905824454425,12.53697304372143,16.049135912948376,33.852061275128754,27.97137751045751,11.856697912578545,0.0,0.0,0.0
14,14,worship,7.851210513219758,2.0239814326604595,0.0,0.0,0.0,0.0,52.39222662452715,0.0,0.0,14.977892701215673,4.885158917920159,5.940432659527563
15,15,place,7.8443141342457,2.00539180633978,0.0,0.0,0.0,0.0,52.39288114052408,0.0,0.0,14.978417401904585,4.876495032909894,5.931130912351727
16,16,human,6.838121399238032,2.016702041854706,0.0,0.0,0.0,0.0,23.518093850377173,0.0,25.144780563877497,0.0,0.0,4.9534225424045655
17,17,urban,6.845816950134318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.692727715608024
18,18,settlement,6.827372135786952,2.023963754500862,0.0,0.0,0.0,0.0,23.51501238944887,0.0,25.14387500711133,0.0,0.0,4.9590100474153935
19,19,historic,5.925162581982899,0.0,7.727563151120043,1.719941116033751,15.673578042550321,6.427679902496156,16.055578564132432,15.069164574984152,9.184025480348993,6.598218863574862,2.0492830825873,3.0401582198441948
20,20,chateau,5.9342791642252015,2.0269475919094257,16.096166304639617,18.694513803833008,30.4765902403222,54.8872484926796,0.0,58.86361318321022,33.566603241846984,25.63468968172543,2.9872922473953376,0.0
21,21,church,5.9344876643922015,2.0244332468867325,0.0,0.0,13.939506532104875,0.0,53.80264119932704,0.0,0.0,21.462472008340296,4.882973204360184,10.743823834005651
22,22,neighbourhood,4.916862874269457,2.0266410585252324,0.0,1.9281294269524527,0.0,0.0,24.55938846749476,0.0,14.104268428459582,0.0,0.0,4.964396152028157
23,23,site,4.956605058625504,0.0,0.0,0.0,7.113957486774268,0.0,15.282912238980849,0.0,0.0,4.300540640654743,2.059450790152196,3.055800826678753
24,24,cathedral,4.958750788190713,0.0,0.0,0.0,0.0,0.0,40.39235595664307,0.0,0.0,17.68966861691912,2.0624363777930657,5.950368457228142
25,25,wall,4.005208107616355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0070625606484658,0.0
26,26,manor,4.006259623473018,0.0,6.78037991706605,12.063164870806458,11.185293320257372,22.39430034029889,0.0,38.93118548585546,17.605256077471033,10.574416221890587,0.0,0.0
27,27,mixed,3.9745424801578015,0.0,0.0,0.0,0.0,0.0,7.012502237880575,0.0,5.7116890113130925,0.0,0.0,0.0
28,28,use,3.965243364864691,0.0,0.0,0.0,0.0,0.0,6.948873982289545,0.0,5.711835792585923,0.0,0.0,0.0
29,29,city,18.655625868606734,4.475110816108313,25.051651560965656,0.0,18.040825506887373,16.860699032880255,64.31698074569897,12.977309961903346,39.791028127471705,14.818717881520715,3.941007484063724,10.740886809927185
