,index_original,features,Jan_Freq,Feb_Freq,Mar_Freq,Apr_Freq,May_Freq,Jun_Freq,Jul_Freq,Aug_Freq,Sep_Freq,Oct_Freq,Nov_Freq,Dec_Freq
0,0,flooring,0.007459250792153507,0.0,3.2602147180077923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1,plaza,0.007069553612630622,0.0,0.12169172665458347,0.0,0.0,7.047598064933159,0.0,0.0,0.0,0.0,0.0,0.0
2,2,venue,0.006846126587005352,0.0,1.3702395220156762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,3,room,0.006607693526313577,0.0,2.001598801678798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,4,equipment,0.006599539502102052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,5,square,0.006530258818085535,0.0,0.0,0.0,0.0,7.4155998198463475,0.0,0.0,0.0,0.0,0.0,0.0
6,6,vacation,0.006431051815429409,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,7,centre,0.006120564572362193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,8,table,0.006606063537447536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12306403951249245,0.0,0.0,0.0
9,9,park,0.006435381675853421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4275100484638,0.08139868646333284,0.0,0.005639666780887761
10,10,interior,0.006515622571225903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9539139545892601,0.0,0.0
11,11,spring,0.006954084621976433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13323457497249286,0.0,0.0,0.0
12,12,sport,0.007647321368385436,0.0,1.3741095600034978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,13,ditch,0.006862143503211109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,14,geological,0.006780680317383637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0046599820182968,0.0
15,15,travel,0.006366242287807068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,16,field,0.006544867169462101,0.005623066186613521,0.0,0.1259531021202408,13.072374282410927,0.0,0.0,0.0,0.0,0.0,0.0,0.005902013578142728
17,17,meadow,0.006453695887861695,0.0,0.0,0.0,14.83022993533399,0.0,0.0,0.0,0.13403861612616785,0.0,0.0,0.0
18,18,roof,0.006123877206339946,0.0,0.0,0.4499728045118699,0.0,4.502648045752845,0.2718284413034699,0.0,0.0,0.0,0.0,0.005503365430770407
19,19,design,0.006052574630193768,0.0,0.0,0.0,0.0,3.5141003624732363,13.547897231031055,0.0,0.0,0.9536628560400237,0.0,0.0
20,20,abbey,0.00689375793928715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1337779683290107,0.0,0.0,0.0
21,21,body,0.006379782357916553,0.0,0.11684622594021038,0.0,0.0,0.0,0.0,10.993224700260956,0.0,0.0,0.005246239969057197,0.0
22,22,resources,0.006393463373965031,0.0,0.0,0.0,0.0,0.0,0.0,15.483714606459909,1.7285804633238384,0.0,0.005001514406513237,0.0
23,23,baptistery,0.006754742861159912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24,24,byzantine,0.006583917010430319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25,25,college,0.006571592966208817,0.0,0.1189366263439591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26,26,vehicle,0.006543953300054889,0.0,0.12004865113361002,1.0213943420604945,0.0,7.810101800334125,0.0,0.0,0.0,0.07747442500089093,0.0,0.0
27,27,chapel,0.006429223994478489,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28,28,campus,0.006397389453524487,0.0,0.0,0.0,0.0,0.0,1.4940495505610605,0.0,0.0,0.0,0.0,0.0
29,29,steeple,0.006344418618432139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004774677045389954,0.005917271228294741
30,30,cloud,0.006905503867971736,0.004935211590604404,0.12085572217146615,5.745197024836544,4.908465780209816,0.0,0.0,3.303527618601497,0.0,0.08217027760219964,0.004882649004825784,0.0
31,31,mixed,0.008146046510583684,0.0,0.0,0.0,0.0,3.520319259464884,3.0898805643517036,0.0,0.0,0.0,0.0,0.005595673141379239
32,32,metropolitan,0.007051242430038971,0.0,0.0,0.10756005336110834,0.0,2.6628080312132796,22.073871417293,0.0,0.0,0.08153407605457177,0.0,0.0
33,33,farm,0.006834427583340888,0.0,0.0,0.0,3.6233385807592913,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34,34,use,0.0073478360774607,0.0,0.0,0.0,0.0,3.5180848431618013,3.1522276469596155,0.0,0.0,0.0,0.0,0.00555790285275117
35,35,settlement,0.00812856677193571,0.005788542496594974,0.0,0.0,0.0,16.746699082311075,17.781340245581546,0.0,0.0,0.0,0.0,0.0059140730584605825
36,36,night,0.006876375085530951,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37,37,human,0.00772910661145993,0.0051777507383755,0.0,0.0,0.0,16.74633279229475,17.78573640913094,0.0,0.0,0.0,0.0,0.005834565225002334
38,38,town,0.008563858669457984,0.004981418175664524,0.0,5.698369448493838,0.0,34.306531909928204,1.5966335893294643,0.0,0.0,0.0,0.0048164599738433215,0.0
39,39,architecture,0.009382791909352732,0.005291180190870115,0.0,0.8476049849142323,0.0,27.1717112463628,0.0,4.217607146739267,1.376640106758202,0.5231540046985903,0.0,0.006818219141028494
40,40,worship,0.007392349360315397,0.005352394570829424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004916378138600309,0.005917646336368593
41,41,city,0.008077004957813508,0.005980685565552159,0.0,4.184396927335201,0.0,25.272708283066297,17.05387754187044,0.0,0.14697378023290367,0.0,0.004884598363917393,0.006139563975529084
42,42,bank,0.006861261053621691,0.005634303038154581,0.0,0.0,0.0,0.0,0.0,13.215706094294882,0.9246760999188256,0.0,0.004880741337151168,0.0
43,43,area,0.007749437926493799,0.00560595594072216,0.0,7.238641685421518,7.901776868295776,26.31195734997873,62.29027797420868,0.0,0.0,0.08390024812678824,0.004937593067760315,0.006431459761020133
44,44,church,0.007135558295035158,0.005338347850162057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00607665008232754
45,45,facade,0.007657149132813697,0.005396167636514931,0.0,0.0,0.0,7.338516960770966,0.0,0.0,0.13675488488352244,0.0,0.004910745688864063,0.0
46,46,landmark,0.007815854277929225,0.0,0.0,0.0,0.0,7.958188000444426,0.0,0.0,0.0,0.08295098598164734,0.0051295423671424475,0.006442516836656848
47,47,tree,0.007629702803651884,0.005697277106128182,0.0,1.5798500788512984,0.0,0.0,0.0,3.704756550654027,5.017073154154517,0.08599783644847354,0.0,0.005918541140789416
48,48,building,0.00801926745199614,0.0,1.3667610427562074,0.1602806323665317,0.0,33.66577343622184,0.0,0.0,0.2078395690637405,1.3942816400034346,0.005167020477139539,0.006192692096517645
49,49,urban,0.007025024126998322,0.0,0.0,6.139266102495991,0.0,12.94411981285166,35.5464388082958,0.0,0.0,0.0,0.0,0.0
50,50,medieval,0.007191244890337584,0.005223713562840438,0.12110670494745958,0.0,0.0,0.0,0.0,0.0,0.13563908304972208,0.08288661426504543,0.0,0.0067552803943532426
51,51,home,0.007179895281659117,0.005584817277201764,0.0,0.0,0.0,6.6669683577989565,0.0,0.0,0.0,0.09060645703284803,0.004986393346351398,0.006014863250827485
52,52,sky,0.0070505403121745094,0.005515844547738247,0.0,4.854277160429883,15.787537817931169,9.306213645234227,0.0,7.8946733390425505,2.827140813405188,0.08958749463590493,0.005563135801713802,0.005851065180171801
53,53,historic,0.0068704577605553105,0.0,0.12456273942563745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0051125130005883175,0.0055443292247272435
54,54,space,0.006859986924747495,0.0,0.0,0.0,0.0,10.843329685480898,0.0,0.0,2.604673056368698,0.0,0.0,0.0061748992238989005
55,55,street,0.0,0.005356934725320946,0.0,4.5045358230558925,0.0,5.270639376125591,0.0,0.0,0.0,0.0,0.0,0.006232077089876153
56,56,parish,0.0,0.006014194498392821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57,57,lane,0.0,0.005154786415988024,0.0,3.1029797625131916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
58,58,grassland,0.0,0.005626422902374306,0.0,0.0,30.292321743905593,0.0,0.0,0.0,0.0,0.0,0.0,0.006010146564363888
59,59,nature,0.0,0.005552560343480986,0.0,0.0,13.497009394270645,0.0,0.0,21.16823642091684,0.0,0.0,0.0,0.0
60,60,phenomenon,0.0,0.00548853441958265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004969048483609824,0.005869773571530264
