468, 74 
469, 14 
470, 50 
471, 91 
472, 9 
473, 23 
474, 19 
475, 88 
476,0
477, 174 
478, 57 
479, 387 
480, 22 
481, 1 
482, 7 
483, 2 
484, 27 
485, 245 
486,0
487, 2 
488,0
489, 92 
490, 1390 
491, 262 
492, 245 
493, 6 
494, 11 
495, 6 
496, 20 
497, 46 
498, 4 
499, 3 
500, 20 
501, 27 
502, 1 
503, 3 
504, 48 
505, 2 
506, 6 
507, 4 
508, 255 
509,0
510,0
511,0
512, 3 
513,0
514,0
515,0
516, 4 
517,0
518, 42 
519,0
520, 78 
521, 24 
522, 10 
523,0
524,0
525, 7 
526,0
527, 2 
528,0
529, 5 
530, 124 
531, 6 
532, 174 
533, 1 
534, 31 
535, 19 
536,0
537, 33 
538, 29 
539, 48 
540, 6 
541, 5 
542, 2 
543, 6 
544, 7 
545, 15 
546, 51 
547,0
548, 3 
549, 205 
550, 29 
551,0
552, 5 
553, 32 
554, 1 
555, 35 
556, 15 
557, 10 
558, 82 
559,0
560,0
561, 126 
562,0
563, 98 
564, 52 
565, 35 
566, 43 
567, 14 
568, 65 
569, 10 
570, 3 
571, 30 
572, 22 
573, 7 
574, 2 
575, 21 
576, 16 
577, 1 
578, 5 
579, 22 
580, 12 
581, 2 
582, 13 
583, 43 
584, 18 
585, 2 
586, 3 
587, 3 
588, 2 
589,0
590,0
591,0
592,0
593,0
594,0
595,0
596, 1 
597,0
598, 24 
599,0
600, 46 
601, 2 
602,0
603, 22 
604, 49 
605, 26 
606, 125 
607, 32 
608, 58 
609, 1 
610,0
611, 2 
612, 13 
613,0
614, 1 
615, 136 
616, 88 
617,0
618,0
619, 5 
620, 21 
621, 6 
622,0
623, 3 
624, 7 
625, 2 
626, 102 
627, 10 
628,0
629, 1 
630, 2 
631, 7 
632, 4 
633, 4 
634, 20 
635, 8 
636, 1 
637, 1 
638, 6 
639,0
640, 203 
641, 7 
642, 446 
643, 2 
644, 6 
645, 19 
646, 70 
647, 102 
648, 197 
649, 115 
650, 108 
651, 24 
652, 31 
653, 5 
654, 7 
655, 3 
656, 95 
657, 479 
658, 27 
659, 6 
660,0
661,0
662,0
663,0
664,0
665,0
666, 1 
667, 192 
668, 9 
669,0
670, 91 
671,0
672, 31 
673,0
674, 6 
675, 170 
676,0
677,0
678, 3 
679, 12 
680, 1 
681, 128 
682, 7 
683, 1 
684,0
685,0
686,0
687, 2 
688, 44 
689,0
690, 7 
691, 20 
692, 2 
693,0
694, 895 
695,0
696,0
697, 129 
698, 1 
699,0
700,0
701, 62 
702, 22 
703, 98 
704, 4 
705, 9 
706, 4 
707,0
708,0
709,0
710, 67 
711,0
712, 2 
713, 1 
714, 1 
715, 4 
716, 2 
717,0
718, 94 
719, 11 
720,0
721, 31 
722, 17 
723, 16 
724, 205 
725, 82 
726, 338 
727, 3 
728, 72 
729, 4 
730, 11 
731, 21 
732, 3 
733, 34 
734, 86 
735, 8 
736, 33 
737, 7 
738, 51 
739, 4 
740, 136 
741, 4 
742, 7 
743, 2 
744, 7 
745, 5 
746, 20 
747, 2 
748, 6 
749, 1 
750, 1 
751, 4 
752,0
753,0
754,0
755,0
756,0
757,0
758,0
759,0
760, 309 
761,0
762, 1 
763, 75 
764, 7 
765,0
766, 90 
767,0
768,0
769, 16 
770,0
771, 44 
772, 17 
773, 4 
774, 49 
775, 14 
776, 7 
777, 3 
778, 15 
779,0
780, 3 
781, 10 
782, 2 
783, 24 
784, 120 
785,0
786, 23 
787, 2 
788, 91 
789,0
790, 4 
791, 24 
792, 6 
793, 42 
794,0
795,0
796, 4 
797, 22 
798, 5 
799, 79 
800, 3 
801,0
802,0
803, 7 
804, 3 
805, 1 
806,0
807,0
808, 29 
809,0
810, 15 
811, 1 
812,0
813,0
814,0
815,0
816, 2 
817, 20 
818, 264 
819, 15 
820, 494 
821, 7 
822, 152 
823, 12 
824, 90 
825, 88 
826, 6583 
827, 16 
828, 29 
829, 9 
830, 3 
831, 3 
832, 2 
833, 6 
834, 7 
835, 6 
836, 1 
837, 2 
838, 79 
839, 14 
840, 17 
841, 71 
842, 26 
843, 22 
844, 214 
845, 2 
846, 30 
847, 11 
848, 11 
849, 7 
850, 2 
851, 5 
852, 5 
853, 67 
854, 1 
855, 7 
856, 30 
857, 16 
858, 1 
859, 1 
860, 2 
861,0
862,0
863,0
864,0
865,0
866,0
867,0
868,0
869,0
870,0
871,0
872,0
873,0
874,0
875,0
876, 1 
877,0
878,0
879, 1 
880, 608 
881,0
882,0
883, 64 
884, 1 
885,0
886, 3 
887,0
888, 1 
889, 72 
890, 20 
891, 3 
892,0
893, 1 
894, 4 
895, 2 
896,0
897, 110 
898, 7 
899,0
900, 5 
901, 10 
902, 4 
903, 11 
904,0
905,0
906, 51 
907,0
908,0
909, 29 
910, 205 
911,0
912,0
913, 3 
914,0
915, 4 
916, 32 
917,0
918, 52 
919, 4 
920, 2 
921, 25 
922,0
923, 13 
924, 1 
925,0
926,0
927, 2 
928,0
929, 4 
930,0
931,0
932, 3 
933, 5 
934, 1 
935, 4 
936, 4 
937, 93 
938,0
939,0
940,0
941,0
942,0
943, 5 
944,0
945, 165 
946,0
947, 6 
948,0
949, 72 
950, 1 
951, 36 
952, 46 
953,0
954, 8 
955,0
956,0
957,0
958, 17 
959, 95 
960, 2 
961,0
962, 15 
963, 16 
964, 5 
965, 22 
966, 13 
967, 4 
968, 11 
969, 94 
970, 23 
971, 105 
972, 25 
973, 73 
974, 1 
975, 114 
976, 7 
977, 4 
978, 2 
979, 6 
980, 9 
981, 80 
982, 13 
983, 1 
984, 1 
985, 1 
986, 1 
987, 6 
988,0
989,0
990,0
991,0
992,0
993,0
994,0
995,0
996,0
997,0
998,0
999,0
1000, 11 
1001, 8 
1002, 22 
1003, 7 
1004, 4 
1005,0
1006, 6 
1007,0
1008, 262 
1009,0
1010, 111 
1011, 1 
1012, 3 
1013, 37 
1014, 9 
1015, 32 
1016, 56 
1017, 31 
1018, 27 
1019, 7 
1020, 47 
1021, 1 
1022, 13 
1023, 2 
1024,0
1025, 15 
1026, 234 
1027,0
1028, 1 
1029, 5 
1030, 42 
1031,0
1032,0
1033, 1 
1034, 2 
1035, 1 
1036,0
1037,0
1038,0
1039, 3 
1040, 8 
1041, 5 
1042,0
1043, 4 
1044, 6 
1045, 16 
1046,0
1047,0
1048,0
1049, 4 
1050, 7 
1051, 35 
1052, 8 
1053, 8 
1054, 22 
1055, 19 
1056, 911 
1057, 4 
1058, 5 
1059, 87 
1060, 24 
1061, 4 
1062, 55 
1063, 7 
1064, 1 
1065, 5 
1066, 26 
1067, 10 
1068, 162 
1069, 2 
1070, 3 
1071, 15 
1072, 6 
1073, 35 
1074, 8 
1075, 11 
1076, 1 
1077, 2 
1078, 3 
1079, 2 
1080, 1 
1081, 14 
1082,0
1083,0
1084,0
1085,0
1086,0
1087,0
1088,0
1089,0
1090,0
1091,0
1092,0
1093,0
1094,0
1095,0
1096,0
1097,0
1098,0
1099, 3 
1100, 26 
1101, 1 
1102,0
1103, 14 
1104,0
1105, 4 
1106, 40 
1107, 8 
1108, 5 
1109, 6 
1110, 6 
1111,0
1112, 15 
1113,0
1114, 29 
1115, 8 
1116, 5 
1117, 10 
1118, 81 
1119, 6 
1120, 48 
1121, 77 
1122, 16 
1123, 80 
1124, 24 
1125,0
1126, 7 
1127,0
1128,0
1129, 9 
1130, 55 
1131, 8 
1132, 1 
1133,0
1134, 7 
1135, 9 
1136, 5 
1137,0
1138,0
1139,0
1140,0
1141,0
1142,0
1143,0
1144,0
1145,0
1146, 1 
1147, 22 
1148,0
1149, 2 
1150, 174 
1151, 4 
1152,0
1153, 1 
1154, 1 
1155,0
1156,0
1157, 19 
1158,0
1159, 2 
1160, 3 
1161,0
1162, 1 
1163,0
1164, 7 
1165, 3 
1166,0
1167,0
1168,0
1169, 7 
1170, 5 
1171, 3 
1172, 34 
1173, 398 
1174, 12 
1175, 27 
1176, 13 
1177, 106 
1178, 37 
1179, 1 
1180, 11 
1181, 39 
1182, 1 
1183, 14 
1184, 5 
1185, 4 
1186, 9 
1187, 10 
1188, 33 
1189, 1 
1190, 1 
1191, 1 
1192, 3 
1193, 2 
1194, 3 
1195, 3 
1196, 3 
1197, 184 
1198, 4 
1199, 43 
1200, 9 
1201, 2 
1202, 39 
1203, 2 
1204, 3 
1205, 1 
1206, 2 
1207, 2 
1208, 2 
1209, 3 
1210, 1 
1211,0
1212,0
1213,0
1214,0
1215,0
1216,0
1217,0
1218,0
1219,0
1220,0
1221,0
1222,0
1223,0
1224,0
1225,0
1226,0
1227,0
1228,0
1229,0
1230,0
1231,0
1232,0
1233,0
1234,0
1235,0
1236, 4 
1237, 136 
1238,0
1239,0
1240, 1 
1241, 67 
1242, 3 
1243,0
1244, 136 
1245, 14 
1246, 268 
1247, 4 
1248, 32 
1249, 2 
1250,0
1251, 1 
1252, 75 
1253,0
1254,0
1255, 23 
1256, 14 
1257, 49 
1258, 8 
1259, 13 
1260, 4 
1261,0
1262,0
1263, 2 
1264, 6 
1265, 14 
1266, 49 
1267,0
1268, 1 
1269, 6 
1270,0
1271, 63 
1272,0
1273, 4 
1274, 502 
1275, 16 
1276,0
1277, 36 
1278, 1 
1279, 14 
1280, 7 
1281,0
1282,0
1283,0
1284, 12 
1285, 99 
1286, 5 
1287,0
1288,0
1289,0
1290,0
1291,0
1292,0
1293, 5 
1294, 1 
1295,0
1296, 1 
1297, 14 
1298, 71 
1299,0
1300, 1 
1301,0
1302,0
1303,0
1304, 52 
1305,0
1306,0
1307,0
1308, 22 
1309, 4 
1310,0
1311, 1 
1312,0
1313, 18 
1314,0
1315, 47 
1316, 70 
1317, 1 
1318,0
1319, 33 
1320, 2 
1321,0
1322, 5 
1323, 5 
1324, 21 
1325, 9 
1326, 13 
1327, 9 
1328, 92 
1329, 20 
1330, 13 
1331, 17 
1332, 32 
1333, 4 
1334, 22 
1335, 57 
1336, 50 
1337, 403 
1338, 2 
1339, 85 
1340, 19 
1341, 6 
1342, 16 
1343, 2 
1344, 17 
1345, 6 
1346, 4 
1347, 84 
1348, 12 
1349, 18 
1350, 2 
1351, 335 
1352, 25 
1353, 20 
1354, 2 
1355, 2 
1356, 10 
1357, 3 
1358, 1 
1359, 46 
1360, 2 
1361, 9 
1362, 4 
1363, 3 
1364, 4 
1365, 6 
1366, 4 
1367, 4 
1368, 1 
1369, 2 
1370, 2 
1371, 2 
1372, 1 
1373, 1 
1374, 1 
1375, 1 
1376,0
1377,0
1378,0
1379,0
1380,0
1381,0
1382,0
1383,0
1384,0
1385,0
1386,0
1387,0
1388,0
1389,0
1390,0
1391,0
1392,0
1393,0
1394,0
1395,0
1396,0
1397,0
1398,0
1399, 2 
1400, 4 
1401, 3 
1402, 200 
1403,0
1404, 3 
1405,0
1406,0
1407, 7 
1408, 18 
1409, 29 
1410,0
1411,0
1412, 1 
1413,0
1414, 4 
1415, 1 
1416, 13 
1417, 1 
1418,0
1419, 2 
1420,0
1421, 27 
1422, 17 
1423, 4 
1424, 5 
1425, 22 
1426,0
1427, 4 
1428, 2 
1429,0
1430, 1 
1431, 10 
1432, 13 
1433,0
1434, 29 
1435, 13 
1436,0
1437,0
1438,0
1439,0
1440,0
1441,0
1442,0
1443, 1 
1444, 259 
1445, 2 
1446,0
1447, 18 
1448,0
1449, 5 
1450, 23 
1451,0
1452,0
1453,0
1454, 1 
1455,0
1456,0
1457,0
1458, 14 
1459, 19 
1460, 14 
1461,0
1462, 2 
1463,0
1464, 55 
1465, 2 
1466,0
1467, 1 
1468,0
1469,0
1470,0
1471,0
1472,0
1473, 5 
1474,0
1475, 2 
1476, 1 
1477, 4 
1478, 117 
1479, 2 
1480, 63 
1481, 119 
1482, 51 
1483, 35 
1484, 2 
1485, 4 
1486, 82 
1487, 1 
1488,0
1489, 2 
1490, 2 
1491, 2 
1492,0
1493,0
1494, 1 
1495,0
1496, 2 
1497,0
1498, 9 
1499,0
1500,0
1501, 50 
1502, 240 
1503, 11 
1504, 5280 
1505, 37 
1506, 8 
1507, 16 
1508, 13 
1509, 10 
1510, 3 
1511, 15 
1512, 4 
1513, 6 
1514, 81 
1515, 50 
1516, 6 
1517, 18 
1518, 15 
1519, 33 
1520, 2 
1521, 7 
1522, 3 
1523, 1 
1524, 24 
1525, 16 
1526, 3 
1527, 10 
1528, 5 
1529, 35 
1530, 2 
1531, 1 
1532, 1 
1533, 1 
1534, 1 
1535, 15 
1536, 13 
1537, 17 
1538, 38 
1539, 1 
1540, 6 
1541, 6 
1542, 7 
1543, 5 
1544, 9 
1545, 3 
1546, 3 
1547, 24 
1548, 2 
1549, 34 
1550, 16 
1551, 5 
1552, 1 
1553, 15 
1554, 1 
1555, 1 
1556, 19 
1557,0
1558,0
1559,0
1560,0
1561, 79 
1562,0
1563,0
1564,0
1565,0
1566,0
1567,0
1568,0
1569,0
1570,0
1571,0
1572,0
1573,0
1574,0
1575,0
1576,0
1577,0
1578,0
1579,0
1580,0
1581,0
1582,0
1583,0
1584,0
1585,0
1586,0
1587,0
1588,0
1589,0
1590,0
1591, 5 
1592, 2 
1593, 8 
1594,0
1595, 19 
1596,0
1597, 3 
1598, 4 
1599,0
1600, 6 
1601,0
1602, 9 
1603, 14 
1604,0
1605,0
1606,0
1607,0
1608,0
1609, 18 
1610,0
1611, 10 
1612,0
1613,0
1614, 1 
1615, 1 
1616,0
1617, 30 
1618,0
1619,0
1620,0
1621,0
1622, 19 
1623,0
1624,0
1625, 40 
1626, 4 
1627, 2 
1628, 2 
1629, 287 
1630, 30 
1631, 15 
1632, 14 
1633,0
1634,0
1635, 33 
1636, 11 
1637,0
1638, 52 
1639, 4 
1640,0
1641,0
1642, 1 
1643, 9 
1644, 1 
1645, 2 
1646, 31 
1647,0
1648, 8 
1649,0
1650,0
1651,0
1652, 39 
1653,0
1654,0
1655, 1 
1656,0
1657, 17 
1658,0
1659, 13 
1660,0
1661, 4 
1662, 1 
1663,0
1664, 12 
1665, 43 
1666,0
1667, 5 
1668, 3 
1669,0
1670,0
1671, 14 
1672,0
1673,0
1674,0
1675,0
1676,0
1677,0
1678,0
1679, 6 
1680,0
1681, 3 
1682, 21 
1683,0
1684,0
1685, 11 
1686, 12 
1687,0
1688, 16 
1689, 7 
1690, 1 
1691, 2 
1692,0
1693, 15 
1694,0
1695, 9 
1696,0
1697, 686 
1698, 21 
1699, 9 
1700,0
1701,0
1702,0
1703,0
1704, 14 
1705,0
1706, 8 
1707,0
1708, 2 
1709, 12 
1710, 57 
1711,0
1712, 5 
1713, 12 
1714, 1 
1715, 33 
1716,0
1717,0
1718,0
1719,0
1720, 12 
1721,0
1722,0
1723, 72 
1724,0
1725, 1 
1726,0
1727, 1 
1728, 14 
1729,0
1730, 10 
1731, 2 
1732,0
1733,0
1734, 2 
1735, 35 
1736, 429 
1737, 93 
1738, 11 
1739, 15 
1740, 33 
1741, 30 
1742, 10 
1743, 10 
1744, 10 
1745, 19 
1746, 13 
1747, 5 
1748, 205 
1749, 3 
1750, 31 
1751, 59 
1752, 141 
1753, 45 
1754, 11 
1755, 30 
1756, 43 
1757, 4 
1758, 50 
1759, 2 
1760, 11 
1761, 1 
1762, 1 
1763, 7 
1764, 12 
1765, 26 
1766, 3 
1767, 7 
1768, 1 
1769, 4 
1770, 2 
1771, 1 
1772, 7 
1773, 7 
1774, 4 
1775, 2 
1776, 3 
1777, 1 
1778, 236 
1779, 4 
1780, 5 
1781, 3 
1782, 3 
1783, 3 
1784, 1 
1785, 27 
1786, 2 
1787, 1 
1788, 3 
1789, 23 
1790, 1 
1791, 30 
1792, 2 
1793, 1 
1794, 1 
1795, 2 
1796, 1 
1797, 1 
1798, 1 
1799, 1 
1800, 1 
1801, 1 
1802,0
1803,0
1804,0
1805,0
1806,0
1807,0
1808,0
1809,0
1810,0
1811,0
1812,0
1813,0
1814,0
1815,0
1816,0
1817,0
1818,0
1819,0
1820,0
1821,0
1822,0
1823,0
1824,0
1825,0
1826,0
1827,0
1828,0
1829,0
1830,0
1831,0
1832,0
1833,0
1834,0
1835,0
1836,0
1837,0
1838,0
1839,0
1840,0
1841,0
1842,0
1843, 7 
1844, 1 
1845, 166 
1846, 1 
1847, 2 
1848, 21 
1849,0
1850, 34 
1851, 3 
1852, 12 
1853,0
1854,0
1855,0
1856, 18 
1857,0
1858, 1 
1859,0
1860, 2 
1861, 1 
1862,0
1863,0
1864,0
1865,0
1866,0
1867, 2 
1868, 2 
1869, 10 
1870,0
1871, 1 
1872,0
1873,0
1874, 3 
1875,0
1876, 1 
1877,0
1878, 8 
1879,0
1880, 9 
1881, 3 
1882, 12 
1883,0
1884, 28 
1885,0
1886,0
1887, 4 
1888,0
1889,0
1890, 2 
1891, 1 
1892, 2 
1893, 17 
1894,0
1895, 41 
1896,0
1897, 1 
1898, 21 
1899, 30 
1900,0
1901, 7 
1902, 5 
1903,0
1904, 4 
1905,0
1906, 1 
1907, 32 
1908, 2 
1909, 7 
1910,0
1911, 1 
1912,0
1913, 23 
1914,0
1915,0
1916,0
1917,0
1918, 15 
1919,0
1920,0
1921, 4 
1922,0
1923,0
1924,0
1925, 5 
1926, 47 
1927,0
1928, 15 
1929,0
1930,0
1931,0
1932,0
1933,0
1934,0
1935,0
1936, 7 
1937, 5 
1938,0
1939,0
1940,0
1941, 1 
1942,0
1943,0
1944,0
1945, 5 
1946, 4 
1947, 3898 
1948, 1 
1949,0
1950, 6 
1951,0
1952, 5 
1953,0
1954, 3 
1955, 5 
1956,0
1957, 7 
1958,0
1959,0
1960, 17 
1961,0
1962, 2 
1963, 36 
1964, 3 
1965, 16 
1966,0
1967,0
1968,0
1969, 45 
1970, 1 
1971, 1 
1972, 2 
1973, 63 
1974,0
1975,0
1976,0
1977, 12 
1978,0
1979,0
1980,0
1981, 5 
1982,0
1983, 32 
1984,0
1985,0
1986,0
1987,0
1988,0
1989, 1 
1990,0
1991, 2 
1992, 2 
1993, 1 
1994, 2 
1995, 11 
1996, 1 
1997,0
1998, 4 
1999,0
2000,0
2001,0
2002, 3 
2003, 2 
2004, 1 
2005,0
2006,0
2007, 3 
2008, 7 
2009, 3 
2010,0
2011, 44 
2012, 7 
2013, 17 
2014, 27 
2015, 9 
2016, 6 
2017, 4 
2018, 5 
2019, 14 
2020, 3 
2021, 3 
2022, 16 
2023, 48 
2024, 9 
2025, 43 
2026, 1 
2027, 6 
2028, 1 
2029, 1 
2030, 15 
2031, 1 
2032, 7 
2033, 9 
2034, 2 
2035, 2 
2036, 3 
2037, 1 
2038, 8 
2039, 5 
2040, 2 
2041, 2 
2042, 1 
2043, 1 
2044, 1 
2045, 1 
2046, 3 
2047, 1 
2048, 38 
2049, 1 
2050, 1 
2051, 1 
2052, 18 
2053, 18 
2054,0
2055,0
2056,0
2057,0
2058,0
2059,0
2060,0
2061,0
2062,0
2063,0
2064,0
2065,0
2066,0
2067,0
2068,0
2069,0
2070,0
2071,0
2072,0
2073,0
2074,0
2075,0
2076,0
2077,0
2078,0
2079,0
2080,0
2081,0
2082,0
2083,0
2084,0
2085,0
2086,0
2087,0
2088,0
2089,0
2090,0
2091,0
2092,0
2093,0
2094,0
2095,0
2096,0
2097,0
2098,0
2099,0
2100,0
2101,0
2102,0
2103,0
2104, 4 
2105, 15 
2106,0
2107, 3 
2108,0
2109, 1 
2110, 12 
2111,0
2112,0
2113, 11 
2114,0
2115, 4 
2116, 25 
2117,0
2118,0
2119,0
2120, 1 
2121, 11 
2122,0
2123,0
2124, 1 
2125, 4 
2126, 1 
2127,0
2128,0
2129,0
2130, 10 
2131, 8 
2132,0
2133,0
2134,0
2135, 1 
2136,0
2137, 3 
2138, 2 
2139,0
2140, 77 
2141,0
2142, 15 
2143,0
2144, 4 
2145, 1 
2146, 5 
2147, 5 
2148, 4 
2149, 5 
2150,0
2151, 55 
2152, 3 
2153, 6 
2154, 11 
2155,0
2156, 1 
2157, 4 
2158, 5 
2159, 7 
2160, 1 
2161, 645 
2162, 23 
2163,0
2164, 16 
2165,0
2166,0
2167,0
2168,0
2169,0
2170,0
2171,0
2172, 5 
2173, 10 
2174, 4 
2175,0
2176,0
2177,0
2178, 1 
2179,0
2180, 2 
2181,0
2182,0
2183, 56 
2184,0
2185,0
2186, 16 
2187, 1 
2188, 3 
2189, 3 
2190,0
2191, 8 
2192, 1 
2193,0
2194,0
2195, 2 
2196,0
2197,0
2198,0
2199,0
2200, 6 
2201, 5 
2202,0
2203,0
2204, 1 
2205, 2 
2206, 6 
2207, 1 
2208, 1 
2209, 1 
2210,0
2211,0
2212,0
2213, 1 
2214,0
2215,0
2216, 5 
2217, 3 
2218, 3 
2219,0
2220,0
2221,0
2222,0
2223, 14 
2224, 1 
2225, 1 
2226,0
2227,0
2228, 2 
2229, 1 
2230, 4 
2231,0
2232, 1 
2233,0
2234,0
2235, 9 
2236, 4 
2237, 1 
2238,0
2239,0
2240,0
2241,0
2242,0
2243,0
2244, 1 
2245, 3 
2246,0
2247,0
2248,0
2249, 24 
2250, 43 
2251, 47 
2252, 27 
2253, 89 
2254, 59 
2255, 21 
2256, 18 
2257, 8 
2258, 38 
2259, 15 
2260, 2 
2261, 28 
2262, 27 
2263, 25 
2264, 11 
2265, 1 
2266, 8 
2267, 3 
2268, 4 
2269, 5 
2270, 6 
2271, 17 
2272, 1 
2273, 5 
2274, 10 
2275, 14 
2276, 4 
2277, 1 
2278, 37 
2279, 5 
2280, 4 
2281, 4 
2282, 4 
2283, 2 
2284, 2 
2285, 3 
2286, 1 
2287, 2 
2288, 1 
2289, 1 
2290, 1 
2291, 1 
2292, 5 
2293, 2 
2294, 1 
2295,0
2296,0
2297,0
2298,0
2299,0
2300,0
2301,0
2302,0
2303,0
2304,0
2305,0
2306,0
2307,0
2308,0
2309,0
2310,0
2311,0
2312,0
2313,0
2314,0
2315,0
2316,0
2317,0
2318,0
2319,0
2320,0
2321,0
2322,0
2323,0
2324,0
2325,0
2326,0
2327,0
2328,0
2329, 2 
2330,0
2331,0
2332,0
2333,0
2334,0
2335,0
2336,0
2337,0
2338,0
2339,0
2340,0
2341,0
2342,0
2343, 1 
2344, 3 
2345,0
2346, 2 
2347, 5 
2348, 3 
2349,0
2350, 45 
2351,0
2352, 8 
2353,0
2354,0
2355, 4 
2356, 2 
2357, 16 
2358, 9 
2359,0
2360,0
2361,0
2362,0
2363, 4 
2364, 24 
2365,0
2366, 4 
2367,0
2368, 3 
2369, 5 
2370,0
2371, 22 
2372,0
2373,0
2374, 1 
2375, 1 
2376, 43 
2377, 5 
2378,0
2379,0
2380, 2 
2381,0
2382, 17 
2383,0
2384, 4 
2385, 2 
2386, 4 
2387, 3 
2388,0
2389,0
2390,0
2391, 18 
2392, 81 
2393, 5 
2394, 4 
2395, 2 
2396,0
2397, 2 
2398,0
2399, 2 
2400,0
2401, 4 
2402, 35 
2403, 1 
2404, 4 
2405,0
2406, 1 
2407,0
2408,0
2409,0
2410,0
2411,0
2412,0
2413,0
2414,0
2415,0
2416,0
2417,0
2418, 9 
2419, 1 
2420, 1 
2421,0
2422,0
2423, 19 
2424, 3 
2425,0
2426,0
2427,0
2428, 11 
2429, 6 
2430, 1 
2431, 7 
2432,0
2433,0
2434, 1 
2435, 8 
2436,0
2437, 1 
2438,0
2439,0
2440,0
2441,0
2442,0
2443,0
2444,0
2445,0
2446, 4 
2447, 66 
2448, 16 
2449,0
2450,0
2451,0
2452,0
2453, 1 
2454,0
2455,0
2456,0
2457, 3 
2458, 2 
2459, 1 
2460, 2 
2461,0
2462,0
2463, 1 
2464,0
2465,0
2466, 3 
2467, 8 
2468,0
2469, 1 
2470, 1 
2471, 1 
2472,0
2473,0
2474, 16 
2475,0
2476, 3 
2477, 4 
2478,0
2479,0
2480, 15 
2481,0
2482, 2 
2483,0
2484, 1 
2485,0
2486, 2 
2487,0
2488, 26 
2489, 2 
2490,0
2491, 2 
2492,0
2493,0
2494, 80 
2495, 17 
2496,0
2497,0
2498, 4 
2499,0
2500,0
2501, 1 
2502,0
2503,0
2504,0
2505,0
2506, 4 
2507, 1 
2508,0
2509, 1 
2510,0
2511,0
2512,0
2513,0
2514, 161 
2515,0
2516,0
2517,0
2518,0
2519,0
2520, 24 
2521, 7 
2522, 26 
2523, 5 
2524, 14 
2525, 11 
2526, 29 
2527, 71 
2528, 2 
2529, 2 
2530, 3 
2531, 8 
2532, 2 
2533, 38 
2534, 4 
2535, 84 
2536, 38 
2537, 12 
2538, 2 
2539, 28 
2540, 2 
2541, 9 
2542, 17 
2543, 15 
2544, 4 
2545, 1 
2546, 3 
2547, 5 
2548, 1 
2549, 2 
2550, 15 
2551, 1 
2552, 4 
2553, 2 
2554, 1 
2555, 1 
2556, 10 
2557, 2 
2558, 24 
2559, 4 
2560, 1 
2561, 2 
2562, 2 
2563, 5 
2564, 1 
2565, 1 
2566, 18 
2567, 26 
2568, 2 
2569, 6 
2570, 3 
2571, 13 
2572, 1 
2573, 1 
2574, 2 
2575, 2 
2576, 2 
2577, 2 
2578, 1 
2579, 1 
2580, 1 
2581, 1 
2582,0
2583,0
2584,0
2585,0
2586,0
2587,0
2588,0
2589,0
2590,0
2591,0
2592,0
2593,0
2594,0
2595,0
2596,0
2597,0
2598,0
2599,0
2600,0
2601,0
2602,0
2603,0
2604,0
2605,0
2606,0
2607,0
2608,0
2609,0
2610,0
2611,0
2612,0
2613, 1 
2614,0
2615,0
2616,0
2617,0
2618,0
2619,0
2620,0
2621,0
2622,0
2623,0
2624,0
2625,0
2626,0
2627,0
2628,0
2629,0
2630,0
2631,0
2632,0
2633,0
2634,0
2635,0
2636,0
2637,0
2638,0
2639,0
