aerial,apartment,arch,architecture,area,attraction,autumn,bank,biome,bird,body,botanical,botany,brick,building,castle,cathedral,chateau,church,city,classical,cloud,cobblestone,daytime,design,dirt,environment,estate,eye,facade,factory,family,feature,fisheye,floor,fountain,garden,geological,gothic,grass,grassland,hall,highland,hill,historic,history,home,house,human,industry,interior,lake,land,landmark,landscape,lawn,leaf,lens,loch,lot,manor,mansion,meadow,medieval,metropolitan,mixed,morning,natural,nature,neighbourhood,official,palace,park,pasture,phenomenon,photography,place,plain,plant,plaza,pond,pool,presidential,property,public,real,reflecting,reflection,reserve,residence,residential,resources,riparian,river,road,rock,rural,settlement,site,sky,slope,space,spire,square,stately,steeple,stream,street,suburb,thoroughfare,tourism,tourist,tower,town,tree,urban,use,vegetation,vehicle,view,walkway,wall,water,watercourse,waterway,wilderness,window,woody,worship,yard,zone,
0.12471514708565375,0.21506869958312805,3.8936006857938206,183.72216053397918,5.462290386769337,3.892185886219231,0.20417845485565236,0.12073439053080263,0.12148211855034192,0.12122460013452967,0.12403155652210864,0.12014224314815193,0.12736608456323564,4.120603251179342,114.30682766147063,3.8854705541422745,18.730912596251947,27.143591112905018,22.725789611639513,15.690972817987264,35.8190029569391,3.9774923196814314,0.7845330901617793,0.16758157828896014,0.11931502503824187,0.12163428798824918,0.11697492578711553,65.38008335663685,0.11847704351912468,30.029569507762346,0.12039201637233833,0.12360706604867783,0.11904182475813016,2.5282779118137926,0.1241401444382213,0.11679267819134777,0.1170402926931524,0.12152652181049675,9.856933830043015,4.092395052119773,0.12138486030894018,0.11893184472131327,0.11975392204053713,0.12058430173417477,6.98660124737184,1.4553350373279978,46.62826632607112,52.54817973712357,0.45143416891476856,0.12004881168443356,0.11955019303971495,0.12335550645945799,0.12495033234960315,89.33617433189062,0.12095848893449083,0.12301014783728545,0.21941930641488977,2.5290478310006876,0.11952705496630087,0.12211681348538385,11.196844344454286,47.74620187367794,0.11985119736377664,31.3634682690342,0.12188361020042734,0.1357690500062351,0.1985914278905327,0.11818278748903907,0.12114218073264474,1.0423729289326478,27.375399428578863,59.69966574209273,0.12438214251572492,0.12386791313555669,0.16499469012028495,1.3076834184764763,15.860072523739388,0.11805639368581615,0.1824963572039857,0.9250994623316022,0.11843986572745063,0.12309626447512788,8.096411249684344,40.22561017413913,0.1379545116061556,3.689489028128051,0.1179415753275228,0.12329397984825939,0.11934060661764342,27.381059988522722,0.4581485077686503,0.12243394601460734,0.11825333417858519,0.11711619885128062,0.1269413061113928,0.12118981278169053,1.8876540225436502,0.4466533345443841,4.553677776625455,52.805072290996605,0.11965939580641981,0.13289614052982568,14.29585655358701,0.11775532065033364,39.53335001546103,10.088058084238062,0.11763687665429705,0.12501308709221762,0.12166887432211153,0.12222902942578709,0.813939100953594,3.8944197171387227,14.494138567435146,27.55943227019058,23.46235067531642,3.255130926106153,0.13259409041644993,0.12789039950099182,0.9732740795126947,0.12023333187628449,0.12259275512686936,3.4493495285739244,0.11975107580448094,0.11953496216389466,0.129522211359927,0.1203600353968973,1.4458851683983172,0.24099221394354126,15.859516938275576,0.7804745009518727,0.1173645457469994,
0.11935098739052998,0.11924202391554052,0.12141694083687979,0.12224594354875942,0.12228217074111679,0.12144085011307042,0.12635565730524126,0.12231619973166818,0.12194598900696203,0.12318290665339596,0.1230047278051441,0.1216636596913576,0.12133116561463787,0.12422916082348048,0.12423681500646204,0.11703811192803382,0.12187483524723836,0.11912486956460254,0.12033662782677962,0.11632513353562629,0.1208888105889266,0.11975540833163892,0.12067869822435608,0.1295307957838529,0.12135622119017707,0.1215993035819056,0.12235409235491905,0.11613765800791902,0.12548968705211835,0.118916105138062,0.12413788645906018,0.1181576438345201,0.12332763701016543,0.11905543200427915,0.11937808134551182,0.12827878390698583,0.11812634348956705,0.12067944280283713,0.12180985827992606,0.12388117468119678,0.12130941932756802,0.12018807842217483,0.1189419187544957,0.11755067236157239,0.11752477954698867,0.12207312932016691,0.12009463905931007,0.1223143465111036,0.12300014477811287,0.11959077636830033,0.12067171041689875,0.1203160738647305,0.12021262396535023,0.12324847355809311,0.12064815922339982,0.11792075759267218,0.1262363479130807,0.11888862118372773,0.1226728354415644,0.12226312396609464,0.11786497501646095,0.11668689280234625,0.1214987083749862,0.12297757879818802,0.11943908698658284,0.11892526179800454,0.11780159666366528,0.12378934834118185,0.12198493609422344,0.11963560812586363,0.12081491368870965,0.11875979368867864,0.1173361905146173,0.1190026332391346,0.11928964527993399,0.11938110518058533,0.1218985062602333,0.12264519046452627,0.12556196861386795,0.12042044431686993,0.12082463707369057,0.11985180098006418,0.11798258739732989,0.12458872780981048,0.12205406600551512,0.12195301932041501,0.11706328436179882,0.1168037603294712,0.12351100600110328,0.12054423888904899,0.11688776591417761,0.12442020421459599,0.12083223385311521,0.11966064609523445,0.11696967386774784,0.12246661215261563,0.1231553344653368,0.11911975084095885,0.11800814995759921,0.12098409390759617,0.12127541713962499,0.12452351849751717,0.12059061251232671,0.11731814895024655,0.12232799894496232,0.12463521430710539,0.12205102879025226,0.12409667048777104,0.12460175893127808,0.12263951673473737,0.12180813251563481,0.1201611028768154,0.1206707974193914,0.11918399773217246,0.12972185339861103,0.12249322592307434,0.12109257908780663,0.1267018611041869,0.12046819878218457,0.11956781557217647,0.11791641068826252,0.12467115431293162,0.12235634437852487,0.11871983891491854,0.12236700948488877,0.12368869783282772,0.12325909706169226,0.12156626996417859,0.11580176370918042,0.11929771710198692,0.11829887539258259,
0.11933007134101731,0.12856644252579205,0.11563186100380272,0.16547275248884014,0.1284794848540916,0.11887770477023377,0.12359481152817195,0.12282773965910869,0.12225869751173273,0.12288225122861074,0.12463923168987498,0.11492828377410072,0.1240799098157388,0.12390069582585019,0.15963687480114844,0.12528478312952473,0.12737800030848925,0.13434922001184407,0.1314890498667118,0.13136469476879345,0.12253814042890644,0.1202792849285172,0.12635858493324933,0.11992686522590974,0.11693675249773626,0.11706912464032564,0.12687941522633628,0.15765620379276457,0.11898571948158233,0.12518165109701634,0.12110976822476675,0.12466057571940185,0.11683800529274306,0.11849096840421909,0.12101204771155297,0.11849150685709678,0.11547502090688544,0.12464274243082656,0.12552284983086906,0.12708825114469013,0.11986542290106399,0.12004359159092097,0.12310718607285365,0.11997449683518129,0.12391401370528767,0.11946019022747367,0.15069279067978303,0.13849932936088089,0.1319129367201377,0.11985211145775641,0.11894660120937045,0.12354199036904767,0.1175222704097707,0.13389486375218662,0.1273873988098117,0.11663512502569408,0.11883579814817984,0.12090675586903916,0.12047579851366295,0.12167766431885901,0.12702460461695772,0.14968877530563862,0.11867020209866114,0.12664848674409165,0.1162942172916689,0.1211474365750168,0.11795772749677647,0.13093662087544322,0.12861103403393792,0.12703391451390125,0.13252293788948147,0.14242521107060446,0.12126678611229101,0.12133085274560262,0.12156369099411737,0.1199660893207046,0.1171046093156282,0.12141991149948698,0.11740196195583577,0.12496344692168851,0.12288076543203948,0.11960350091592956,0.12186236588262134,0.1499958851225419,0.12999906857956822,0.1255378846540044,0.12203187485724454,0.11959714852614695,0.12393510124382041,0.1285829914654122,0.12465125330337136,0.12261434660511722,0.12153447034220866,0.12178463702958124,0.11842877274542499,0.12103607761451851,0.12241227211564512,0.1328826882743712,0.12505572525101566,0.12474592868908561,0.12288102471531948,0.12923048858809752,0.1232772194980357,0.11641667108024996,0.1462509715520364,0.12149584003823728,0.11962225307491223,0.11930398611535163,0.11839725239306047,0.11769905521115602,0.11945062158318114,0.1190090755447653,0.11619009389354659,0.13432753456605598,0.1271131560760026,0.1206013072144324,0.12054527194003158,0.12285200348158005,0.11913561625312634,0.12311441036687257,0.11899354618119111,0.11459203054996797,0.1311815689630222,0.13064356373296226,0.11720313955056587,0.11880433355500482,0.11967662421683782,0.11869391322920224,0.12091000939879788,0.1230103917025132,0.11870679455852497,
1.4593381081945935,1.3262658623715158,0.12037630504217363,0.12530697843724817,18.555161210537324,0.11890681081289796,0.12350832839177198,0.11867556213669055,0.13050467826324175,1.4556855311209953,0.11931361539631473,0.11699952669309163,0.12073172112975476,0.12511775689961352,0.13141087966653733,0.11932447590309425,0.11872136790298944,0.12879239475920992,0.11581938190152241,6.757782907619845,0.11768781042476141,0.1201475757292156,0.11795689748087965,0.11898003814324674,0.7902894135768871,0.11654924229263108,0.12115464825281566,0.1263269646772141,1.4607873329795504,0.12271265958295241,0.11888252942584786,0.12054683337868108,0.11707070576434474,0.14936061443201873,0.12051224378426965,0.1202253074866772,0.12271164081431922,0.12366115622306363,0.12050480552021313,0.12558784447221186,0.12089798012378623,0.12032296951221297,0.1219019218951523,0.1261810597311397,0.12166422283299469,0.12155968857070641,0.12093016696492594,0.12244273070149558,3.778838677396068,0.11877336406501746,0.12034226407272158,0.1184728976893072,0.12573962338415587,0.12791958037401205,0.12461137115678295,0.12382397078755855,0.1256174968959533,0.15221100820047573,0.12139155662070096,0.11898514022423971,0.12020095629553286,0.1271621136956414,0.1189903056626562,0.1190134965392294,1.4607901508494479,0.11895497619894967,0.1317563133745772,0.12479605215144432,0.12696641746202125,5.192921585909791,0.11913609677047834,0.12344659135033324,0.12591196432034865,0.12336546218868971,0.12928764940559892,3.3732708635318844,0.12248915807341594,0.12154449427023485,0.12561180351637835,0.1227438440333218,0.12783197685611672,0.1222211757307739,0.11925021248937064,0.12154244139000646,0.120733099418916,0.12694271343906957,0.11751092417147196,0.11907708520688388,0.12170513539296991,0.12318745691126214,7.231989911840024,0.12050414591431927,0.12068340777462334,0.12019573648720301,0.12422515587835321,0.12300902448153436,0.12120961265869483,3.7818402233984743,0.11812378687604672,2.1900144776550112,0.11877097668290572,0.12079731005957366,0.12013096234008082,0.12265621022595524,0.1192798585246808,0.11921586685477747,0.1215487568180794,0.12074868051406945,1.4616174698339799,0.11856057026594635,0.11734754819721907,0.11728681437435384,0.11907352307998312,0.13107525365718103,0.12967039150715157,10.95780072539223,0.1182193692633035,0.1208059787834871,0.11918961731622747,1.4537874200834273,0.12273148911810726,0.1289616107481458,0.12026143159613434,0.1176247230250023,0.12564941291426096,0.12625227149088208,0.12621185025027104,0.12159161143652143,0.12397446721997259,0.13117709588799661,0.1198723003519688,
0.1197529773059049,0.11859553245721785,0.11823925791230816,0.16773224399991918,0.1208603434667017,0.12142810616836469,0.12129960056855205,0.1257032980560721,0.12028650605489237,0.1210504863708848,0.1216310800389688,0.12019244957532535,0.12379943761067548,0.11953422636671529,0.1419323268851888,0.11867208442410947,0.12827913663296606,0.12266031363821428,0.13015165069628115,0.12460891271518378,0.13287194967664173,0.12448065328660302,0.12097379505654676,0.1280917206815,0.11954326414274193,0.11854446515330842,0.1212847988421288,0.12012847117343377,0.11838626700176645,0.13226369321094797,0.11954406508472934,0.12214615027782473,0.12363683905051644,0.12086578762173958,0.12328236412232642,0.12357085677431566,0.11794127560805645,0.1196502337219061,0.12166915725496504,0.12501818564576175,0.12097950997332711,0.12091811670208585,0.12171015277551815,0.1165616558817303,0.11825308946015316,0.128808509567851,0.11870279219727488,0.11845168987822978,0.12311061804035847,0.12067828345559514,0.1195185095030121,0.11804701772762242,0.11815706854907031,0.13320325770283245,0.12094373892485444,0.12077118159156283,0.1222169893950612,0.12296977702191242,0.1213855243769053,0.11664656017318052,0.12186956428468569,0.12309123135244102,0.12146261572447481,0.129925296145057,0.11885554220583071,0.12064245799288574,0.1201026383625068,0.12293017550329209,0.11752125747067414,0.12346060290675973,0.1209374414119697,0.11990734667299396,0.1228422982260731,0.12133594638546716,0.12110984910716605,0.12573813754381244,0.13112284028823548,0.11734662854055834,0.12281744135991053,0.12482325733986407,0.11855259122322892,0.1233734493878147,0.11955435868969068,0.12190390131052867,0.12387721570652284,0.11868216101252625,0.12419561852086965,0.12057437018050475,0.11692418740101145,0.11882654607773196,0.12432493017347934,0.1224686738944762,0.12019333066968493,0.12038575631230915,0.12135165216112732,0.11976253534798326,0.12346661105831357,0.12377421115702779,0.12209778608417061,0.12586237915469867,0.12007517404761558,0.12565047435226867,0.1257691360599899,0.12222755591661015,0.11822225909321271,0.1212730653096505,0.12478705682241152,0.12015554674393794,0.11794466811667992,0.12056350626126958,0.12232667246892624,0.12200412766156811,0.12095437508085881,0.12928017201946856,0.11940799028522385,0.11767923287161662,0.12440350440243127,0.11985037111714543,0.12007169692282156,0.12015201457317029,0.12335289097375643,0.1200197576233243,0.12957558058003868,0.12384854809851414,0.12274338802538835,0.12114389822535113,0.12442113987939385,0.11926681807307446,0.13346235055261937,0.12203644629487423,0.12456711483780825,
0.12120921595958101,0.12316819701732766,0.12298146198679914,0.14819324409366805,0.12232171010381178,0.12486318357998612,0.12244563816707972,0.1190609566777803,0.12279146285306088,0.11977863027695355,0.11965709441879671,0.12319396563550833,0.12510535799181993,0.12199283255764218,0.13608130189137246,0.12006335367153707,0.12147555316857844,0.12377741611212753,0.1293861844322624,0.11617489971823731,0.12398719795042461,0.11847510774959895,0.11627247518938956,0.11795940144637646,0.11996227597116235,0.12249804537816376,0.11851456679037069,0.13034572828604823,0.12139036666571407,0.12521769147823922,0.12468244370219723,0.12221209496097817,0.12392399158396741,0.12103678838662742,0.12170082977758852,0.12225003804241656,0.12873803882220147,0.11877634439617105,0.12114979187153159,0.12089080184595113,0.12464554748057588,0.12487613154723237,0.12097439343860118,0.11922745396984637,0.12020610612646947,0.12169464168764056,0.12118785281403306,0.12578360235992594,0.12170854971161472,0.1219597191517578,0.11887827517443196,0.12292024687115811,0.1218479547197859,0.12118310629711819,0.1296655146025679,0.11914037368556818,0.12161131797815265,0.11966876414697282,0.12538307260145584,0.12162671816994994,0.12128420347892198,0.11736716156165627,0.12512135499789923,0.1329894532440635,0.11862972032338763,0.12143223335155554,0.1217259883532709,0.12406915929471862,0.1260334237829427,0.12489120183710871,0.12163303257745273,0.11877857507642303,0.11782860488015727,0.12068283553409069,0.1242385057847325,0.1216195154696891,0.12503236027702208,0.12431990726973052,0.1213623105019016,0.12082077507248251,0.11628079576429814,0.12119145094200147,0.12014378487591909,0.12603785858110123,0.11940576795937986,0.12401800621658271,0.1191285107883395,0.11987815417885787,0.11967262594089334,0.11865301924927463,0.12145000949542904,0.12404680434322347,0.11887427844359011,0.12084388388266498,0.11995858317649695,0.12316554691014969,0.12125446543724873,0.12069591146650993,0.12292385989455966,0.12341192047696045,0.11863312537081155,0.11831257501735667,0.12798482601433664,0.12190363403346353,0.11904865577993515,0.1258906953889607,0.11832156683615372,0.12240262943523415,0.12158572996866841,0.12170861713949956,0.1260819139068607,0.11953003931033873,0.11954956742847751,0.12318416597857554,0.1305957427922103,0.1187411385470478,0.12252481504163694,0.12159104759016448,0.12131351649975126,0.12225733402316208,0.12101447863240607,0.11931222147513988,0.1330734528927466,0.1215345398914981,0.12262335745762666,0.12469373145922288,0.1261419500711828,0.12135388551288155,0.12971296388658177,0.11928650067585662,0.12291525701015207,
0.12081023051651421,0.12291182020148325,0.12075790302726788,2.554233569560617,0.12177838237134332,0.12250946500482243,9.67007657523671,0.12380535291294614,0.13020197744683268,0.11997849471536824,0.11970811943289368,9.40103851964537,12.677228440498155,0.11743163700392419,0.1167250435358066,0.1183072229007804,0.12313693020582755,0.12022012440939714,0.1211137903973184,0.12537972387217736,0.12204677047979545,3.815924221964646,0.11746570305208827,7.65934094857349,0.12234933066701585,0.11999648769984621,0.12511630426496634,5.427234684123213,0.12171448981237061,0.1221744981364502,0.12482787133970756,0.7878476216342098,2.7794667893187057,0.1219731457356647,0.11824459508640926,3.407706426031005,23.30939890786214,0.12221723880805484,0.12071346229240737,14.804329473142353,0.12277162080874741,0.12227355374396326,0.12037483368652344,0.12123005272902661,0.1225355210916178,0.11984196357299227,0.1266874042558973,0.1292677570815871,0.1217710393502622,0.12079098829451639,0.11782328838170382,0.12141926685880307,2.082480870692489,0.9601762909713104,14.803855074132779,5.8608749644720515,16.4162771115185,0.11881175933749151,0.11919235882658835,2.081957388070719,0.11991547570704834,0.1207064792903278,0.11808541269498139,0.12026400008464448,0.12123714160161848,0.11913949148417348,1.7166232879788206,11.170394310558292,2.980805225403986,0.12457467464097255,0.12237019202766065,0.12100298112815809,6.552551091764801,0.12024699711556969,0.12009058306439652,0.7894558165964427,0.12021788310058609,0.12587621022546197,7.681321948659972,0.1224341659181468,0.1254683479818842,2.0506668253681943,0.12465537513328506,3.276114907138102,4.898761219333789,0.12041900753383333,2.050610126807791,0.1255799770124818,0.12331304442923141,0.12055655271627702,0.12556284579185722,0.1391878742040328,0.12031911080292913,0.12325674280148563,1.4520873481257108,0.770723865285753,0.1179708170782944,0.1228027023274118,0.12035354933414653,10.134546519636363,0.12244879946095603,4.894652626965407,0.11699013476628296,0.1174701212494745,0.12061192243324084,0.12865787644512802,0.12190585179440507,0.12254561487299438,0.1183217885207239,0.7901038912368786,0.119655042377893,0.12674621913090353,0.11800592807508391,0.12402493769606875,22.946049490956405,0.1294348545338318,0.11841613340412707,0.15479787284510949,0.12145142352407974,0.12011646267925775,3.2193469666707384,0.12179457789512906,6.905341246218277,0.11964850066530656,0.11893985540558843,2.669520532707915,0.11917541291692688,2.6197199371913733,0.1228314985697519,0.7880615084246673,0.11868929700553181,
0.12416732293484062,0.12004019226174527,0.12238643549228773,0.7991071727023188,0.12815593394577607,0.12147973292034732,0.12311854690302128,0.1185341186056741,0.12198410763168648,0.12083600056646138,0.12361965636419688,0.1235498549950579,0.13164255765047198,0.12308780154542973,2.129737035915113,0.12278847861327205,0.12003354873681228,0.11683131222795813,0.1223430455672607,0.12317312989647547,0.1184440874110191,0.1255134389207044,0.12116315700444712,0.12095061674872236,1.4567007453960434,0.12049926563920306,0.12026981689619344,0.12322271387755461,0.1218235632185422,0.12040384942615352,1.4556141338319264,0.12068599117500672,0.12170634705549084,0.12065297963763068,1.4530986737323777,0.1210356950047373,0.1260617199509478,0.11699360496132767,0.12394287591331683,0.12935931056086528,0.12198619346854786,1.4554711228745878,0.12191323520759642,0.11708911291753943,0.11932078567612384,0.11826792265038134,0.13839953256175164,0.1335112199519473,0.11916295014029338,1.4517416348776577,1.4570842933569648,0.11803701414819232,0.12040027570102144,0.12670595519736924,0.11814462780491189,0.1185969480923315,0.12180281040427997,0.12420062098719639,0.11838115964839664,0.11898596696639387,0.12094475820201572,0.12368321208207239,0.1195550495952596,0.12660762870078554,0.12454165391011916,0.12127593418696786,0.11938633087544077,0.1182897378502453,0.11847092385437875,0.12402139349998267,0.11694296487404428,0.12523613688699042,0.12433484904482792,0.12265083626390874,0.11743188614051318,0.11968679791911013,0.12051151101529091,0.12138145475568995,0.1204341546564531,0.12089904065865781,0.12354074160457221,0.11864939895993484,0.12481015970580336,0.12868754051473383,0.12472044385676127,0.1252249892845617,0.12138062445895262,0.12272052360643475,0.12495923562214713,0.11915161617553763,0.1255506503111869,0.1153440516079122,0.12309113882150616,0.11964356626324579,0.12187147514320369,0.11813173129910541,0.11921322094800414,0.11940076660887941,0.12108312576415893,0.13684308808689702,0.12395164226735451,0.12165502041963049,0.11903414805545252,0.11687261140846728,0.12016909108176041,0.11718821531044835,0.11983020328068074,0.11876364889334724,0.11731731219443774,0.11762126303571674,0.1186740327989884,0.1223882487041992,0.11978344213132137,0.12266731849918751,0.131359957728794,0.12023139075954896,0.11814618968719855,0.11962345235776518,0.11834061894426057,0.12000287333657467,0.11677147386929422,0.11859803048074113,0.12710928088155624,0.11984403095370987,0.11974757152846063,0.12061053076929538,0.11941780701667652,0.12051943062868475,0.11950065476491194,0.12601231747158176,0.121511450370244,
0.11927319820034173,0.12021104437690969,0.11902785447273484,0.12108017100143542,0.12227276940138075,0.11979970182283146,0.12464165790243324,0.1188748553273491,0.12213492266272133,0.11989503524725309,0.12108978294952093,0.11888062021489522,0.12269932836542144,0.12171811142219092,0.12265671816006689,0.12458964484539801,0.11690301025446075,0.12379249344007057,0.11675289234655924,0.12603321328962308,0.12080137084384439,0.12204060279344084,0.12215306311997776,0.12691660095689525,0.12013270997701428,0.1177731816713526,0.12061273860657656,0.11984164076860085,0.12344269747138421,0.11602714410595642,0.12393559561713023,0.12058276295711565,0.12151901369466954,0.12109997081193692,0.12010486545742582,0.12060692995971727,0.12185482570216687,0.12541238989331607,0.12175390924522925,0.12244126351725933,0.12203448589481974,0.12356514833549676,0.11940805221220634,0.1185528255644687,0.12250371399850937,0.1232995184053487,0.12054983756814423,0.12399610865876011,0.11917923324817856,0.11824811420999368,0.1158458068226752,0.11905202040871428,0.1190004732831465,0.12063543109727641,0.1225682808919014,0.12697415037849058,0.12430777145179481,0.12423364125483487,0.12091236847843394,0.12529299600990274,0.12309691922726819,0.11707702707539139,0.12052578470046453,0.12037224176173843,0.12347243396923323,0.11887743077034804,0.11970435841117404,0.12041032818193718,0.11866353648992231,0.11896888150131975,0.12009381355782868,0.11861346617536196,0.12358252249696568,0.12036511952641796,0.1177059116534515,0.12052138929614405,0.12358488437801304,0.11972737979377535,0.12379988330097806,0.12081889539647016,0.1171404857270848,0.11677567656656798,0.12027258617218417,0.11889044809934403,0.1232148447441722,0.12263864523274698,0.12195377220954547,0.12206150422794551,0.12210911739336164,0.12143279129087546,0.11637007669165975,0.12200116724588067,0.12023330739093274,0.11849602326065128,0.1205159727450445,0.12019673133000089,0.12219201290806306,0.12191884041805692,0.1241850794418161,0.12620454100007616,0.11981105510758189,0.12524768433522668,0.11779740539559283,0.12209253834139121,0.12100727773529714,0.12068502405377173,0.11680776224719544,0.12338715718442284,0.11849540116203698,0.12251575799874288,0.11821491862983757,0.11899767209504038,0.12780100846758882,0.12525617677167808,0.12188246968500804,0.11965605801374161,0.11953458772869828,0.12375164253502029,0.12161827112350511,0.12032861228328479,0.12017568541397389,0.12162573622366313,0.1212062680009406,0.12074149652887617,0.12120058250556956,0.11963907483110957,0.12510048072967844,0.11686898932877528,0.12042198469382044,0.12019881874860423,0.12151098145801077,
0.11916229583670636,0.15592159570157277,0.12348034745033643,4.9319754878080975,5.414490218267284,0.1194202972307162,0.689803567638699,14.530374240154904,2.5359549258392686,0.12114837770959509,6.568754722407856,0.15009391037177433,0.19860370049901005,0.11900587173605225,5.3956441362125265,0.12034863497550417,0.12632527045666841,0.1251175804088412,0.12732823464286921,9.79591795446123,0.13367187700501718,2.535701132160714,1.4566105870604373,0.3018942303251012,0.11961057893795721,1.4529658968034047,16.97084011088594,0.22712503140852847,0.12169877721605145,0.1352491234553783,0.11698833885976175,0.7872840330622278,0.12884966843595522,0.11887432316799428,0.123123084352183,0.8349865055705402,0.22258283163906312,5.654806198062979,0.1303917907980667,13.617128341984419,4.992555049057205,0.12304031106762059,1.4508187903086853,3.2201980901337377,0.12529389864233256,0.11735860260396748,0.1308164550011926,0.21451028524167837,10.977905558242998,0.11817811667572811,0.12078032486551626,3.2260133346177176,3.929667043922391,0.2321948513491754,23.153315355188354,0.15195923458891097,2.1359049070170015,0.11855054346588016,1.4564027579900027,3.9350520710573647,0.12371256750368706,0.12636252774545062,2.5572916081910697,0.13169965929647323,0.12058309669534403,6.31574188556705,1.5399365189745513,37.43011830414092,28.516785078963053,4.572484574755305,0.12609496926936783,0.12438530145981044,0.11871040842270272,3.88511967376054,6.27801782246344,0.12357279581901931,0.12544092494504872,2.5528450985131235,0.9350188690558026,6.620603864021205,4.554044839812563,0.19075330656928527,0.12158329446081154,0.5147614592923899,8.396386479908,2.3082044582527868,0.19510331932791483,5.216299574249282,11.857596724768092,0.12554527724055783,1.107505806242284,7.206812423593917,2.555442490640087,5.892120035924881,5.227637639988841,1.9045268171294405,3.886723848118759,10.978386653915864,0.1250014628463448,6.950716256413941,2.5529342951004987,8.393267187584728,0.12047185899884326,6.322115582096041,0.12993121140472638,0.12191559539072439,1.4573849544781539,2.7859358496078044,0.12073809679757123,0.789515459059205,3.2015674876212494,0.11985118301932615,0.12150510213370797,14.332604658880575,17.138689942944495,0.5674493689943932,6.310677977268759,10.721019727833374,0.6035993884707817,0.12141776202131979,0.12074973751428944,0.1256009304917525,28.20590089473859,8.325211837757312,9.657484061550575,6.008662564973677,0.12746516895825408,0.17122375650631727,0.12211465732328108,0.1211649444481298,2.5503429635099275,
