aerial,almshouse,apartment,architecture,area,attraction,bank,basilica,bird,black,body,brick,building,car,castle,cathedral,chateau,church,city,classical,cloud,college,courthouse,daytime,environment,estate,exercise,eye,facade,fence,fitness,floor,flooring,freezing,gothic,government,grass,gym,hardwood,historic,home,house,human,infrastructure,landmark,landscape,local,manor,mansion,medieval,metropolitan,mixed,monochrome,monument,natural,nature,neighbourhood,official,palace,photography,physical,place,plant,plaza,presidential,property,public,real,residence,residential,river,roof,room,rural,seat,settlement,site,sky,snow,space,spire,sport,spring,square,stately,steeple,street,tourism,tourist,tower,town,track,transport,tree,urban,use,vehicle,venue,view,wall,water,waterway,white,window,winter,worship,
0.18510169826104636,0.1736169244095953,0.18601482965718039,0.16301993067879267,0.169629976560172,0.1737010396454806,0.17655787803078263,0.17139475401314974,0.17396940688005902,0.17308269338233362,0.19373353475545668,0.16883874786455744,0.15207354217599056,0.17567520519668256,0.1896197815910943,0.15957599645841053,0.18308283523063582,0.18253436967011066,0.16367873016011694,0.1559074077264101,0.1804867153660457,0.18024969078480294,0.16249813975191538,0.15982012983868252,0.17749309573287234,0.16705116331700687,0.15844978414784755,0.16878011428815576,0.16362202809764007,0.17351022757764692,0.1702158566258497,0.1738440325907673,0.16556674007603822,0.16762625660975702,0.16423130339564715,0.15766398239179116,0.158335422538231,0.17412230068378207,0.17629471885962908,0.17145254526319445,0.1736345174503305,0.16518804567153028,0.16801870557921286,0.17087795306356524,0.16165008899375602,0.18870146165475482,0.17414559354128697,0.1589964016899046,0.1800496034411065,0.16903409947544215,0.1673172052444218,0.1804200459159087,0.17326477482926522,0.17610956474175582,0.1934074558132652,0.17363168009566393,0.16088983261352444,0.17828766825346548,0.16723753388599535,0.1647199806194208,0.1860148382449104,0.17775924534498985,0.1683536538268557,0.17689987306969482,0.17535186360352034,0.17789384765587746,0.17342595677894615,0.16212746221561883,0.17279889854810657,0.1813060267016196,0.1670734057086214,0.18585300378076386,0.16455264418061807,0.17474220770592674,0.16555529003773775,0.17586215848856146,0.17358350401790718,0.16217360397684805,0.17175105074289712,0.17552310007143837,0.16349401375898004,0.17952739765245326,0.16990271007980326,0.18465650520249827,0.16966710419395448,0.16534788948801807,0.16177824977367686,0.16705309938482313,0.166595536043388,0.18656441916129055,0.16121429502526624,0.17724683563173776,0.16285172943298754,0.15893622987432116,0.17788261696886526,0.17296291004483788,0.1626026951781871,0.17590449038876757,0.16430359495160976,0.16515256179780596,0.18966451282428026,0.16014134279098693,0.17544297780474644,0.15853293551680667,0.16209120994261955,0.1708464682812807,
0.16072908043393808,0.17790138135380718,0.17461246327307028,0.23001583392893868,0.2100630154880355,0.19744789467334334,0.16757697383657952,0.16857434617375472,0.17938102077028809,0.18104037751094637,0.17024604430316082,0.1647902654086771,0.21814429216224437,0.16966945809319764,0.17779366325554213,0.17295081991547034,0.16529572175942295,0.1672647607498042,0.22450117173880998,0.18616083859463003,0.1668569953226086,0.17427360517706206,0.1823738572664643,0.1776233448484046,0.1597913630649221,0.17733468157444396,0.16625608609639603,0.17374498037411196,0.17966415240186845,0.17672422763416776,0.17382730721606685,0.17586605166924035,0.16939919091433372,0.1681244438421129,0.17982573277811928,0.18456391001817035,0.17459450772818022,0.16600742165179067,0.1759860923418809,0.1813641487012492,0.16401905377055567,0.19372783312985184,0.16585268836669853,0.17002513717453835,0.18297085714458203,0.1719264688011042,0.17337552402841067,0.17120298862157618,0.18679901014233338,0.17353590433526386,0.17972461095349945,0.16952966663349667,0.1609185196105925,0.20382377484315847,0.16513384954395055,0.1831140159910564,0.1678739394473121,0.18032408300473624,0.17863651100237596,0.16672457282283396,0.18993016479789643,0.16241446222752315,0.17120555242963292,0.18044961422037392,0.167345662415888,0.18651956298752406,0.17486533751662323,0.1652227336031535,0.1604322530801362,0.1656947970189445,0.17600443503620813,0.16919189693524775,0.16939280971754156,0.17919642857409937,0.1728086465738839,0.17117892749502578,0.1699543636901521,0.1910049573208319,0.17796099130038545,0.16900732555330222,0.1617065680400582,0.16801302469581159,0.1650392140080717,0.17806940390779133,0.18201034454994583,0.16151449182248617,0.16280970049605606,0.17937823134604264,0.19517382920924561,0.16693463362646405,0.1779332113936059,0.16129626105747377,0.17238117736040828,0.18637878416295356,0.17831471652439848,0.17167201950800914,0.16459562212600035,0.15969372745620256,0.16543179186746018,0.16642006080265,0.1667349847980944,0.17540315522571812,0.1833259146233303,0.17313314236093763,0.18101714400661775,0.17170550005222182,
0.16835573225960748,0.16191946668724352,0.18257589051694506,0.22201359252352434,0.19699766292150478,0.15875402934353292,0.1632121106049434,0.17351326890340993,0.17074000461658403,0.15814966644344833,0.18408612108766295,0.17173165805274315,0.22121453540589125,0.15843170020702468,0.18271101568853876,0.1797307934269401,0.18189016516219966,0.16200748628442743,0.1573701404018621,0.18931277374570593,0.1823513552067013,0.17089968297422345,0.15963160491402567,0.17688202794836355,0.1901781663213087,0.208038540459296,0.18297209698325012,0.1847112686808939,0.19936148036544626,0.17509197119283024,0.16942075188492745,0.1711757837695156,0.16605628446336845,0.17257246150198327,0.17745095421803683,0.177979805840714,0.1770581356626151,0.17047817561723852,0.16737788493347822,0.16704330103952794,0.2149699140094946,0.2016476252359482,0.16445804580129414,0.1695741442040029,0.2008836189253402,0.17799757122421261,0.1721686574669341,0.15441023363165055,0.18785465732249193,0.16300854155466413,0.16655925991161227,0.19092066009598196,0.1538252074241721,0.1724254813467084,0.17899801367115728,0.1703533262083253,0.18659574607287144,0.16907006892866858,0.1980502050371696,0.1787904855610201,0.1773980898920717,0.15140257902961154,0.18291438493933637,0.17485508838625904,0.17007878495705595,0.20964061412816737,0.17938628666845696,0.19176707162371703,0.1988935696862511,0.19126515599654678,0.16807289152082688,0.17517938899911262,0.17935310143090133,0.16861420107543135,0.16367004271174207,0.15877413918221706,0.17766950800346304,0.20312892953558814,0.17072525340507966,0.1718235945581133,0.1726872925173695,0.18491379260431,0.15797832563062877,0.16366997567268457,0.19375761415092424,0.1636718297281821,0.15863686041458194,0.17741017843097845,0.18044065339178517,0.1709463842065918,0.1898094394424068,0.16901612512062797,0.17212279521670312,0.16668770297151853,0.1674587370704585,0.16700729844340387,0.18007162362095436,0.16558491201706427,0.17806279054015764,0.1683568013278508,0.17059055740724763,0.18641386690662504,0.1603344566023781,0.164614767143871,0.17732814045397513,0.15727974774194847,
0.1648573283807336,0.17198825980756924,0.1705043437825704,28.871165275149707,0.19732580064828156,0.18196619687208768,0.16428713128700315,0.16734163478490038,0.1561058996958364,0.1653747872095423,0.16183386655917778,0.1767552719425777,10.091698739433449,0.17398176462779844,0.18088074994865236,7.4985016964297095,0.1785796531157978,9.668642388043018,0.4385388567034951,4.201427729935758,0.15889632361106254,0.1791069099616543,0.15992019834570892,0.165899828506942,0.17134316072827108,0.18898811437867188,0.17527871301625406,0.17767196780489808,5.929836794299508,0.1730502140304635,0.17586238349011074,0.1674788871322209,0.16753134781944834,0.1612088079315117,4.762102406122682,0.17042580043333838,0.17979626044691838,0.16756886036752158,0.16345581727947328,2.8992442912467578,0.18043339848185036,0.21413899186732982,0.18953560411768522,0.16288106223395302,10.42028540320176,0.16987113355986316,0.17270827153185428,0.15361156145399832,0.18292271220291184,9.980712429389163,0.16756532965779436,0.16325254777908232,0.1633472832089815,0.1609431799400338,0.1669743507180059,0.16545397466685813,0.15574737146299963,0.17342958308616835,0.17755452461860077,1.0572047889606058,0.16330135293490924,7.515481836638596,0.16588969245333782,0.18494158012631762,0.16540050238896722,0.15559645856459953,0.1808598946274046,0.19598230617691825,0.15923559289779585,0.16829242229373,0.16775254588184604,0.1697204765548886,0.17199946269083968,0.18458341252338387,0.1644131301518761,0.1900421064363661,2.9153572404609513,4.416922637651995,0.1650375609018054,0.18659460583081244,6.255094987065523,0.16818129481206806,0.16465368551414206,0.17220305809158,0.17279343204304878,4.62803706751812,0.21011959469209016,0.16368319629043707,0.18233608294575923,1.9861317812203652,0.385591640587011,0.175197316229277,0.20268432649188559,2.13976005071732,0.1944317968468392,0.16078872350054815,0.16155972973142185,0.16183100856435534,0.16458401796953287,0.18586233167650443,0.1569840276149497,0.17819352867771002,0.17400439949586854,0.19549181030656398,0.1758140892579646,7.501649688601919,
0.1707489382261251,3.8231571888436924,1.9986048781621577,106.0676106767062,5.685652449239037,4.756411661058697,0.16658807257144895,2.0027930263335594,0.16344764787361496,2.004146844959896,0.1699781074821406,2.9308432059020024,74.27728022042538,0.24442896347841012,4.764658093308873,0.21324328063222647,15.722621813412166,0.7880747751295334,24.47027670066423,26.50762553855872,0.3956604935625875,1.594659114717049,4.762198455821981,3.8199815278786007,0.18203310974910833,52.58902057610743,0.17804985437418736,0.17365757486936803,25.586611937770495,0.16955797921368285,0.1786429240122888,0.16538934430726082,0.1653161414267082,0.36415842610919286,0.1737126485293546,2.0028056595707477,11.192066240666769,0.17052687412782983,0.16404937632530917,7.548229228303828,31.42241426062175,59.03204704578308,0.35518037963093363,0.1854841445671125,51.90328514811358,0.1774369473859919,2.0063729879653143,6.623027320272909,33.31826337729514,6.937380598652378,0.17678654875422084,0.607914777465241,1.996892117040383,3.8404235454673397,0.1677394261575906,0.16029538808521526,3.4036554228577067,9.376404432026236,35.886141174582306,0.20293961371859648,0.1706019524242985,0.19528911679487418,1.090986107885528,1.137332353349316,2.022119208158139,34.11521377383704,0.681355511105908,4.424658896106735,9.379946259849516,3.6507498609141535,0.17090731306754092,2.8142862950436167,0.17801215828115613,1.082480763399073,1.99765896502981,0.3565590392757737,0.1814485128456708,32.049168837811514,1.6410595757482174,0.6567613290942487,0.49697083506437767,0.16923359377505587,5.701683085817315,0.21125945156169545,23.154404349915787,0.2936896857163313,2.251350690882211,0.23584500884884446,4.747029446379138,1.1262592026742793,19.62132997710171,0.27323871280690754,0.35474257982221213,21.240156671810556,1.6189993446549253,0.6563360749144067,0.2440354628456603,0.18937405726817055,0.18360368509157296,1.8484280266472173,0.17059980748457948,1.0801244225566078,1.99499206329434,1.7522539845570637,1.9178589666714982,0.1905751817925807,
0.17334094247482326,0.18641369170256494,0.1850336157254739,2.996615129577126,0.1939167521863074,0.1695286880128747,2.929949595287457,0.167262227178415,0.17740575687920682,0.1642936127006793,1.9995113122918542,0.1780262875659506,3.378472968550859,0.1698514837394195,0.18132868404671876,0.1822130041789017,0.17757079663063444,0.20327844053286376,4.841945495112995,0.1638541810987404,0.17328997567088505,0.5933768498205894,0.1633094571967816,0.1738825730623411,2.915297065507383,0.19272679406369,0.17394655000690945,0.1718471937881001,0.2522037649864275,1.084179810418652,0.16177721774924667,0.16766167545615707,0.1671712287086613,0.1875768522475381,0.17759047481105295,0.17202737857884684,0.19939257729809473,0.15702677134251875,0.16285088679369056,0.19501536247300433,0.17510275021836155,0.18269100443239747,4.569580477640606,0.1712015604477595,0.2012368781904226,3.8206027376557716,0.16252025786506638,0.16223335913024772,0.16467339482451898,0.19651487237950369,0.176499788620107,2.5363498122460757,0.17363680403642257,0.15731912240023335,5.671305420600266,2.938496672528171,1.3338874038911417,0.16583076738923333,1.2522492126085174,1.0681691140729717,0.1692194409463996,0.18965890468087315,0.160330968747863,2.8745006207378707,0.17209391937764584,0.20693693148602624,6.999154705856713,0.17346609207370853,0.17268757101984047,0.18863287402696963,2.91795523336092,0.15972966872456715,0.17112511686794943,0.1780317456531882,0.16388216160591804,4.570293570328504,0.17268324953353192,0.19581955503083404,0.18276777432091262,6.9997747028360155,0.1973152190657839,0.1708437557318331,0.1582750765966636,3.7890243882290315,0.1870192564721049,0.180644796853956,3.43873082880796,1.931842877914682,0.16607796300409222,0.17340006449310352,10.651226480115591,0.17441956356079613,0.19160249141990746,4.313387815974597,0.17455358204390034,2.513137486248639,0.1812886910863966,0.169093963550093,0.1627447285509115,0.16580736479569455,7.508582922785235,1.085496021789116,0.16178889917862363,0.1708063479845323,0.18457230484420775,0.17902803414971005,
2.015044431191681,0.17105161943193445,0.1593853495265603,7.238982188806356,16.644215950752088,0.1683508088107508,0.18009854502196443,0.1693894581171084,2.023303244100393,0.16893405758885294,0.17206880011462444,0.17614333577955496,7.6955736970331445,0.1735851549804825,0.18408934286348425,0.15889925106396374,0.24275962728102213,0.17719447062477578,4.948208276821532,0.17302972103262676,1.7778206368640015,0.1716898893068786,0.17663735492333588,0.19215922406885697,0.18561143251545456,0.17581815991975508,0.16563261703997376,2.0213700779186534,0.1726106435646562,1.100117045722887,0.1724216033982066,0.1790031031967542,0.1682857403013911,3.6692767715257464,0.1690841719186411,0.16650459150497898,2.0301167127652775,0.1788588608989316,0.15569505333929934,0.1751529412648585,0.16849827941990766,0.15919708506433883,0.1618396304720231,1.0757754547439802,2.6118547507855294,2.939075182936579,0.17472065071725779,0.17365347749580642,0.17194769244988056,0.17754688187057616,2.9351971957235907,1.0618312662317124,0.17243600094532446,0.16728028674720463,1.0906174783281526,0.17662710027272693,4.008601413990929,0.17282510599258297,0.16449111651154633,4.788685852530791,0.17821380748052246,0.17222115633923996,1.0876520194282324,0.1621335028458041,0.1747011880764725,1.1228788867840933,0.17924799482950374,0.17847438447726077,0.16817172086763266,4.8237781716997015,0.1899069607819327,0.27800779383467106,0.15061319123532596,1.1012667808842993,0.16590607372668226,0.1669720706512211,0.16772548129300746,7.290931137211058,6.948138038096123,0.17863962635708172,0.16103819621899806,1.1039112095716987,1.1052698943652488,0.16414774033729684,0.1737976371098812,0.17760354805966413,0.24623290673695078,0.17475650456077246,0.17826569902934936,0.17448904934684406,0.3421177694547088,1.8893017671263082,2.93900687443702,4.270784688702396,7.899723319125061,1.0438713720210508,0.18487716883688882,1.0807380219710536,2.014584406108233,0.30796453577383365,0.18395419549964884,0.1693611207898077,0.16732956611959465,0.4254991287695586,8.515797861719484,0.16586522619715083,
0.16844647426345583,0.167738778613061,0.16422796555925373,0.16641663694183975,0.16791597524761084,0.16498982763221093,0.1643295638272444,0.1687234155361414,0.17976595795151137,0.17318552861821795,0.17126225900078115,0.17149154794738844,2.0032703821898887,0.1641594649415418,0.16305571349055328,0.1814757704144811,0.1754208116939836,0.16559026134234706,0.17426504769523807,0.16308667503196875,0.1771390032130534,0.17432617221219582,0.17474930976812356,0.18980788824277947,0.16724780988172136,0.16731505107643052,2.9313744656603413,0.18302373478055034,0.16453138685244184,0.1775597250712684,2.9258888790314272,2.9323754646525675,4.778517516854287,0.17235918173945683,0.1664977974451079,0.17667081963297918,0.16670770056509987,2.929443432947219,2.015126252407827,0.18257240205837946,0.17352786189457983,0.17998406102106795,0.16640923298332067,0.17890413441173764,0.17165589393506797,0.17889230044395654,0.17147571462295763,0.155908986768526,0.16681356364495248,0.1775068702694435,0.16673053359747417,0.16640445180614713,0.19127614055852166,0.1687919769639602,0.16786099340045324,0.16491417799766478,0.1841950395221705,0.15984443090484088,0.1504529659884674,0.1614816247980912,2.9383561968634977,0.16936065485015112,0.17270114206937318,0.17836434031882104,0.17577635984718834,0.1521946016998884,0.16013967814574054,0.17443167458537714,0.17695547949478946,0.16141172344345547,0.17159858572591177,0.16301855834325749,2.9337561365839555,0.17618654340787407,0.18548984183235268,0.17391107030144268,0.17311918997029513,0.17566016142902005,0.16282163810547678,0.16286655798778193,0.1850772003179253,2.0140411508129263,0.17132269178253148,0.1654073945306673,0.1709673429042449,0.17669455671660708,0.1701566914613268,0.17310146830809114,0.1775965892271597,0.16832185910297998,0.1702131433089578,0.16791754587859684,0.1749642482480243,0.17158963716691475,0.16137095217854516,0.17375298956844026,0.17595607404264035,2.0083688114379914,0.1933960848461159,0.1688723990332615,0.16286174293812458,0.1647745555124734,0.1660850742306981,0.174229486631963,0.16857498353025052,0.16851714051828284,
0.1622735251690325,0.16954428441769434,0.17312587743235128,0.19266153954698917,0.1819163936243727,0.17199321519407754,0.16391932196039002,0.18606750504325748,0.17702731144516204,0.17231959236805333,0.1706821269822102,0.16971651162948795,0.20749771549671248,0.1853692401451672,0.1696162633036449,0.18165737970030513,0.15865655342450902,0.1772475928258826,0.19586077059019977,0.1670521232403374,0.18489588541933752,0.1681575479995437,0.18286713716702435,0.1569656692030397,0.16916333583820845,0.1751123107246136,0.1781448093691041,0.1707824048339718,0.18629213466525163,0.17514088449856177,0.17531652148452487,0.17798946479696615,0.18891181947500502,0.16549962257437478,0.1618789379323257,0.17851657472555676,0.1700834030229702,0.17641049843182346,0.1826496812240669,0.16403866127819378,0.1638538539467961,0.17085829273278333,0.18727080434683924,0.18055231833228583,0.1807801488142366,0.17763134515776546,0.1630874383587391,0.1742378775856247,0.16767823310760147,0.1920952912889282,0.1619998356734587,0.17016018078244202,0.1775520334387658,0.1788202788913352,0.16341229621906347,0.18204153361172942,0.20683179852896114,0.16926704223433559,0.16426336233916838,0.19159608162318603,0.17269049391812102,0.15944859574459525,0.1571695598424849,0.1793025122968691,0.16522711662437975,0.1714456822532959,0.19552871063407487,0.17999924766766423,0.16435288080478655,0.1885670753476871,0.16900442020603446,0.18243494328924612,0.1659373363982519,0.18206494657843295,0.1739611924371807,0.18907489574770064,0.16381855481774893,0.18640130794212714,0.1877997300850441,0.19824257539775575,0.17364703769506679,0.1919799344512233,0.17205604844808964,0.1968165642540563,0.17846759819206992,0.16898154454795006,0.17486826116154083,0.17693383800258836,0.17979206845823736,0.16350855028752878,0.2228471056476239,0.17287112617221834,0.17213928603190562,0.1803278531674675,0.17593684886771713,0.16979508700993362,0.1576361746826705,0.18049680445342234,0.1628143926080433,0.17123462144751142,0.17122810044808298,0.17474149318488957,0.1711144317782922,0.19425753138578805,0.1831356375042423,0.16741172800557258,
0.15851410217282438,0.19314593732624175,0.17132411727495442,0.20580819095488515,0.2022584745926089,0.17545387142942354,0.15884296484327076,0.16652728656954868,0.1629019619369893,0.19291960863171845,0.17073597473258362,0.16598381126274359,0.18078138261521406,1.9485761684799043,0.1621068743896202,0.17024429598309876,0.1782988536782544,0.16247742063444648,0.17187233712857175,0.1601892279848999,0.1833300298737775,0.1632918710402485,0.1653744048687502,0.172119113290374,0.17410622632707243,0.18540657013849113,0.19161808267977445,0.1845043089829844,0.18206887201626853,0.16675297844001974,0.16297707824319196,0.1636009562480226,0.17527068684534303,0.15833973309409835,0.1868956231248872,0.16890779994510072,0.177993654110618,0.1600232363299176,0.16778757700417676,0.1759790133872042,0.17897449180547756,0.18406497130712524,0.17196169401357994,1.1025039683780857,0.16421549981223837,0.1854288553401825,0.16901101059715232,0.17767772785245012,0.17941502978340182,0.1789716328436367,0.1707913998407412,0.1859421686377612,0.17129648570819167,0.17309417003452385,0.15283419295515482,0.17950974848263873,0.1676387173870381,0.17531007894512238,0.1654651991045724,0.1661569088006345,0.16680268501983558,0.17259555449793854,0.18220860063618013,0.1824727211223477,0.16712255132507797,0.1738022981131446,0.1580974849141299,0.4892934211478799,0.15918420424229401,0.24353257327258115,0.16460889675727441,0.15962872371165568,0.16067531804067467,0.16430032154244645,0.17708948602308616,0.16812035214639107,0.1706081986254212,0.1850949032241483,0.1696627742434054,0.1624827986657654,0.16756945915000915,0.16315227718071262,0.16887591990222145,0.15774923789331532,0.16939032336180004,0.1784610047145005,0.16832897771770688,0.16055463006520698,0.1709682675344755,0.16686136027827422,0.17929355239515887,0.1671466300380496,1.7956610591836013,0.1880603756161168,0.1663634285519947,0.16959271551747215,1.9365689317978194,0.16187371990172258,0.1766918559887676,0.16817633916341793,0.16996423528547122,0.16499181401681212,0.18156890883448987,0.16850460086832303,0.17261847719299617,0.16501166426163408,
