architecture,area,bank,bed,body,building,cathedral,chateau,church,city,classical,cloud,environment,estate,facade,geological,gothic,grass,historic,home,house,land,landmark,landscape,lawn,lot,mansion,medieval,natural,nature,official,palace,phenomenon,place,plant,property,reserve,residence,resources,river,site,sky,stately,steeple,stream,tower,town,tree,wall,water,watercourse,waterway,wilderness,worship,
29.633966311412173,2.011157427798298,0.18601482965718039,0.16301993067879267,0.169629976560172,15.811057105012807,2.019450082120591,2.9250296587456766,4.781199917104648,3.858867101561997,6.627518903593526,1.0902848499094335,0.15207354217599056,6.59019565943927,7.555836897249361,0.15957599645841053,2.0259750393204445,1.2095250358485248,2.0065709342499236,4.747082815847683,7.507264401115262,0.25683029129751067,10.287701860843859,0.15982012983868252,0.2364678327303239,0.2378488723922158,4.76032859367133,5.692105025856568,0.16362202809764007,0.17351022757764692,2.9292024620594805,6.613263345503002,0.16556674007603822,4.774856766834346,0.22290336152253648,2.82755526723161,0.158335422538231,2.933108906117413,0.17629471885962908,0.17145254526319445,2.016526721540138,8.4212348030976,3.8430997123566666,2.013770157153372,0.16165008899375602,2.0206080209692914,3.8599300017209504,2.923334707824639,2.944387909575843,0.16903409947544215,0.1673172052444218,0.1804200459159087,0.17326477482926522,4.783340074966347,
0.1714361662627223,0.17363168009566393,0.16088983261352444,0.17828766825346548,0.16723753388599535,0.1647199806194208,0.1860148382449104,0.17775924534498985,0.1683536538268557,0.17689987306969482,0.17535186360352034,0.17789384765587746,0.17342595677894615,0.16212746221561883,0.17279889854810657,0.1813060267016196,0.1670734057086214,0.18585300378076386,0.16455264418061807,0.17474220770592674,0.16555529003773775,0.17586215848856146,0.17358350401790718,0.16217360397684805,0.17175105074289712,0.17552310007143837,0.16349401375898004,0.17952739765245326,0.16990271007980326,0.18465650520249827,0.16966710419395448,0.16534788948801807,0.16177824977367686,0.16705309938482313,0.166595536043388,0.18656441916129055,0.16121429502526624,0.17724683563173776,0.16285172943298754,0.15893622987432116,0.17788261696886526,0.17296291004483788,0.1626026951781871,0.17590449038876757,0.16430359495160976,0.16515256179780596,0.16769322327373742,0.16014134279098693,0.17544297780474644,0.15853293551680667,0.16209120994261955,0.1708464682812807,0.16072908043393808,0.17254968065270265,
0.17461246327307028,0.16909903728616768,0.19964185745888913,0.18139279257002972,0.16757697383657952,0.16857434617375472,0.17938102077028809,0.17568867680984185,0.17024604430316082,0.1647902654086771,0.17265249237075447,0.16966945809319764,0.18877930803081377,0.17295081991547034,0.16326114996392133,0.1672647607498042,0.18952500758727533,0.17010573649131672,0.1668569953226086,0.17427360517706206,0.1716704558642553,0.1722716441473001,0.1597913630649221,0.1776169249475068,0.16625608609639603,0.17374498037411196,0.16171506892043064,0.17672422763416776,0.19579859676661018,0.19783734121978375,0.16939919091433372,0.1681244438421129,0.17982573277811928,0.17921220931706586,0.17459450772818022,0.16600742165179067,0.18697173711715254,0.17601244800014476,0.15866735306945126,0.18630729357100811,0.16585268836669853,0.17002513717453835,0.15621235363906025,0.1719264688011042,0.16802382332730623,0.17120298862157618,0.18679901014233338,0.18452154911053542,0.174372910252395,0.1805153114087682,0.15556681890948812,0.18776867273984502,0.17611949431922239,0.1831140159910564,
0.16252223874620764,0.18032408300473624,0.17096529462559149,0.16672457282283396,0.19528186549900095,0.16241446222752315,0.17120555242963292,0.17509791351926943,0.167345662415888,0.17337475142057546,0.1695136368155188,0.1652227336031535,0.1604322530801362,0.16034309631784008,0.17600443503620813,0.16919189693524775,0.16939280971754156,0.17919642857409937,0.1674569458727794,0.17117892749502578,0.1699543636901521,0.16959815451641405,0.172609290599281,0.16900732555330233,0.1617065680400582,0.16801302469581159,0.1650392140080717,0.17806940390779133,0.1820103445499459,0.16686619252359075,0.15745799979495173,0.17402653064493817,0.1791187271059321,0.16693463362646405,0.16516537868309789,0.16129626105747377,0.1670294766593039,0.1682585503985811,0.17296301582329413,0.1770237202091137,0.16459562212600035,0.15969372745620256,0.16543179186746018,0.16642006080265,0.1667349847980944,0.17540315522571812,0.1779742139222258,0.17313314236093763,0.17031374260440887,0.18776060215553544,0.17370743296071206,0.16727116738834819,0.17722418981584062,0.16849658551247992,
0.18089130819695554,1.0802001313884488,0.15786040990383904,0.17351326890340993,0.17609170531768856,0.1639705330354214,0.18408612108766295,0.17173165805274315,0.1676975283948469,0.15843170020702468,0.1773593149874342,0.1797307934269401,0.17118676375999092,0.18155464425296602,0.1573701404018621,1.0947037736873098,0.1769996545055968,3.7457878263192885,0.15963160491402567,0.17688202794836355,0.21891419482814534,1.936888239128693,0.18297209698325012,2.0329551734718443,1.9455347991770373,1.9418347655063521,0.16942075188492745,0.1711757837695156,1.0982057879104943,0.17792416220308796,0.17745095421803683,0.1726281051396095,1.0985042377075318,0.17047817561723852,2.8676924322402493,0.24543522023111586,0.1775080091017633,0.16953742102932148,0.1698097465023987,0.1749258449051074,0.17412511541981796,0.19355892939802097,0.16681695676582964,0.15441023363165055,0.1717995552191787,0.16300854155466413,0.16655925991161227,2.0338128641858266,0.1538252074241721,0.18848058345002217,0.17364631297005292,0.1703533262083255,0.18124404537176692,0.16371836822756425,
0.1926985043360654,0.18414218626212467,0.1773980898920717,0.15140257902961154,0.18291438493933637,0.18555848978846826,0.17007878495705595,0.1775304099215407,0.17938628666845696,0.18106367022150804,0.19889356968625113,0.16985835319212897,0.1627211908197224,0.17517938899911278,0.18470480213200588,0.16861420107543135,0.1583183420106377,0.15877413918221706,0.17766950800346304,0.1924255281333794,0.17072525340507977,0.1718235945581133,0.17803899321847413,0.18491379260431,0.15797832563062877,0.16366997567268457,0.17770251204761106,0.1636718297281821,0.15328515971347753,0.17741017843097845,0.18579235409288974,0.1762980849076963,0.16840263663798902,0.16901612512062797,0.17212279521670312,0.16668770297151864,0.1674587370704585,0.1723589991445084,0.18007162362095436,0.16558491201706427,0.17806279054015764,0.1737085020289554,0.1705905574072478,0.18106216620552054,0.1603344566023781,0.164614767143871,0.1719764397528706,0.15727974774194847,0.1648573283807336,0.17198825980756924,0.1705043437825704,0.17464272988035887,0.17072723003446907,0.17661449617098318,
0.16428713128700315,0.16198993408379594,0.1561058996958364,0.1653747872095423,0.16183386655917778,0.1767552719425777,0.16874757573183896,0.17398176462779844,0.17477523060275063,0.17393048230992678,0.17322795241469327,0.17344855313690613,0.1668080765948473,0.16874926145230176,0.15889632361106254,0.17375520926054988,0.15992019834570892,0.165899828506942,0.17134316072827108,0.16750076032426142,0.17527871301625406,0.17767196780489808,0.17220525994170216,0.1730502140304635,0.17586238349011074,0.1674788871322209,0.16753134781944834,0.1612088079315117,0.16999727514206184,0.17042580043333838,0.17414966987341401,0.16756886036752158,0.16345581727947328,0.172433553542793,0.16972999707964145,0.18165894251861686,0.1788322027154763,0.16288106223395302,0.17878626230620112,0.16987113355986316,0.17270827153185428,0.15361156145399832,0.17221931080070305,0.17401665409726202,0.16756532965779436,0.16325254777908232,0.1633472832089815,0.1609431799400338,0.1669743507180059,0.16545397466685813,0.15574737146299963,0.17342958308616835,0.15614772181418327,0.16349429926848785,
0.16330135293490924,0.17868633345413754,3.8299850544555385,2.0224820835150408,4.761927611211365,0.15024475786349525,0.1701564932251957,0.19063060547581373,0.15923559289779585,0.15730677751845876,0.16775254588184604,1.0748292331234073,2.9090147785739457,0.17923171182227934,0.1644131301518761,1.1007848070790558,0.17801255179789183,0.17016175778215997,0.1650375609018054,0.1758912044286035,0.1651018463819662,0.16818129481206806,0.16430558751295496,7.5003937820960065,0.1674417313419444,0.16650259713571094,0.1585344924795465,0.16368319629043707,10.247542122833323,7.486704147427325,0.166539993132899,0.16421167145400567,1.1131447837615138,0.15411530762378234,0.174943596032922,0.16078872350054815,1.9824806442707033,0.16183100856435534,5.677205528135752,6.597958654337111,0.1569840276149497,1.0833022852462295,0.17400439949586854,0.18450616553129248,6.615233402170218,0.16501823825020237,0.1707489382261251,1.0692400407382407,0.17624543768723286,17.61332087952469,5.682263337868196,5.68320946380491,1.993142931184898,0.17060422364613487,
0.16879934857471945,0.17195804227247058,0.1699781074821406,0.16797270749842566,0.18270706840162274,0.17994814749561958,0.17423650383255876,0.17160662590270612,0.16024969938391992,0.17011243341030247,0.1646423490205833,0.17004454446755668,0.16360775275641137,0.186538770752231,0.17102304770086632,0.1622898796831615,0.18203310974910833,0.18211396226242482,0.17804985437418736,0.17365757486936803,0.16328105006004182,0.17490967991478742,0.1786429240122888,0.16538934430726082,0.17066784212781283,0.18973306741423895,0.16393896998648447,0.170616856883322,0.1703492872749388,0.17052687412782983,0.16404937632530917,0.16589134701936398,0.17305351766991992,0.18922270060942978,0.17836381840501497,0.18387127581394708,0.17084182421749752,0.1774369473859919,0.1741841852778871,0.17290460595862076,0.17831390788459292,0.1937433741967968,0.17651420343533786,0.16628428182336724,0.16470331435296104,0.1706942393911551,0.1677394261575906,0.16029538808521526,0.15824594363784172,0.16729511227827437,0.17984140068697674,0.17179729782211098,0.1706019524242985,0.17121920502216664,
0.1802434072430482,0.17288302442931605,0.18457870476960064,0.1655888781997308,0.17605047862964524,0.16775735973795183,0.17083694010155423,0.16254362045826942,0.17090731306754092,0.16878179380666566,0.17801215828115613,0.1773720068307677,0.17645580711765899,0.17955056321555565,0.15980659607509684,0.1871736942671239,0.16390963585413498,0.1589586907142419,0.15952371052790226,0.1705500075068032,0.173354571549144,0.1719386433673298,0.17176880580386109,0.17784600677456633,0.16419904514970582,0.1599530820218635,0.16120573895913282,0.18362306688999225,0.20055926351761832,0.19656765238574414,0.16068723182630362,0.18622814892334252,0.17079114938493628,0.1902552982238622,0.17332995473014312,0.18255131431152816,0.19458932986684463,0.16842631777367814,0.1733671532743235,0.1693817219141378,0.1628032606069192,0.20071569401326148,0.16973793983557406,0.16634121718713288,0.17869264317592778,0.18106199100146045,0.16985255281189338,0.17248316723242021,0.17448232616853046,0.19121773419035554,0.18730033533018842,0.1726139278795196,0.18275745758031128,0.1642936127006793,
