,index_original,features,Jan_Freq,Feb_Freq,Mar_Freq,Apr_Freq,May_Freq,Jun_Freq,Jul_Freq,Aug_Freq,Sep_Freq,Oct_Freq,Nov_Freq,Dec_Freq
59,59,space,0.0,0.0,0.0,8.396703120164087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60,60,public,0.0,0.0,0.0,8.396159519957196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61,61,brickwork,0.0,0.0,0.0,0.0,0.0,1.6217537103070128,0.0,0.0,0.0,0.0,0.0,0.0
62,62,city,0.0,0.0,0.0,23.633456412919692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
63,63,wall,0.0,0.0,0.0,0.0,0.0,9.203498865146306,0.0,0.0,0.0,0.0,0.0,0.0
64,64,natural,9.556176955040737,13.880073900669368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.119168248976944,4.778869947658876
65,65,water,7.899319246995637,7.461663369027081,0.0,0.0,99.62871116972393,0.0,0.0,0.0,0.0,0.0,17.392673800871368,0.16047760512625533
66,66,grass,6.079491047544942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4443743425752555
67,67,land,4.411365235308512,3.8132236486430133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9082411821948546
68,68,lot,4.392143044735325,3.809559997550089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9217153497454048
69,69,bank,3.5835513562950023,1.989016867118904,0.0,0.0,28.497279205674072,0.0,0.0,0.0,0.0,14.029327084799375,3.782005742698726,0.0
70,70,pasture,3.5515318402595866,3.8381041077027582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.751150091932841,0.0,1.6831803502547005
71,71,grassland,3.5564234566065167,2.0157636098337903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.8203980581950505,0.0,2.4494232444972166
72,72,environment,3.5794301039063567,6.570810120497439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.385638998993432,2.87257272332258,2.4538139822191285
73,73,nature,3.5860052666469704,1.9966103845002987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.53344811822507,7.392916075877918,0.0
74,74,rural,4.31363690845943,2.8921490064734514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
75,75,reserve,2.7174957472696954,1.991426345709029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.448714268603993,1.9576455455612038,0.0
76,76,landscape,6.904595975606902,9.299014298432523,3.0853017824202413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.406434216600733,2.459227750839899
77,77,farm,2.7148863686572677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
78,78,body,1.88409066092296,0.0,0.0,0.0,18.70689826324222,0.0,0.0,0.0,0.0,6.342246043863622,4.702273590066847,0.0
79,79,resources,1.883299365119517,0.0,0.0,0.0,27.85968257641892,0.0,0.0,0.0,0.0,6.958301765551558,5.606085560284951,0.0
80,80,field,1.8606747587248955,2.0028801888020293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6749331520146662
81,81,meadow,1.831752046646624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82,82,geological,1.8697411541953248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.459812971268011,1.086994962814633,0.0
83,83,ditch,1.8646560590291017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84,84,wetland,0.0,4.735541323919319,0.0,0.0,5.033974834465559,0.0,0.0,0.0,0.0,0.0,0.0,0.0
85,85,winter,0.0,2.921018788832188,8.939480852355095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
86,86,cloud,0.0,2.9018275901554693,1.8662718162451144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0613645417138748,0.0
87,87,plain,0.0,2.012218752206917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
88,88,phenomenon,0.0,2.0020174026760573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0615345496153274,1.0992001025548777,1.675867585191769
89,89,morning,0.0,1.9793506113988684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
90,90,river,0.0,1.9862508748528167,0.0,0.0,22.777556467076717,0.0,0.0,0.0,0.0,5.688943577134513,6.51530415027665,0.0
91,91,metropolitan,0.0,0.0,3.081230855303473,0.0,0.0,0.0,0.0,15.490157998929465,3.2181310299092223,0.0,0.0,0.0
92,92,freezing,0.0,0.0,3.851832790500569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93,93,snow,0.0,0.0,7.293825893906174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
94,94,bird,0.0,0.0,2.1239678187348714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
95,95,aerial,0.0,0.0,2.1152981085022584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
96,96,view,0.0,0.0,2.1148151959799244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
97,97,eye,0.0,0.0,2.12193847253071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
98,98,area,0.0,0.0,17.472308785423447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9116521383957964
99,99,track,0.0,0.0,1.9832994213575688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100,100,transport,0.0,0.0,3.0852300753959816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
101,101,photography,0.0,0.0,5.026935371385037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
102,102,infrastructure,0.0,0.0,1.1292980687514345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
103,103,fence,0.0,0.0,1.1548507169008186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
104,104,plant,0.0,0.0,1.1417655232766164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105,105,site,0.0,0.0,0.0,6.479802748695848,0.0,16.500924527298487,0.0,21.864548785963606,22.416554717331056,0.0,0.0,0.0
106,106,watercourse,0.0,0.0,0.0,0.0,16.836009525480367,0.0,0.0,0.0,0.0,8.038135700549986,5.61108000939679,0.0
107,107,marsh,0.0,0.0,0.0,0.0,13.433533235356414,0.0,0.0,0.0,0.0,0.0,0.0,0.0
108,108,pond,0.0,0.0,0.0,0.0,11.15963168306256,0.0,0.0,0.0,0.0,4.397008883639882,0.0,0.0
109,109,reflection,0.0,0.0,0.0,0.0,9.69106243739831,0.0,0.0,0.0,0.0,5.036427258508295,0.0,0.0
110,110,lake,0.0,0.0,0.0,0.0,6.461861975042898,0.0,0.0,0.0,0.0,3.1147715470536843,0.0,0.0
111,111,reservoir,0.0,0.0,0.0,0.0,5.625415436253181,0.0,0.0,0.0,0.0,0.0,0.0,0.0
112,112,biome,0.0,0.0,0.0,0.0,5.29439671305367,0.0,0.0,0.0,0.0,0.0,0.0,0.0
113,113,stream,0.0,0.0,0.0,0.0,4.425761096292255,0.0,0.0,0.0,0.0,0.0,6.532362492431925,0.0
114,114,fen,0.0,0.0,0.0,0.0,4.143545939057448,0.0,0.0,0.0,0.0,0.0,0.0,0.0
115,115,freshwater,0.0,0.0,0.0,0.0,3.880961004960749,0.0,0.0,0.0,0.0,0.0,0.0,0.0
116,116,canal,0.0,0.0,0.0,0.0,3.6489810006171934,0.0,0.0,0.0,0.0,0.0,0.0,0.0
117,117,turret,0.0,0.0,0.0,0.0,0.0,3.0564804975526148,0.0,0.0,0.0,0.0,0.0,0.0
118,118,tourism,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.617215576215338,0.0,0.0,0.0,0.0
119,119,temple,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4402702862230288,0.0,0.0,0.0
120,120,night,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6832852234410292,0.0,0.0,0.0
