39,absolutely,air,architecture,area,astronomical,beautiful,botanical,building,built,cared,cathedral,center,chance,church,city,clock,close,crypt,day,different,europe,example,garden,gray,greenhouse,houses,imposing,inside,interesting,kept,large,little,located,lund,magnificent,main,majestic,malmo,medieval,miss,museum,nice,northern,offer,oldest,original,place,places,plants,really,restaurant,right,romanesque,small,solemn,stands,style,summer,sweden,time,town,tropical,university,village,visit,walk,wooden,worth,
0.19045339896215088,0.1736169244095953,1.1074609317020983,0.16301993067879267,0.169629976560172,0.17905274034658514,2.035505184223941,0.17139475401314974,0.17932110758116349,0.2169451484001072,0.18809959068128979,0.16883874786455744,0.15207354217599056,0.17567520519668256,0.19497148229219885,0.15957599645841053,0.1940684800059076,1.1039804717150281,0.16931267423428398,0.1559074077264101,1.101932817410963,0.18024969078480294,0.16249813975191538,0.15982012983868252,0.16650745095760097,0.16705116331700687,0.15844978414784755,0.16878011428815576,0.16362202809764007,2.027670319815826,0.1702158566258497,0.17947797666493429,0.16556674007603822,0.16762625660975702,1.0856774054405633,0.15766398239179116,0.158335422538231,0.17412230068378207,1.097740820904546,1.0928986473081108,0.1736345174503305,0.16518804567153028,0.16801870557921286,0.17087795306356524,0.16165008899375602,0.18306751758058787,0.17977953761545404,0.1589964016899046,1.1014957054860235,0.16903409947544215,0.1673172052444218,0.1804200459159087,0.17326477482926522,0.1814612654428604,1.0928822683076387,0.1789833807967684,0.16088983261352444,0.18363936895456995,0.16723753388599535,0.1647199806194208,0.1860148382449104,1.0992053473899064,0.1683536538268557,0.18225157377079945,1.0967979656484375,0.17789384765587746,0.17342595677894615,0.16212746221561883,0.17279889854810657,
1.102752128746535,0.1670734057086214,1.1072991058256791,0.16455264418061807,1.0961883097508411,0.16555529003773775,0.1814961025627285,0.17921744809207424,0.16217360397684805,0.17175105074289712,0.17552310007143837,1.087461849906505,1.1078677566504211,1.091348812124718,0.18465650520249827,0.16966710419395448,0.16534788948801807,0.16177824977367686,0.16705309938482313,0.166595536043388,0.18656441916129055,0.16121429502526624,0.17724683563173776,0.16285172943298754,0.15893622987432116,0.17788261696886526,2.0158551141346797,0.1626026951781871,2.0187966944786093,0.16430359495160976,0.16515256179780596,0.16769322327373742,0.16014134279098693,1.096889079849661,0.15875377469707153,0.16209120994261955,0.1708464682812807,0.16072908043393808,0.17254968065270265,0.17461246327307028,0.16909903728616768,1.110102314728533,3.90020355873485,0.16757697383657952,0.17420829024792175,0.17938102077028809,0.17568867680984185,2.013138248393003,0.1647902654086771,2.015544696460597,0.16966945809319764,0.17779366325554213,0.17295081991547034,0.16326114996392133,0.1672647607498042,0.18952500758727533,0.17010573649131672,0.1668569953226086,0.17427360517706206,0.1716704558642553,0.1722716441473001,0.160538818675766,0.1666312801722351,0.16625608609639603,1.0951910824190263,0.16171506892043064,2.0252503757981772,0.17382730721606685,1.0973121537141555,
1.0854935922581355,1.0895705458870197,0.17982573277811928,0.17921220931706586,0.17459450772818022,2.0035479250405213,12.111407326570955,2.0079190073147086,0.15866735306945126,0.17532164879573642,0.16585268836669853,2.9471445042648394,0.15621235363906025,0.1719264688011042,0.16802382332730623,1.092649090666483,3.844016719087091,1.1131147680368143,2.0047535172106126,1.0856240679772986,0.15556681890948812,1.1329814805155645,0.18890055527475952,2.0260062200808933,0.16252223874620764,1.1017701850496437,0.1656135939244869,0.16672457282283396,1.1060245661416999,1.0713489671408103,2.0140977565194684,1.078680717731453,0.167345662415888,0.17337475142057546,0.17486533751662334,1.0756831908727873,0.1604322530801362,1.0764374976616413,0.17600443503620813,0.16919189693524775,1.079853266987176,0.19732919023074127,0.1674569458727794,0.19494563322583472,1.0804148209597866,0.18801315954611825,0.172609290599281,1.0851017268971046,0.1617065680400582,1.0841074260396129,1.0864853160529782,0.17806940390779133,0.1766586438488413,0.16686619252359072,0.15745799979495173,0.17402653064493817,0.1791187271059321,0.16693463362646405,1.0993925416835426,0.16129626105747377,0.1670294766593039,0.1682585503985811,1.0890574171670964,0.17167201950800914,0.16459562212600035,0.15969372745620256,1.9973383511820233,1.0878661628475566,0.1667349847980944,
0.17540315522571812,0.1779742139222258,0.17313314236093763,0.17031374260440887,0.17705720075332632,2.915781056624736,1.3978976375738938,0.17722418981584062,0.16849658551247992,0.175590860117087,0.15875402934353292,6.028887079434316,3.1863761774503807,0.17074000461658403,0.15814966644344833,3.587470513509058,2.9191569824178725,0.1676975283948469,0.15843170020702468,2.919432938651458,0.1797307934269401,0.16583506305888635,0.16200748628442743,0.1573701404018621,2.9266103330018844,0.1769996545055968,0.17089968297422345,2.3596251776511443,2.595907816777436,0.20088156772351787,0.17592833625266924,0.18297209698325012,0.1847112686808939,1.0994007796059369,3.820857223192665,2.0123129559747643,0.1711757837695156,0.1722884846029053,0.17257246150198327,0.17745095421803683,0.1726281051396095,0.20555501827289047,1.037733396786103,0.16737788493347822,0.16169160033842353,2.0204002131916003,0.17488912173042603,0.16445804580129414,0.1695741442040029,0.1794768161209224,0.1726458705231081,0.16681695676582964,0.15441023363165055,0.16778346695885576,0.16300854155466413,0.16655925991161227,2.6148510559051252,0.15548637337940047,0.1777771820478129,2.0111868163587854,1.0810960268510228,1.048499266540633,0.16371836822756425,0.17664340223275168,1.0892509428306565,0.1773980898920717,0.15140257902961154,1.0933748422089733,0.17485508838625904,
0.17007878495705595,0.17217870922043615,0.17938628666845696,0.18641537092261265,0.19354186898514655,0.16985835319212897,0.1734245922219315,0.16982768829800815,0.17935310143090133,0.16861420107543135,0.1583183420106377,0.1810388216529553,0.19993419047420158,0.18172212673117014,0.16537355270397525,0.1718235945581133,0.17803899321847405,0.18491379260431,0.15797832563062877,0.16902167637378912,0.17235081134650646,0.1636718297281821,0.15328515971347753,0.17741017843097845,0.18044065339178517,0.1709463842065918,0.16840263663798902,0.1859291068902619,0.17747449591780762,0.16133600227041406,0.1674587370704585,0.16700729844340387,0.18007162362095436,0.16558491201706427,0.1949757723097916,0.1683568013278508,0.1652388567061432,0.20332684867625908,0.1603344566023781,0.164614767143871,0.1719764397528706,0.15727974774194847,0.1648573283807336,0.17198825980756924,0.1705043437825704,0.17464272988035887,0.17072723003446907,0.17661449617098318,0.16428713128700315,0.16198993408379594,0.1561058996958364,0.1653747872095423,0.16183386655917778,0.1767552719425777,0.16874757573183896,0.17398176462779844,0.17477523060275063,0.17393048230992678,0.17322795241469327,0.17344855313690613,0.1668080765948473,0.16874926145230176,0.15889632361106254,0.17375520926054988,0.15992019834570892,0.165899828506942,0.17134316072827108,0.16750076032426142,0.17527871301625406,
2.0205641718947347,1.0936513619866104,0.1730502140304635,0.17586238349011074,0.1674788871322209,1.0889774498643559,1.0826549099764187,0.18691025691169574,0.17042580043333838,1.9785311196465787,0.16756886036752158,2.924442990107737,1.1233827983026246,0.16972999707964145,3.8618094066241424,2.910230407000347,1.0843271642788601,0.17878626230620112,1.0913172356047716,0.17270827153185428,0.15361156145399832,0.17221931080070305,0.17401665409726202,0.18447831142742824,0.16325254777908232,0.1633472832089815,0.1609431799400338,1.0827865086887458,0.16545397466685813,0.15574737146299963,0.17342958308616835,0.15614772181418327,2.006386503358325,1.0791135109056489,6.662973420694034,0.16588969245333782,0.1795898794252131,0.16540050238896722,0.15024475786349525,0.1701564932251957,0.20754358724544772,0.15923559289779585,0.16067781920130858,0.16775254588184604,1.0858148778986916,1.0934455647357482,0.17923171182227934,2.0073053342417118,1.1007848070790656,0.17801255179789183,1.0916078598270675,0.1650375609018054,0.1758912044286035,0.1651018463819662,0.185094276581702,0.16430558751295496,0.16685135739047557,0.1674417313419444,0.16650259713571094,2.001426696569382,1.085129298335345,1.1340804283466948,0.17513301227233793,2.0037982531485676,0.16421167145400567,3.8774830898963044,0.15411530762378234,0.174943596032922,1.0822348255454552,
0.16155972973142185,0.16183100856435534,0.16458401796953287,0.17487668690123293,0.1569840276149497,0.17284182797660547,1.0954505015407812,2.93728319059753,3.8452611519612825,0.16501823825020237,1.0868433395699326,0.16413128416972306,0.17624543768723286,1.0795643407437754,0.18062747247724736,0.17058795363868806,0.16658807257144895,0.17060422364613487,0.16344764787361496,0.17195804227247058,0.1699781074821406,0.17332440819953013,0.1880587691027273,2.922021771159648,0.17423650383255876,0.17160662590270612,0.16024969938391992,1.0915585354552144,0.1646423490205833,1.1024762912877415,0.16360775275641137,0.18118707005112636,0.17102304770086632,0.1622898796831615,2.0080123320693146,0.17676226156132036,2.0099564136887555,0.17365757486936803,0.1579293493589373,0.1805436239889544,2.004622146332495,0.16538934430726082,0.1653161414267082,0.18973306741423893,0.16929067068758888,0.17596855758442656,0.1703492872749388,0.17052687412782983,0.16404937632530917,0.16589134701936398,0.17305351766991992,1.1091428502979974,1.0819466226172043,0.17851957511284253,1.9968210465377036,1.0935313487297997,0.1741841852778871,1.094350708003533,0.17831390788459292,0.18839167349569225,0.17651420343533786,0.16628428182336724,0.16470331435296104,2.9186952000495454,0.1677394261575906,1.081741490130127,0.1635976443389462,0.16729511227827437,0.17984140068697674,
0.17179729782211098,0.1706019524242985,0.17121920502216664,0.16954000584083903,0.17288302442931605,0.19613998583813003,0.17657452297500228,0.17605047862964524,0.1733913038121189,0.17083694010155423,0.15719191975716493,0.21602378452725496,0.19756091979000354,0.17801215828115613,0.16638636205549606,0.17082186304349198,0.19111184428408504,0.15980659607509684,0.1871736942671239,0.1808226176237689,0.1589586907142419,0.15952371052790226,0.1651983068056986,0.173354571549144,0.1829242881426015,0.1664171051027565,0.16150866129819014,0.16419904514970582,0.1599530820218635,0.16120573895913282,0.17827136618888761,0.17323627326597038,0.16924466213409622,0.16068723182630362,1.1595985588607725,0.18177679416020795,0.20124094299913395,0.17332995473014312,1.1039974163564477,0.18360368509157296,0.1794119625489497,0.16801545257321895,0.18182350242109938,0.1628032606069192,0.184378348536885,0.16438623913446954,0.16634121718713288,0.17334094247482326,0.18106199100146045,0.16985255281189338,0.17248316723242021,0.17448232616853046,0.1695286880128747,0.18194863462908387,0.167262227178415,0.17740575687920682,0.1642936127006793,0.1676047529773055,0.1780262875659506,0.1666101743112934,0.1698514837394195,1.1152165665986002,0.17685205666883408,1.1046508427497213,0.19282948573690048,0.16729334696441908,0.1638541810987404,0.18427562044615658,0.169308391098026,
0.1633094571967816,0.1738825730623411,0.16729610484901097,2.013796371583872,1.090040951350707,0.1718471937881001,1.7010861212714863,0.17371935314903308,0.16177721774924667,1.0837560767999548,0.1671712287086613,6.1889971737253875,5.364949575845229,0.17890503163629745,2.928389502158183,0.4670151882495905,0.16285088679369056,2.0090714035039854,1.08049375015995,0.163534727872811,1.0935807145598,1.984975358105676,1.9809819069390011,0.16214131972774587,0.16252025786506638,0.16223335913024772,0.16467339482451898,2.5674793365127573,0.5218123059257861,5.669742083855166,0.17363680403642257,0.15731912240023335,1.0967496013283933,0.18514401116869458,5.645585099823248,0.16583076738923333,0.16492531312024705,1.061936913933447,0.1692194409463996,1.0894159605482947,0.160330968747863,2.8984905865180965,0.17209391937764584,1.9748785816871088,0.171210706547693,1.9872398897316248,2.0045941303343997,0.1737397450676566,0.16995427270254834,0.15972966872456715,0.17112511686794943,1.09536985598027,1.0922059167082714,5.689677218463642,0.16733154883242754,1.0894256252668806,0.5077399407988274,2.9216537489091636,1.079183936475723,0.1708437557318331,0.1582750765966636,0.16482547071446876,0.1763158550698959,0.175558149472571,0.1620895130987613,0.1701943013529699,0.16607796300409222,0.16804836379199914,0.1808026125263544,
0.17441956356079613,0.17608933570392696,0.15928312879385018,0.1691248730350405,0.17343789428564385,0.1812886910863966,0.169093963550093,0.1627447285509115,0.16580736479569455,0.17790709636413216,1.0908477224902484,0.16714059987972807,0.1708063479845323,0.17506919577838861,0.16832463274750115,0.17215222710186295,0.18328097319048955,0.1593853495265603,0.1731042794109465,0.18193811051624192,0.1683508088107508,0.169112900246693,0.1693894581171084,0.18041104001057426,0.16893405758885294,1.0935149021595438,0.17467552804856928,0.17087012892440637,0.17280481239298712,0.1963186966220396,0.15889925106396374,1.111685367256957,0.17587812432727554,0.17714976984109856,0.17302972103262676,0.17233287428154748,0.1716898893068786,0.17663735492333588,0.1694181647859373,0.18561143251545456,0.16984488644815354,0.16563261703997376,0.17847787382883495,0.16810378348195756,0.16768529890272696,0.1724216033982066,0.1790031031967542,0.1682857403013911,0.17958554123352777,0.1690841719186411,0.16650459150497898,0.18750675204852024,0.1844928049730987,0.15569505333929934,0.1751529412648585,0.16361536265990223,0.15603103508664248,0.1618396304720231,0.16129392215336588,0.17746754905404524,0.16910293272766616,0.17472065071725779,1.0950995795407255,0.17194769244988056,0.17754688187057616,1.0979290376537516,0.17493530270063015,0.17243600094532446,0.16728028674720463,
