39,amazing,beautiful,building,cathedral,center,church,famous,garden,good,great,greenhouse,life,located,lund,main,museum,park,place,scenery,southern,structure,sweden,time,train,university,visit,went,
2.5613695763715567,0.18517820547812477,1.1074609317021031,0.16301993067879267,1.091076078605094,0.1737010396454806,0.1997030599399538,0.17139475401314974,0.17396940688005902,0.17308269338233362,1.104193992025108,0.16883874786455744,0.15207354217599056,0.17567520519668256,0.20898604082401,0.15957599645841053,2.0200477023261225,0.18253436967011066,0.16367873016011694,1.0773535097713323,0.1804867153660457,0.18024969078480294,0.16249813975191538,0.15982012983868252,0.17373071805985305,0.16705116331700687,0.15844978414784755,0.16878011428815576,
0.17355357713341082,0.17974242771718385,0.1702158566258497,0.1791957332918719,0.17091844077714288,0.16762625660975702,0.16423130339564715,0.15766398239179116,0.158335422538231,0.17412230068378207,0.17629471885962908,0.18243819003846623,0.1789862181514352,0.16518804567153028,0.16950523561716085,0.17087795306356524,0.16165008899375602,0.18870146165475504,0.1848489949434963,0.1589964016899046,0.1854013041422111,0.17438580017654676,0.1673172052444218,0.1804200459159087,2.587490835905161,0.17610956474175582,0.1714361662627223,0.17363168009566393,
0.16088983261352444,0.18516532131091631,0.16723753388599535,0.1647199806194208,0.23262186273971647,0.1831109460460945,0.17370535452796038,0.17689987306969482,0.17535186360352034,0.18887949243114924,0.17342595677894615,0.16212746221561883,0.17279889854810657,0.1813060267016196,0.1780590504838932,0.19120470448186846,0.16455264418061807,0.17474220770592674,0.16555529003773775,0.17586215848856146,0.17358350401790718,0.16810094097121042,0.17175105074289712,0.17552310007143837,0.16349401375898004,0.17952739765245326,0.16990271007980326,0.18465650520249827,
0.16966710419395448,0.16534788948801807,0.16177824977367686,0.16705309938482313,0.166595536043388,0.18656441916129055,0.16121429502526624,0.18259853633284248,0.16285172943298754,0.15893622987432116,0.17788261696886526,0.17296291004483788,0.1626026951781871,0.17590449038876757,1.0795174968569963,0.16515256179780596,1.0834827614723817,0.16014134279098693,0.17544297780474644,0.15853293551680667,0.16209120994261955,0.1708464682812807,0.16072908043393808,0.17254968065270265,0.17461246327307028,1.0789612384904494,1.0985184138878996,1.0912549937743117,
0.16757697383657952,0.16857434617375472,1.1008271228152113,2.797438103822371,0.17024604430316082,0.1647902654086771,0.17828643644492165,0.16966945809319764,0.17779366325554213,0.17295081991547034,0.1688950940380885,0.1672647607498042,2.02706551097602,0.17010573649131672,0.17808209654871504,0.17427360517706206,0.1716704558642553,0.1722716441473001,0.1597913630649221,0.1666312801722351,1.0823504874402134,1.0839120447235675,0.16171506892043064,0.18235817170833482,0.17382730721606685,0.17586605166924035,0.16939919091433372,0.1681244438421129,
0.5526129110655013,1.9848626607152973,0.17459450772818022,0.16891651535381444,4.731257877370591,2.013552951388881,4.714854054839995,2.0128621521844723,1.087298790411611,2.923377798534035,1.0720245116098048,0.1719264688011042,0.16802382332730623,1.0926490906664887,12.85353955299782,1.9941634259543657,0.1806051103919319,1.0909757686784094,0.15556681890948812,1.1092147747847585,0.16513384954395055,1.0986327810416066,0.16252223874620764,2.01758234302041,0.5031508711800049,1.9867764581486769,1.112256766281242,0.16864666236706005,
0.17120555242963292,0.18231683124425532,0.167345662415888,0.17337475142057546,0.1695136368155188,0.1652227336031535,0.1604322530801362,0.16034309631784008,0.17600443503620813,0.16919189693524775,0.16939280971754156,0.17919642857409937,0.1674569458727794,0.17117892749502578,0.1699543636901521,0.16959815451641405,0.172609290599281,0.16365562485219784,0.1617065680400582,0.16801302469581159,0.1650392140080717,0.17806940390779133,0.1766586438488413,0.16151449182248617,0.15745799979495173,0.17402653064493817,0.1791187271059321,0.16693463362646405,
0.16516537868309789,0.16664796175857838,0.1670294766593039,0.1682585503985811,0.16761131512218957,0.17167201950800914,0.16459562212600035,0.15969372745620256,0.16543179186746018,0.16642006080265,0.1667349847980944,0.17540315522571812,0.1779742139222258,0.17313314236093763,0.17566544330551348,0.17170550005222182,0.16835573225960748,0.16191946668724352,2.0094129925034823,0.16849658551247992,0.175590860117087,0.15875402934353292,0.15786040990383904,0.17351326890340993,0.17074000461658403,0.15814966644344833,0.18943782178876756,0.17173165805274315,
0.1676975283948469,0.15843170020702468,0.1773593149874342,0.3140588781460566,1.0872811651038088,0.16200748628442743,0.17428312217149616,0.1732576716423925,0.1769996545055968,0.17089968297422345,0.15963160491402567,0.17688202794836355,0.1848264656202042,1.0973744382975925,2.2064827496105606,0.20162425045052815,0.1779546775610284,0.17509197119283024,0.16942075188492745,0.1711757837695156,1.0875023865082911,0.17849979849634579,1.09889705626296,0.1726281051396095,0.1770581356626151,0.19955069452077207,0.16737788493347822,0.16169160033842353,
0.18285970980286798,0.16953742102932148,0.16445804580129414,0.1695741442040029,0.17412511541981796,0.1726458705231081,0.16681695676582964,0.15441023363165055,1.0878939565629961,0.16300854155466413,0.16655925991161227,2.9442733214554884,0.1538252074241721,0.1724254813467084,0.17899801367115767,0.16500162550722092,0.1865957460728716,1.0741788254972144,1.0980895042776742,0.1787904855610201,0.1773980898920717,0.15140257902961154,1.1043604869842594,0.17485508838625904,0.17543048565816055,0.1775304099215408,0.18473798736956157,1.1078614729675358,
