air,amazing,ancient,background,basement,beautiful,benches,big,botanical,building,came,cathedral,cathedrals,cemetery,center,central,century,certainly,church,city,culture,different,dungeon,especially,finally,flowers,free,garden,gothic,great,historical,history,important,impressive,inside,just,large,largest,lawns,like,liked,located,look,lot,lund,lutheran,main,managed,medieval,museum,near,neat,oldest,organ,park,place,planned,plants,pleasant,pond,science,sit,size,small,striking,students,style,summer,sweden,swedish,temple,time,tombs,town,university,unusual,visit,walk,wonderful,worth,
0.1972612353949454,1.0950630264545071,0.19164877373134742,0.16301993067879267,0.169629976560172,2.02875278086922,1.0923700360015274,0.17139475401314974,0.17396940688005902,0.17308269338233362,0.188980090119722,1.0959187939836368,0.15207354217599056,1.0971213072415946,1.116699827710175,0.15957599645841053,0.18871677930480293,2.025426573759951,1.085124832205028,1.9987996118162485,0.18612065944021272,0.18024969078480294,0.16249813975191538,0.15982012983868252,0.16650745095760097,1.0828633212877508,0.15844978414784755,0.16878011428815576,0.16362202809764007,0.17351022757764692,0.1758498007000168,0.1738440325907673,0.16556674007603822,0.16762625660975702,0.16423130339564715,0.15766398239179116,0.158335422538231,0.17412230068378207,0.17629471885962908,0.17145254526319445,1.095080619495242,0.16518804567153028,0.16801870557921286,1.0866901110343097,2.0045422930835954,0.1777158168794833,1.0955916955861988,0.1589964016899046,0.1800496034411065,0.17438580017654665,0.1673172052444218,0.1804200459159087,0.17889871890343229,0.17610956474175582,2.0149266264179317,1.095077782140576,0.16088983261352444,0.17828766825346548,1.088683635930907,0.1647199806194208,0.1860148382449104,1.0935714033157349,0.1683536538268557,2.0197920771595346,0.17535186360352034,1.0993399497007896,0.1790599008531132,0.16212746221561883,0.17279889854810657,1.102752128746532,0.1670734057086214,0.20307084869557224,0.16455264418061807,0.17474220770592674,0.16555529003773775,0.17586215848856146,1.0950296060628193,0.16217360397684805,1.093197152787809,0.17552310007143837,
0.16349401375898004,1.1009734996973457,2.0018092693943514,1.1061026072473918,1.0911132062388451,3.828867615196952,0.16177824977367686,0.16705309938482313,0.166595536043388,2.018177585555644,1.07730869636905,16.698491777281017,1.084297831477877,0.15893622987432116,3.832360365662931,2.926597814777377,1.9945092544927343,0.17590449038876757,1.9962101542661572,1.08124696314159,1.0781536805433547,0.16014134279098693,1.085903435074364,0.15853293551680667,1.0781856112864028,0.1708464682812807,0.16072908043393808,0.17254968065270265,2.9335990687067137,0.16909903728616768,1.0991166699532382,0.18139279257002972,1.0890230758814694,1.0900204482186449,5.685792950569079,2.00759523612439,1.0863404456469459,1.0808846667524612,0.17265249237075447,1.9962243167066402,0.17779366325554213,2.7785412904837288,1.0847072520088106,0.1672647607498042,9.363564714608334,1.9966605951047596,1.9990457980102192,0.17427360517706206,0.1716704558642553,0.7658625624019124,2.8982726074176255,0.1666312801722351,3.8247175040244215,1.0898393817178977,0.16171506892043064,0.17672422763416776,1.0899217085598523,0.17586605166924035,0.16939919091433372,0.1681244438421129,0.17982573277811928,0.17921220931706586,2.0174867118180013,2.008899625741611,2.013526595730597,1.0864729052697626,2.901034369653653,0.17532164879573642,1.0819470897104828,0.17002513717453835,0.15621235363906025,2.037685406396472,1.9999303826418533,1.0926490906664674,1.8270799551261299,2.016428108425085,1.0904673115961812,0.16952966663349667,0.15556681890948812,2.030660876829667,
1.0865799515888672,0.1831140159910564,0.16252223874620764,1.0848572032800186,0.1656135939244869,1.0712576930981146,1.1113762668428142,0.16241446222752315,0.17120555242963292,0.17509791351926943,0.167345662415888,0.17337475142057546,0.1695136368155188,0.1652227336031535,0.1604322530801362,0.16597704039200706,0.17600443503620813,0.16919189693524775,0.16939280971754156,0.18483037264826643,0.1674569458727794,1.0757120477703073,0.1699543636901521,0.16959815451641405,0.172609290599281,0.16365562485219784,0.1617065680400582,0.16801302469581159,0.1650392140080717,0.17806940390779133,0.1766586438488413,0.16151449182248617,0.15745799979495173,0.17402653064493817,0.1791187271059321,1.0883807356713804,1.0866114807280145,0.16129626105747377,0.1670294766593039,0.1682585503985811,0.16761131512218957,0.1773059635821762,0.16459562212600035,0.15969372745620256,0.16543179186746018,0.16642006080265,0.1667349847980944,0.17540315522571812,0.1779742139222258,0.17313314236093763,0.17031374260440887,0.17170550005222182,0.16835573225960748,0.16191946668724352,1.0986702918607578,0.17413052958664696,0.175590860117087,0.15875402934353292,0.15786040990383904,0.179147212977577,0.17074000461658403,1.0795957684883637,0.18408612108766295,0.17173165805274315,0.1676975283948469,0.15843170020702468,0.1773593149874342,0.1797307934269401,0.16583506305888635,0.16200748628442743,0.1573701404018621,0.1732576716423925,0.1769996545055968,0.17089968297422345,0.15963160491402567,0.17688202794836355,0.1848264656202042,2.001907558572879,0.18297209698325012,0.1847112686808939,
1.0872412424720397,0.17509197119283024,0.16942075188492745,0.1711757837695156,0.16605628446336845,3.81875606015427,0.17745095421803683,1.0940742071845209,0.1770581356626151,0.1817572133127053,0.16737788493347822,0.17239500174063244,1.0989541111466752,0.16953742102932148,1.0835551621868953,0.17492584490510737,0.17412511541981796,0.1726458705231081,0.1721686574669341,1.073139108561605,0.16644785451807417,0.16300854155466413,0.16655925991161227,1.1123667621408952,0.1538252074241721,1.0916391188836683,0.17364631297005292,1.9686534103367201,0.18124404537176692,0.16371836822756425,0.17664340223275168,2.02168268965086,0.1773980898920717,0.15140257902961154,1.120991225380821,0.18020678908736362,0.17007878495705595,0.1775304099215407,1.983499867795511,0.18106367022150804,2.0346287044977602,0.1752100538932335,0.1627211908197224,1.0543608298927598,0.18470480213200588,0.16861420107543135,0.1583183420106377,0.1641258398833214,1.0991156100483752,1.1031682287760822,1.0901309453041568,0.1718235945581133,0.18339069391957857,0.1902654933054145,0.15797832563062877,0.16366997567268457,0.17235081134650646,1.0482049713229327,0.15328515971347753,1.0967248313002342,1.090607717741229,0.1709463842065918,0.16840263663798902,0.16901612512062797,0.17212279521670312,0.16668770297151858,0.1674587370704585,0.16700729844340387,1.1068694263669714,0.16558491201706427,2.931122058979457,0.1683568013278508,0.1652388567061432,0.18106216620552054,0.1656861573034826,0.164614767143871,0.1719764397528706,0.15727974774194847,0.1702090290818381,0.17198825980756924,
0.1705043437825704,0.17464272988035887,0.17072723003446907,0.17661449617098318,0.16428713128700315,0.16379728372261163,0.1561058996958364,0.1653747872095423,0.16183386655917778,0.1767552719425777,0.16874757573183896,0.17933346532890293,0.17477523060275063,0.17393048230992678,0.17557693807400296,0.17344855313690613,0.1668080765948473,0.16874926145230176,0.15889632361106254,2.940810742510276,0.15992019834570892,0.165899828506942,0.17134316072827108,0.16750076032426142,0.17527871301625406,0.17990443231284944,0.17220525994170216,0.17537767284064443,0.18121408419121524,1.088924989177138,0.16753134781944834,0.1612088079315117,0.16999727514206184,0.17042580043333838,0.17414966987341401,0.16756886036752158,0.16345581727947328,1.09387965558771,0.17159565959226877,0.18165894251861686,0.1806375712927033,0.16288106223395302,0.17878626230620112,0.16987113355986316,2.020952176322803,0.1589632621551028,0.1829227122029121,0.17401665409726202,0.16756532965779436,0.16325254777908232,0.16538769335481562,0.1609431799400338,0.1669743507180059,0.16545397466685813,0.15574737146299963,0.17342958308616835,0.15614772181418327,0.16349429926848785,0.16330135293490924,0.1808177826297932,0.17124139315444245,0.1795898794252131,0.16540050238896722,0.15024475786349525,0.17550819392630018,1.1120767075207318,0.15923559289779585,0.15730677751845876,0.16775254588184604,1.0858148778987007,0.17735116339194423,0.18458341252338387,0.1644131301518761,1.1007848070790742,0.17801255179789183,0.17016175778215997,0.17038926160290996,0.1758912044286035,0.1651018463819662,0.16818129481206806,
0.16430558751295496,0.16685135739047557,0.1674417313419444,0.18341557890534466,0.1585344924795465,0.1805961780600709,0.17698438224465474,0.17513301227233793,0.166539993132899,0.16421167145400567,2.028358685666922,0.15411530762378234,0.174943596032922,0.16078872350054815,0.16155972973142185,0.16183100856435534,0.16458401796953287,0.17487668690123293,0.1569840276149497,0.17284182797660547,0.17400439949586854,0.2014191473009263,0.1758140892579646,0.16501823825020237,0.1707489382261251,0.15877958346861862,0.17624543768723286,0.17062983583048202,0.16964182770197567,0.17058795363868806,0.16658807257144895,0.17060422364613487,0.16344764787361496,0.17195804227247058,0.1699781074821406,0.16797270749842566,0.18270706840162274,0.17459644679451505,0.17423650383255876,0.17160662590270612,0.16024969938391992,0.17011243341030247,1.0860884510655002,0.17004454446755668,1.0850538548013287,0.18118707005112636,0.17102304770086632,0.1622898796831615,2.0249253138389536,1.0982083636062385,0.17804985437418736,0.17365757486936803,0.1579293493589373,0.16955797921368285,1.093856825917669,0.16538934430726082,0.1653161414267082,0.1843813667131344,0.16393896998648447,0.170616856883322,0.1703492872749388,0.17052687412782983,0.16404937632530917,0.16589134701936398,0.17305351766991992,0.18922270060942978,0.17301211770391042,0.17851957511284253,0.17084182421749752,0.1774369473859919,0.1741841852778871,0.17290460595862076,0.17831390788459292,0.18839167349569225,0.17651420343533786,0.16628428182336724,0.16470331435296104,0.187607221160789,0.1677394261575906,0.16029538808521526,
0.15824594363784172,0.16729511227827437,0.17984140068697674,0.17179729782211098,1.0792430644173978,1.0926653070670806,0.16954000584083903,0.17288302442931605,1.1006731061134105,0.1655888781997308,0.17605047862964524,0.17310906043905624,0.17083694010155423,0.15719191975716493,0.17625901376864542,1.089945652478517,0.17801215828115613,0.16638636205549606,1.0815645636861961,1.0900110204851983,0.15980659607509684,0.1871736942671239,1.0725507478472334,0.1589586907142419,0.15952371052790226,0.1651983068056986,2.932341176982807,1.116529927321415,0.1664171051027565,0.16150866129819014,0.16419904514970582,0.1599530820218635,0.16120573895913282,0.17827136618888761,0.17323627326597038,0.16924466213409622,0.16603893252740806,0.18087644822223797,0.17079114938493628,0.1902552982238622,0.17332995473014312,2.012356284976493,0.18360368509157296,0.16842631777367814,1.0948132553192371,0.16403002121303328,0.1628032606069192,1.100472749880695,0.16438623913446954,0.16634121718713288,0.1786926431759277,1.1256532749555463,0.16985255281189338,2.0153753713222615,0.17448232616853046,1.108486027892793,0.18194863462908387,0.19040740908758566,0.17740575687920682,1.0801057706714254,0.1676047529773055,0.1780262875659506,0.1666101743112934,0.1929966656485902,0.1759769833456143,0.17685205666883408,0.17221909592952986,1.1264351249157154,0.16729334696441908,0.1638541810987404,0.17328997567088505,0.169308391098026,0.1633094571967816,0.1738825730623411,0.16729610484901097,0.17625586819514477,1.0953926520518236,0.19499237569727068,1.0888203873672075,0.17371935314903308,
0.16177721774924667,0.16766167545615707,0.1671712287086613,0.1712607337561703,0.18504376416176146,0.17766132265301382,0.18038854149980044,1.0784728733874345,0.16285088679369056,0.18431196107079525,0.16439934881615278,1.1066698760952098,0.17213461251489756,0.1712015604477595,0.16720810928108482,0.16214131972774587,0.16252025786506638,0.16223335913024772,0.17565903959979046,2.019765341511698,0.176499788620107,0.17909186323948584,0.1974274388635072,0.16267082310133787,0.17530349928349007,0.18514401116869456,0.17390225277426183,0.16583076738923333,0.16492531312024705,0.16363599379771768,1.0906655429913161,0.17895550327866414,0.160330968747863,0.18613362535136133,0.17209391937764584,0.1611047840291937,1.09265680859261,0.17346609207370853,0.17268757101984047,0.19007709054403274,0.16995427270254834,1.0939807608212972,0.17112511686794943,0.18366568972735528,0.16388216160591804,0.18402526481236783,0.16733154883242754,0.16797952322197804,0.1673320304732192,1.0857744114756613,1.0973166981323812,0.1708437557318331,0.1582750765966636,0.16482547071446876,0.18194979914406292,0.16992420539840392,0.1620895130987613,0.1701943013529699,0.16607796300409222,0.16804836379199914,0.19208165022182136,0.18005350763496308,0.17608933570392696,0.15928312879385018,0.1691248730350405,0.17343789428564385,0.1922743358616683,0.169093963550093,0.1627447285509115,0.16580736479569455,0.1838344333584945,0.17475332114643372,0.1727745439538951,0.1708063479845323,0.16943525170422155,0.16832463274750115,0.17215222710186295,0.17105161943193445,0.1593853495265603,0.16087492565239137,
0.17658640981513737,0.1683508088107508,0.169112900246693,0.1693894581171084,0.18041104001057426,0.16893405758885294,0.17206880011462444,0.17467552804856928,2.0137623330142453,0.17280481239298712,0.18408934286348425,0.15889925106396374,0.17800991145348175,1.0973242263721867,0.17714976984109856,0.17302972103262676,0.17233287428154748,0.1716898893068786,0.17663735492333588,0.1694181647859373,1.1070575345603657,1.0912909884930637,0.16563261703997376,2.0160183772175686,1.0895498855268675,0.16768529890272696,0.1724216033982066,2.9201962274223483,0.1682857403013911,1.101031643278439,0.1690841719186411,0.16650459150497898,2.0247650120641922,2.016399364287666,0.15569505333929934,0.1751529412648585,0.16361536265990223,0.15603103508664248,0.1618396304720231,0.16129392215336588,0.17746754905404524,0.16375123202656172,0.17472065071725779,0.17365347749580642,1.0933937944947916,0.17754688187057616,0.17648293560883227,1.0963814047455416,0.17243600094532446,0.16728028674720463,0.16917137628326478,1.9963741224533944,0.1646526111987397,0.17282510599258297,1.085937218556456,2.926055170075515,1.0996599095254338,1.9919681785199073,1.087652019428256,0.1621335028458041,1.0907955894202779,0.17295616128564148,0.17389629412839933,1.0730499977293382,0.16817172086763266,0.1575613807932689,0.17892131600666117,1.073530011176167,0.15061319123532596,0.1798206788394102,0.16590607372668226,0.1669720706512211,0.16772548129300746,0.187401567062541,1.095913408984148,0.17328792565597714,0.15980037010294892,2.006247416676835,0.18382379232035992,0.16414774033729684,
0.1737976371098812,0.17480912409120553,0.1659024419949423,0.17475650456077246,0.17826569902934936,0.21675371049810566,0.16466029210296665,0.16138925848461833,0.17121723462559268,0.18346047864664655,0.17979420657311992,0.17457073389725014,0.1837407684863264,0.16611466288281013,0.19201321672875046,0.15605968533309947,0.17832025142548194,0.1693611207898077,0.16732956611959465,0.16681990617655043,0.18061072410908965,0.16586522619715083,0.16844647426345583,0.167738778613061,0.16957966626035825,0.16641663694183975,0.16791597524761084,0.20190278808236778,0.1643295638272444,0.1687234155361414,0.1851176586526159,1.0946316306631356,0.17126225900078115,0.17149154794738844,0.1713638228753245,0.16979340901570872,0.16305571349055328,0.1814757704144811,0.2123337721441406,0.16559026134234706,0.17426504769523807,1.2325772112411648,0.1771390032130534,0.21123913266235286,0.19911552109298658,0.18980788824277947,0.16724780988172136,0.16731505107643052,0.17238786022668243,2.348419421959579,0.17968504723227224,0.1775597250712684,0.17788791837304108,0.1733888592189087,0.17663870733077439,0.17235918173945683,0.1718494981462124,0.2135837800831363,0.16670770056509987,0.17045682751356075,0.1775857490190949,0.18257240205837946,0.17352786189457983,0.17998406102106795,0.16640923298332067,0.18453807848590467,0.1770075946361725,0.17889230044395654,0.17147571462295763,0.155908986768526,0.16681356364495248,1.9696110945367216,0.16673053359747417,0.16640445180614713,1.3099818010083608,0.1687919769639602,0.16786099340045324,0.16491417799766478,0.1841950395221705,0.15984443090484088,
