39,air,astronomical,beautiful,bike,botanical,buildings,cathedral,center,century,city,clock,concert,crypt,discover,enjoy,flowers,free,garden,gardens,gothic,greenhouses,heart,houses,interesting,leaving,life,like,lovers,lund,missed,multiple,museum,near,nice,oldest,open,place,plants,pretty,reconstructions,romanesque,seen,small,species,stone,superb,sweden,time,tour,unmissable,varieties,visit,worth,
3.8655344057396386,0.1736169244095953,0.1967182310593895,2.0222494802450126,0.169629976560172,0.1846866844207522,0.17655787803078263,2.952070405624296,0.17960335095422617,0.17843439408343822,0.19908523545656148,0.17954214926676657,0.15207354217599056,1.1024730079427028,3.86441854499552,0.15957599645841053,1.1045289372755518,2.9468726758048804,0.17466437493538867,0.1559074077264101,0.18583841606715024,0.18588363485897005,0.16249813975191538,0.15982012983868252,1.0826018523014111,0.17240286401811142,0.15844978414784755,1.090226216333071,0.16362202809764007,0.1842136289798561,0.17556755732695428,0.18482967736603897,0.16556674007603822,0.17326020068392411,1.0856774054405622,1.0737583837356008,0.158335422538231,1.0845827579534253,1.108726465679817,0.17145254526319445,0.1736345174503305,0.16518804567153028,0.16801870557921286,0.17087795306356524,0.1726357337690276,0.18334976095365033,0.17414559354128697,1.0694568589595468,0.19103524821637818,1.0904802015203576,0.1726689059455264,0.1804200459159087,0.17326477482926522,0.17610956474175582,
0.17678786696382687,0.17363168009566393,0.16088983261352444,0.17828766825346548,0.16723753388599535,0.1647199806194208,0.1860148382449104,0.18580251836905073,0.1683536538268557,0.17689987306969482,0.17535186360352034,0.1888794924311492,0.17342595677894615,0.16212746221561883,0.17279889854810657,0.1813060267016196,0.1670734057086214,0.18585300378076386,0.16455264418061807,0.17474220770592674,0.16555529003773775,0.17586215848856146,0.17358350401790718,0.16217360397684805,0.17710275144400164,0.17552310007143837,0.16349401375898004,0.17952739765245326,0.17189712148749747,0.18465650520249827,0.16966710419395448,0.16534788948801807,0.16177824977367686,0.16705309938482313,0.166595536043388,0.1919161198623951,0.16121429502526624,0.18823248040700952,0.16285172943298754,0.15893622987432116,1.0993287190137866,0.17478580206283867,0.1626026951781871,0.17590449038876757,0.16430359495160976,0.16515256179780596,0.16769322327373742,0.16014134279098693,1.0989939263860367,0.15853293551680667,0.16209120994261955,0.1708464682812807,0.16072908043393808,0.17486487181871185,
0.17461246327307028,0.16909903728616768,2.047885762249841,1.1245279407924298,0.16757697383657952,0.16857434617375472,1.1008271228152064,0.19977526637753795,0.17559774500426542,1.0862363674535946,0.17800419307185908,2.9393594649290753,0.17779366325554213,0.1783025206165749,0.16326114996392133,0.1672647607498042,0.19487670828838,0.17010573649131672,0.17220869602371322,0.17427360517706206,0.1716704558642553,0.1722716441473001,0.16514306376602664,0.1666312801722351,1.0877021881413145,0.17374498037411196,0.16171506892043064,0.17672422763416776,0.18278559164955344,0.18656945307144954,0.16939919091433372,0.1681244438421129,0.17982573277811928,0.17921220931706586,0.17459450772818022,0.16600742165179067,0.1759860923418809,1.0864729052697906,0.15866735306945126,0.17532164879573642,1.087298790411616,1.1055300130462118,0.15621235363906025,0.1719264688011042,0.16802382332730623,0.17120298862157618,2.951137316277106,0.17353590433526386,0.1833671623610186,0.16952966663349667,0.16091851961059261,0.19312037344094954,0.16513384954395055,0.19249013925067035,
0.16252223874620764,0.18032408300473624,0.1656135939244869,0.16672457282283396,0.1955641088720635,0.16241446222752315,0.17120555242963292,0.17509791351926943,0.167345662415888,0.17337475142057546,0.1695136368155188,0.1652227336031535,0.1604322530801362,0.16034309631784008,0.17600443503620813,0.16919189693524775,0.16939280971754156,0.17919642857409937,0.17309088994694646,0.17117892749502578,0.1699543636901521,0.16959815451641405,0.172609290599281,0.16365562485219784,0.1617065680400582,0.16801302469581159,0.1650392140080717,0.17806940390779133,0.1766586438488413,0.16151449182248617,0.15745799979495173,0.17402653064493817,0.1791187271059321,0.16693463362646405,0.16516537868309789,0.16129626105747377,0.1670294766593039,0.1682585503985811,0.16761131512218957,0.1773059635821763,0.16459562212600035,0.15969372745620256,0.16543179186746018,0.16642006080265,0.1667349847980944,0.17540315522571812,0.1779742139222258,0.17313314236093763,0.17031374260440887,0.17170550005222182,0.16835573225960748,0.16191946668724352,0.17722418981584062,0.16849658551247992,
0.175590860117087,0.15875402934353292,0.174773391673473,1.0896076702472244,0.17074000461658403,0.15814966644344833,0.18408612108766295,1.1047390411661921,0.1676975283948469,0.15843170020702468,1.1112471975393157,0.20762941997184578,0.17682070783415801,0.172993131059699,0.1573701404018621,0.18424331641766425,0.1769996545055968,0.17089968297422345,0.15963160491402567,0.17688202794836355,1.1009208669640178,0.1812800369537738,1.0990664983270655,0.1847112686808939,1.094049078904843,1.1143315544458166,0.16942075188492745,0.1711757837695156,0.16605628446336845,1.0940185635469024,0.17745095421803683,0.1726281051396095,0.1770581356626151,1.0865725769610526,0.16737788493347822,0.16169160033842353,0.1775080091017633,0.16953742102932148,0.16445804580129414,0.1695741442040029,0.17412511541981796,0.18955885229274208,1.088263058810748,0.15441023363165055,0.16644785451807417,0.17992152332429817,0.16655925991161227,1.1292797439105362,0.1538252074241721,0.1724254813467084,0.16829461226894843,0.16500162550722092,1.1083240914908536,0.16371836822756425,
1.0980895042776666,0.18977613033629182,0.1773980898920717,0.15908924746375558,1.1102878239786143,0.18020678908736365,0.17007878495705595,2.4293658926931108,3.549190983832494,0.18106367022150804,6.230891576648902,0.16985835319212897,0.1627211908197224,0.16982768829800815,0.19033874620617308,1.0900603031203457,0.8303129603573414,0.15877413918221706,2.6459759221375285,0.18172212673117014,0.16537355270397525,1.106770036205605,0.1726872925173695,0.18491379260431,0.15797832563062877,1.0619708958084255,0.1833364561217781,0.1636718297281821,0.15328515971347753,0.20619781520780214,0.18044065339178517,0.1709463842065918,0.17938828141326071,1.0794765823902703,0.17212279521670312,0.16133600227041406,0.17844438184573008,0.16700729844340387,1.1015177256658693,2.7557927048307493,0.17806279054015764,0.1683568013278508,0.1652388567061432,1.1140695493189658,0.1656861573034826,1.0750752244135127,0.1719764397528706,0.15727974774194847,0.1648573283807336,1.0934343618524838,0.1705043437825704,0.6623772310364101,1.0921733320793834,1.098060598215898,
0.16428713128700315,0.16198993408379594,0.1561058996958364,1.610428042439384,0.16183386655917778,2.5715972679691808,0.16874757573183896,0.179333465328903,0.17512976111551742,0.17393048230992678,0.1787921390213636,0.17344855313690613,0.1668080765948473,0.16874926145230176,0.15889632361106254,0.17375520926054988,0.1617729847189888,0.165899828506942,3.644802875592999,1.9934799826444705,0.17527871301625406,1.9960781875168923,0.17755696064280682,0.1730502140304635,0.18121408419121526,0.1674788871322209,0.16753134781944834,0.1612088079315117,1.091443377186978,0.17042580043333838,0.17414966987341401,1.9994754196820934,0.16345581727947328,0.1777852542438975,0.18169431323856436,0.18165894251861686,0.1788322027154763,0.16288106223395302,2.9152259418960664,0.16987113355986316,0.17270827153185428,0.15361156145399832,0.17221931080070305,0.17744381499403328,3.8200994105914816,0.16325254777908232,0.1633472832089815,0.1609431799400338,1.07743480798765,0.16545397466685813,0.15574737146299963,1.300193185876784,0.1614994225152878,0.16349429926848785,
1.084747454979804,2.010592892768692,5.650612576074652,10.672974591392476,1.0752853233653308,0.5034037224952692,1.0916025952700907,11.681742933759985,0.4585234279243,1.0734011788622473,0.5354788385403395,6.559552116744753,2.0039060220053933,3.8433270738244785,1.0748735874214983,1.0897991623037815,0.42025954842168695,0.17016175778215997,0.6514228566669236,0.1928041861982375,1.086547948426861,0.16818129481206806,1.0803999888567448,2.0097435614803008,0.1674417313419444,0.16650259713571094,1.9904410517940985,1.0851292983353313,1.0841204991549582,7.4965073890504765,2.004080496521619,0.16421167145400567,5.709389649210877,0.15411530762378234,1.0844253819188838,2.0036809275903735,1.9934662890459753,0.16183100856435534,0.18149699973916683,0.34337325614814157,0.1569840276149497,4.743748881903716,1.0954505015407654,2.933856029700742,0.19272707102759865,1.0695513585254615,0.1707489382261251,1.0633127037438763,1.0833455869223991,0.17062983583048202,2.001830630389591,0.3936303530807314,2.9199407339309302,1.0773225017303105,
0.16344764787361496,0.17195804227247058,0.1699781074821406,0.16797270749842566,0.18270706840162274,0.17459644679451505,0.17423650383255876,0.17160662590270612,0.16024969938391992,0.17011243341030247,0.1646423490205833,0.17004454446755668,0.16360775275641137,0.18118707005112636,0.17665699177503333,0.1622898796831615,0.18203310974910833,0.17676226156132036,0.17804985437418736,0.17365757486936803,0.1579293493589373,0.16955797921368285,0.1786429240122888,0.16538934430726082,0.1653161414267082,0.1843813667131344,0.16393896998648447,0.170616856883322,0.1703492872749388,0.17052687412782983,0.16404937632530917,0.16589134701936398,0.17305351766991992,0.18922270060942978,0.17301211770391042,0.17851957511284253,0.17084182421749752,0.18307089146015904,0.1741841852778871,0.17290460595862076,0.17831390788459292,0.18839167349569225,0.17651420343533786,0.16628428182336724,0.16470331435296104,0.1706942393911551,0.1677394261575906,0.16592933215938235,0.15824594363784172,0.16729511227827437,0.17984140068697674,0.17179729782211098,0.1706019524242985,0.17121920502216664,
0.16954000584083903,0.17288302442931605,0.179227004068496,0.1655888781997308,0.17605047862964524,0.16240565903684734,0.17083694010155423,0.16520374883641753,0.17625901376864545,0.16878179380666566,0.18336385898226065,0.16638636205549606,0.16547016234238746,0.17419886251445113,0.16515829677620136,0.1871736942671239,0.16390963585413498,0.1589586907142419,0.15952371052790226,0.1651983068056986,0.173354571549144,0.1719386433673298,0.1664171051027565,0.16150866129819014,0.16419904514970582,0.1599530820218635,0.16120573895913282,0.17827136618888761,0.1765935625593805,0.16924466213409622,0.16068723182630362,0.18087644822223797,0.17079114938493628,0.19560699892496689,0.17332995473014312,0.18255131431152816,0.18360368509157296,0.17377801847478275,0.16801545257321895,0.16403002121303328,0.1628032606069192,0.18790715721998894,0.16438623913446954,0.16634121718713288,0.17334094247482326,0.18641369170256514,0.16985255281189338,0.1778348679335248,0.177729180333266,0.1695286880128747,0.18194863462908387,0.167262227178415,0.17740575687920682,0.1673301222357746,
