00,15,accessible,beautiful,botanical,building,center,church,clock,day,dom,especially,free,freely,garden,gardens,impressive,inside,lund,museum,nice,outside,plays,quiet,relax,romanesque,student,summer,town,university,visit,walk,worth,
2.0279939023508926,2.011157427798336,0.18601482965718039,1.0844660327237103,1.0910760786050906,0.1737010396454806,0.18219182210494975,2.9303813594468187,0.17396940688005902,1.094528795427252,0.18838183405435227,1.0902848499094762,0.15207354217599056,0.17567520519668256,1.1220515284112864,0.15957599645841053,1.0991772365744499,2.0257088171330193,0.17494661830845118,0.1559074077264101,2.029012863530059,1.1016957928297224,1.0839442417968337,0.15982012983868252,0.16650745095760097,0.16705116331700687,0.15844978414784755,0.16878011428815576,0.16362202809764007,0.17351022757764692,1.0972959027449356,2.0113845359795084,0.17655238485130997,
0.16762625660975702,0.16423130339564715,0.15766398239179116,0.158335422538231,0.17412230068378207,0.17629471885962908,0.17145254526319445,0.1736345174503305,0.17053974637263483,0.16801870557921286,0.17087795306356524,1.0830961910386772,0.18306751758058787,0.17949729424239166,0.1589964016899046,1.0827519082148722,0.16903409947544215,0.1673172052444218,2.0123266052304856,0.17326477482926522,0.18146126544286043,0.1714361662627223,0.17363168009566393,1.9850382394322172,2.010194227568042,0.16723753388599535,1.0861660826643416,1.107460940289832,1.0992053473899106,0.1683536538268557,0.17689987306969482,1.078054168377286,0.17789384765587746,
0.17342595677894615,0.16212746221561883,1.0942450005930233,2.0298321748656316,0.1670734057086214,4.758037770579112,1.966765160770017,0.17474220770592674,0.16555529003773775,0.17586215848856146,2.0001383626313745,0.16217360397684805,0.17175105074289712,0.17552310007143837,0.16349401375898004,0.17952739765245326,1.085997111423615,1.0951169624721429,5.671020726211856,0.16534788948801807,1.0722387070433215,1.08849920142974,0.166595536043388,1.1080105212062081,0.16121429502526624,0.18288077970590494,1.0842978314779037,0.15893622987432116,2.0207748210587093,2.0158551141346828,1.0896827412972707,0.17590449038876757,1.085749696996526,
0.16515256179780596,0.16769322327373742,0.16014134279098693,1.085903435074397,0.15853293551680667,0.16209120994261955,0.1708464682812807,0.16072908043393808,0.17254968065270265,0.17461246327307028,0.16909903728616768,0.1886562126836174,1.1028388946149528,0.16757697383657952,0.16857434617375472,0.17938102077028809,0.17568867680984185,0.17024604430316082,0.1647902654086771,0.17265249237075447,0.16966945809319764,0.17779366325554213,0.17295081991547034,0.16326114996392133,0.1672647607498042,2.0214315669018545,0.17010573649131672,0.1668569953226086,0.17427360517706206,0.1716704558642553,2.004178203461878,0.1597913630649221,0.1666312801722351,
1.087702188141315,1.100542783120136,1.0831611709653495,1.116948544253643,1.095273409260986,0.17586605166924035,0.16939919091433372,1.0895705458870322,2.0173662361668616,2.0221044134069133,0.17459450772818022,0.16600742165179067,2.0135265957306228,2.0135529513888857,0.15866735306945126,1.115511548111811,0.16585268836669853,0.1753768378756429,0.15621235363906025,0.19070468337566018,2.005564326716048,0.17120298862157618,1.1082451121872527,0.1922797016064187,0.174372910252395,0.16952966663349667,0.15556681890948812,1.109214774784765,0.16513384954395055,0.1831140159910564,0.16252223874620764,0.2044195809769957,0.1656135939244869,
0.16672457282283396,0.18993016479789643,0.16241446222752315,0.17120555242963292,0.17509791351926943,0.167345662415888,0.17337475142057546,0.1695136368155188,0.1652227336031535,0.1604322530801362,0.16034309631784008,0.17600443503620813,0.16919189693524775,0.16939280971754156,0.17919642857409937,0.1674569458727794,0.17117892749502578,0.1699543636901521,0.17494985521751866,0.172609290599281,0.16365562485219784,0.1617065680400582,0.16801302469581159,0.1650392140080717,0.1834211046088959,0.1766586438488413,0.16151449182248617,0.15745799979495173,0.17402653064493817,0.1791187271059321,0.16693463362646405,0.16516537868309789,0.16129626105747377,
0.1670294766593039,0.1682585503985811,0.16761131512218957,0.17167201950800914,0.16459562212600035,0.15969372745620256,0.1707834925685648,0.16642006080265,0.1667349847980944,0.17540315522571812,0.18332591462333045,0.17313314236093763,0.17031374260440887,0.17170550005222182,0.16835573225960748,0.16191946668724352,0.17722418981584062,0.1738482862135846,0.19192820559346344,0.15875402934353292,0.1632121106049436,0.17351326890340993,0.17074000461658403,0.15814966644344833,0.18972006516183001,0.17173165805274315,0.1676975283948469,0.15843170020702468,0.1773593149874342,0.1797307934269401,0.16583506305888635,0.16200748628442743,0.1573701404018621,
0.1732576716423925,0.1769996545055968,0.17089968297422345,0.15963160491402567,0.17688202794836355,0.21987220904648058,0.20562237897784094,0.1883237976843548,0.1847112686808939,1.0994007796059508,0.18044367189393481,0.16942075188492745,0.1711757837695156,0.16605628446336845,1.0830329187716332,0.17745095421803683,0.18333150654181868,0.1770581356626151,0.17582987631834304,1.0888239869784,0.16169160033842353,0.1775080091017633,0.16953742102932148,0.16445804580129414,0.1695741442040029,0.17412511541981796,0.1726458705231081,0.16681695676582964,0.15441023363165055,0.16644785451807417,2.0002668015703464,0.16655925991161227,2.0228272194105608,
0.1538252074241721,0.1724254813467084,0.16829461226894843,0.16500162550722092,0.18124404537176692,0.16371836822756425,0.17664340223275168,0.1787904855610201,0.1773980898920717,0.15140257902961154,0.18291438493933637,0.17485508838625904,0.17007878495705595,0.17217870922043615,0.17938628666845696,0.18106367022150804,0.19354186898514655,0.16985835319212897,0.1627211908197224,0.16982768829800815,0.17935310143090133,0.16861420107543135,0.1583183420106377,0.15877413918221706,0.17766950800346304,0.18172212673117014,0.16537355270397525,0.1718235945581133,0.1726872925173695,0.18491379260431,0.15797832563062877,0.16366997567268457,0.17235081134650646,
0.1636718297281821,0.15328515971347753,0.17741017843097845,1.0884602415632572,0.1709463842065918,0.16840263663798902,0.16901612512062797,0.17212279521670312,0.16133600227041406,0.1674587370704585,0.16700729844340387,0.18007162362095436,0.16558491201706427,0.17806279054015764,0.1683568013278508,0.1652388567061432,0.18106216620552054,0.1603344566023781,0.164614767143871,1.074644327223238,0.15727974774194847,0.1648573283807336,0.17198825980756924,0.1705043437825704,0.17464272988035887,0.1760789307355736,0.17661449617098318,0.16428713128700315,0.16198993408379594,0.1561058996958364,0.17072648791064687,0.16183386655917778,0.1767552719425777,
