39,air,astronomical,beautiful,bit,building,cafes,cathedral,center,century,charming,church,city,clock,close,collection,cool,despite,different,garden,good,great,houses,interesting,know,like,location,lots,love,lund,malmo,medieval,museum,open,park,place,rich,simple,small,station,stroll,style,summer,super,surrounded,sweden,time,usually,visit,visiting,walk,went,winter,worth,
3.8596182182924075,0.1736169244095953,0.22357324302525164,2.0059121347686335,0.18090901425563893,2.016593243735322,0.18190957873188726,0.20895316738122077,1.0954155089249729,0.21064110675040476,1.1041939920250992,1.1043096198482925,0.15207354217599056,0.2132336185647538,1.100080238860736,0.15957599645841053,2.025975039320478,1.1096255653363247,1.0735635511364996,0.1559074077264101,1.1019328174109602,1.096344092128612,0.16249813975191538,0.16545407391284955,0.210298064465209,0.16705116331700687,1.07989588619276,1.0902262163330696,1.0794341860683854,2.9528600212366856,1.091661958670763,0.20984009208013177,0.17684577777150512,0.16762625660975702,0.16423130339564715,1.995204485780527,0.158335422538231,0.17412230068378207,0.19320770062926312,0.17145254526319445,0.1736345174503305,1.0750728666479128,2.0052769655948866,0.18215699075903205,0.16165008899375602,0.1895819610931872,1.0961899516515707,0.1589964016899046,0.19103524821637818,1.0848462574461877,0.1673172052444218,0.1804200459159087,0.17326477482926522,1.1282000255749307,
0.1714361662627223,1.089726081439474,0.16712203275306114,2.942625974388236,0.16723753388599535,0.1647199806194208,2.023555341633649,1.1054375475294422,1.0897997558717707,0.18313207320923167,0.18127920059788274,0.1888794924311492,0.17342595677894615,0.1683596623551557,0.18378454332337812,0.18723336369598192,0.1670734057086214,0.18585300378076386,0.16455264418061807,1.0961883097508422,1.092928729077015,0.17586215848856146,0.17358350401790718,0.16217360397684805,2.020875454972277,1.0969692021163537,1.0795884151027897,0.17952739765245326,0.16990271007980326,2.9667882925453353,1.0911132062388698,0.16534788948801807,0.16770558676803915,1.0831475007286333,0.166595536043388,2.0241049225500287,0.16121429502526624,0.17724683563173776,0.16285172943298754,0.15893622987432116,2.020774821058708,0.17296291004483788,0.1626026951781871,1.0973505924336833,1.0857496969965246,0.16515256179780596,0.16769322327373742,0.16014134279098693,1.0915373791485568,0.15853293551680667,0.16209120994261955,0.1708464682812807,0.16072908043393808,2.016017521035803,
1.0960585653179822,0.16909903728616768,2.8922909235411405,3.8502642189800893,0.16757697383657952,0.16857434617375472,0.17938102077028809,2.8962363694369992,0.17024604430316082,1.9469788742212712,1.0771856126460315,1.1080285419077438,2.9367802686892044,1.9551394287280657,0.16326114996392133,0.1672647607498042,0.18952500758727533,0.17010573649131672,1.08830309736752,1.095719707221974,0.1716704558642553,0.1722716441473001,0.1597913630649221,0.1666312801722351,1.9481398317638157,1.095191082419024,0.16171506892043064,0.17672422763416776,0.17382730721606685,2.8964137442963973,0.16939919091433372,0.18503742561174683,0.17982573277811928,0.17921220931706586,1.0906889090719865,0.16600742165179067,1.080519212617158,1.0974585500450567,0.15866735306945126,0.17532164879573642,0.16585268836669853,0.17002513717453835,0.15621235363906025,0.1719264688011042,0.16802382332730623,1.075431245751678,2.9339194713622914,2.0110764077239986,1.0958190122973068,1.0909757686784078,0.15556681890948812,1.1092147747847578,1.086579951588862,1.1214730998056033,
0.16252223874620764,1.1017701850496568,0.1656135939244869,0.16672457282283396,0.18993016479789643,0.16241446222752315,0.17120555242963292,0.17509791351926943,0.167345662415888,0.17337475142057546,0.1695136368155188,0.1652227336031535,0.1604322530801362,0.16034309631784008,0.17600443503620813,0.16919189693524775,0.16939280971754156,0.17919642857409937,1.0889030479176993,0.17117892749502578,0.1699543636901521,0.16959815451641405,1.0940553926442014,1.0851017268971175,0.16705826874116264,0.16801302469581159,0.1650392140080717,0.17806940390779133,0.1766586438488413,0.16151449182248617,0.15745799979495173,0.17402653064493817,1.1005648291508527,1.088380735671384,0.16516537868309789,0.16129626105747377,0.1670294766593039,0.1682585503985811,0.16761131512218957,0.17167201950800914,0.16459562212600035,0.15969372745620256,0.16543179186746018,0.16642006080265,0.1667349847980944,0.18075485592682275,0.18332591462333042,0.17313314236093763,0.17031374260440887,1.0931516020971417,0.16835573225960748,0.16191946668724352,0.17722418981584062,0.16849658551247992,
0.18094256081819154,0.15875402934353292,0.15786040990383904,0.17351326890340993,0.17074000461658403,0.15814966644344833,0.18408612108766295,0.17173165805274315,0.1676975283948469,0.15843170020702468,0.1773593149874342,0.1797307934269401,0.17118676375999092,0.16200748628442743,0.1573701404018621,0.1732576716423925,0.1769996545055968,0.17089968297422345,0.15963160491402567,0.17688202794836355,0.1848264656202042,0.18128003695377382,0.18297209698325012,0.1847112686808939,0.18358862163519546,0.17509197119283024,0.174772452586032,0.1711757837695156,0.16605628446336845,0.17257246150198327,0.17745095421803683,0.1726281051396095,0.1770581356626151,0.17047817561723852,0.17272958563458277,0.16704330103952808,0.1775080091017633,0.16953742102932148,0.16445804580129414,0.1695741442040029,0.17412511541981796,0.1726458705231081,0.16681695676582964,0.15441023363165055,0.16644785451807417,0.1686424856288313,0.17219320398577934,0.19627236079708657,0.1538252074241721,0.1724254813467084,0.16829461226894843,0.16500162550722092,0.18124404537176692,0.16371836822756425,
1.0811765225080303,0.1787904855610201,0.1773980898920717,0.15140257902961154,2.003541906558439,1.0963011904311724,0.17007878495705595,1.099258755339517,1.1008323887133709,0.18106367022150804,1.103426689961531,0.17254500958034263,1.0841672928646349,0.16982768829800815,1.1007992034758154,1.0784990220518145,0.1583183420106377,1.0633072594574937,0.17766950800346304,0.18172212673117014,1.0752583736803578,0.1718235945581133,0.1726872925173695,2.0221720526199842,0.15797832563062877,1.0851160777175972,0.17235081134650646,1.0851179317730946,0.15328515971347753,2.003389400751185,0.18044065339178517,1.089532958915407,4.741807183323341,0.16901612512062797,0.17212279521670312,0.16133600227041406,0.1674587370704585,0.17264124251757093,3.837957405255744,0.16558491201706427,0.17806279054015764,0.1683568013278508,0.1652388567061432,2.00732363189879,0.1603344566023781,1.080426925114616,0.1719764397528706,0.15727974774194847,1.0806694863514792,0.17198825980756924,0.1705043437825704,0.17464272988035887,0.17072723003446907,2.9296096811490466,
0.16428713128700315,0.16198993408379594,0.1561058996958364,0.1653747872095423,0.16183386655917778,0.1767552719425777,0.16874757573183896,0.17398176462779844,0.17477523060275063,0.17393048230992678,0.17322795241469327,0.17344855313690613,0.1668080765948473,0.16874926145230176,0.15889632361106254,0.17375520926054988,0.15992019834570892,0.165899828506942,0.17134316072827108,0.16750076032426142,0.17527871301625406,0.17767196780489808,0.17220525994170216,0.1730502140304635,0.17586238349011074,0.1674788871322209,0.16753134781944834,0.1612088079315117,0.16999727514206184,0.17042580043333838,0.17414966987341401,0.16756886036752158,0.16345581727947328,0.172433553542793,0.16972999707964145,0.18165894251861686,0.1788322027154763,0.16288106223395302,0.17878626230620112,0.16987113355986316,0.17270827153185428,0.15361156145399832,0.17221931080070305,0.17401665409726202,0.16756532965779436,0.16325254777908232,0.1633472832089815,0.1609431799400338,0.1669743507180059,0.16545397466685813,0.15574737146299963,0.17342958308616835,0.15614772181418327,0.16349429926848785,
0.17456924108324337,0.17868633345413754,0.17181702944770025,1.1069633184644943,0.17638614716423892,0.15024475786349525,0.1701564932251957,2.9493349675364198,0.15923559289779585,0.163234114512821,0.17931382695037543,0.1643687758537841,0.17199946269083968,1.1066051508615604,0.1644131301518761,0.19032434980942878,0.17801255179789183,0.18142964593049418,0.1650375609018054,0.1758912044286035,0.17073579045613335,0.16818129481206806,0.16430558751295496,0.16685135739047557,1.0888878333868623,0.16650259713571094,0.1585344924795465,0.16368319629043707,0.18261832631882186,0.1861186570476096,0.166539993132899,0.16421167145400567,0.20831827056605284,0.15411530762378234,1.0963896980778407,0.16078872350054815,0.1674870667257841,1.077643166535105,0.17556966274480446,1.0963227889461515,0.1569840276149497,1.094287930021524,0.17963834357003566,1.1113039682773156,1.097260191302883,0.16501823825020237,0.17638288230029217,0.15877958346861862,1.0976915397321514,1.0977098819495676,0.17499352840308025,0.17058795363868806,0.16658807257144895,2.019130371810147,
0.1750089289421443,0.17195804227247058,0.1699781074821406,0.16797270749842566,0.18270706840162274,1.0960425488394347,0.17423650383255876,0.17160662590270612,0.16024969938391992,0.17011243341030247,0.1646423490205833,1.091490646512476,0.16360775275641137,0.18118707005112636,0.17102304770086632,0.1622898796831615,0.18203310974910833,0.17676226156132036,0.18961113544271685,1.0951036769142872,0.1579293493589373,0.16955797921368285,1.1000890260572087,0.16538934430726082,0.1653161414267082,1.1058274687580543,0.16393896998648447,0.170616856883322,0.1703492872749388,0.18208815519635918,0.16404937632530917,0.16589134701936398,1.0944996197148393,0.18922270060942978,0.17301211770391042,0.17851957511284253,1.0922879262624172,0.1774369473859919,1.0956302873228072,1.0943507080035402,0.17831390788459292,0.19995295456422166,0.17651420343533786,0.16628428182336724,0.16470331435296104,0.1706942393911551,0.1677394261575906,0.16029538808521526,0.15824594363784172,0.16729511227827437,0.17984140068697674,0.17179729782211098,0.1706019524242985,0.17121920502216664,
0.16954000584083903,0.17823472513042055,0.19021264884376773,0.17657452297500237,0.17605047862964524,0.16240565903684734,0.17083694010155423,0.15719191975716493,0.17090731306754092,0.17976743858193736,0.1889978030564278,1.9646685132733992,0.16547016234238746,0.18518450728972283,0.15980659607509684,1.1032680956109375,0.16390963585413498,0.1589586907142419,0.15952371052790226,0.1651983068056986,0.173354571549144,1.0933847454122483,0.1664171051027565,0.16150866129819014,0.16419904514970582,0.1599530820218635,0.16120573895913282,0.17827136618888761,1.0946823753108883,0.17459636283520072,0.16068723182630362,2.8951652404341086,0.17079114938493628,0.19560699892496689,1.0947760567750617,0.1879030150126327,0.19458932986684463,0.16842631777367814,0.16801545257321895,0.16403002121303328,0.1628032606069192,0.184378348536885,1.0858323411793869,0.16634121718713288,0.17334094247482326,0.18106199100146045,0.16985255281189338,0.17248316723242021,0.17448232616853046,0.1695286880128747,2.9409352400627515,1.0887083292233328,1.0988518589241254,1.0433159149769795,
