39,advantage,astronomical,beautiful,big,botanical,building,cathedral,center,city,clock,crypt,culture,days,different,does,enter,gardens,goes,good,great,greenhouses,history,inside,interesting,know,little,lund,monument,museum,nice,option,park,people,place,places,pleasant,pretty,seeing,space,style,summer,sweden,swedish,time,typical,university,visit,visited,walk,worth,years,
3.8708861064407474,1.0834791256138707,0.19136653035828488,0.16837163137989727,0.169629976560172,0.1737010396454806,0.18219182210494972,1.1038265008333403,0.17396940688005902,0.1840683381576053,0.18809959068128984,0.174190448565662,0.15207354217599056,0.1866608499719543,1.116417584337118,1.0810220985033283,0.18308283523063582,0.18253436967011066,0.16367873016011694,0.1559074077264101,0.1914723601413174,0.18024969078480294,0.16249813975191538,0.15982012983868252,1.9978157542068045,0.16705116331700687,0.15844978414784755,1.0902262163330743,0.16362202809764007,0.17351022757764692,0.18120150140112137,0.1738440325907673,0.17655238485130986,0.16762625660975702,0.16423130339564715,1.0791100844367083,0.158335422538231,1.1009201034298053,0.17629471885962908,0.17145254526319445,1.0950806194952487,0.16518804567153028,0.1736526496533799,0.17087795306356524,0.16165008899375602,0.18306751758058787,0.17414559354128697,0.16434810239100914,0.18568354751527352,1.0898819454549906,1.0887633072893401,0.1804200459159087,
0.17326477482926522,0.1814612654428604,0.1714361662627223,0.17363168009566393,1.0823359346584425,1.099733770298384,0.16723753388599535,0.1647199806194208,2.0289070423347564,1.0992053473899088,0.1683536538268557,0.17689987306969482,0.18070356430462495,1.0993399497007965,0.17342595677894615,0.16212746221561883,0.17279889854810657,0.1813060267016196,0.1670734057086214,0.19120470448186844,0.16455264418061807,0.17474220770592674,0.16555529003773775,0.17586215848856146,0.18428690542011636,0.16217360397684805,0.17175105074289712,1.0969692021163573,0.16349401375898004,0.17952739765245326,1.091348812124722,0.19000820590360282,1.091113206238873,0.16534788948801807,0.16177824977367686,0.16705309938482313,1.9925747583635989,0.18656441916129055,0.16121429502526624,1.0817799559070216,0.16285172943298754,1.0803823319192392,0.17788261696886526,0.17831461074594251,0.1626026951781871,0.17590449038876757,1.085749696996528,0.17050426249891046,0.16769322327373742,1.0869391455370099,0.17544297780474644,0.15853293551680667,
0.16209120994261955,0.1708464682812807,0.16072908043393808,0.1779013813538073,0.17461246327307028,0.16909903728616768,0.19993525037908433,0.21464311981604028,0.16757697383657952,0.16857434617375472,0.17938102077028809,0.17568867680984185,0.17024604430316082,0.1647902654086771,0.17800419307185908,0.16966945809319764,0.18877930803081377,0.17295081991547034,0.16326114996392133,0.1672647607498042,0.18952500758727533,0.17010573649131672,0.17249093939677568,0.17427360517706206,0.17730439993842245,0.1722716441473001,0.1597913630649221,0.1776169249475068,0.16625608609639603,0.17374498037411196,0.16171506892043064,0.17672422763416776,0.17382730721606685,0.17586605166924035,0.18038483568960545,0.1681244438421129,0.17982573277811928,0.18456391001817052,0.17994620842928483,0.16600742165179067,0.1759860923418809,0.17601244800014476,0.18093203554018975,0.18067334949684097,0.16585268836669853,0.1753768378756429,0.15621235363906025,0.18826381427748043,0.17930286102277307,0.17120298862157618,0.19215071084343793,0.1845215491105355,
0.174372910252395,0.16952966663349667,2.914553424343142,6.616202340876831,0.16513384954395055,0.1831140159910564,0.16252223874620764,9.356758711800127,0.1656135939244869,1.0957436774759512,4.791808974321406,1.9999549656162496,0.17120555242963292,1.0965440155641726,2.9099949223731656,1.0948208534654786,2.001420196130079,0.1652227336031535,2.010897459778182,0.16034309631784008,0.17600443503620813,0.16919189693524775,1.0964728558366115,2.022088632663932,2.004997449261506,1.0926250295399293,2.0128465677799836,3.839045217219723,1.0940553926441845,1.090735670971268,0.1617065680400582,0.16801302469581159,0.1650392140080717,1.0995155059526953,2.9300113052083283,1.082960593867388,0.15745799979495173,2.000581389258393,2.01665923049466,0.16693463362646405,0.16516537868309789,0.16129626105747377,1.0774899339289343,1.084352951742379,2.926597920555844,1.9982268781214643,1.0860417241709028,3.8128034446831345,0.16543179186746018,0.16642006080265,2.0042754881868214,1.9963240697650053,
0.1779742139222258,1.0945792444058577,0.17031374260440887,0.1826911448274935,0.16835573225960748,0.16191946668724352,2.0032034121360534,1.083733107189975,0.175590860117087,0.15875402934353292,0.15786040990383904,0.17351326890340993,0.17074000461658403,0.15814966644344833,0.19507176586293462,0.17173165805274315,0.1676975283948469,0.15843170020702468,0.1773593149874342,0.18508249412804473,0.16583506305888635,0.16200748628442743,0.1573701404018621,0.1732576716423925,0.1769996545055968,0.17089968297422345,0.15963160491402567,1.0983281299932834,1.1062725676651244,0.17592833625266924,0.18297209698325012,0.1847112686808939,0.1779546775610284,0.17509197119283024,0.16942075188492745,0.1711757837695156,0.18296926623300253,0.17820640557615045,0.17745095421803683,0.18954108690924348,0.1824098363637196,0.17047817561723852,1.071911005208763,0.16169160033842353,0.18285970980286795,0.17517136510348857,0.16445804580129414,1.0966541903230898,2.0001043377400305,0.1726458705231081,0.16681695676582964,0.15441023363165055,
0.17179955521917878,0.16300854155466413,0.16655925991161227,1.117718462842006,0.1538252074241721,0.17777718204781298,0.16829461226894843,1.0692298826373279,0.18124404537176692,0.1753022690682056,0.17664340223275168,0.1787904855610201,2.0149385932808124,0.15140257902961154,0.18291438493933637,0.17485508838625904,0.17007878495705595,0.1775304099215407,0.19097018750909842,2.922832430740367,0.19354186898514655,1.0966561559381516,0.1627211908197224,0.16982768829800815,1.0954475027747144,0.16861420107543135,0.1583183420106377,0.15877413918221706,0.17766950800346304,0.18172212673117014,0.16537355270397525,2.009364097946854,0.1726872925173695,1.1063598946492277,0.15797832563062877,0.16366997567268457,0.17235081134650646,0.1636718297281821,0.15328515971347753,0.18276187913208297,2.0061150125668212,1.0923924862515093,0.16840263663798902,1.0851105264644407,0.17212279521670312,0.16133600227041406,0.1674587370704585,1.0884534004883213,0.18007162362095436,1.0870310140619812,0.1834144912412622,0.1683568013278508,
0.1652388567061432,0.18106216620552054,0.1603344566023781,0.164614767143871,0.1719764397528706,0.15727974774194847,0.1648573283807336,0.18920610472237778,0.1705043437825704,1.0769319284764227,0.17072723003446907,0.17661449617098318,0.16428713128700315,0.16198993408379594,0.1561058996958364,0.1653747872095423,0.16183386655917778,0.1767552719425777,1.071036774327903,0.18584790884150243,0.17477523060275063,0.1854917633784562,2.004852268356206,0.17344855313690613,1.0879719352667045,0.16874926145230176,0.15889632361106254,1.089567367231303,0.15992019834570892,1.0817119864776947,0.17134316072827108,0.16750076032426142,0.17527871301625406,0.17767196780489808,0.17220525994170216,0.1730502140304635,0.17586238349011074,0.1674788871322209,0.16753134781944834,0.1612088079315117,0.18186341935576575,0.17042580043333838,0.17414966987341401,0.16756886036752158,0.16345581727947328,0.172433553542793,0.16972999707964145,0.18701064321972152,0.1788322027154763,0.16288106223395302,0.19034754337473056,0.16987113355986316,
0.17270827153185428,0.15361156145399832,0.17221931080070305,0.17401665409726202,0.16756532965779436,0.16325254777908232,0.1633472832089815,0.1609431799400338,0.1669743507180059,0.16545397466685813,0.15574737146299963,0.17342958308616835,0.15614772181418327,0.16349429926848785,0.16330135293490924,0.17868633345413754,0.16588969245333782,0.1795898794252131,0.16540050238896722,0.15024475786349525,0.1701564932251957,1.095163725751101,0.15923559289779585,0.15730677751845876,0.16775254588184604,0.1643687758537841,0.17199946269083968,0.19021735659755115,0.1644131301518761,0.17933870503415703,0.17801255179789183,0.17016175778215997,0.1650375609018054,0.1758912044286035,0.1651018463819662,0.16818129481206806,0.16430558751295496,0.16685135739047557,0.1674417313419444,0.16650259713571094,0.1585344924795465,0.16368319629043707,0.17698438224465474,0.17513301227233793,0.166539993132899,0.16421167145400567,0.19169868171661403,0.15411530762378234,0.174943596032922,0.16078872350054815,1.0660928500067084,0.1728166533396269,
0.16458401796953287,0.17487668690123293,0.1569840276149497,1.0942879300215242,1.0954505015407876,0.18450616553129248,0.1758140892579646,0.16501823825020237,0.1707489382261251,1.0692400407382645,0.17624543768723286,0.17062983583048202,0.16964182770197567,1.0810484109083347,0.16658807257144895,0.17060422364613487,0.16344764787361496,1.0934041443173892,0.1699781074821406,0.16797270749842566,2.014613627716197,0.17459644679451505,0.17423650383255876,0.17160662590270612,0.16024969938391992,1.0915585354552209,0.1646423490205833,0.17004454446755668,0.16360775275641137,0.18118707005112636,1.0814835049705132,0.1622898796831615,1.0924935670187552,0.17676226156132036,1.0994959564191067,1.0951036769142863,0.1579293493589373,0.16955797921368285,0.1786429240122888,0.16538934430726082,0.1653161414267082,0.1843813667131344,0.16393896998648447,0.170616856883322,0.1703492872749388,0.17052687412782983,0.16404937632530917,0.16589134701936398,0.17305351766991992,2.021129259924004,0.17301211770391042,0.17851957511284253,
1.0869362255613129,0.18366914752552882,0.1741841852778871,1.0889990073024363,0.17831390788459292,1.1044860748395091,0.17651420343533786,0.16628428182336724,0.16470331435296104,0.1706942393911551,0.1677394261575906,0.16029538808521526,0.15824594363784172,0.16729511227827437,0.17984140068697674,0.17179729782211098,0.1706019524242985,1.0873136063659823,0.16954000584083903,0.17288302442931605,0.179227004068496,0.1655888781997308,0.17605047862964524,0.16240565903684734,0.17706914024109108,0.15719191975716493,0.17090731306754092,0.16878179380666566,0.17801215828115613,0.16638636205549606,0.16547016234238746,0.17419886251445113,0.15980659607509684,0.1871736942671239,0.16390963585413498,0.1589586907142419,0.15952371052790226,0.1651983068056986,0.173354571549144,1.088033044711145,0.1664171051027565,0.16150866129819014,0.16419904514970582,0.1599530820218635,0.16120573895913282,0.17827136618888761,0.17323627326597038,1.085339063477912,0.16068723182630362,0.1871086483617748,0.17079114938493628,0.1902552982238622,
