39,architecture,atmosphere,beautiful,beautifully,big,botanical,church,city,copenhagen,decorated,good,got,great,history,impressive,inside,introduction,large,located,lucky,lund,museum,nice,park,place,plants,quiet,really,recommended,sit,time,way,worth,
0.18510169826104636,1.0950630264545171,1.107460931702103,0.16301993067879267,0.169629976560172,0.1737010396454806,0.17655787803078263,1.0928408560580718,0.17396940688005902,0.17308269338233362,0.18274788998018518,0.16883874786455744,0.15207354217599056,2.0185674092865327,0.1896197815910943,0.15957599645841053,0.18308283523063582,0.18253436967011066,0.16367873016011694,0.1559074077264101,0.1804867153660457,0.18024969078480294,0.16249813975191538,0.15982012983868252,0.16650745095760097,0.16705116331700687,0.15844978414784755,0.16878011428815576,0.16362202809764007,0.17351022757764692,0.1702158566258497,1.09529013463569,0.16556674007603822,1.0890723586546796,
1.0856774054405678,0.15766398239179116,0.158335422538231,1.090216702027598,0.18728036363490075,0.17145254526319445,2.011175020839074,0.17617369044680198,0.16801870557921286,0.17087795306356524,0.16165008899375602,0.18870146165475504,0.17414559354128697,0.1589964016899046,0.1800496034411065,0.16903409947544215,0.1673172052444218,0.1804200459159087,1.0947108768741864,0.18709520951702757,0.1714361662627223,1.0950777821405846,0.16088983261352444,1.1107194150736583,1.0833319352298112,0.17570562539469262,2.023555341633655,1.104839291464078,0.1683536538268557,0.1878855178449666,1.0914462649473364,0.17789384765587746,0.17342595677894615,0.16212746221561883,
0.17279889854810657,0.19229167147689144,0.1670734057086214,0.18585300378076386,0.16455264418061807,0.17474220770592674,0.16555529003773775,0.1868478032638332,0.17358350401790718,0.16217360397684805,0.18273669551816885,0.17552310007143837,0.16349401375898004,0.17952739765245326,0.16990271007980326,0.18465650520249827,0.16966710419395448,0.16534788948801807,0.16177824977367686,0.16705309938482313,0.166595536043388,0.18656441916129055,0.16121429502526624,0.17724683563173776,0.16285172943298754,0.15893622987432116,0.17788261696886526,0.17296291004483788,0.17358833995345882,0.17590449038876757,0.16430359495160976,0.16515256179780596,0.16769322327373742,0.16014134279098693,
0.17544297780474644,0.15853293551680667,0.16209120994261955,0.1708464682812807,0.16072908043393808,0.17254968065270265,0.17461246327307028,0.16909903728616768,0.1886562126836174,1.1028388946149519,0.16757697383657952,1.090020448218676,0.17938102077028809,2.0248130810392277,0.17024604430316082,0.1647902654086771,0.17265249237075447,0.16966945809319764,0.17779366325554213,0.17295081991547034,0.16326114996392133,0.1672647607498042,2.032417211677125,1.0915518385362386,0.1668569953226086,1.0957197072219835,0.1716704558642553,0.1722716441473001,0.16602356320445893,0.1666312801722351,0.16625608609639603,0.17374498037411196,0.16794726905996746,0.17672422763416776,
0.17382730721606685,0.17586605166924035,1.0908452929592534,0.17347614454321744,1.0902861900477672,2.0167527127058076,0.1799462084292849,1.9979139809663655,0.1759860923418809,0.17601244800014476,0.15866735306945126,2.0072282081103117,0.16585268836669853,0.17002513717453835,0.15621235363906025,0.1719264688011042,0.16802382332730623,0.17120298862157618,0.18679901014233338,1.0839963616049118,0.174372910252395,0.16952966663349667,0.15556681890948812,4.784013538189199,0.17048555024505527,1.0935744732607042,0.16787393944731221,1.0961362409754896,0.1656135939244869,1.077185030092481,0.19528186549900095,0.16241446222752315,0.17120555242963292,0.17509791351926943,
0.167345662415888,0.17337475142057546,0.1695136368155188,0.1652227336031535,0.1604322530801362,0.16034309631784008,0.17600443503620813,0.16919189693524775,0.16939280971754156,0.17919642857409937,0.1674569458727794,0.17117892749502578,0.1699543636901521,0.16959815451641405,0.172609290599281,0.16365562485219784,0.1617065680400582,0.16801302469581159,0.1650392140080717,0.17806940390779133,0.1766586438488413,0.16151449182248617,0.15745799979495173,0.17402653064493817,0.1791187271059321,0.16693463362646405,0.16516537868309789,0.16129626105747377,0.1670294766593039,0.1682585503985811,0.16761131512218957,0.17167201950800914,0.16459562212600035,0.15969372745620256,
0.16543179186746018,0.16642006080265,0.1667349847980944,0.17540315522571812,0.1779742139222258,0.17313314236093763,0.17031374260440887,0.17170550005222182,0.16835573225960748,0.16191946668724352,0.17722418981584062,0.16849658551247992,0.175590860117087,1.0739679312489174,0.15786040990383904,1.094959370948332,1.0921861066615062,0.15814966644344833,1.1055322231325853,1.0931777600976649,0.1676975283948469,1.0798778022519457,0.1773593149874342,0.1797307934269401,0.16583506305888635,0.16200748628442743,0.1573701404018621,0.1732576716423925,1.0922135564109814,0.17089968297422345,0.15963160491402567,0.17688202794836355,1.1000403675255892,0.17592833625266924,
0.18297209698325012,2.0035079747984827,0.1779546775610284,0.17509197119283024,0.16942075188492745,0.1711757837695156,0.16605628446336845,2.9128152696645007,0.17745095421803683,0.1726281051396095,1.0744087397352757,0.17047817561723852,0.16737788493347822,0.16169160033842353,0.1775080091017633,0.16953742102932148,1.0859041478462153,0.1695741442040029,0.17412511541981796,0.1726458705231081,0.16681695676582964,0.15441023363165055,0.16644785451807417,0.16300854155466413,1.0880053619565333,0.19092066009598196,0.1538252074241721,0.1724254813467084,1.0656452163416095,0.16500162550722092,0.18124404537176692,0.16371836822756425,0.17664340223275168,2.0216826896508686,
1.0988441919369885,0.1645124322265991,0.18291438493933637,1.0963011904311757,1.091524887001973,0.17217870922043615,0.17938628666845696,4.801404033643121,2.0364340730749917,1.0913044552370461,1.0972771460616269,2.0127198923878526,2.0222453055207454,0.16861420107543135,2.001210546100482,0.15877413918221706,1.09911561004838,2.024614330821015,0.16537355270397525,1.09326969660303,2.0155794966072142,2.0278059966941546,0.15797832563062877,0.16366997567268457,0.17235081134650646,0.1636718297281821,0.15328515971347753,0.17741017843097845,0.19355050658877293,1.0923924862515084,0.16840263663798902,0.16901612512062797,1.0935688972616198,0.16133600227041406,
0.1674587370704585,0.16700729844340387,0.18007162362095436,1.0870310140619863,0.17806279054015764,0.17370850202895546,0.1652388567061432,1.1025082682504432,0.1603344566023781,0.164614767143871,0.1719764397528706,0.15727974774194847,0.1648573283807336,0.17198825980756924,0.1705043437825704,1.096088831925282,0.17072723003446907,0.17661449617098318,0.16428713128700315,0.16198993408379594,0.1561058996958364,0.1653747872095423,0.16183386655917778,0.1767552719425777,0.16874757573183896,0.17398176462779844,0.17477523060275063,1.0953765843548497,0.17322795241469327,0.17344855313690613,1.0882541786397695,1.0901953634972243,0.15889632361106254,0.17375520926054988,
