ID,lan_long,pic_code,lan,long
Lund_02152,"55.7041445,13.1932547",AF1QipMflvkmn5Ld1P0uEd6PlIwcXT53hpJyfFi4Hytw,55.704144499999998,13.193254700000001
Lund_02150,"55.7043217,13.192504",AF1QipM1Lx936-5GuqmFYyk1KnAQmT8DpsZq_BjRH2X8,55.704321700000001,13.192504000000000
Lund_02147,"55.7047847,13.1938413",AF1QipMnU04GEtKUdd8wVbtqtQCb5EM4DSHC50PfPOi1,55.704784699999998,13.193841300000001
Lund_02146,"55.7047847,13.1938413",AF1QipMb94GnRYfg8Khhjlol7qmeT03pO24qYvJ3kLru,55.704784699999998,13.193841300000001
Lund_02139,"55.7047847,13.1938413",AF1QipNEWD17O-YUL3766AZ05FcjfoXjggrLYjeBeEiV,55.704784699999998,13.193841300000001
Lund_02138,"55.7041445,13.1932547",AF1QipP-NjuSv7pdabOOXEbiLMFKu8qjZ32kG4wZ9uJe,55.704144499999998,13.193254700000001
Lund_02136,"55.7047847,13.1938413",AF1QipPLCRIrG2OYPvmA_Y0gT1Cu1HIo5Nvp-i5egIOh,55.704784699999998,13.193841300000001
Lund_02135,"55.7047847,13.1938413",AF1QipM_r_R6RtQbXSnxGGxf7C0_B3URbBcn9ToLWmb3,55.704784699999998,13.193841300000001
Lund_02132,"55.7041445,13.1932547",AF1QipO_rgKBcnlz-63_vfJL2PqgnSmI-maZHMMz4q_c,55.704144499999998,13.193254700000001
Lund_02131,"55.7047847,13.1938413",AF1QipPCYS0HOfcLb2XFE9WI38Y5H5OEeA7_Bt5vkylg,55.704784699999998,13.193841300000001
Lund_02129,"55.7047847,13.1938413",AF1QipMj7dc3cOHrZeWjAsn3xdOK8HICiQcQ1nj-V3CK,55.704784699999998,13.193841300000001
Lund_02128,"55.7047847,13.1938413",AF1QipPtmFx1WaB1q_4xQdrMZsAf_L1-g-7Li_V_Qd-g,55.704784699999998,13.193841300000001
Lund_02127,"55.7047847,13.1938413",AF1QipNnJTBu9f-cuDiaGqNAQfJQgsjOtsutE_6K9loI,55.704784699999998,13.193841300000001
Lund_02126,"55.7047847,13.1938413",AF1QipNDQ3xIDIWlXLTXyxJvcr0DzTLjB63Fx_yfBJ8y,55.704784699999998,13.193841300000001
Lund_02125,"55.7047847,13.1938413",AF1QipMyihKd22a57CMAYDTKwGhuKtvkgFz0_Hr8D488,55.704784699999998,13.193841300000001
Lund_02121,"55.7047847,13.1938413",AF1QipO_vIXWcWzSusWqBKEslQrov-xMyD_aaLMpRhi4,55.704784699999998,13.193841300000001
Lund_02118,"55.7041445,13.1932547",AF1QipPXh-7Yw7zX1TesMURuXytTq8g_cQ9_SGmxgiIw,55.704144499999998,13.193254700000001
Lund_02115,"55.7041445,13.1932547",AF1QipNbuEWw8Ee7WbSffvQfSU5Pjm3yENLwtnhs9hXE,55.704144499999998,13.193254700000001
Lund_02114,"55.7041445,13.1932547",AF1QipNPQ3_ZVjmXVrlztGZBmxMFsLyWIxrLaxyeqWM,55.704144499999998,13.193254700000001
Lund_02112,"55.7047847,13.1938413",AF1QipMx2VDJVHuVwWANMlxZLixvzOsOLU6XjvSU1VEk,55.704784699999998,13.193841300000001
Lund_02111,"55.7047847,13.1938413",AF1QipNfz1hWTSdJqTSzekp25Zz9tt6JYW-YS9UPr0k,55.704784699999998,13.193841300000001
Lund_02106,"55.7047847,13.1938413",AF1QipMcgAtxGvPpnOEdZ0e5f9ju43BsVmb575kfEdkb,55.704784699999998,13.193841300000001
Lund_02103,"55.7041445,13.1932547",AF1QipOA_QcR1rowesjfIuKTlvCn3J-IcKUZ7JNR41sE,55.704144499999998,13.193254700000001
Lund_02101,"55.7047847,13.1938413",AF1QipOLbyU5LvE8FaAgYmJE_yFNOeuu5Y5PeDI_5ZEU,55.704784699999998,13.193841300000001
Lund_02097,"55.7041445,13.1932547",AF1QipPyWmUdnq2X2_9VeGEGuzsfgjV7hPX5U-ZyjQkz,55.704144499999998,13.193254700000001
Lund_02095,"55.7041445,13.1932547",AF1QipOaOwDUqDPEtX4mLFu4P56DFbNPuQOiMYtIT_yq,55.704144499999998,13.193254700000001
Lund_02090,"55.7041445,13.1932547",AF1QipPu12wvSm0rR4C9Bzo-gMERAOhN5b1AVE1UNECS,55.704144499999998,13.193254700000001
Lund_02088,"55.7047847,13.1938413",AF1QipMYyzcZh0KOI_fnFwsj0HMUuJEKmq1LAByez16i,55.704784699999998,13.193841300000001
Lund_02087,"55.7047847,13.1938413",AF1QipOZI9uG32GzirI8JtCZOduGfRR9Q40sYab9K9xq,55.704784699999998,13.193841300000001
Lund_02086,"55.7047847,13.1938413",AF1QipN2iXKQgTDNgox1LaQXeuNaGoXYpGABuBTWWcGv,55.704784699999998,13.193841300000001
Lund_02083,"55.7047847,13.1938413",AF1QipPxqJUQMnAZnERc-GkJsUObY2LG1aWdV2LnIYI,55.704784699999998,13.193841300000001
Lund_02082,"55.7047847,13.1938413",AF1QipOL3bSYzjkU9rp7HVWD4OiH52PUyF9BmFzN56e8,55.704784699999998,13.193841300000001
Lund_02080,"55.7047847,13.1938413",AF1QipM9VAgD_CMqq7q-XxDNUpJTj2PdbaffK0m2YgT0,55.704784699999998,13.193841300000001
