,Jan_Freq,Jan_Term,Feb_Freq,Feb_Term,Mar_Freq,Mar_Term,Apr_Freq,Apr_Term,May_Freq,May_Term,Jun_Freq,Jun_Term,Jul_Freq,Jul_Term,Aug_Freq,Aug_Term,Sep_Freq,Sep_Term,Oct_Freq,Oct_Term,Nov_Freq,Nov_Term,Dec_Freq,Dec_Term
0,0.7517628412830815,flooring,0.0052005880341691475,street,7.416584630109958,water,10.301946018514741,bank,68.08173223888325,garden,38.709274038679325,garden,22.713675592752228,marsh,53.549246731213714,garden,5.720283029533503,car,8.637584212305956,residential,0.004874396060907743,land,0.0058762392746740865,lot
1,0.7405443612237829,centre,0.005538639747905539,lane,6.914010540890311,space,8.289575457149043,body,21.073046148629015,park,13.160720153003972,team,22.180869771822227,bank,23.48918139996419,botanical,3.3197606560998953,headquarters,1.7456943573994066,suburb,0.0053063040406341674,geological,0.005691511534810874,land
2,0.7404968722938288,room,0.005716554249751667,medieval,6.913398140372838,public,7.249871711420362,pond,20.07447451249168,botanical,13.056357077847204,botanical,14.485632772969485,body,11.305759625300274,fountain,2.958218168457313,fortification,1.7447028768974586,eye,0.004654981353857872,lawn,0.006127321817836543,phenomenon
3,0.8056580350775981,design,0.005617518373818608,field,3.7425996795713887,square,6.752226250946867,reflection,42.996743045991565,botany,12.5756836560482,recreation,13.12954036989779,waterway,10.440668268567688,landscaping,2.535742769570652,commercial,1.7363424756999843,view,0.005516534528955409,reserve,0.006118058990098884,atmospheric
4,0.8010221067036425,interior,0.005528438941953477,river,4.513592069906638,human,5.980267872024503,resources,9.430440000413714,shrub,10.496916103523533,event,8.549861186090153,freshwater,7.777680841740451,feature,2.5228844992051718,sculpture,1.7386094995939831,bird,0.004534609891458358,lot,0.006041062570948356,field
5,1.3680049397320733,leisure,0.00552025223499941,human,4.5142964254852185,settlement,5.471687364673859,river,6.45738215795078,woody,9.398940115460716,stadium,13.838467232422815,river,7.084314272265633,reflecting,2.4899092687694075,monument,1.744706242442604,metropolitan,0.004841865036827574,phenomenon,0.006028410242134847,line
6,0.7462927653717578,park,0.005534815442402756,place,2.9024929845241108,nature,4.960249986317455,watercourse,5.920135654989642,landscaping,8.878530045488361,competition,22.424949944525785,resources,7.089382862338391,pool,4.099574056158206,vehicle,1.7429719838410216,aerial,0.005181105386691977,wilderness,0.005867978437095312,asphalt
7,0.7437311684719836,table,0.0054004011486639344,reserve,2.8940506296420083,bank,8.226405289188959,waterway,23.125703954814018,flower,8.428523317546025,leisure,6.116559661435929,riparian,8.651104106152276,spring,1.7185157621157674,corporate,13.08753575447968,urban,0.005133039544996954,tower,0.005852472239975001,pasture
8,0.7513892734575374,roof,0.005413182892106347,chateau,2.8822032276452374,river,26.20485644353849,water,4.046093439899097,blossom,18.628682904615427,park,6.113656490524349,zone,6.025293872248441,flower,1.7187624803568995,company,1.5840360970893397,apartment,0.00502842987753546,cloud,0.00585966403983644,park
9,2.006140468601071,winter,0.00536406240147677,phenomenon,2.8795776287739816,environment,1.6488291140580782,marsh,3.545538732351122,branch,7.46228634290571,fountain,6.031841732683799,lake,28.652912670421863,botany,1.7187079705048858,dealership,22.1615031938217,area,0.004694382599626039,bed,0.006092102200817155,manor
10,0.7538311571174097,cloud,0.00540202323153153,church,5.601818218913782,natural,1.6489642481851967,reservoir,13.294923064569936,lawn,5.496205850405665,pool,5.859409597304633,wetland,6.9236156213311695,park,1.7053753210321754,art,4.028892671292653,photography,0.0048431631864717575,cathedral,0.00610703768868542,use
11,0.7342595712728968,phenomenon,0.005365345964755696,parish,1.975012464931783,body,1.1472296645546964,freshwater,2.234291662208486,memorial,5.494352520129668,reflecting,4.4740904220740685,stream,6.153805304096579,shrub,1.7158911424230472,memorial,6.202206868784889,neighbourhood,0.004715711127784921,steeple,0.006038188395669055,ruins
12,0.7456271398996875,freezing,0.005296774688655634,plain,1.908173132463017,tourism,1.1368126449066278,fen,4.598302349942286,leaf,20.356059905275192,sport,11.953078762554489,watercourse,2.605328569380987,yard,6.15390849469702,castle,0.9438883965654586,design,0.004615411385501777,site,0.00591625655891748,wall
13,0.7507844747445983,snow,0.0052815040883648565,nature,2.8392810390776058,plaza,9.412110098667213,landscape,2.2011806282780584,yard,5.172255610574485,player,3.1100401236756863,salt,14.85230711215376,lawn,8.414544602394853,cloud,4.516870709901078,settlement,0.00464677670885956,gothic,0.005872426990945009,castle
14,0.7415475246297224,landscape,0.0053084749915721565,worship,2.5052733954636475,mixed,12.395161121933455,natural,36.89187502071066,spring,4.964288812681573,feature,2.895928278380957,tidal,4.693608989673188,pond,2.441423009774776,statue,4.513285789750618,human,0.0049138392162890775,plant,0.0057714329865855615,chateau
15,1.3635193720468337,sky,0.005207820681719772,bank,2.4823454765750816,use,2.154002621531435,nature,37.2028999117316,plant,3.855799378057687,sports,2.795908610606864,fish,10.178203706332132,plant,3.592850177295721,tourism,8.071211335276459,city,0.004522437370622775,historic,0.0057039484611173035,mixed
16,0.1212894653245161,equipment,0.005287009985716043,neighbourhood,3.3965980630819312,street,0.6322888503380231,vegetation,5.235333251746202,walkway,5.903863818870032,shrub,4.941784511647043,fen,19.001230742132567,landscape,5.104350925306846,plant,0.14373173260735705,interior,0.00490116890986356,area,0.00561085581073964,waterway
17,0.1180659078145757,square,0.005269996041430569,atmospheric,3.77379111787753,landscape,3.1751532998105354,environment,1.707776052926154,trail,11.849942402046738,venue,44.87643952475562,nature,20.299198422687603,water,3.3893553175409723,wall,0.14393474921700086,floor,0.005175261302327578,property,0.0056416598956334895,water
18,0.1186090668861969,plaza,0.005082758807370255,morning,1.0721960713540797,waterway,0.6296312335472674,wilderness,3.470720923210948,lane,3.04862073011238,fun,69.54738093551605,water,20.82841789520102,tree,1.7229963770743764,mixed,0.14370868799677766,hall,0.005002455959252059,environment,0.005602285402676283,stately
19,0.11484367855678272,venue,0.005155472783772134,settlement,1.0708959867548222,fence,0.6275696263824526,reserve,7.970033711270123,feature,3.0246906135397973,summer,1.970430206616903,canal,0.6667429776516052,light,1.7206032895889498,use,0.14185790450438285,industry,0.004946508514417581,wall,0.005563547285636422,roof
20,0.11321924014032493,vacation,0.005031630462083868,grassland,10.520723206575816,town,0.6160672328836773,attraction,10.136228989724565,fountain,3.019428165517223,soccer,6.885975920037622,reflection,13.407124777403874,grass,2.0662561482887645,transport,0.1419882870144159,factory,0.004774822947481781,residence,0.00596051501664556,environment
21,0.1412572853467779,vehicle,0.005575797282042787,waterway,0.5861065489318726,college,0.5910263742930961,tourist,2.239286068349008,recreation,21.84256097717823,botany,19.76504273035669,reserve,0.9902206450890724,daytime,10.75260502798301,grass,0.15074211917011587,window,0.004608050684654975,chateau,0.005756483265948298,grassland
22,0.12421968527455,spring,0.005472640960296835,rural,1.3175440585434255,neighbourhood,5.066892131083093,tree,2.1676508978471385,thoroughfare,2.5647835871066813,games,13.510643904227596,pond,11.063903429063537,natural,0.8320964503388784,bicycle,0.15667239947380168,yard,0.004555422763101377,official,0.005592962196860506,road
23,0.11893766052760694,ditch,0.00527416067839565,cloud,1.055081460144962,photography,0.775572336800659,spring,3.738662637333884,family,2.582376364024624,cricket,18.12228468672656,vegetation,1.2456431762662967,resources,13.082232419152215,tree,0.14518577316212228,history,0.0052327370615240605,bank,0.006270400936021826,public
24,0.11649378963622913,field,0.005289337710921648,winter,4.7826199574772055,city,0.1172155530217667,metropolitan,38.818810765596815,grass,2.2414904877208515,deck,22.752353214602604,environment,0.13326365278167576,branch,1.7357433934250166,real,0.14559452223342825,highland,0.00481200694106632,stately,0.0061864340434076995,gothic
25,0.12598867325362292,castle,0.0058408896784845855,road,4.2605383876874265,tree,3.523322908848429,house,42.0336512714185,tree,2.24586880300817,walkway,3.117711299897697,horizon,0.12043679595834288,game,12.845744299182696,sky,0.14517271673711965,stream,0.004815256175964063,town,0.0060774945273637145,historic
26,0.12507111354490347,college,0.005866654817681575,pasture,0.1790674663582694,vehicle,0.11835207479831103,vehicle,4.183117448562031,reflecting,2.246753967290422,dock,4.360339696245319,biome,0.11999042214385945,coastal,4.339915694025735,chateau,0.1449849634410559,loch,0.0047849005597102295,city,0.006092810148438619,tower
27,0.11180751564739293,meadow,0.004969793305631543,town,0.16777039245054648,car,0.12170022313559906,bus,4.167248226477942,pool,2.245913118478009,playground,1.9806813341706817,reservoir,0.11985074691509633,ball,5.975815060869778,facade,0.14235505985924396,vehicle,0.004506419270793075,grass,0.006004626250740583,street
