,"[Chinese, (Sim.)]_Term",[Danish]_Term,[Dutch]_Term,[English]_Term,[Finnish]_Term,[French]_Term,[German]_Term,[Italian]_Term,[Japanese]_Term,[Norwegian]_Term,[Polish]_Term,[Portuguese]_Term,[Russian]_Term,[Spanish]_Term,[Swedish]_Term,[Turkish]_Term
0,-0.5517307,-0.4868111,-0.9895873,-0.61690587,-1.1166906,-1.4677476,-0.25893494,-0.70286214,-0.6404313,-1.0662215,-0.87565535,-1.2210546,-0.82756746,-1.1697001,-0.9456515,-0.9299925
1,-0.26624855,0.30516136,0.30748805,-0.009014364,-0.9477614,0.41813967,0.07148884,-0.22876757,0.047516588,-0.0023161331,-0.16402708,0.12733461,0.1706596,0.32202086,0.1025166,-0.19780895
2,0.25672078,0.43960083,-0.19410765,-0.2955312,-0.26327574,0.07337816,-0.28176206,0.07194687,0.24827981,0.3770906,-0.014548493,0.24366415,0.42643037,0.07615152,0.15805241,-0.09237435
3,0.24377212,-0.10135546,-0.5900871,0.07206598,-0.3744437,-0.013165499,0.26671496,0.15563531,0.31257513,-0.0027339528,0.22443727,0.3021504,0.09306452,-0.0017065508,-0.012479905,0.52142525
4,0.11746468,0.057857376,0.4097129,0.150994,0.57816154,0.73124796,0.14446718,0.13450778,0.36320662,0.4050911,-0.012002506,0.20301728,0.19021656,0.050425623,0.53293455,0.13018389
5,-0.42468306,-0.28953955,-0.097896256,-0.35608795,-0.2365029,-0.34245223,-0.40964082,-0.11874505,-0.2172286,-0.12846108,-0.41407567,-0.66978884,-0.75939983,-0.34963998,-0.06273608,-0.50189334
6,-0.24535176,-1.1020721,-0.95867085,-0.124528475,-0.4484742,-0.5348983,-0.53283864,-0.56398445,-0.331347,0.066655554,-0.59095,-0.59627855,-0.57832146,-0.40372583,-0.46987256,-0.6270038
7,-0.23816101,-0.17147405,-0.15259367,0.14788933,0.25755918,-0.23427315,0.619563,0.29507923,0.16485709,-0.13135901,0.19853844,-0.29013282,-0.31483734,-0.06372168,-0.21217336,0.23267204
8,-0.28670081,0.62818635,0.68426245,-0.13902836,0.012416638,0.5200115,0.11538314,-0.52744216,-0.05866176,-0.045375522,0.33310294,0.52889466,0.538866,0.5981598,0.3782387,0.50233614
9,0.0036379716,0.56453943,-0.24136406,0.053503532,0.26632774,0.022529254,0.1682012,0.2442323,-0.031637575,-0.1517589,0.9919725,0.32286507,0.39335784,0.1374142,0.32628137,0.44546002
10,0.5070253,0.28109637,-0.3850621,0.37267244,-0.19724673,-0.3265562,1.1812028,-0.45150572,0.18165469,-0.0604098,0.06024622,-0.0023511911,0.1568989,-0.19555885,0.07602794,0.19266368
11,-0.24547777,-0.9522437,-0.44156852,-0.66625714,-0.4960342,-0.61039376,-0.44002065,0.26737064,-0.41234094,-0.39068398,-0.44796488,-0.6548193,-0.72165763,-0.19301483,-1.3041462,-0.77502495
12,0.78758734,0.5920528,0.64635724,0.62256277,0.45898986,0.7570809,0.7934557,0.62368953,0.31309238,0.87211365,0.7938002,0.4359438,0.8128289,0.415029,0.8062387,0.72581464
13,0.38097998,-0.19265705,0.35273668,0.40168333,0.3696454,0.17044708,0.12889308,0.26469305,-0.011189786,0.13031173,0.67979753,0.39469618,0.20064752,-0.009978601,0.38085103,0.5805963
14,0.05644034,-0.2755332,-0.1130748,-0.47861248,-0.90889984,-0.2519215,-0.35700098,-0.04009821,-0.4222226,-0.72213,-0.23480736,-0.5992085,-0.55981827,-0.08435203,-0.17025883,-0.55666435
15,-0.4510245,-0.30861872,-0.50953245,-0.31733954,-0.04248611,0.18527171,-0.05531312,-0.4649772,-0.38407466,-0.18398161,-0.1480769,-0.30667531,-0.21339187,-0.2991324,-0.21976987,-0.260403
16,-0.31478333,-0.061172877,-0.2034914,-0.15105878,0.18163408,0.18974808,-0.25239894,-0.3160023,-0.41522762,-0.1153387,0.35100123,-0.107093595,-0.31789547,-0.42526284,-0.21383908,-0.120672576
17,-0.15442078,0.27677456,0.64566123,0.24182852,0.4209756,0.52864045,-0.036621016,0.33924887,0.028270463,0.20745996,0.5942395,0.3143923,0.5023722,0.7750399,0.23805353,0.37642843
18,0.66854024,0.9561792,0.9282188,0.79577947,0.77139425,0.9700628,0.9730293,1.0715283,0.6717299,0.96046233,1.14114,0.87866974,0.7390919,0.83330834,0.6820016,0.8990215
19,0.2444093,0.04787643,-0.07978713,0.32539237,-0.5417207,-0.18144095,-0.11373031,-0.033101767,0.32484528,0.2813632,-0.21531089,-0.41363582,-0.07285083,-0.06707272,-0.31376374,-0.23234123
20,0.5026156,0.61612284,0.5489119,0.229202,1.152472,0.77434224,0.33155692,0.70895565,0.0874842,0.72424525,0.88946843,0.89851534,0.50253993,0.17242263,0.35519752,0.91670144
